Index,Timestamp_US,RSSI,Smoothed_RSSI
481,36660684,-47,-47
482,36660784,-47,-47
483,36660884,-47,-47
484,36660984,-47,-47
485,36661084,-47,-47
486,36661184,-47,-47
487,36661284,-47,-47
488,36661384,-47,-47
489,36661484,-47,-47
490,36661584,-47,-47
491,36661684,-47,-47
492,36661784,-47,-47
493,36661884,-47,-47
494,36661984,-47,-47
495,36662084,-47,-47
496,36662184,-47,-47
497,36662284,-47,-47
498,36662384,-47,-47
499,36662484,-47,-47
500,36662584,-47,-47
501,36662684,-47,-47
502,36662784,-47,-47
503,36662884,-47,-47
504,36662984,-47,-47
505,36663084,-47,-47
506,36663184,-47,-47
507,36663284,-47,-47
508,36663384,-47,-47
509,36663484,-47,-47
510,36663584,-47,-47
511,36663684,-47,-47
512,36663784,-47,-47
513,36663884,-47,-47
514,36663984,-47,-47
515,36664084,-47,-47
516,36664184,-47,-47
517,36664284,-47,-47
518,36664384,-47,-47
519,36664484,-47,-47
520,36664584,-47,-47
521,36664684,-47,-47
522,36664784,-47,-47
523,36664884,-47,-47
524,36664984,-47,-47
525,36665084,-47,-47
526,36665184,-47,-47
527,36665284,-47,-47
528,36665384,-47,-47
529,36665484,-47,-47
530,36665584,-47,-47
531,36665684,-47,-47
532,36665784,-47,-47
533,36665884,-47,-47
534,36665984,-47,-47
535,36666084,-47,-47
536,36666184,-47,-47
537,36666284,-47,-47
538,36666384,-47,-47
539,36666484,-47,-47
540,36666584,-47,-47
541,36666684,-47,-47
542,36666784,-46,-46
543,36666884,-46,-46
544,36666984,-47,-46
545,36667084,-47,-46
546,36667184,-47,-46
547,36667284,-47,-46
548,36667384,-47,-46
549,36667484,-47,-46
550,36667584,-47,-46
551,36667684,-47,-46
552,36667784,-47,-46
553,36667884,-47,-46
554,36667984,-47,-46
555,36668084,-47,-46
556,36668184,-47,-46
557,36668284,-47,-46
558,36668384,-47,-46
559,36668484,-47,-46
560,36668584,-47,-46
561,36668684,-47,-46
562,36668784,-47,-46
563,36668884,-47,-47
564,36668984,-47,-47
565,36669084,-47,-47
566,36669184,-47,-47
567,36669284,-47,-47
568,36669384,-47,-47
569,36669484,-47,-47
570,36669584,-47,-47
571,36669684,-47,-47
572,36669784,-47,-47
573,36669884,-47,-47
574,36669984,-47,-47
575,36670084,-47,-47
576,36670184,-46,-46
577,36670284,-47,-46
578,36670384,-47,-46
579,36670484,-47,-46
580,36670584,-47,-46
581,36670684,-46,-46
582,36670784,-46,-46
583,36670884,-46,-46
584,36670984,-46,-46
585,36671084,-46,-46
586,36671184,-46,-46
587,36671284,-46,-46
588,36671384,-46,-46
589,36671484,-46,-46
590,36671584,-46,-46
591,36671684,-46,-46
592,36671784,-47,-46
593,36671884,-47,-46
594,36671984,-47,-46
595,36672084,-47,-46
596,36672184,-47,-46
597,36672284,-47,-46
598,36672384,-47,-46
599,36672484,-47,-46
600,36672584,-47,-46
601,36672684,-47,-46
602,36672784,-47,-46
603,36672884,-47,-46
604,36672984,-47,-46
605,36673084,-47,-46
606,36673184,-47,-46
607,36673284,-47,-46
608,36673384,-47,-46
609,36673484,-47,-46
610,36673584,-47,-46
611,36673684,-47,-47
612,36673784,-47,-47
613,36673884,-47,-47
614,36673984,-47,-47
615,36674084,-47,-47
616,36674184,-47,-47
617,36674284,-47,-47
618,36674384,-47,-47
619,36674484,-47,-47
620,36674584,-47,-47
621,36674684,-47,-47
622,36674784,-47,-47
623,36674884,-47,-47
624,36674984,-47,-47
625,36675084,-47,-47
626,36675184,-47,-47
627,36675284,-47,-47
628,36675384,-47,-47
629,36675484,-47,-47
630,36675584,-47,-47
631,36675684,-47,-47
632,36675784,-47,-47
633,36675884,-47,-47
634,36675984,-47,-47
635,36676084,-47,-47
636,36676184,-47,-47
637,36676284,-47,-47
638,36676384,-47,-47
639,36676484,-47,-47
640,36676584,-47,-47
641,36676684,-47,-47
642,36676784,-46,-46
643,36676884,-46,-46
644,36676984,-46,-46
645,36677084,-46,-46
646,36677184,-46,-46
647,36677284,-46,-46
648,36677384,-46,-46
649,36677484,-46,-46
650,36677584,-46,-46
651,36677684,-46,-46
652,36677784,-46,-46
653,36677884,-46,-46
654,36677984,-46,-46
655,36678084,-46,-46
656,36678184,-46,-46
657,36678284,-46,-46
658,36678384,-46,-46
659,36678484,-46,-46
660,36678584,-46,-46
661,36678684,-46,-46
662,36678784,-46,-46
663,36678884,-46,-46
664,36678984,-47,-46
665,36679084,-47,-46
666,36679184,-47,-46
667,36679284,-47,-46
668,36679384,-47,-46
669,36679484,-47,-46
670,36679584,-47,-46
671,36679684,-47,-46
672,36679784,-47,-46
673,36679884,-47,-46
674,36679984,-47,-46
675,36680084,-47,-46
676,36680184,-47,-46
677,36680284,-47,-46
678,36680384,-47,-46
679,36680484,-47,-46
680,36680584,-47,-46
681,36680684,-47,-46
682,36680784,-47,-46
683,36680884,-47,-47
684,36680984,-47,-47
685,36681084,-47,-47
686,36681184,-47,-47
687,36681284,-47,-47
688,36681384,-47,-47
689,36681484,-47,-47
690,36681584,-47,-47
691,36681684,-47,-47
692,36681784,-47,-47
693,36681884,-47,-47
694,36681984,-46,-46
695,36682084,-46,-46
696,36682184,-46,-46
697,36682284,-46,-46
698,36682384,-46,-46
699,36682484,-46,-46
700,36682584,-46,-46
701,36682684,-46,-46
702,36682784,-46,-46
703,36682884,-46,-46
704,36682984,-46,-46
705,36683084,-46,-46
706,36683184,-46,-46
707,36683284,-46,-46
708,36683384,-46,-46
709,36683484,-46,-46
710,36683584,-46,-46
711,36683684,-46,-46
712,36683784,-46,-46
713,36683884,-46,-46
714,36683984,-46,-46
715,36684084,-47,-46
716,36684184,-47,-46
717,36684284,-47,-46
718,36684384,-47,-46
719,36684484,-47,-46
720,36684584,-47,-46
721,36684684,-47,-46
722,36684784,-47,-46
723,36684884,-47,-46
724,36684984,-47,-46
725,36685084,-47,-46
726,36685184,-47,-46
727,36685284,-47,-46
728,36685384,-47,-46
729,36685484,-47,-46
730,36685584,-47,-46
731,36685684,-47,-46
732,36685784,-47,-46
733,36685884,-47,-46
734,36685984,-47,-47
735,36686084,-47,-47
736,36686184,-47,-47
737,36686284,-47,-47
738,36686384,-47,-47
739,36686484,-47,-47
740,36686584,-47,-47
741,36686684,-47,-47
742,36686784,-47,-47
743,36686884,-47,-47
744,36686984,-47,-47
745,36687084,-47,-47
746,36687184,-47,-47
747,36687284,-47,-47
748,36687384,-47,-47
749,36687484,-47,-47
750,36687584,-47,-47
751,36687684,-47,-47
752,36687784,-47,-47
753,36687884,-47,-47
754,36687984,-47,-47
755,36688084,-47,-47
756,36688184,-47,-47
757,36688284,-47,-47
758,36688384,-47,-47
759,36688484,-47,-47
760,36688584,-47,-47
761,36688684,-46,-46
762,36688784,-46,-46
763,36688884,-46,-46
764,36688984,-46,-46
765,36689084,-46,-46
766,36689184,-46,-46
767,36689284,-46,-46
768,36689384,-46,-46
769,36689484,-46,-46
770,36689584,-46,-46
771,36689684,-46,-46
772,36689784,-46,-46
773,36689884,-46,-46
774,36689984,-46,-46
775,36690084,-46,-46
776,36690184,-46,-46
777,36690284,-46,-46
778,36690384,-46,-46
779,36690484,-46,-46
780,36690584,-46,-46
781,36690684,-46,-46
782,36690784,-46,-46
783,36690884,-46,-46
784,36690984,-47,-46
785,36691084,-47,-46
786,36691184,-47,-46
787,36691284,-47,-46
788,36691384,-47,-46
789,36691484,-47,-46
790,36691584,-47,-46
791,36691684,-47,-46
792,36691784,-47,-46
793,36691884,-47,-46
794,36691984,-47,-46
795,36692084,-47,-46
796,36692184,-47,-46
797,36692284,-47,-46
798,36692384,-47,-46
799,36692484,-47,-46
800,36692584,-47,-46
801,36692684,-47,-46
802,36692784,-47,-46
803,36692884,-47,-47
804,36692984,-47,-47
805,36693084,-47,-47
806,36693184,-47,-47
807,36693284,-47,-47
808,36693384,-47,-47
809,36693484,-47,-47
810,36693584,-47,-47
811,36693684,-47,-47
812,36693784,-47,-47
813,36693884,-47,-47
814,36693984,-47,-47
815,36694084,-47,-47
816,36694184,-47,-47
817,36694284,-47,-47
818,36694384,-47,-47
819,36694484,-47,-47
820,36694584,-47,-47
821,36694684,-47,-47
822,36694784,-47,-47
823,36694884,-47,-47
824,36694984,-47,-47
825,36695084,-47,-47
826,36695184,-47,-47
827,36695284,-47,-47
828,36695384,-47,-47
829,36695484,-47,-47
830,36695584,-47,-47
831,36695684,-47,-47
832,36695784,-47,-47
833,36695884,-47,-47
834,36695984,-47,-47
835,36696084,-47,-47
836,36696184,-47,-47
837,36696284,-47,-47
838,36696384,-47,-47
839,36696484,-47,-47
840,36696584,-47,-47
841,36696684,-47,-47
842,36696784,-47,-47
843,36696884,-47,-47
844,36696984,-47,-47
845,36697084,-80,-48
846,36697184,-80,-50
847,36697284,-80,-51
848,36697384,-80,-53
849,36697484,-80,-55
850,36697584,-47,-55
851,36697684,-47,-55
852,36697784,-47,-55
853,36697884,-47,-55
854,36697984,-47,-55
855,36698084,-47,-55
856,36698184,-47,-55
857,36698284,-47,-55
858,36698384,-47,-55
859,36698484,-47,-55
860,36698584,-47,-55
861,36698684,-47,-55
862,36698784,-47,-55
863,36698884,-47,-55
864,36698984,-47,-55
865,36699084,-47,-53
866,36699184,-47,-51
867,36699284,-47,-50
868,36699384,-47,-48
869,36699484,-47,-47
870,36699584,-47,-47
871,36699684,-47,-47
872,36699784,-47,-47
873,36699884,-47,-47
874,36699984,-47,-47
875,36700084,-47,-47
876,36700184,-47,-47
877,36700284,-47,-47
878,36700384,-47,-47
879,36700484,-47,-47
880,36700584,-47,-47
881,36700684,-47,-47
882,36700784,-47,-47
883,36700884,-47,-47
884,36700984,-47,-47
885,36701084,-47,-47
886,36701184,-47,-47
887,36701284,-47,-47
888,36701384,-47,-47
889,36701484,-47,-47
890,36701584,-47,-47
891,36701684,-47,-47
892,36701784,-47,-47
893,36701884,-47,-47
894,36701984,-47,-47
895,36702084,-47,-47
896,36702184,-47,-47
897,36702284,-47,-47
898,36702384,-47,-47
899,36702484,-47,-47
900,36702584,-47,-47
901,36702684,-47,-47
902,36702784,-47,-47
903,36702884,-47,-47
904,36702984,-47,-47
905,36703084,-47,-47
906,36703184,-47,-47
907,36703284,-47,-47
908,36703384,-47,-47
909,36703484,-47,-47
910,36703584,-47,-47
911,36703684,-47,-47
912,36703784,-47,-47
913,36703884,-47,-47
914,36703984,-47,-47
915,36704084,-47,-47
916,36704184,-47,-47
917,36704284,-47,-47
918,36704384,-47,-47
919,36704484,-47,-47
920,36704584,-47,-47
921,36704684,-47,-47
922,36704784,-47,-47
923,36704884,-47,-47
924,36704984,-47,-47
925,36705084,-47,-47
926,36705184,-47,-47
927,36705284,-47,-47
928,36705384,-47,-47
929,36705484,-47,-47
930,36705584,-47,-47
931,36705684,-47,-47
932,36705784,-47,-47
933,36705884,-47,-47
934,36705984,-47,-47
935,36706084,-47,-47
936,36706184,-47,-47
937,36706284,-47,-47
938,36706384,-47,-47
939,36706484,-47,-47
940,36706584,-47,-47
941,36706684,-47,-47
942,36706784,-47,-47
943,36706884,-47,-47
944,36706984,-47,-47
945,36707084,-47,-47
946,36707184,-47,-47
947,36707284,-47,-47
948,36707384,-47,-47
949,36707484,-47,-47
950,36707584,-47,-47
951,36707684,-47,-47
952,36707784,-47,-47
953,36707884,-47,-47
954,36707984,-47,-47
955,36708084,-47,-47
956,36708184,-47,-47
957,36708284,-47,-47
958,36708384,-47,-47
959,36708484,-47,-47
960,36708584,-47,-47
961,36708684,-47,-47
962,36708784,-47,-47
963,36708884,-47,-47
964,36708984,-47,-47
965,36709084,-47,-47
966,36709184,-47,-47
967,36709284,-47,-47
968,36709384,-47,-47
969,36709484,-47,-47
970,36709584,-47,-47
971,36709684,-47,-47
972,36709784,-47,-47
973,36709884,-47,-47
974,36709984,-47,-47
975,36710084,-47,-47
976,36710184,-47,-47
977,36710284,-47,-47
978,36710384,-47,-47
979,36710484,-47,-47
980,36710584,-47,-47
981,36710684,-47,-47
982,36710784,-47,-47
983,36710884,-47,-47
984,36710984,-47,-47
985,36711084,-47,-47
986,36711184,-47,-47
987,36711284,-47,-47
988,36711384,-47,-47
989,36711484,-47,-47
990,36711584,-47,-47
991,36711684,-47,-47
992,36711784,-47,-47
993,36711884,-47,-47
994,36711984,-47,-47
995,36712084,-47,-47
996,36712184,-47,-47
997,36712284,-47,-47
998,36712384,-47,-47
999,36712484,-47,-47
1000,36712584,-47,-47
1001,36712684,-47,-47
1002,36712784,-47,-47
1003,36712884,-47,-47
1004,36712984,-47,-47
1005,36713084,-47,-47
1006,36713184,-47,-47
1007,36713284,-47,-47
1008,36713384,-47,-47
1009,36713484,-47,-47
1010,36713584,-47,-47
1011,36713684,-47,-47
1012,36713784,-47,-47
1013,36713884,-47,-47
1014,36713984,-47,-47
1015,36714084,-47,-47
1016,36714184,-47,-47
1017,36714284,-47,-47
1018,36714384,-47,-47
1019,36714484,-47,-47
1020,36714584,-47,-47
1021,36714684,-47,-47
1022,36714784,-47,-47
1023,36714884,-47,-47
1024,36714984,-47,-47
1025,36715084,-47,-47
1026,36715184,-47,-47
1027,36715284,-47,-47
1028,36715384,-47,-47
1029,36715484,-47,-47
1030,36715584,-47,-47
1031,36715684,-46,-46
1032,36715784,-46,-46
1033,36715884,-46,-46
1034,36715984,-46,-46
1035,36716084,-46,-46
1036,36716184,-46,-46
1037,36716284,-46,-46
1038,36716384,-46,-46
1039,36716484,-46,-46
1040,36716584,-46,-46
1041,36716684,-46,-46
1042,36716784,-47,-46
1043,36716884,-47,-46
1044,36716984,-47,-46
1045,36717084,-47,-46
1046,36717184,-46,-46
1047,36717284,-46,-46
1048,36717384,-46,-46
1049,36717484,-47,-46
1050,36717584,-47,-46
1051,36717684,-47,-46
1052,36717784,-47,-46
1053,36717884,-47,-46
1054,36717984,-47,-46
1055,36718084,-47,-46
1056,36718184,-47,-46
1057,36718284,-47,-46
1058,36718384,-47,-46
1059,36718484,-47,-46
1060,36718584,-47,-46
1061,36718684,-47,-46
1062,36718784,-47,-46
1063,36718884,-47,-46
1064,36718984,-47,-46
1065,36719084,-47,-46
1066,36719184,-47,-46
1067,36719284,-47,-46
1068,36719384,-47,-47
1069,36719484,-47,-47
1070,36719584,-47,-47
1071,36719684,-47,-47
1072,36719784,-47,-47
1073,36719884,-47,-47
1074,36719984,-47,-47
1075,36720084,-47,-47
1076,36720184,-47,-47
1077,36720284,-47,-47
1078,36720384,-47,-47
1079,36720484,-47,-47
1080,36720584,-47,-47
1081,36720684,-47,-47
1082,36720784,-47,-47
1083,36720884,-47,-47
1084,36720984,-47,-47
1085,36721084,-47,-47
1086,36721184,-47,-47
1087,36721284,-47,-47
1088,36721384,-47,-47
1089,36721484,-47,-47
1090,36721584,-47,-47
1091,36721684,-80,-48
1092,36721784,-80,-50
1093,36721884,-80,-51
1094,36721984,-80,-53
1095,36722084,-46,-53
1096,36722184,-46,-53
1097,36722284,-46,-53
1098,36722384,-46,-53
1099,36722484,-46,-53
1100,36722584,-46,-53
1101,36722684,-46,-53
1102,36722784,-46,-53
1103,36722884,-46,-53
1104,36722984,-46,-53
1105,36723084,-46,-53
1106,36723184,-46,-53
1107,36723284,-46,-52
1108,36723384,-46,-52
1109,36723484,-46,-52
1110,36723584,-46,-52
1111,36723684,-46,-51
1112,36723784,-46,-49
1113,36723884,-47,-47
1114,36723984,-47,-46
1115,36724084,-47,-46
1116,36724184,-47,-46
1117,36724284,-47,-46
1118,36724384,-47,-46
1119,36724484,-47,-46
1120,36724584,-47,-46
1121,36724684,-47,-46
1122,36724784,-47,-46
1123,36724884,-47,-46
1124,36724984,-47,-46
1125,36725084,-47,-46
1126,36725184,-47,-46
1127,36725284,-47,-46
1128,36725384,-47,-46
1129,36725484,-47,-46
1130,36725584,-47,-46
1131,36725684,-47,-46
1132,36725784,-47,-47
1133,36725884,-47,-47
1134,36725984,-47,-47
1135,36726084,-47,-47
1136,36726184,-47,-47
1137,36726284,-47,-47
1138,36726384,-47,-47
1139,36726484,-47,-47
1140,36726584,-47,-47
1141,36726684,-47,-47
1142,36726784,-47,-47
1143,36726884,-47,-47
1144,36726984,-47,-47
1145,36727084,-47,-47
1146,36727184,-47,-47
1147,36727284,-47,-47
1148,36727384,-47,-47
