Index,Timestamp_US,RSSI,Smoothed_RSSI
182,49029517,-47,-47
183,49029617,-47,-47
184,49029717,-47,-47
185,49029817,-47,-47
186,49029917,-47,-47
187,49030017,-47,-47
188,49030117,-47,-47
189,49030217,-47,-47
190,49030317,-47,-47
191,49030417,-46,-46
192,49030517,-46,-46
193,49030617,-46,-46
194,49030717,-46,-46
195,49030817,-46,-46
196,49030917,-46,-46
197,49031017,-46,-46
198,49031117,-46,-46
199,49031217,-46,-46
200,49031317,-46,-46
201,49031417,-46,-46
202,49031517,-46,-46
203,49031617,-46,-46
204,49031717,-46,-46
205,49031817,-46,-46
206,49031917,-46,-46
207,49032017,-46,-46
208,49032117,-46,-46
209,49032217,-46,-46
210,49032317,-46,-46
211,49032417,-46,-46
212,49032517,-46,-46
213,49032617,-46,-46
214,49032717,-46,-46
215,49032817,-46,-46
216,49032917,-47,-46
217,49033017,-47,-46
218,49033117,-47,-46
219,49033217,-46,-46
220,49033317,-46,-46
221,49033417,-46,-46
222,49033517,-46,-46
223,49033617,-46,-46
224,49033717,-46,-46
225,49033817,-46,-46
226,49033917,-46,-46
227,49034017,-46,-46
228,49034117,-46,-46
229,49034217,-46,-46
230,49034317,-46,-46
231,49034417,-46,-46
232,49034517,-46,-46
233,49034617,-46,-46
234,49034717,-46,-46
235,49034817,-46,-46
236,49034917,-46,-46
237,49035017,-46,-46
238,49035117,-46,-46
239,49035217,-46,-46
240,49035317,-46,-46
241,49035417,-46,-46
242,49035517,-46,-46
243,49035617,-46,-46
244,49035717,-46,-46
245,49035817,-46,-46
246,49035917,-46,-46
247,49036017,-46,-46
248,49036117,-46,-46
249,49036217,-46,-46
250,49036317,-46,-46
251,49036417,-46,-46
252,49036517,-46,-46
253,49036617,-46,-46
254,49036717,-46,-46
255,49036817,-46,-46
256,49036917,-46,-46
257,49037017,-46,-46
258,49037117,-46,-46
259,49037217,-46,-46
260,49037317,-46,-46
261,49037417,-46,-46
262,49037517,-46,-46
263,49037617,-46,-46
264,49037717,-46,-46
265,49037817,-46,-46
266,49037917,-46,-46
267,49038017,-47,-46
268,49038117,-47,-46
269,49038217,-47,-46
270,49038317,-47,-46
271,49038417,-47,-46
272,49038517,-47,-46
273,49038617,-47,-46
274,49038717,-47,-46
275,49038817,-47,-46
276,49038917,-47,-46
277,49039017,-47,-46
278,49039117,-47,-46
279,49039217,-47,-46
280,49039317,-47,-46
281,49039417,-47,-46
282,49039517,-47,-46
283,49039617,-47,-46
284,49039717,-47,-46
285,49039817,-47,-46
286,49039917,-47,-47
287,49040017,-47,-47
288,49040117,-47,-47
289,49040217,-47,-47
290,49040317,-47,-47
291,49040417,-47,-47
292,49040517,-47,-47
293,49040617,-47,-47
294,49040717,-47,-47
295,49040817,-47,-47
296,49040917,-47,-47
297,49041017,-47,-47
298,49041117,-47,-47
299,49041217,-47,-47
300,49041317,-47,-47
301,49041417,-47,-47
302,49041517,-47,-47
303,49041617,-47,-47
304,49041717,-47,-47
305,49041817,-47,-47
306,49041917,-47,-47
307,49042017,-47,-47
308,49042117,-47,-47
309,49042217,-47,-47
310,49042317,-47,-47
311,49042417,-47,-47
312,49042517,-47,-47
313,49042617,-47,-47
314,49042717,-47,-47
315,49042817,-47,-47
316,49042917,-47,-47
317,49043017,-47,-47
318,49043117,-47,-47
319,49043217,-47,-47
320,49043317,-47,-47
321,49043417,-47,-47
322,49043517,-46,-46
323,49043617,-46,-46
324,49043717,-46,-46
325,49043817,-46,-46
326,49043917,-46,-46
327,49044017,-46,-46
328,49044117,-46,-46
329,49044217,-46,-46
330,49044317,-46,-46
331,49044417,-46,-46
332,49044517,-47,-46
333,49044617,-47,-46
334,49044717,-47,-46
335,49044817,-47,-46
336,49044917,-47,-46
337,49045017,-47,-46
338,49045117,-47,-46
339,49045217,-47,-46
340,49045317,-47,-46
341,49045417,-47,-46
342,49045517,-47,-46
343,49045617,-47,-46
344,49045717,-47,-46
345,49045817,-47,-46
346,49045917,-46,-46
347,49046017,-46,-46
348,49046117,-46,-46
349,49046217,-46,-46
350,49046317,-46,-46
351,49046417,-46,-46
352,49046517,-46,-46
353,49046617,-46,-46
354,49046717,-46,-46
355,49046817,-46,-46
356,49046917,-46,-46
357,49047017,-46,-46
358,49047117,-47,-46
359,49047217,-46,-46
360,49047317,-46,-46
361,49047417,-46,-46
362,49047517,-46,-46
363,49047617,-46,-46
364,49047717,-46,-46
365,49047817,-46,-46
366,49047917,-46,-46
367,49048017,-46,-46
368,49048117,-46,-46
369,49048217,-46,-46
370,49048317,-47,-46
371,49048417,-47,-46
372,49048517,-46,-46
373,49048617,-46,-46
374,49048717,-46,-46
375,49048817,-46,-46
376,49048917,-46,-46
377,49049017,-46,-46
378,49049117,-46,-46
379,49049217,-46,-46
380,49049317,-46,-46
381,49049417,-46,-46
382,49049517,-46,-46
383,49049617,-46,-46
384,49049717,-46,-46
385,49049817,-46,-46
386,49049917,-46,-46
387,49050017,-46,-46
388,49050117,-46,-46
389,49050217,-46,-46
390,49050317,-46,-46
391,49050417,-46,-46
392,49050517,-46,-46
393,49050617,-46,-46
394,49050717,-46,-46
395,49050817,-46,-46
396,49050917,-46,-46
397,49051017,-47,-46
398,49051117,-47,-46
399,49051217,-47,-46
400,49051317,-47,-46
401,49051417,-47,-46
402,49051517,-47,-46
403,49051617,-47,-46
404,49051717,-47,-46
405,49051817,-47,-46
406,49051917,-47,-46
407,49052017,-47,-46
408,49052117,-47,-46
409,49052217,-47,-46
410,49052317,-47,-46
411,49052417,-47,-46
412,49052517,-47,-46
413,49052617,-47,-46
414,49052717,-47,-46
415,49052817,-47,-46
416,49052917,-47,-47
417,49053017,-46,-46
418,49053117,-46,-46
419,49053217,-46,-46
420,49053317,-46,-46
421,49053417,-46,-46
422,49053517,-46,-46
423,49053617,-46,-46
424,49053717,-46,-46
425,49053817,-46,-46
426,49053917,-46,-46
427,49054017,-46,-46
428,49054117,-47,-46
429,49054217,-46,-46
430,49054317,-47,-46
431,49054417,-47,-46
432,49054517,-47,-46
433,49054617,-47,-46
434,49054717,-47,-46
435,49054817,-47,-46
436,49054917,-47,-46
437,49055017,-47,-46
438,49055117,-47,-46
439,49055217,-47,-46
440,49055317,-47,-46
441,49055417,-47,-46
442,49055517,-47,-46
443,49055617,-47,-46
444,49055717,-47,-46
445,49055817,-47,-46
446,49055917,-47,-46
447,49056017,-46,-46
448,49056117,-46,-46
449,49056217,-46,-46
450,49056317,-46,-46
451,49056417,-46,-46
452,49056517,-46,-46
453,49056617,-46,-46
454,49056717,-46,-46
455,49056817,-46,-46
456,49056917,-46,-46
457,49057017,-46,-46
458,49057117,-46,-46
459,49057217,-46,-46
460,49057317,-46,-46
461,49057417,-46,-46
462,49057517,-47,-46
463,49057617,-47,-46
464,49057717,-47,-46
465,49057817,-47,-46
466,49057917,-47,-46
467,49058017,-47,-46
468,49058117,-47,-46
469,49058217,-47,-46
470,49058317,-47,-46
471,49058417,-47,-46
472,49058517,-47,-46
473,49058617,-47,-46
474,49058717,-47,-46
475,49058817,-47,-46
476,49058917,-47,-46
477,49059017,-47,-46
478,49059117,-47,-46
479,49059217,-47,-46
480,49059317,-47,-46
481,49059417,-47,-47
482,49059517,-47,-47
483,49059617,-47,-47
484,49059717,-47,-47
485,49059817,-47,-47
486,49059917,-47,-47
487,49060017,-47,-47
488,49060117,-47,-47
489,49060217,-47,-47
490,49060317,-47,-47
491,49060417,-47,-47
492,49060517,-47,-47
493,49060617,-47,-47
494,49060717,-47,-47
495,49060817,-47,-47
496,49060917,-47,-47
497,49061017,-46,-46
498,49061117,-46,-46
499,49061217,-46,-46
500,49061317,-46,-46
501,49061417,-46,-46
502,49061517,-46,-46
503,49061617,-46,-46
504,49061717,-46,-46
505,49061817,-46,-46
506,49061917,-46,-46
507,49062017,-46,-46
508,49062117,-46,-46
509,49062217,-46,-46
510,49062317,-46,-46
511,49062417,-46,-46
512,49062517,-46,-46
513,49062617,-46,-46
514,49062717,-46,-46
515,49062817,-46,-46
516,49062917,-46,-46
517,49063017,-46,-46
518,49063117,-46,-46
519,49063217,-46,-46
520,49063317,-46,-46
521,49063417,-46,-46
522,49063517,-46,-46
523,49063617,-46,-46
524,49063717,-46,-46
525,49063817,-46,-46
526,49063917,-46,-46
527,49064017,-46,-46
528,49064117,-46,-46
529,49064217,-46,-46
530,49064317,-46,-46
531,49064417,-46,-46
532,49064517,-46,-46
533,49064617,-46,-46
534,49064717,-46,-46
535,49064817,-46,-46
536,49064917,-46,-46
537,49065017,-46,-46
538,49065117,-47,-46
539,49065217,-47,-46
540,49065317,-46,-46
541,49065417,-47,-46
542,49065517,-47,-46
543,49065617,-47,-46
544,49065717,-47,-46
545,49065817,-46,-46
546,49065917,-47,-46
547,49066017,-47,-46
548,49066117,-47,-46
549,49066217,-47,-46
550,49066317,-47,-46
551,49066417,-47,-46
552,49066517,-47,-46
553,49066617,-47,-46
554,49066717,-47,-46
555,49066817,-47,-46
556,49066917,-47,-46
557,49067017,-47,-46
558,49067117,-47,-46
559,49067217,-47,-46
560,49067317,-47,-46
561,49067417,-47,-46
562,49067517,-47,-46
563,49067617,-47,-46
564,49067717,-47,-46
565,49067817,-47,-47
566,49067917,-47,-47
567,49068017,-47,-47
568,49068117,-47,-47
569,49068217,-47,-47
570,49068317,-47,-47
571,49068417,-47,-47
572,49068517,-47,-47
573,49068617,-47,-47
574,49068717,-47,-47
575,49068817,-47,-47
576,49068917,-47,-47
577,49069017,-47,-47
578,49069117,-47,-47
579,49069217,-47,-47
580,49069317,-47,-47
581,49069417,-47,-47
582,49069517,-47,-47
583,49069617,-47,-47
584,49069717,-47,-47
585,49069817,-47,-47
586,49069917,-47,-47
587,49070017,-47,-47
588,49070117,-47,-47
589,49070217,-47,-47
590,49070317,-47,-47
591,49070417,-47,-47
592,49070517,-47,-47
593,49070617,-47,-47
594,49070717,-47,-47
595,49070817,-47,-47
596,49070917,-47,-47
597,49071017,-47,-47
598,49071117,-47,-47
599,49071217,-47,-47
600,49071317,-47,-47
601,49071417,-47,-47
602,49071517,-47,-47
603,49071617,-47,-47
604,49071717,-47,-47
605,49071817,-47,-47
606,49071917,-47,-47
607,49072017,-47,-47
608,49072117,-47,-47
609,49072217,-47,-47
610,49072317,-47,-47
611,49072417,-47,-47
612,49072517,-47,-47
613,49072617,-47,-47
614,49072717,-47,-47
615,49072817,-47,-47
616,49072917,-47,-47
617,49073017,-47,-47
618,49073117,-47,-47
619,49073217,-47,-47
620,49073317,-47,-47
621,49073417,-47,-47
622,49073517,-47,-47
623,49073617,-47,-47
624,49073717,-47,-47
625,49073817,-47,-47
626,49073917,-47,-47
627,49074017,-47,-47
628,49074117,-47,-47
629,49074217,-47,-47
630,49074317,-47,-47
631,49074417,-47,-47
632,49074517,-46,-46
633,49074617,-46,-46
634,49074717,-46,-46
635,49074817,-46,-46
636,49074917,-46,-46
637,49075017,-46,-46
638,49075117,-46,-46
639,49075217,-46,-46
640,49075317,-46,-46
641,49075417,-46,-46
642,49075517,-46,-46
643,49075617,-46,-46
644,49075717,-46,-46
645,49075817,-46,-46
646,49075917,-46,-46
647,49076017,-46,-46
648,49076117,-46,-46
649,49076217,-46,-46
650,49076317,-46,-46
651,49076417,-46,-46
652,49076517,-46,-46
653,49076617,-46,-46
654,49076717,-46,-46
655,49076817,-46,-46
656,49076917,-46,-46
657,49077017,-46,-46
658,49077117,-46,-46
659,49077217,-46,-46
660,49077317,-46,-46
661,49077417,-46,-46
662,49077517,-46,-46
663,49077617,-46,-46
664,49077717,-46,-46
665,49077817,-46,-46
666,49077917,-46,-46
667,49078017,-46,-46
668,49078117,-46,-46
669,49078217,-46,-46
670,49078317,-46,-46
671,49078417,-46,-46
672,49078517,-46,-46
673,49078617,-46,-46
674,49078717,-46,-46
675,49078817,-46,-46
676,49078917,-46,-46
677,49079017,-46,-46
678,49079117,-46,-46
679,49079217,-46,-46
680,49079317,-46,-46
681,49079417,-46,-46
682,49079517,-46,-46
683,49079617,-46,-46
684,49079717,-46,-46
685,49079817,-46,-46
686,49079917,-46,-46
687,49080017,-46,-46
688,49080117,-46,-46
689,49080217,-46,-46
690,49080317,-46,-46
691,49080417,-46,-46
692,49080517,-46,-46
693,49080617,-46,-46
694,49080717,-46,-46
695,49080817,-46,-46
696,49080917,-46,-46
697,49081017,-46,-46
698,49081117,-46,-46
699,49081217,-46,-46
700,49081317,-46,-46
701,49081417,-46,-46
702,49081517,-46,-46
703,49081617,-46,-46
704,49081717,-46,-46
705,49081817,-46,-46
706,49081917,-46,-46
707,49082017,-46,-46
708,49082117,-46,-46
709,49082217,-46,-46
710,49082317,-46,-46
711,49082417,-46,-46
712,49082517,-46,-46
713,49082617,-46,-46
714,49082717,-46,-46
715,49082817,-46,-46
716,49082917,-46,-46
717,49083017,-46,-46
718,49083117,-46,-46
719,49083217,-46,-46
720,49083317,-46,-46
721,49083417,-46,-46
722,49083517,-46,-46
723,49083617,-47,-46
724,49083717,-47,-46
725,49083817,-47,-46
726,49083917,-47,-46
727,49084017,-47,-46
728,49084117,-47,-46
729,49084217,-47,-46
730,49084317,-47,-46
731,49084417,-47,-46
732,49084517,-47,-46
733,49084617,-47,-46
734,49084717,-47,-46
735,49084817,-47,-46
736,49084917,-47,-46
737,49085017,-46,-46
738,49085117,-46,-46
739,49085217,-46,-46
740,49085317,-46,-46
741,49085417,-46,-46
742,49085517,-46,-46
743,49085617,-46,-46
744,49085717,-46,-46
745,49085817,-46,-46
746,49085917,-46,-46
747,49086017,-46,-46
748,49086117,-46,-46
749,49086217,-46,-46
750,49086317,-46,-46
751,49086417,-46,-46
752,49086517,-46,-46
753,49086617,-46,-46
754,49086717,-46,-46
755,49086817,-46,-46
756,49086917,-46,-46
757,49087017,-46,-46
758,49087117,-47,-46
759,49087217,-80,-47
760,49087317,-80,-49
761,49087417,-80,-51
762,49087517,-80,-52
763,49087617,-80,-54
764,49087717,-80,-56
765,49087817,-80,-57
766,49087917,-80,-59
767,49088017,-80,-61
768,49088117,-80,-63
769,49088217,-80,-64
770,49088317,-80,-66
771,49088417,-80,-68
772,49088517,-46,-68
773,49088617,-46,-68
774,49088717,-46,-68
775,49088817,-46,-68
776,49088917,-46,-68
777,49089017,-47,-68
778,49089117,-46,-68
779,49089217,-46,-66
780,49089317,-47,-64
781,49089417,-47,-63
782,49089517,-47,-61
783,49089617,-47,-59
784,49089717,-47,-58
785,49089817,-47,-56
786,49089917,-47,-54
787,49090017,-47,-53
788,49090117,-47,-51
789,49090217,-47,-49
790,49090317,-47,-48
791,49090417,-46,-46
792,49090517,-46,-46
793,49090617,-46,-46
794,49090717,-46,-46
795,49090817,-46,-46
796,49090917,-46,-46
797,49091017,-46,-46
798,49091117,-46,-46
799,49091217,-46,-46
800,49091317,-46,-46
801,49091417,-46,-46
802,49091517,-46,-46
803,49091617,-46,-46
804,49091717,-46,-46
805,49091817,-46,-46
806,49091917,-46,-46
807,49092017,-46,-46
808,49092117,-46,-46
809,49092217,-46,-46
810,49092317,-46,-46
811,49092417,-46,-46
812,49092517,-46,-46
813,49092617,-46,-46
814,49092717,-46,-46
815,49092817,-46,-46
816,49092917,-46,-46
817,49093017,-46,-46
818,49093117,-46,-46
819,49093217,-47,-46
820,49093317,-46,-46
821,49093417,-46,-46
822,49093517,-46,-46
823,49093617,-46,-46
824,49093717,-46,-46
825,49093817,-46,-46
826,49093917,-46,-46
827,49094017,-46,-46
828,49094117,-46,-46
829,49094217,-46,-46
830,49094317,-46,-46
831,49094417,-46,-46
832,49094517,-46,-46
833,49094617,-46,-46
834,49094717,-46,-46
835,49094817,-46,-46
836,49094917,-46,-46
837,49095017,-46,-46
838,49095117,-46,-46
839,49095217,-46,-46
840,49095317,-46,-46
841,49095417,-46,-46
842,49095517,-46,-46
843,49095617,-46,-46
844,49095717,-46,-46
845,49095817,-46,-46
846,49095917,-46,-46
847,49096017,-46,-46
848,49096117,-46,-46
849,49096217,-46,-46
850,49096317,-46,-46
851,49096417,-46,-46
852,49096517,-46,-46
853,49096617,-46,-46
854,49096717,-46,-46
855,49096817,-46,-46
856,49096917,-46,-46
857,49097017,-46,-46
858,49097117,-46,-46
859,49097217,-46,-46
860,49097317,-46,-46
861,49097417,-46,-46
862,49097517,-46,-46
863,49097617,-46,-46
864,49097717,-46,-46
865,49097817,-46,-46
866,49097917,-46,-46
867,49098017,-46,-46
868,49098117,-46,-46
869,49098217,-47,-46
870,49098317,-46,-46
871,49098417,-46,-46
872,49098517,-46,-46
873,49098617,-47,-46
874,49098717,-47,-46
875,49098817,-47,-46
876,49098917,-47,-46
877,49099017,-47,-46
878,49099117,-47,-46
879,49099217,-47,-46
880,49099317,-47,-46
881,49099417,-47,-46
882,49099517,-47,-46
883,49099617,-47,-46
884,49099717,-47,-46
885,49099817,-47,-46
886,49099917,-47,-46
887,49100017,-47,-46
888,49100117,-47,-46
889,49100217,-47,-46
890,49100317,-47,-46
891,49100417,-47,-46
892,49100517,-47,-47
893,49100617,-46,-46
894,49100717,-46,-46
895,49100817,-46,-46
896,49100917,-46,-46
897,49101017,-46,-46
898,49101117,-46,-46
899,49101217,-46,-46
900,49101317,-46,-46
901,49101417,-46,-46
902,49101517,-46,-46
903,49101617,-46,-46
904,49101717,-46,-46
905,49101817,-47,-46
906,49101917,-47,-46
907,49102017,-47,-46
908,49102117,-47,-46
909,49102217,-47,-46
910,49102317,-47,-46
911,49102417,-47,-46
912,49102517,-47,-46
913,49102617,-47,-46
914,49102717,-47,-46
915,49102817,-47,-46
916,49102917,-47,-46
917,49103017,-47,-46
918,49103117,-46,-46
919,49103217,-46,-46
920,49103317,-46,-46
921,49103417,-46,-46
922,49103517,-46,-46
923,49103617,-46,-46
924,49103717,-46,-46
925,49103817,-47,-46
926,49103917,-47,-46
927,49104017,-47,-46
928,49104117,-47,-46
929,49104217,-47,-46
930,49104317,-47,-46
931,49104417,-47,-46
932,49104517,-47,-46
933,49104617,-47,-46
934,49104717,-47,-46
935,49104817,-47,-46
936,49104917,-47,-46
937,49105017,-47,-46
938,49105117,-47,-46
939,49105217,-47,-46
940,49105317,-47,-46
941,49105417,-47,-46
942,49105517,-47,-46
943,49105617,-47,-46
944,49105717,-47,-47
945,49105817,-47,-47
946,49105917,-47,-47
947,49106017,-46,-46
948,49106117,-46,-46
949,49106217,-46,-46
950,49106317,-46,-46
951,49106417,-46,-46
952,49106517,-46,-46
953,49106617,-46,-46
954,49106717,-46,-46
955,49106817,-46,-46
956,49106917,-46,-46
957,49107017,-46,-46
958,49107117,-46,-46
959,49107217,-46,-46
960,49107317,-47,-46
961,49107417,-47,-46
962,49107517,-46,-46
963,49107617,-47,-46
964,49107717,-47,-46
965,49107817,-47,-46
966,49107917,-47,-46
967,49108017,-47,-46
968,49108117,-47,-46
969,49108217,-47,-46
970,49108317,-47,-46
971,49108417,-47,-46
972,49108517,-47,-46
973,49108617,-47,-46
974,49108717,-47,-46
975,49108817,-47,-46
976,49108917,-47,-46
977,49109017,-47,-46
978,49109117,-47,-46
979,49109217,-47,-46
980,49109317,-47,-46
981,49109417,-47,-46
982,49109517,-47,-47
983,49109617,-47,-47
984,49109717,-47,-47
985,49109817,-47,-47
986,49109917,-47,-47
987,49110017,-47,-47
988,49110117,-47,-47
989,49110217,-47,-47
990,49110317,-47,-47
991,49110417,-47,-47
992,49110517,-47,-47
993,49110617,-47,-47
994,49110717,-47,-47
995,49110817,-47,-47
996,49110917,-47,-47
997,49111017,-47,-47
998,49111117,-47,-47
999,49111217,-47,-47
1000,49111317,-47,-47
1001,49111417,-47,-47
1002,49111517,-47,-47
1003,49111617,-47,-47
1004,49111717,-47,-47
1005,49111817,-47,-47
1006,49111917,-47,-47
1007,49112017,-47,-47
1008,49112117,-47,-47
1009,49112217,-47,-47
1010,49112317,-47,-47
1011,49112417,-47,-47
1012,49112517,-47,-47
1013,49112617,-47,-47
1014,49112717,-47,-47
1015,49112817,-47,-47
1016,49112917,-47,-47
1017,49113017,-47,-47
1018,49113117,-47,-47
1019,49113217,-47,-47
1020,49113317,-47,-47
1021,49113417,-47,-47
1022,49113517,-47,-47
1023,49113617,-47,-47
1024,49113717,-47,-47
1025,49113817,-47,-47
1026,49113917,-47,-47
1027,49114017,-47,-47
1028,49114117,-47,-47
1029,49114217,-47,-47
1030,49114317,-47,-47
1031,49114417,-47,-47
1032,49114517,-47,-47
1033,49114617,-47,-47
1034,49114717,-47,-47
1035,49114817,-47,-47
1036,49114917,-47,-47
1037,49115017,-47,-47
1038,49115117,-47,-47
1039,49115217,-47,-47
1040,49115317,-47,-47
1041,49115417,-47,-47
1042,49115517,-47,-47
1043,49115617,-47,-47
1044,49115717,-47,-47
1045,49115817,-47,-47
1046,49115917,-47,-47
1047,49116017,-46,-46
1048,49116117,-46,-46
1049,49116217,-46,-46
1050,49116317,-46,-46
1051,49116417,-46,-46
1052,49116517,-46,-46
1053,49116617,-46,-46
1054,49116717,-46,-46
1055,49116817,-46,-46
1056,49116917,-46,-46
1057,49117017,-46,-46
1058,49117117,-47,-46
1059,49117217,-47,-46
1060,49117317,-47,-46
1061,49117417,-47,-46
1062,49117517,-47,-46
1063,49117617,-47,-46
1064,49117717,-47,-46
1065,49117817,-47,-46
1066,49117917,-47,-46
1067,49118017,-47,-46
1068,49118117,-47,-46
1069,49118217,-47,-46
1070,49118317,-47,-46
1071,49118417,-47,-46
1072,49118517,-46,-46
1073,49118617,-46,-46
1074,49118717,-46,-46
1075,49118817,-46,-46
1076,49118917,-46,-46
1077,49119017,-46,-46
1078,49119117,-46,-46
1079,49119217,-46,-46
1080,49119317,-46,-46
1081,49119417,-46,-46
1082,49119517,-46,-46
1083,49119617,-46,-46
1084,49119717,-46,-46
1085,49119817,-46,-46
1086,49119917,-46,-46
1087,49120017,-46,-46
1088,49120117,-46,-46
1089,49120217,-46,-46
1090,49120317,-46,-46
1091,49120417,-46,-46
1092,49120517,-46,-46
1093,49120617,-46,-46
1094,49120717,-46,-46
1095,49120817,-47,-46
1096,49120917,-46,-46
1097,49121017,-46,-46
1098,49121117,-46,-46
1099,49121217,-47,-46
1100,49121317,-47,-46
1101,49121417,-80,-47
1102,49121517,-80,-49
1103,49121617,-80,-51
1104,49121717,-80,-52
1105,49121817,-46,-52
1106,49121917,-47,-53
1107,49122017,-47,-53
1108,49122117,-47,-53
1109,49122217,-47,-53
1110,49122317,-47,-53
1111,49122417,-47,-53
1112,49122517,-47,-53
1113,49122617,-47,-53
1114,49122717,-47,-53
1115,49122817,-47,-53
1116,49122917,-46,-53
1117,49123017,-46,-53
1118,49123117,-46,-53
1119,49123217,-46,-53
1120,49123317,-46,-53
1121,49123417,-46,-51
1122,49123517,-46,-49
1123,49123617,-46,-48
1124,49123717,-46,-46
1125,49123817,-46,-46
1126,49123917,-46,-46
1127,49124017,-46,-46
1128,49124117,-46,-46
1129,49124217,-46,-46
1130,49124317,-46,-46
1131,49124417,-46,-46
1132,49124517,-46,-46
1133,49124617,-46,-46
1134,49124717,-46,-46
1135,49124817,-46,-46
1136,49124917,-46,-46
1137,49125017,-46,-46
1138,49125117,-46,-46
1139,49125217,-46,-46
1140,49125317,-46,-46
1141,49125417,-46,-46
1142,49125517,-46,-46
1143,49125617,-46,-46
1144,49125717,-46,-46
1145,49125817,-46,-46
1146,49125917,-46,-46
1147,49126017,-46,-46
1148,49126117,-46,-46
