Index,Timestamp_US,RSSI,Smoothed_RSSI
368,36698084,-47,-55
369,36698184,-47,-55
370,36698284,-47,-55
371,36698384,-47,-55
372,36698484,-47,-55
373,36698584,-47,-55
374,36698684,-47,-55
375,36698784,-47,-55
376,36698884,-47,-55
377,36698984,-47,-55
378,36699084,-47,-53
379,36699184,-47,-51
380,36699284,-47,-50
381,36699384,-47,-48
382,36699484,-47,-47
383,36699584,-47,-47
384,36699684,-47,-47
385,36699784,-47,-47
386,36699884,-47,-47
387,36699984,-47,-47
388,36700084,-47,-47
389,36700184,-47,-47
390,36700284,-47,-47
391,36700384,-47,-47
392,36700484,-47,-47
393,36700584,-47,-47
394,36700684,-47,-47
395,36700784,-47,-47
396,36700884,-47,-47
397,36700984,-47,-47
398,36701084,-47,-47
399,36701184,-47,-47
400,36701284,-47,-47
401,36701384,-47,-47
402,36701484,-47,-47
403,36701584,-47,-47
404,36701684,-47,-47
405,36701784,-47,-47
406,36701884,-47,-47
407,36701984,-47,-47
408,36702084,-47,-47
409,36702184,-47,-47
410,36702284,-47,-47
411,36702384,-47,-47
412,36702484,-47,-47
413,36702584,-47,-47
414,36702684,-47,-47
415,36702784,-47,-47
416,36702884,-47,-47
417,36702984,-47,-47
418,36703084,-47,-47
419,36703184,-47,-47
420,36703284,-47,-47
421,36703384,-47,-47
422,36703484,-47,-47
423,36703584,-47,-47
424,36703684,-47,-47
425,36703784,-47,-47
426,36703884,-47,-47
427,36703984,-47,-47
428,36704084,-47,-47
429,36704184,-47,-47
430,36704284,-47,-47
431,36704384,-47,-47
432,36704484,-47,-47
433,36704584,-47,-47
434,36704684,-47,-47
435,36704784,-47,-47
436,36704884,-47,-47
437,36704984,-47,-47
438,36705084,-47,-47
439,36705184,-47,-47
440,36705284,-47,-47
441,36705384,-47,-47
442,36705484,-47,-47
443,36705584,-47,-47
444,36705684,-47,-47
445,36705784,-47,-47
446,36705884,-47,-47
447,36705984,-47,-47
448,36706084,-47,-47
449,36706184,-47,-47
450,36706284,-47,-47
451,36706384,-47,-47
452,36706484,-47,-47
453,36706584,-47,-47
454,36706684,-47,-47
455,36706784,-47,-47
456,36706884,-47,-47
457,36706984,-47,-47
458,36707084,-47,-47
459,36707184,-47,-47
460,36707284,-47,-47
461,36707384,-47,-47
462,36707484,-47,-47
463,36707584,-47,-47
464,36707684,-47,-47
465,36707784,-47,-47
466,36707884,-47,-47
467,36707984,-47,-47
468,36708084,-47,-47
469,36708184,-47,-47
470,36708284,-47,-47
471,36708384,-47,-47
472,36708484,-47,-47
473,36708584,-47,-47
474,36708684,-47,-47
475,36708784,-47,-47
476,36708884,-47,-47
477,36708984,-47,-47
478,36709084,-47,-47
479,36709184,-47,-47
480,36709284,-47,-47
481,36709384,-47,-47
482,36709484,-47,-47
483,36709584,-47,-47
484,36709684,-47,-47
485,36709784,-47,-47
486,36709884,-47,-47
487,36709984,-47,-47
488,36710084,-47,-47
489,36710184,-47,-47
490,36710284,-47,-47
491,36710384,-47,-47
492,36710484,-47,-47
493,36710584,-47,-47
494,36710684,-47,-47
495,36710784,-47,-47
496,36710884,-47,-47
497,36710984,-47,-47
498,36711084,-47,-47
499,36711184,-47,-47
500,36711284,-47,-47
501,36711384,-47,-47
502,36711484,-47,-47
503,36711584,-47,-47
504,36711684,-47,-47
505,36711784,-47,-47
506,36711884,-47,-47
507,36711984,-47,-47
508,36712084,-47,-47
509,36712184,-47,-47
510,36712284,-47,-47
511,36712384,-47,-47
512,36712484,-47,-47
513,36712584,-47,-47
514,36712684,-47,-47
515,36712784,-47,-47
516,36712884,-47,-47
517,36712984,-47,-47
518,36713084,-47,-47
519,36713184,-47,-47
520,36713284,-47,-47
521,36713384,-47,-47
522,36713484,-47,-47
523,36713584,-47,-47
524,36713684,-47,-47
525,36713784,-47,-47
526,36713884,-47,-47
527,36713984,-47,-47
528,36714084,-47,-47
529,36714184,-47,-47
530,36714284,-47,-47
531,36714384,-47,-47
532,36714484,-47,-47
533,36714584,-47,-47
534,36714684,-47,-47
535,36714784,-47,-47
536,36714884,-47,-47
537,36714984,-47,-47
538,36715084,-47,-47
539,36715184,-47,-47
540,36715284,-47,-47
541,36715384,-47,-47
542,36715484,-47,-47
543,36715584,-47,-47
544,36715684,-46,-46
545,36715784,-46,-46
546,36715884,-46,-46
547,36715984,-46,-46
548,36716084,-46,-46
549,36716184,-46,-46
550,36716284,-46,-46
551,36716384,-46,-46
552,36716484,-46,-46
553,36716584,-46,-46
554,36716684,-46,-46
555,36716784,-47,-46
556,36716884,-47,-46
557,36716984,-47,-46
558,36717084,-47,-46
559,36717184,-46,-46
560,36717284,-46,-46
561,36717384,-46,-46
562,36717484,-47,-46
563,36717584,-47,-46
564,36717684,-47,-46
565,36717784,-47,-46
566,36717884,-47,-46
567,36717984,-47,-46
568,36718084,-47,-46
569,36718184,-47,-46
570,36718284,-47,-46
571,36718384,-47,-46
572,36718484,-47,-46
573,36718584,-47,-46
574,36718684,-47,-46
575,36718784,-47,-46
576,36718884,-47,-46
577,36718984,-47,-46
578,36719084,-47,-46
579,36719184,-47,-46
580,36719284,-47,-46
581,36719384,-47,-47
582,36719484,-47,-47
583,36719584,-47,-47
584,36719684,-47,-47
585,36719784,-47,-47
586,36719884,-47,-47
587,36719984,-47,-47
588,36720084,-47,-47
589,36720184,-47,-47
590,36720284,-47,-47
591,36720384,-47,-47
592,36720484,-47,-47
593,36720584,-47,-47
594,36720684,-47,-47
595,36720784,-47,-47
596,36720884,-47,-47
597,36720984,-47,-47
598,36721084,-47,-47
599,36721184,-47,-47
600,36721284,-47,-47
601,36721384,-47,-47
602,36721484,-47,-47
603,36721584,-47,-47
604,36721684,-80,-48
605,36721784,-80,-50
606,36721884,-80,-51
607,36721984,-80,-53
608,36722084,-46,-53
609,36722184,-46,-53
610,36722284,-46,-53
611,36722384,-46,-53
612,36722484,-46,-53
613,36722584,-46,-53
614,36722684,-46,-53
615,36722784,-46,-53
616,36722884,-46,-53
617,36722984,-46,-53
618,36723084,-46,-53
619,36723184,-46,-53
620,36723284,-46,-52
621,36723384,-46,-52
622,36723484,-46,-52
623,36723584,-46,-52
624,36723684,-46,-51
625,36723784,-46,-49
626,36723884,-47,-47
627,36723984,-47,-46
628,36724084,-47,-46
629,36724184,-47,-46
630,36724284,-47,-46
631,36724384,-47,-46
632,36724484,-47,-46
633,36724584,-47,-46
634,36724684,-47,-46
635,36724784,-47,-46
636,36724884,-47,-46
637,36724984,-47,-46
638,36725084,-47,-46
639,36725184,-47,-46
640,36725284,-47,-46
641,36725384,-47,-46
642,36725484,-47,-46
643,36725584,-47,-46
644,36725684,-47,-46
645,36725784,-47,-47
646,36725884,-47,-47
647,36725984,-47,-47
648,36726084,-47,-47
649,36726184,-47,-47
650,36726284,-47,-47
651,36726384,-47,-47
652,36726484,-47,-47
653,36726584,-47,-47
654,36726684,-47,-47
655,36726784,-47,-47
656,36726884,-47,-47
657,36726984,-47,-47
658,36727084,-47,-47
659,36727184,-47,-47
660,36727284,-47,-47
661,36727384,-47,-47
662,36727484,-47,-47
663,36727584,-47,-47
664,36727684,-47,-47
665,36727784,-47,-47
666,36727884,-47,-47
667,36727984,-47,-47
668,36728084,-47,-47
669,36728184,-47,-47
670,36728284,-47,-47
671,36728384,-47,-47
672,36728484,-47,-47
673,36728584,-47,-47
674,36728684,-47,-47
675,36728784,-47,-47
676,36728884,-47,-47
677,36728984,-47,-47
678,36729084,-47,-47
679,36729184,-47,-47
680,36729284,-47,-47
681,36729384,-47,-47
682,36729484,-47,-47
683,36729584,-47,-47
684,36729684,-47,-47
685,36729784,-47,-47
686,36729884,-47,-47
687,36729984,-47,-47
688,36730084,-47,-47
689,36730184,-47,-47
690,36730284,-47,-47
691,36730384,-47,-47
692,36730484,-47,-47
693,36730584,-47,-47
694,36730684,-47,-47
695,36730784,-47,-47
696,36730884,-47,-47
697,36730984,-47,-47
698,36731084,-47,-47
699,36731184,-47,-47
700,36731284,-80,-48
701,36731384,-80,-50
702,36731484,-80,-51
703,36731584,-80,-53
704,36731684,-80,-55
705,36731784,-46,-55
706,36731884,-46,-55
707,36731984,-46,-55
708,36732084,-46,-55
709,36732184,-46,-55
710,36732284,-46,-54
711,36732384,-46,-54
712,36732484,-46,-54
713,36732584,-46,-54
714,36732684,-46,-54
715,36732784,-46,-54
716,36732884,-46,-54
717,36732984,-46,-54
718,36733084,-46,-54
719,36733184,-46,-54
720,36733284,-46,-52
721,36733384,-46,-51
722,36733484,-46,-49
723,36733584,-46,-47
724,36733684,-46,-46
725,36733784,-46,-46
726,36733884,-46,-46
727,36733984,-46,-46
728,36734084,-46,-46
729,36734184,-46,-46
730,36734284,-46,-46
731,36734384,-46,-46
732,36734484,-46,-46
733,36734584,-46,-46
734,36734684,-47,-46
735,36734784,-47,-46
736,36734884,-47,-46
737,36734984,-47,-46
738,36735084,-46,-46
739,36735184,-47,-46
740,36735284,-46,-46
741,36735384,-47,-46
742,36735484,-47,-46
743,36735584,-47,-46
744,36735684,-47,-46
745,36735784,-47,-46
746,36735884,-47,-46
747,36735984,-46,-46
748,36736084,-47,-46
749,36736184,-47,-46
750,36736284,-47,-46
751,36736384,-47,-46
752,36736484,-47,-46
753,36736584,-47,-46
754,36736684,-46,-46
755,36736784,-46,-46
756,36736884,-46,-46
757,36736984,-46,-46
758,36737084,-46,-46
759,36737184,-46,-46
760,36737284,-46,-46
761,36737384,-46,-46
762,36737484,-46,-46
763,36737584,-47,-46
764,36737684,-47,-46
765,36737784,-47,-46
766,36737884,-47,-46
767,36737984,-47,-46
768,36738084,-47,-46
769,36738184,-47,-46
770,36738284,-47,-46
771,36738384,-47,-46
772,36738484,-47,-46
773,36738584,-47,-46
774,36738684,-47,-46
775,36738784,-47,-46
776,36738884,-47,-46
777,36738984,-47,-46
778,36739084,-80,-48
779,36739184,-80,-50
780,36739284,-80,-51
781,36739384,-80,-53
782,36739484,-46,-53
783,36739584,-47,-53
784,36739684,-47,-53
785,36739784,-47,-53
786,36739884,-47,-53
787,36739984,-47,-53
788,36740084,-47,-53
789,36740184,-47,-53
790,36740284,-47,-53
791,36740384,-47,-53
792,36740484,-47,-53
793,36740584,-47,-53
794,36740684,-47,-53
795,36740784,-47,-53
796,36740884,-47,-53
797,36740984,-47,-53
798,36741084,-47,-51
799,36741184,-47,-50
800,36741284,-47,-48
801,36741384,-47,-46
802,36741484,-47,-47
803,36741584,-47,-47
804,36741684,-47,-47
805,36741784,-47,-47
806,36741884,-47,-47
807,36741984,-47,-47
808,36742084,-47,-47
809,36742184,-47,-47
810,36742284,-47,-47
811,36742384,-47,-47
812,36742484,-47,-47
813,36742584,-47,-47
814,36742684,-47,-47
815,36742784,-47,-47
816,36742884,-47,-47
817,36742984,-47,-47
818,36743084,-47,-47
819,36743184,-47,-47
820,36743284,-47,-47
821,36743384,-47,-47
822,36743484,-47,-47
823,36743584,-47,-47
824,36743684,-47,-47
825,36743784,-47,-47
826,36743884,-47,-47
827,36743984,-47,-47
828,36744084,-47,-47
829,36744184,-47,-47
830,36744284,-47,-47
831,36744384,-47,-47
832,36744484,-47,-47
833,36744584,-47,-47
834,36744684,-47,-47
835,36744784,-47,-47
836,36744884,-47,-47
837,36744984,-47,-47
838,36745084,-47,-47
839,36745184,-47,-47
840,36745284,-47,-47
841,36745384,-47,-47
842,36745484,-47,-47
843,36745584,-47,-47
844,36745684,-47,-47
845,36745784,-47,-47
846,36745884,-47,-47
847,36745984,-47,-47
848,36746084,-47,-47
849,36746184,-47,-47
850,36746284,-47,-47
851,36746384,-47,-47
852,36746484,-47,-47
853,36746584,-47,-47
854,36746684,-47,-47
855,37850285,-47,-47
856,37850385,-47,-47
857,37850485,-47,-47
858,37850585,-47,-47
859,37850685,-47,-47
860,37850785,-47,-47
861,37850885,-47,-47
862,37850985,-47,-47
863,37851085,-47,-47
864,37851185,-47,-47
865,37851285,-47,-47
866,37851385,-47,-47
867,37851485,-47,-47
868,37851585,-47,-47
869,37851685,-47,-47
870,37851785,-47,-47
871,37851885,-47,-47
872,37851985,-47,-47
873,37852085,-47,-47
874,37852185,-47,-47
875,37852285,-47,-47
876,37852385,-47,-47
877,37852485,-47,-47
878,37852585,-47,-47
879,37852685,-47,-47
880,37852785,-47,-47
881,37852885,-47,-47
882,37852985,-47,-47
883,37853085,-47,-47
884,37853185,-47,-47
885,37853285,-47,-47
886,37853385,-47,-47
887,37853485,-47,-47
888,37853585,-47,-47
889,37853685,-47,-47
890,37853785,-47,-47
891,37853885,-47,-47
892,37853985,-47,-47
893,37854085,-47,-47
894,37854185,-47,-47
895,37854285,-47,-47
896,37854385,-47,-47
897,37854485,-47,-47
898,37854585,-47,-47
899,37854685,-47,-47
900,37854785,-47,-47
901,37854885,-47,-47
902,37854985,-47,-47
903,37855085,-47,-47
904,37855185,-47,-47
905,37855285,-47,-47
906,37855385,-47,-47
907,37855485,-47,-47
908,37855585,-47,-47
909,37855685,-47,-47
910,37855785,-47,-47
911,37855885,-47,-47
912,37855985,-47,-47
913,37856085,-47,-47
914,37856185,-47,-47
915,37856285,-47,-47
916,37856385,-47,-47
917,37856485,-47,-47
918,37856585,-47,-47
919,37856685,-47,-47
920,37856785,-47,-47
921,37856885,-47,-47
922,37856985,-46,-46
923,37857085,-46,-46
924,37857185,-46,-46
925,37857285,-46,-46
926,37857385,-46,-46
927,37857485,-46,-46
928,37857585,-46,-46
929,37857685,-46,-46
930,37857785,-46,-46
931,37857885,-46,-46
932,37857985,-46,-46
933,37858085,-46,-46
934,37858185,-46,-46
935,37858285,-46,-46
936,37858385,-46,-46
937,37858485,-46,-46
938,37858585,-47,-46
939,37858685,-79,-47
940,37858785,-79,-49
941,37858885,-79,-51
942,37858985,-79,-52
943,37859085,-79,-54
944,37859185,-47,-54
945,37859285,-46,-54
946,37859385,-46,-54
947,37859485,-46,-54
948,37859585,-46,-54
949,37859685,-46,-54
950,37859785,-46,-54
951,37859885,-46,-54
952,37859985,-46,-54
953,37860085,-46,-54
954,37860185,-46,-54
955,37860285,-46,-54
956,37860385,-46,-54
957,37860485,-46,-54
958,37860585,-46,-54
959,37860685,-46,-52
960,37860785,-46,-51
961,37860885,-46,-49
962,37860985,-46,-47
963,37861085,-46,-46
964,37861185,-46,-46
965,37861285,-46,-46
966,37861385,-46,-46
967,37861485,-46,-46
968,37861585,-46,-46
969,37861685,-46,-46
970,37861785,-46,-46
971,37861885,-46,-46
972,37861985,-46,-46
973,37862085,-46,-46
974,37862185,-46,-46
975,37862285,-46,-46
976,37862385,-46,-46
977,37862485,-46,-46
978,37862585,-46,-46
979,37862685,-46,-46
980,37862785,-46,-46
981,37862885,-46,-46
982,37862985,-46,-46
983,37863085,-46,-46
984,37863185,-46,-46
985,37863285,-46,-46
986,37863385,-46,-46
987,37863485,-46,-46
988,37863585,-46,-46
989,37863685,-46,-46
990,37863785,-46,-46
991,37863885,-46,-46
992,37863985,-47,-46
993,37864085,-47,-46
994,37864185,-47,-46
995,37864285,-47,-46
996,37864385,-47,-46
997,37864485,-47,-46
998,37864585,-47,-46
999,38964832,-47,-47
1000,38964932,-47,-46
1001,38965032,-47,-46
1002,38965132,-47,-46
1003,38965232,-47,-46
1004,38965332,-47,-46
1005,38965432,-47,-46
1006,38965532,-47,-46
1007,38965632,-47,-46
1008,38965732,-47,-46
1009,38965832,-47,-46
1010,38965932,-47,-46
1011,38966032,-47,-47
1012,38966132,-47,-47
1013,38966232,-47,-47
1014,38966332,-47,-47
1015,38966432,-47,-47
1016,38966532,-47,-47
1017,38966632,-47,-47
1018,38966732,-47,-47
1019,38966832,-47,-47
1020,38966932,-47,-47
1021,38967032,-47,-47
1022,38967132,-47,-47
1023,38967232,-47,-47
1024,38967332,-47,-47
1025,38967432,-47,-47
1026,38967532,-47,-47
1027,38967632,-47,-47
1028,38967732,-47,-47
1029,38967832,-47,-47
1030,38967932,-47,-47
1031,38968032,-47,-47
1032,38968132,-47,-47
1033,38968232,-47,-47
1034,38968332,-47,-47
1035,38968432,-47,-47
1036,38968532,-47,-47
1037,38968632,-47,-47
1038,38968732,-47,-47
1039,38968832,-47,-47
1040,38968932,-47,-47
1041,38969032,-47,-47
1042,38969132,-47,-47
1043,38969232,-47,-47
1044,38969332,-47,-47
1045,38969432,-47,-47
1046,38969532,-47,-47
1047,38969632,-47,-47
1048,38969732,-47,-47
1049,38969832,-47,-47
1050,38969932,-47,-47
1051,38970032,-47,-47
1052,38970132,-47,-47
1053,38970232,-47,-47
1054,38970332,-47,-47
1055,38970432,-47,-47
1056,38970532,-47,-47
1057,38970632,-47,-47
1058,38970732,-47,-47
1059,38970832,-47,-47
1060,38970932,-47,-47
1061,38971032,-47,-47
1062,38971132,-47,-47
1063,38971232,-47,-47
1064,38971332,-47,-47
1065,38971432,-47,-47
1066,38971532,-47,-47
1067,38971632,-47,-47
1068,38971732,-47,-47
1069,38971832,-47,-47
1070,38971932,-47,-47
1071,38972032,-47,-47
1072,38972132,-47,-47
1073,38972232,-47,-47
1074,38972332,-47,-47
1075,38972432,-47,-47
1076,38972532,-47,-47
1077,38972632,-47,-47
1078,38972732,-47,-47
1079,38972832,-47,-47
1080,38972932,-47,-47
1081,38973032,-47,-47
1082,38973132,-47,-47
1083,38973232,-47,-47
1084,38973332,-47,-47
1085,38973432,-47,-47
1086,38973532,-47,-47
1087,38973632,-47,-47
1088,38973732,-47,-47
1089,38973832,-47,-47
1090,38973932,-47,-47
1091,38974032,-47,-47
1092,38974132,-47,-47
1093,38974232,-47,-47
1094,38974332,-47,-47
1095,38974432,-80,-48
1096,38974532,-80,-50
1097,38974632,-80,-51
1098,38974732,-80,-53
1099,38974832,-47,-53
1100,38974932,-47,-53
1101,38975032,-47,-53
1102,38975132,-47,-53
1103,38975232,-47,-53
1104,38975332,-47,-53
1105,38975432,-47,-53
1106,38975532,-47,-53
1107,38975632,-47,-53
1108,38975732,-47,-53
1109,38975832,-47,-53
1110,38975932,-47,-53
1111,38976032,-47,-53
1112,38976132,-47,-53
1113,38976232,-47,-53
1114,38976332,-47,-53
1115,38976432,-47,-51
1116,38976532,-47,-50
1117,38976632,-47,-48
1118,38976732,-47,-47
1119,38976832,-47,-47
1120,38976932,-47,-47
1121,38977032,-47,-47
1122,38977132,-47,-47
1123,38977232,-47,-47
1124,38977332,-47,-47
1125,38977432,-47,-47
1126,38977532,-47,-47
1127,38977632,-47,-47
1128,38977732,-47,-47
1129,38977832,-47,-47
1130,38977932,-47,-47
1131,38978032,-47,-47
1132,38978132,-47,-47
1133,38978232,-47,-47
1134,38978332,-47,-47
1135,38978432,-47,-47
1136,38978532,-47,-47
1137,38978632,-47,-47
1138,38978732,-47,-47
1139,38978832,-47,-47
1140,38978932,-47,-47
1141,38979032,-47,-47
1142,38979132,-47,-47
1143,38979232,-47,-47
1144,38979332,-47,-47
1145,38979432,-47,-47
1146,38979532,-47,-47
1147,38979632,-47,-47
1148,38979732,-47,-47
