Index,Timestamp_US,RSSI,Throttle,VectorX,VectorY
0,114745282,-44,200,-0.0015411376953125,-0.030258655548095703
1,114745393,-44,200,-0.0015411376953125,-0.030258655548095703
2,114745496,-44,200,-0.0015411376953125,-0.030258655548095703
3,114745634,-44,200,-0.0015411376953125,-0.030258655548095703
4,114745804,-43,200,-0.0015411376953125,-0.030258655548095703
5,114745915,-43,200,-0.0015411376953125,-0.030258655548095703
6,114745999,-43,200,-0.0015411376953125,-0.030258655548095703
7,114746092,-43,200,-0.0015411376953125,-0.030258655548095703
8,114746194,-43,200,-0.0015411376953125,-0.030258655548095703
9,114746323,-43,200,-0.0015411376953125,-0.030258655548095703
10,114746509,-43,200,-0.0015411376953125,-0.030258655548095703
11,114746602,-43,200,-0.0015411376953125,-0.030258655548095703
12,114746704,-43,200,-0.0015411376953125,-0.030258655548095703
13,114746815,-43,200,-0.0015411376953125,-0.030258655548095703
14,114746908,-43,200,-0.0015411376953125,-0.030258655548095703
15,114747001,-43,200,-0.0015411376953125,-0.030258655548095703
16,114747103,-43,200,-0.0015411376953125,-0.030258655548095703
17,114747196,-43,200,-0.0015411376953125,-0.030258655548095703
18,114747289,-43,200,-0.0015411376953125,-0.030258655548095703
19,114747373,-43,200,-0.0015411376953125,-0.030258655548095703
20,114747484,-43,200,-0.0015411376953125,-0.030258655548095703
21,114747622,-43,200,-0.0015411376953125,-0.030258655548095703
22,114747751,-44,200,-0.0015411376953125,-0.030258655548095703
23,114747880,-44,200,-0.0015411376953125,-0.030258655548095703
24,114747991,-44,200,-0.0015411376953125,-0.030258655548095703
25,114748102,-44,200,-0.0015411376953125,-0.030258655548095703
26,114748240,-44,200,-0.0015411376953125,-0.030258655548095703
27,114748351,-45,200,-0.0015411376953125,-0.030258655548095703
28,114748435,-45,200,-0.0015411376953125,-0.030258655548095703
29,114748546,-45,200,-0.0015411376953125,-0.030258655548095703
30,114749085,-45,200,-0.0015411376953125,-0.030258655548095703
31,114749196,-46,200,-0.0015411376953125,-0.030258655548095703
32,114749280,-46,200,-0.0015411376953125,-0.030258655548095703
33,114749382,-46,200,-0.0015411376953125,-0.030258655548095703
