Index,Timestamp_US,RSSI
1496,84229664,-48
1497,84229775,-49
1498,84229877,-50
1499,84229961,-50
1500,84230063,-51
1501,84230219,-53
1502,84230321,-54
1503,84230423,-55
1504,84230740,-57
1505,84230824,-56
1506,84231484,-50
1507,84231568,-49
1508,84231733,-48
1509,84231853,-47
1510,84231982,-46
1511,84232066,-46
1512,84232168,-46
1513,84232315,-45
1514,84232426,-45
1515,84232555,-45
1516,84232684,-44
1517,84232786,-44
1518,84232924,-44
1519,84233146,-43
1520,84233239,-43
1521,84233341,-43
1522,84233470,-43
1523,84235427,-43
1524,84235538,-43
1525,84235640,-44
1526,84235819,-44
1527,84235912,-44
1528,84236005,-44
1529,84236116,-44
1530,84236209,-44
1531,84236320,-45
1532,84236422,-45
1533,84236515,-45
1534,84236626,-45
1535,84236728,-45
1536,84236821,-45
1537,84236923,-45
1538,84237016,-45
1539,84237127,-45
1540,84237220,-45
1541,84237349,-45
1542,84237598,-46
1543,84237691,-46
1544,84237802,-46
1545,84237913,-46
1546,84238015,-46
1547,84238117,-46
1548,84238219,-46
1549,84238330,-46
1550,84238441,-46
1551,84238561,-46
1552,84238708,-46
1553,84238828,-46
1554,84238921,-46
1555,84239014,-46
1556,84239107,-46
1557,84239209,-46
1558,84239320,-46
1559,84239413,-46
1560,84239560,-46
1561,84239662,-47
1562,84239809,-47
1563,84239920,-47
1564,84240040,-47
1565,84240244,-48
1566,84240430,-48
1567,84240598,-49
1568,84240682,-49
1569,84240811,-49
1570,84240967,-49
1571,84242204,-48
1572,84242315,-48
1573,84242399,-48
1574,84242528,-48
1575,84244445,-45
1576,84244640,-45
1577,84244749,-45
1578,84244842,-45
1579,84244944,-45
1580,84245175,-44
1581,84245268,-44
1582,84245370,-44
1583,84245499,-44
1584,84245610,-44
1585,84245712,-44
1586,84245796,-44
1587,84245889,-44
1588,84245982,-44
1589,84246084,-44
1590,84246186,-44
1591,84246342,-43
1592,84246480,-44
1593,84246600,-44
1594,84246711,-44
1595,84246795,-44
1596,84246888,-44
1597,84247008,-44
1598,84247155,-44
1599,84247266,-44
1600,84247359,-44
1601,84248359,-43
1602,84248452,-43
1603,84248572,-43
1604,84248665,-43
1605,84248758,-43
1606,84248860,-43
1607,84248971,-43
1608,84249064,-43
1609,84249148,-43
1610,84249442,-43
1611,84250913,-44
1612,84251006,-44
1613,84251090,-44
1614,84251201,-44
1615,84251321,-45
1616,84251414,-45
1617,84251498,-45
1618,84253493,-44
1619,84253595,-44
1620,84253715,-44
1621,84253826,-43
1622,84253978,-43
1623,84254098,-42
1624,84254374,-42
1625,84254485,-42
1626,84254596,-42
1627,84254716,-41
1628,84254836,-41
1629,84254947,-41
1630,84255049,-41
1631,84255133,-41
1632,84255244,-41
1633,84255511,-41
1634,84255604,-41
1635,84255706,-41
1636,84255799,-41
1637,84255910,-41
1638,84256021,-41
1639,84256472,-42
1640,84256583,-42
1641,84256676,-42
1642,84256769,-42
1643,84256889,-43
1644,84256982,-43
1645,84257267,-44
1646,84257396,-44
1647,84257525,-45
1648,84257654,-45
1649,84257765,-46
1650,84257867,-46
1651,84258023,-47
1652,84258134,-48
1653,84258299,-49
1654,84258649,-52
1655,84259056,-55
1656,84259278,-55
1657,84259380,-54
1658,84259491,-53
1659,84259602,-51
1660,84259695,-51
1661,84259806,-50
1662,84259908,-49
1663,84260028,-48
1664,84260313,-47
1665,84260442,-46
1666,84260562,-45
1667,84262590,-43
1668,84262848,-43
1669,84262959,-43
1670,84263043,-43
1671,84263145,-43
1672,84263310,-43
1673,84263448,-43
1674,84263559,-43
1675,84263697,-43
1676,84263982,-44
1677,84264177,-44
1678,84264408,-44
1679,84264546,-44
1680,84264666,-44
1681,84264786,-45
1682,84264870,-45
1683,84264963,-45
1684,84265065,-45
1685,84265212,-45
1686,84265323,-45
1687,84265443,-45
1688,84265527,-45
1689,84265620,-46
1690,84265740,-46
1691,84265842,-46
1692,84265935,-46
1693,84266046,-46
1694,84266489,-46
1695,84266600,-46
1696,84266693,-46
1697,84266786,-46
1698,84266897,-46
1699,84267035,-46
1700,84267119,-46
1701,84267230,-46
1702,84267359,-46
1703,84267497,-46
1704,84267653,-46
1705,84267764,-46
1706,84267884,-46
1707,84268262,-47
1708,84268373,-47
1709,84268466,-47
1710,84268550,-47
1711,84268677,-48
1712,84268779,-48
1713,84268872,-48
1714,84268983,-49
1715,84272017,-46
1716,84272137,-46
1717,84272239,-46
1718,84272332,-46
1719,84272434,-46
1720,84272545,-46
1721,84272629,-46
1722,84272731,-45
1723,84272851,-45
1724,84273082,-45
1725,84273321,-45
1726,84273770,-45
1727,84274500,-44
1728,84275023,-44
1729,84275116,-44
1730,84275245,-44
1731,84275365,-44
1732,84275449,-44
1733,84275560,-43
1734,84275662,-44
1735,84275773,-44
1736,84275866,-43
1737,84275977,-44
1738,84276070,-44
1739,84276172,-44
1740,84276283,-44
1741,84276593,-43
1742,84276695,-43
1743,84276806,-43
1744,84276917,-43
1745,84277064,-43
1746,84277175,-43
1747,84277313,-43
1748,84277442,-43
1749,84277562,-43
1750,84277682,-43
1751,84277829,-43
1752,84277931,-43
1753,84278042,-43
1754,84278126,-43
1755,84278210,-43
1756,84278330,-43
1757,84278423,-43
1758,84278681,-43
1759,84279797,-44
1760,84280719,-46
1761,84280830,-46
1762,84280941,-46
1763,84281052,-46
1764,84281145,-46
1765,84282720,-42
1766,84282969,-42
1767,84283155,-42
1768,84283293,-41
1769,84283395,-41
1770,84283532,-41
1771,84283634,-41
1772,84283718,-41
1773,84283829,-41
1774,84283913,-41
1775,84284033,-41
1776,84284171,-41
1777,84284255,-41
1778,84284351,-41
1779,84284462,-41
1780,84284609,-41
1781,84284711,-42
1782,84284813,-42
1783,84284915,-42
1784,84285096,-42
1785,84285189,-42
1786,84285273,-42
1787,84285384,-43
1788,84285513,-43
1789,84285615,-43
1790,84285726,-44
1791,84285872,-44
1792,84286067,-45
1793,84286280,-46
1794,84286382,-47
1795,84286484,-47
1796,84286568,-48
1797,84286679,-48
1798,84286763,-49
1799,84286901,-50
1800,84287012,-51
1801,84287123,-52
1802,84287363,-53
1803,84287474,-54
1804,84287585,-54
1805,84287678,-54
1806,84287807,-53
1807,84287927,-52
1808,84288088,-51
1809,84288475,-48
1810,84288641,-47
1811,84296179,-46
1812,84296364,-46
1813,84296449,-46
1814,84296568,-46
1815,84296670,-46
1816,84298688,-49
1817,84298781,-49
1818,84298919,-49
1819,84299012,-48
1820,84299142,-48
1821,84301805,-45
1822,84302959,-44
1823,84303070,-44
1824,84303190,-44
1825,84303292,-44
1826,84303412,-44
1827,84303505,-44
1828,84303598,-44
1829,84303682,-44
1830,84303766,-44
1831,84303895,-44
1832,84303989,-44
1833,84304099,-44
1834,84304339,-44
1835,84304468,-44
1836,84304616,-44
1837,84304781,-44
1838,84304892,-43
1839,84305003,-43
1840,84305114,-43
1841,84305207,-43
1842,84305336,-43
1843,84305456,-43
1844,84305567,-43
1845,84305696,-43
1846,84305789,-43
1847,84307718,-44
1848,84307838,-44
1849,84307949,-44
1850,84308060,-44
1851,84308171,-45
1852,84308282,-45
1853,84308411,-45
1854,84308513,-45
1855,84308651,-46
1856,84308780,-46
1857,84308864,-46
1858,84308957,-46
1859,84309068,-47
1860,84309215,-47
1861,84309431,-47
1862,84309515,-47
1863,84309662,-47
1864,84309755,-47
1865,84309902,-46
1866,84310013,-46
1867,84310439,-45
1868,84310577,-44
1869,84310688,-44
1870,84310808,-43
1871,84310946,-43
1872,84311048,-43
1873,84311150,-43
1874,84311426,-42
1875,84311528,-42
1876,84311657,-42
1877,84311786,-42
1878,84311906,-41
1879,84312044,-41
1880,84312311,-41
1881,84312440,-41
1882,84312569,-41
1883,84312662,-41
1884,84312800,-41
1885,84312902,-41
1886,84313049,-42
1887,84313142,-42
1888,84313253,-42
1889,84313364,-42
1890,84313484,-42
1891,84313586,-42
1892,84313715,-43
1893,84313826,-43
1894,84313937,-43
1895,84314021,-43
1896,84314495,-45
1897,84314651,-46
1898,84316786,-49
1899,84316981,-48
1900,84317092,-47
1901,84317314,-46
1902,84317416,-46
1903,84317527,-45
1904,84317665,-45
1905,84317776,-45
1906,84317887,-45
1907,84317980,-44
1908,84318082,-44
1909,84318202,-44
1910,84318335,-44
1911,84318455,-44
1912,84318557,-44
1913,84318668,-44
1914,84318779,-43
1915,84318881,-43
1916,84319028,-43
1917,84319175,-43
1918,84319304,-43
1919,84319442,-43
1920,84319562,-43
1921,84319655,-43
1922,84319766,-43
1923,84319859,-43
1924,84319943,-43
1925,84320036,-44
1926,84320147,-44
1927,84320258,-44
1928,84320378,-44
1929,84320507,-44
1930,84320618,-44
1931,84320711,-44
1932,84320849,-44
1933,84320933,-44
1934,84321239,-45
1935,84321377,-45
1936,84321719,-45
1937,84321830,-45
1938,84321914,-45
1939,84322016,-45
1940,84322623,-45
1941,84322734,-45
1942,84322854,-45
1943,84322992,-45
1944,84323094,-45
1945,84323187,-45
1946,84323307,-45
1947,84323436,-45
1948,84323628,-45
1949,84323748,-45
1950,84323868,-45
1951,84325820,-48
1952,84326024,-49
1953,84326387,-50
1954,84326471,-50
1955,84326564,-50
1956,84326675,-50
1957,84326768,-50
1958,84326861,-50
1959,84326990,-50
1960,84327119,-50
1961,84327323,-49
1962,84327452,-49
1963,84327554,-49
1964,84327710,-48
1965,84327830,-48
1966,84329774,-47
1967,84329885,-47
1968,84330014,-46
1969,84330107,-46
1970,84330200,-46
1971,84330320,-46
1972,84330431,-46
1973,84330596,-45
1974,84330716,-45
1975,84330827,-45
1976,84330911,-45
1977,84331013,-45
1978,84331124,-45
1979,84331217,-44
1980,84331310,-45
1981,84331394,-44
1982,84331514,-45
1983,84331634,-45
1984,84331772,-44
1985,84331892,-44
1986,84332021,-44
1987,84332132,-44
1988,84332426,-44
1989,84332519,-44
1990,84332666,-44
1991,84332777,-44
1992,84332906,-44
1993,84333035,-44
1994,84333146,-44
1995,84333906,-43
1996,84334008,-43
1997,84334110,-43
1998,84334221,-43
1999,84334488,-42
2000,84334617,-42
2001,84334728,-42
2002,84334821,-42
2003,84334905,-42
2004,84335034,-42
2005,84335136,-42
2006,84335256,-43
2007,84335358,-43
2008,84335460,-43
2009,84335598,-43
2010,84335682,-43
2011,84335784,-43
2012,84335877,-44
2013,84335961,-44
2014,84336072,-44
2015,84336312,-44
2016,84336414,-45
2017,84336516,-45
2018,84336609,-45
2019,84336729,-45
2020,84336831,-46
2021,84336933,-46
2022,84338515,-45
2023,84338626,-45
2024,84338773,-45
2025,84338884,-44
2026,84343885,-51
2027,84344005,-52
2028,84344089,-53
2029,84344182,-53
2030,84344266,-54
2031,84344404,-54
2032,84344539,-53
2033,84344641,-53
2034,84344752,-51
2035,84346112,-45
2036,84347141,-43
2037,84347279,-43
2038,84347399,-43
2039,84347510,-43
2040,84347639,-43
2041,84347777,-43
2042,84347870,-43
2043,84348026,-43
2044,84348455,-43
2045,84348566,-43
2046,84348686,-43
2047,84348797,-43
2048,84348917,-43
2049,84349028,-44
2050,84349232,-44
2051,84349334,-44
2052,84349490,-44
2053,84349655,-44
2054,84349766,-44
2055,84349868,-44
2056,84350135,-45
2057,84350237,-45
2058,84350375,-45
2059,84350459,-45
2060,84350561,-45
2061,84350672,-45
2062,84350774,-45
2063,84350876,-45
2064,84350987,-45
2065,84351106,-45
2066,84351244,-45
2067,84351328,-45
2068,84353087,-46
2069,84353273,-47
2070,84353434,-47
2071,84353536,-47
2072,84353620,-48
2073,84353722,-48
2074,84353842,-48
2075,84353953,-49
2076,84354064,-49
2077,84354522,-51
2078,84354624,-51
2079,84354717,-51
2080,84354846,-52
2081,84354948,-52
2082,84355032,-52
2083,84355143,-51
2084,84355245,-51
2085,84355365,-51
2086,84355503,-51
2087,84355716,-50
2088,84355836,-50
2089,84355947,-50
2090,84356067,-49
2091,84356343,-49
2092,84356490,-49
2093,84356583,-48
2094,84356685,-48
2095,84356778,-48
2096,84357102,-48
2097,84357204,-48
2098,84357315,-48
2099,84357426,-48
2100,84357519,-48
2101,84357639,-48
2102,84357723,-48
2103,84357843,-48
2104,84357954,-47
2105,84358047,-47
2106,84358167,-47
2107,84358278,-47
2108,84358389,-47
2109,84359303,-45
2110,84359405,-45
2111,84359534,-45
2112,84359618,-45
2113,84359729,-45
2114,84359840,-45
2115,84359942,-45
2116,84360044,-45
2117,84365202,-45
2118,84365295,-45
2119,84365442,-46
2120,84365526,-46
2121,84365646,-46
2122,84365739,-46
2123,84365850,-46
2124,84367086,-44
2125,84367206,-43
2126,84367290,-43
2127,84367392,-43
2128,84367530,-43
2129,84367641,-43
2130,84367761,-42
2131,84367899,-42
2132,84368010,-42
2133,84368094,-42
2134,84368592,-41
2135,84368712,-41
2136,84368814,-41
2137,84368961,-42
2138,84371026,-45
2139,84371128,-46
2140,84371276,-46
2141,84371369,-47
2142,84371924,-51
2143,84372137,-52
2144,84372230,-53
2145,84372348,-54
2146,84372459,-54
2147,84372597,-54
2148,84372699,-53
2149,84372792,-53
2150,84372876,-52
2151,84372969,-51
2152,84373089,-50
2153,84373224,-49
2154,84373326,-48
2155,84373410,-48
2156,84373521,-47
2157,84373605,-47
2158,84373707,-46
2159,84373791,-46
2160,84373902,-45
2161,84374004,-45
2162,84374106,-45
2163,84374328,-45
2164,84374457,-44
2165,84374586,-44
2166,84374706,-44
2167,84374863,-43
2168,84374965,-43
2169,84375058,-43
2170,84375151,-43
2171,84375244,-43
2172,84375502,-43
2173,84375667,-43
2174,84375760,-43
2175,84375889,-43
2176,84376000,-43
2177,84376093,-43
2178,84376177,-43
2179,84376279,-43
2180,84378048,-44
2181,84378150,-44
2182,84378303,-45
2183,84378387,-45
2184,84378507,-44
2185,84378591,-44
2186,84380207,-45
2187,84380300,-45
2188,84380429,-45
2189,84380540,-46
2190,84380633,-46
2191,84380735,-46
2192,84380837,-46
2193,84380930,-46
2194,84381023,-46
2195,84381116,-46
2196,84381453,-47
2197,84381716,-48
2198,84381818,-48
2199,84381929,-49
2200,84382049,-49
2201,84382235,-50
2202,84382364,-51
2203,84382502,-51
2204,84382622,-52
2205,84382724,-52
2206,84382835,-52
2207,84382946,-52
2208,84383057,-53
2209,84383150,-52
2210,84383279,-52
2211,84383390,-52
2212,84383483,-52
2213,84383612,-51
2214,84392161,-43
2215,84392254,-43
2216,84392401,-43
2217,84392512,-43
2218,84392605,-43
2219,84392725,-44
2220,84392827,-44
2221,84392920,-44
2222,84393040,-44
2223,84393338,-45
2224,84393569,-45
2225,84393671,-46
2226,84393818,-46
2227,84393920,-46
2228,84394235,-47
2229,84394346,-47
2230,84394502,-47
2231,84394649,-46
2232,84394786,-46
2233,84394888,-46
2234,84394990,-46
2235,84395074,-45
2236,84395305,-45
2237,84395416,-44
2238,84395527,-44
2239,84395629,-44
2240,84395740,-43
2241,84395842,-43
2242,84395944,-43
2243,84396046,-43
2244,84398213,-42
2245,84400375,-52
2246,84400495,-52
2247,84405195,-43
2248,84405279,-43
2249,84405417,-43
2250,84405519,-43
2251,84405612,-43
2252,84405766,-44
2253,84405877,-44
2254,84405988,-44
2255,84406117,-44
2256,84406210,-44
2257,84406312,-44
2258,84406423,-45
2259,84406577,-45
2260,84406670,-45
2261,84406781,-44
2262,84406892,-45
2263,84407132,-45
2264,84407261,-45
2265,84407354,-45
2266,84407465,-45
2267,84407567,-45
2268,84407669,-45
2269,84407771,-45
2270,84407882,-45
2271,84407984,-45
2272,84408086,-45
2273,84408224,-45
2274,84408353,-45
2275,84408464,-45
2276,84408548,-45
2277,84408686,-45
2278,84408779,-46
2279,84408863,-46
2280,84408974,-46
2281,84409085,-46
2282,84409250,-46
2283,84409334,-46
2284,84409427,-46
2285,84409547,-47
2286,84410936,-52
2287,84411306,-52
2288,84411399,-52
2289,84411483,-51
2290,84411576,-51
2291,84411696,-51
2292,84411789,-51
2293,84411927,-50
2294,84412011,-50
2295,84412124,-50
2296,84412235,-49
2297,84412392,-49
2298,84412485,-49
2299,84416224,-44
2300,84416402,-44
2301,84416504,-44
2302,84416588,-44
2303,84416690,-44
2304,84416792,-44
2305,84416903,-44
2306,84417143,-44
2307,84417272,-44
2308,84417365,-44
2309,84417822,-44
2310,84417933,-44
2311,84418035,-44
2312,84418212,-43
2313,84418425,-43
2314,84418563,-43
2315,84418674,-43
2316,84418812,-43
2317,84418914,-43
2318,84419043,-43
2319,84419136,-43
2320,84419349,-42
2321,84419496,-42
2322,84419670,-42
2323,84419817,-42
2324,84420132,-43
2325,84420234,-43
2326,84420372,-43
2327,84420501,-43
2328,84420585,-43
2329,84420669,-44
2330,84420762,-44
2331,84420900,-44
2332,84421011,-44
2333,84421131,-45
2334,84421269,-45
2335,84421380,-45
2336,84421473,-45
2337,84421584,-46
2338,84421668,-46
2339,84421752,-46
2340,84421854,-47
2341,84421938,-47
2342,84422058,-47
2343,84422205,-48
2344,84422316,-48
2345,84422427,-48
2346,84422538,-48
2347,84422622,-48
2348,84422715,-48
2349,84422826,-47
2350,84422928,-47
2351,84423021,-46
2352,84423105,-46
2353,84423207,-46
2354,84423318,-45
2355,84425249,-40
2356,84425333,-40
2357,84425435,-40
2358,84425546,-41
2359,84425666,-40
2360,84425750,-41
2361,84425861,-41
2362,84426727,-42
2363,84426811,-42
2364,84426940,-43
2365,84427042,-43
2366,84427126,-43
2367,84427237,-43
2368,84428147,-48
2369,84428417,-51
2370,84428555,-52
2371,84428675,-53
2372,84428759,-54
2373,84428852,-54
2374,84428963,-55
2375,84429047,-55
2376,84429140,-55
2377,84429251,-54
2378,84429423,-52
2379,84429534,-51
2380,84429645,-50
2381,84429729,-50
2382,84429813,-49
2383,84429924,-48
2384,84430035,-47
2385,84430146,-47
2386,84430266,-46
2387,84430359,-46
2388,84430461,-45
2389,84430563,-45
2390,84430674,-45
2391,84430776,-45
2392,84430869,-45
2393,84430962,-44
2394,84431082,-44
2395,84432159,-42
2396,84432252,-42
2397,84432408,-42
2398,84432555,-42
2399,84432648,-42
2400,84432732,-42
2401,84432825,-42
2402,84432936,-43
2403,84433056,-43
2404,84433203,-43
2405,84433341,-43
2406,84433479,-43
2407,84433608,-43
2408,84433710,-43
2409,84434990,-44
2410,84435101,-44
2411,84435377,-45
2412,84435479,-45
2413,84436266,-45
2414,84438066,-47
2415,84439758,-52
2416,84441182,-49
2417,84441275,-49
2418,84445518,-44
2419,84445611,-44
2420,84445731,-44
2421,84445824,-44
2422,84445926,-44
2423,84446121,-43
2424,84446241,-43
2425,84446362,-43
2426,84446482,-43
2427,84446611,-43
2428,84446695,-43
2429,84446815,-43
2430,84446917,-43
2431,84447010,-43
2432,84447130,-43
2433,84447277,-43
2434,84447424,-43
2435,84447544,-43
2436,84447646,-42
2437,84447730,-43
2438,84447823,-43
2439,84447916,-43
2440,84448018,-43
2441,84448120,-43
2442,84448258,-43
2443,84448351,-43
2444,84448462,-43
2445,84448546,-43
2446,84448630,-43
2447,84448741,-43
2448,84448843,-44
2449,84448954,-44
2450,84449065,-44
2451,84449230,-44
2452,84449341,-45
2453,84449479,-45
2454,84449590,-45
2455,84449701,-45
2456,84449794,-46
2457,84449905,-46
2458,84450025,-46
2459,84452380,-42
2460,84452473,-42
2461,84452584,-41
2462,84452686,-41
2463,84453458,-40
2464,84453779,-40
2465,84453872,-40
2466,84453965,-41
2467,84454067,-41
2468,84454169,-41
2469,84454262,-41
2470,84454409,-41
2471,84454565,-42
2472,84454658,-42
2473,84454760,-42
2474,84454844,-42
2475,84454964,-43
2476,84455057,-43
2477,84455159,-43
2478,84455270,-43
2479,84455381,-44
2480,84455528,-45
2481,84455630,-45
2482,84455723,-45
2483,84455834,-46
2484,84455982,-47
2485,84456223,-48
2486,84456325,-49
2487,84456454,-50
2488,84456592,-51
2489,84456755,-53
2490,84456886,-54
2491,84456979,-54
2492,84457276,-54
2493,84457414,-53
2494,84457534,-52
2495,84457663,-51
2496,84457783,-50
2497,84457903,-49
2498,84458032,-48
2499,84458116,-48
2500,84458227,-47
2501,84458338,-47
2502,84458440,-46
2503,84458560,-46
2504,84458680,-45
2505,84458809,-45
2506,84458929,-45
2507,84459013,-45
2508,84459097,-44
2509,84459199,-44
2510,84461690,-43
2511,84461810,-43
2512,84461894,-43
2513,84462005,-43
2514,84462236,-43
2515,84462649,-44
2516,84462751,-44
2517,84462862,-44
2518,84463018,-44
2519,84463111,-45
2520,84463213,-45
2521,84463315,-45
2522,84463453,-45
2523,84463555,-45
2524,84463675,-45
2525,84463786,-45
2526,84463924,-45
2527,84464164,-45
2528,84464314,-45
2529,84464434,-45
2530,84464554,-46
2531,84464683,-46
2532,84464794,-46
2533,84464923,-46
2534,84465052,-46
2535,84465238,-46
2536,84465487,-46
2537,84465661,-46
2538,84465745,-46
2539,84465847,-47
2540,84465958,-47
2541,84466069,-47
2542,84466291,-48
2543,84466429,-48
2544,84466522,-48
2545,84466606,-49
2546,84466717,-49
2547,84466810,-50
2548,84466903,-50
2549,84467032,-51
2550,84467272,-52
2551,84467365,-52
2552,84467458,-52
2553,84467578,-53
2554,84467671,-53
2555,84467773,-53
2556,84467884,-53
2557,84467986,-53
2558,84468079,-53
2559,84468172,-52
2560,84468265,-52
2561,84468367,-52
2562,84468478,-51
2563,84470452,-48
2564,84470554,-48
2565,84470683,-48
2566,84470776,-48
2567,84470896,-48
2568,84471145,-48
2569,84471310,-47
2570,84471448,-47
2571,84472880,-45
2572,84473111,-45
2573,84473213,-45
2574,84475438,-43
2575,84475549,-43
2576,84475678,-43
2577,84475798,-43
2578,84475909,-43
2579,84476011,-43
2580,84476131,-43
2581,84476260,-43
2582,84476416,-43
2583,84476509,-43
2584,84476656,-43
2585,84476767,-43
2586,84476869,-43
2587,84477001,-43
2588,84477085,-43
2589,84477343,-44
2590,84478002,-45
2591,84485173,-52
2592,84485266,-53
2593,84485350,-53
2594,84486030,-50
2595,84486132,-49
2596,84486345,-48
2597,84487023,-45
2598,84487254,-45
2599,84487356,-44
2600,84487458,-44
2601,84488695,-43
2602,84488815,-43
2603,84488980,-43
2604,84489184,-43
2605,84489295,-43
2606,84500707,-45
2607,84502882,-44
2608,84507595,-46
2609,84507706,-46
2610,84507835,-46
2611,84508112,-45
2612,84508352,-44
2613,84508490,-44
2614,84508592,-43
2615,84508703,-43
2616,84508805,-43
2617,84508907,-42
2618,84509018,-42
2619,84509276,-42
2620,84509360,-42
2621,84509471,-42
2622,84509591,-41
2623,84509684,-41
2624,84509786,-41
2625,84509924,-41
2626,84510035,-41
2627,84510230,-41
2628,84510323,-41
2629,84510443,-41
2630,84510581,-41
2631,84510692,-41
2632,84510803,-41
2633,84510923,-41
2634,84511043,-41
2635,84511136,-42
2636,84511238,-42
2637,84511442,-42
2638,84511544,-42
2639,84511727,-43
2640,84511838,-43
2641,84511931,-43
2642,84512042,-44
2643,84512264,-45
2644,84512366,-45
2645,84512495,-46
2646,84512633,-46
2647,84512726,-47
2648,84512810,-48
2649,84512903,-48
2650,84513023,-49
2651,84513236,-50
2652,84513338,-51
2653,84515712,-44
2654,84515805,-44
2655,84515916,-44
2656,84516018,-43
2657,84516450,-43
2658,84516552,-43
2659,84516681,-43
2660,84516783,-43
2661,84516903,-43
2662,84517209,-43
2663,84518126,-44
2664,84518210,-43
2665,84518366,-44
2666,84518459,-44
2667,84518552,-44
2668,84518654,-44
2669,84518765,-44
2670,84518858,-44
2671,84519227,-45
2672,84519424,-45
2673,84519526,-45
2674,84519637,-45
2675,84519730,-45
2676,84519832,-45
2677,84519925,-45
2678,84520102,-45
2679,84520231,-45
2680,84520369,-45
2681,84520480,-45
2682,84520609,-45
2683,84520720,-45
2684,84520822,-45
2685,84520915,-45
2686,84521008,-45
2687,84521203,-45
2688,84521305,-45
2689,84521407,-45
2690,84521509,-45
2691,84521638,-45
2692,84521740,-45
2693,84521824,-45
2694,84521926,-45
2695,84522046,-45
2696,84522211,-45
2697,84522358,-46
2698,84522451,-46
2699,84522571,-46
2700,84522709,-46
2701,84524685,-52
2702,84524934,-51
2703,84525027,-51
2704,84525120,-51
2705,84525222,-50
2706,84525369,-50
2707,84525525,-50
2708,84525645,-49
2709,84525756,-49
2710,84525849,-49
2711,84526160,-49
2712,84526262,-49
2713,84526409,-49
2714,84526511,-49
2715,84526692,-49
2716,84526776,-49
2717,84526860,-49
2718,84526998,-49
2719,84527238,-49
2720,84527340,-49
2721,84527451,-48
2722,84527553,-48
2723,84527664,-48
2724,84527757,-48
2725,84527859,-48
2726,84527970,-47
2727,84528063,-47
2728,84528183,-47
2729,84528285,-46
2730,84528369,-46
2731,84528480,-46
2732,84528564,-46
2733,84528666,-46
2734,84528786,-45
2735,84528888,-45
2736,84528990,-45
2737,84529101,-45
2738,84529248,-45
2739,84529332,-45
2740,84529425,-45
2741,84529536,-45
2742,84529629,-45
2743,84529749,-45
2744,84530535,-45
2745,84530646,-44
2746,84530748,-44
2747,84530859,-44
2748,84530970,-44
2749,84531063,-44
2750,84531165,-44
2751,84531285,-44
2752,84531405,-44
2753,84531516,-44
2754,84531636,-44
2755,84531720,-44
2756,84533734,-44
2757,84533920,-44
2758,84534548,-45
2759,84534659,-46
2760,84534854,-46
2761,84534965,-47
2762,84535076,-47
2763,84535214,-47
2764,84535352,-47
2765,84535490,-48
2766,84536927,-44
2767,84537011,-44
2768,84537104,-44
2769,84537215,-43
2770,84537299,-43
2771,84537410,-43
2772,84537521,-43
2773,84537623,-42
2774,84537707,-42
2775,84537818,-42
2776,84537902,-42
2777,84537995,-42
2778,84538680,-41
2779,84538782,-41
2780,84538866,-41
2781,84538959,-41
2782,84539070,-41
2783,84539208,-41
2784,84539301,-41
2785,84539394,-42
2786,84539478,-42
2787,84539589,-42
2788,84539691,-42
2789,84539784,-42
2790,84539886,-42
2791,84540006,-42
2792,84540099,-43
2793,84540228,-43
2794,84540330,-43
2795,84540423,-44
2796,84540525,-44
2797,84540627,-45
2798,84540738,-45
2799,84542764,-48
2800,84542857,-48
2801,84543106,-46
2802,84543268,-46
2803,84543352,-45
2804,84543436,-45
2805,84543538,-45
2806,84543631,-45
2807,84543751,-45
2808,84543871,-44
2809,84543973,-44
2810,84544204,-43
2811,84544324,-43
2812,84544435,-43
2813,84544519,-43
2814,84544825,-43
2815,84544936,-43
2816,84545029,-43
2817,84545140,-43
2818,84545233,-43
2819,84545362,-43
2820,84545491,-43
2821,84545638,-43
2822,84545731,-43
2823,84545833,-43
2824,84545944,-43
2825,84546046,-43
2826,84546492,-43
2827,84546576,-43
2828,84546696,-43
2829,84547086,-44
2830,84547224,-44
2831,84547362,-44
2832,84547482,-44
2833,84547584,-44
2834,84547704,-44
2835,84547797,-45
2836,84547917,-45
2837,84548028,-45
2838,84548175,-45
2839,84548313,-45
2840,84548601,-45
2841,84548694,-45
2842,84548787,-45
2843,84548880,-45
2844,84549000,-45
2845,84549195,-45
2846,84549339,-45
2847,84549441,-45
2848,84549552,-45
2849,84552640,-53
2850,84552751,-53
2851,84553018,-52
2852,84553120,-52
2853,84553240,-52
2854,84553360,-51
2855,84553471,-51
2856,84553693,-50
2857,84553822,-50
2858,84553933,-50
2859,84554017,-50
2860,84554741,-49
2861,84554852,-49
2862,84555092,-49
2863,84555731,-49
2864,84555815,-48
2865,84555971,-48
2866,84556082,-48
2867,84556229,-47
2868,84556385,-47
2869,84556487,-47
2870,84556625,-46
2871,84556709,-46
2872,84556811,-46
2873,84556931,-46
2874,84557042,-45
2875,84557153,-45
2876,84557318,-45
2877,84557447,-45
2878,84557576,-45
2879,84557678,-45
2880,84557798,-45
2881,84557936,-45
2882,84558038,-45
2883,84558466,-45
2884,84558577,-45
2885,84558697,-44
2886,84558799,-45
2887,84558928,-44
2888,84559048,-44
2889,84560860,-43
2890,84560953,-43
2891,84561037,-43
2892,84561121,-43
2893,84561232,-43
