Index,Timestamp_US,RSSI
136,21986450,-44
137,21986672,-44
138,21986783,-44
139,21986885,-44
140,21986996,-44
141,21987098,-44
142,21987227,-44
143,21987338,-44
144,21987449,-44
145,21987671,-44
146,21990938,-44
147,21993094,-44
148,21993214,-44
149,21993325,-44
150,21993445,-44
151,21993619,-44
152,21993850,-44
153,21994396,-44
154,21996037,-44
155,21996139,-44
156,21996277,-44
157,21996379,-44
158,21996565,-44
159,21996685,-44
160,21996769,-44
161,21996862,-44
162,22000784,-44
163,22004019,-44
164,22004148,-44
165,22004232,-44
166,22004352,-44
167,22004588,-44
168,22004699,-44
169,22004895,-44
170,22004979,-44
171,22005118,-44
172,22005220,-44
173,22005349,-44
174,22005646,-44
175,22005739,-44
176,22005868,-44
177,22006417,-44
178,22006510,-44
179,22006657,-44
180,22006786,-44
181,22006906,-44
182,22010768,-44
183,22010861,-44
184,22010963,-44
185,22011056,-44
186,22011185,-44
187,22011269,-44
188,22011362,-44
189,22011455,-44
190,22011593,-44
191,22011722,-44
192,22011833,-44
193,22011926,-44
194,22012028,-44
195,22012112,-44
196,22012214,-44
197,22012334,-44
198,22012418,-44
199,22012547,-44
200,22012667,-44
201,22012778,-44
202,22012889,-44
203,22012991,-44
204,22013102,-44
205,22013213,-44
206,22013306,-44
207,22013417,-44
208,22013519,-44
209,22013603,-44
210,22013714,-44
211,22013843,-44
212,22013927,-44
213,22014020,-44
214,22014131,-44
215,22014215,-44
216,22014317,-44
217,22014419,-44
218,22014566,-44
219,22014704,-44
220,22014851,-44
221,22014989,-44
222,22015082,-44
223,22015229,-44
224,22015340,-44
225,22015451,-44
226,22015535,-44
227,22015637,-44
228,22015784,-44
229,22015922,-44
230,22016904,-44
231,22017160,-44
232,22017445,-44
233,22017967,-44
234,22018069,-44
235,22018264,-44
236,22018402,-44
237,22018504,-44
238,22018744,-44
239,22018855,-44
240,22018957,-44
241,22019068,-44
242,22019161,-44
243,22019245,-44
244,22019338,-44
245,22019440,-44
246,22019542,-44
247,22019680,-44
248,22019873,-44
249,22019975,-44
250,22020059,-44
251,22020170,-44
252,22020263,-44
253,22020365,-44
254,22020485,-44
255,22020614,-44
256,22020725,-44
257,22020937,-44
258,22021030,-44
259,22021150,-44
260,22021270,-44
261,22021390,-44
262,22021483,-44
263,22021576,-44
264,22021723,-44
265,22021861,-44
266,22021972,-44
267,22022459,-44
268,22022570,-44
269,22022699,-44
270,22022837,-44
271,22022966,-44
272,22023086,-44
273,22023206,-44
274,22023326,-44
275,22023428,-44
276,22023512,-44
277,22023605,-44
278,22023743,-44
279,22023899,-44
280,22024046,-44
281,22024157,-44
282,22024241,-44
283,22024325,-44
284,22024445,-44
285,22024565,-44
286,22024685,-44
287,22024778,-44
288,22024889,-44
289,22024973,-44
290,22025057,-44
291,22025141,-44
292,22025305,-44
293,22027322,-44
294,22029233,-44
295,22029344,-44
296,22030217,-44
297,22031890,-44
298,22031983,-44
299,22032094,-44
300,22032187,-44
301,22032316,-44
302,22032657,-44
303,22032759,-44
304,22032897,-44
305,22033119,-44
306,22033212,-44
307,22033369,-44
308,22033471,-44
309,22033555,-44
310,22033657,-44
311,22033759,-44
312,22033870,-44
313,22033990,-44
314,22034265,-44
315,22034358,-44
316,22035298,-44
317,22035400,-44
318,22035667,-44
319,22035907,-44
320,22036036,-44
321,22036147,-44
322,22036249,-44
323,22036333,-44
324,22037624,-44
325,22037826,-44
326,22037910,-44
327,22037994,-44
328,22040692,-44
329,22040785,-44
330,22040896,-44
331,22040998,-44
332,22043660,-44
333,22044715,-44
334,22044817,-44
335,22045047,-44
336,22045304,-44
337,22045458,-44
338,22045638,-44
339,22046490,-44
340,22048404,-44
341,22050485,-44
342,22050635,-44
343,22052824,-44
344,22052917,-44
345,22054270,-44
346,22055941,-44
347,22056043,-44
348,22056199,-44
349,22057349,-44
350,22057460,-44
351,22057571,-44
352,22057709,-44
353,22057829,-44
354,22057985,-44
355,22058635,-44
356,22058728,-44
357,22060133,-44
358,22061232,-44
359,22063797,-44
360,22063899,-44
361,22064010,-44
362,22065104,-44
363,22065197,-44
364,22065386,-44
365,22065554,-44
366,22066920,-44
367,22067218,-44
368,22076305,-44
369,22076407,-44
370,22076509,-44
371,22076629,-44
372,22076731,-44
373,22076815,-44
374,22081297,-44
375,22084402,-44
376,22084504,-44
377,22084633,-44
378,22084744,-44
379,22084846,-44
380,22084957,-44
381,22085068,-44
382,22086788,-44
383,22086881,-44
384,22086992,-44
385,22087112,-44
386,22087205,-44
387,22087316,-44
388,22089316,-44
389,22089436,-44
390,22089547,-44
391,22089649,-44
392,22089787,-44
393,22089916,-44
394,22090036,-44
395,22090147,-44
396,22090240,-44
397,22092850,-44
398,22092970,-44
399,22093090,-44
400,22093174,-44
401,22093327,-44
402,22093438,-44
403,22093531,-44
404,22095424,-44
405,22095646,-44
406,22095757,-44
407,22095841,-44
408,22095925,-44
409,22096036,-44
410,22099296,-44
411,22099416,-44
412,22101590,-44
413,22101710,-44
414,22101839,-44
415,22103636,-44
416,22103747,-44
417,22103858,-44
418,22103969,-44
419,22104062,-44
420,22104173,-44
421,22104284,-44
422,22104386,-44
423,22104872,-44
424,22104983,-44
425,22105120,-44
426,22105561,-44
427,22109646,-44
428,22110179,-44
429,22110820,-44
430,22110913,-44
431,22111024,-44
432,22116452,-44
433,22116572,-44
434,22117122,-44
435,22117286,-44
436,22119650,-44
437,22120119,-44
438,22120396,-44
439,22121837,-44
440,22121957,-44
441,22122068,-44
442,22122170,-44
443,22122254,-44
444,22122356,-44
445,22127916,-44
446,22131163,-44
447,22132951,-44
448,22133098,-44
449,22133182,-44
450,22133275,-44
451,22136481,-44
452,22136592,-44
453,22141544,-44
454,22141655,-44
455,22141748,-44
456,22141877,-44
457,22141979,-44
458,22142090,-44
459,22143123,-44
460,22143296,-44
461,22145457,-44
462,22145585,-44
463,22145860,-44
464,22145962,-44
465,22146073,-44
466,22146241,-44
467,22146325,-44
468,22146418,-44
469,22147094,-44
470,22147187,-44
471,22149442,-44
472,22149719,-44
473,22149812,-44
474,22150254,-44
475,22152838,-44
476,22152931,-44
477,22153015,-44
478,22154356,-44
479,22154449,-44
480,22154551,-44
481,22154698,-44
482,22154800,-44
483,22156460,-44
484,22156709,-44
485,22156793,-44
486,22156904,-44
487,22156988,-44
488,22157081,-44
489,22157174,-44
490,22157312,-44
491,22157423,-44
492,22157533,-44
493,22158885,-44
494,22158996,-44
495,22159115,-44
496,22159209,-44
497,22159319,-44
498,22159723,-44
499,22159834,-44
500,22160026,-44
501,22160119,-44
502,22160239,-44
503,22160341,-44
504,22161768,-44
505,22162390,-44
506,22162474,-44
507,22162585,-44
508,22162696,-44
509,22162816,-44
510,22162954,-44
511,22163047,-44
512,22163185,-44
513,22163314,-44
514,22163434,-44
515,22170963,-44
516,22171065,-44
517,22171158,-44
518,22171491,-44
519,22171593,-44
520,22171686,-44
521,22171824,-44
522,22172003,-44
523,22172141,-44
524,22173642,-44
525,22173735,-44
526,22173924,-44
527,22178096,-44
528,22182672,-44
529,22182939,-44
530,22183041,-44
531,22186900,-44
532,22187011,-44
533,22187122,-44
534,22187233,-44
535,22190621,-44
536,22192030,-44
537,22192409,-44
538,22195005,-44
539,22195125,-43
540,22201599,-44
541,22202957,-44
542,22203077,-44
543,22203188,-44
544,22203657,-44
545,22205857,-44
546,22205977,-44
547,22206115,-44
548,22206217,-44
549,22206328,-44
550,22206412,-44
551,22206523,-44
552,22206724,-44
553,22206923,-44
554,22207016,-44
555,22207150,-44
556,22208128,-44
557,22208230,-44
558,22208523,-44
559,22208831,-44
560,22208933,-44
561,22212113,-44
562,22212206,-44
563,22213045,-44
564,22213147,-44
565,22213294,-44
566,22213396,-44
567,22213498,-44
568,22215480,-44
569,22216158,-44
570,22218104,-44
571,22219516,-44
572,22219787,-44
573,22222816,-44
574,22222936,-44
575,22223647,-44
576,22223740,-44
577,22223824,-44
578,22223953,-44
579,22224064,-44
580,22224148,-44
581,22226033,-44
582,22226126,-44
583,22226219,-44
584,22227593,-44
585,22227932,-44
586,22228212,-44
587,22229167,-44
588,22229287,-44
589,22229416,-44
590,22229509,-44
591,22229638,-44
592,22229776,-44
593,22230066,-44
594,22230369,-44
595,22230462,-44
596,22230609,-44
597,22230693,-44
598,22230804,-44
599,22230888,-44
600,22231132,-44
601,22235444,-44
602,22235537,-44
603,22235675,-44
604,22235931,-44
605,22236033,-44
606,22238634,-44
607,22239962,-44
608,22240242,-44
609,22244574,-44
610,22245481,-44
611,22249548,-44
612,22249641,-44
613,22249761,-44
614,22249899,-44
615,22249992,-44
616,22250085,-44
617,22250169,-44
618,22251438,-44
619,22251924,-44
620,22252026,-44
621,22252119,-44
622,22252212,-44
623,22252305,-44
624,22252509,-44
625,22252647,-44
626,22258617,-44
627,22258821,-44
628,22258923,-44
629,22259007,-44
630,22259118,-44
631,22259202,-44
632,22261527,-44
633,22261629,-44
634,22261740,-44
635,22261833,-44
636,22261926,-44
637,22262037,-44
638,22262148,-44
639,22262232,-44
640,22262325,-44
641,22262454,-44
642,22263625,-44
643,22263736,-44
644,22263874,-44
645,22264003,-44
646,22267493,-44
647,22267933,-44
648,22268026,-44
649,22268164,-44
650,22268257,-44
651,22270412,-44
652,22270901,-44
653,22271067,-44
654,22272237,-44
655,22272339,-44
656,22272477,-44
657,22272663,-44
658,22273356,-44
659,22273441,-44
660,22273551,-44
661,22273689,-44
662,22276091,-44
663,22281152,-44
664,22281245,-44
665,22281374,-44
666,22281485,-44
667,22286310,-44
668,22286430,-44
669,22286541,-44
670,22286763,-44
671,22286883,-44
672,22287003,-44
673,22288221,-44
674,22294908,-44
675,22295045,-44
676,22298183,-44
677,22300330,-44
678,22300450,-44
679,22309502,-44
680,22314246,-44
681,22315543,-44
682,22317593,-44
683,22317686,-44
684,22317770,-44
685,22318010,-44
686,22318103,-44
687,22318232,-44
688,22318352,-44
689,22318436,-44
690,22318529,-44
691,22318640,-44
692,22318769,-44
693,22318898,-44
694,22319063,-44
695,22319156,-44
696,22319294,-44
697,22319378,-44
698,22319471,-44
699,22319627,-44
700,22319738,-44
701,22320355,-44
702,22320466,-44
703,22320586,-44
704,22320697,-44
705,22320799,-44
706,22320910,-44
707,22321366,-44
708,22321468,-44
709,22321570,-44
710,22321663,-44
711,22321756,-44
712,22321934,-44
713,22322018,-44
714,22322575,-44
715,22322858,-44
716,22322951,-44
717,22323071,-44
718,22323182,-44
719,22323284,-44
720,22324086,-44
721,22325458,-44
722,22325551,-44
723,22325680,-44
724,22325773,-44
725,22325884,-44
726,22325995,-44
727,22326079,-44
728,22326172,-44
729,22326283,-44
730,22326385,-44
731,22326478,-44
732,22326718,-44
733,22326838,-44
734,22326940,-44
735,22327033,-44
736,22327144,-44
737,22327228,-44
738,22327321,-44
739,22327414,-44
740,22327525,-44
741,22327738,-44
742,22327894,-44
743,22327996,-44
744,22328107,-44
745,22328245,-44
746,22328347,-44
747,22328440,-44
748,22328533,-44
749,22328635,-44
750,22328773,-44
751,22328902,-44
752,22329067,-44
753,22329178,-44
754,22329289,-44
755,22329382,-44
756,22329484,-44
757,22329640,-44
758,22329769,-44
759,22329907,-44
760,22330009,-44
761,22330120,-44
762,22330231,-44
763,22330324,-44
764,22330444,-44
765,22330591,-44
766,22330711,-44
767,22330840,-44
768,22330960,-44
769,22331080,-44
770,22331209,-44
771,22331320,-44
772,22331431,-44
773,22331542,-44
774,22331818,-44
775,22331947,-44
776,22332058,-44
777,22332142,-44
778,22332235,-44
779,22332346,-44
780,22332983,-44
781,22333175,-44
782,22334864,-44
783,22334975,-44
784,22335086,-44
785,22335224,-44
786,22335344,-44
787,22335455,-44
788,22335539,-44
789,22335632,-44
790,22335845,-44
791,22335929,-44
792,22336103,-44
793,22336223,-44
794,22336316,-44
795,22336436,-44
796,22336520,-44
797,22336613,-44
798,22336724,-44
799,22336826,-44
800,22336946,-44
801,22337048,-44
802,22337159,-44
803,22337243,-44
804,22337336,-44
805,22337447,-44
806,22337531,-44
807,22337633,-44
808,22337771,-44
809,22337864,-44
810,22338002,-44
811,22338104,-44
812,22338197,-44
813,22338299,-44
814,22338401,-44
815,22338548,-44
816,22338659,-44
817,22338752,-44
818,22338845,-44
819,22338938,-44
820,22339031,-44
821,22339124,-44
822,22339208,-44
823,22339328,-44
824,22339439,-44
825,22339568,-44
826,22339697,-44
827,22339826,-44
828,22339919,-44
829,22340030,-44
830,22340141,-44
831,22340225,-44
832,22340318,-44
833,22340513,-44
834,22340606,-44
835,22340753,-44
836,22340864,-44
837,22340984,-44
838,22341095,-44
839,22341242,-44
840,22341353,-44
841,22341437,-44
842,22344027,-44
843,22344129,-44
844,22344231,-44
845,22344333,-44
846,22344872,-44
847,22344992,-44
848,22345121,-44
849,22345214,-44
850,22345352,-44
851,22345454,-44
852,22345658,-44
853,22345796,-44
854,22345934,-44
855,22348743,-44
856,22348854,-44
857,22348947,-44
858,22349076,-44
859,22349322,-44
860,22349424,-44
861,22350376,-44
862,22350496,-44
863,22354122,-44
864,22354233,-44
865,22354457,-44
866,22354568,-44
867,22354652,-44
868,22354781,-44
869,22354892,-44
870,22355012,-44
871,22355114,-44
872,22357580,-44
873,22357673,-44
874,22357793,-44
875,22357922,-44
876,22358024,-44
877,22358117,-44
878,22358328,-44
879,22358439,-44
880,22358644,-44
881,22363215,-44
882,22369137,-44
883,22369257,-44
884,22370870,-44
885,22375755,-44
886,22375866,-44
887,22381095,-44
888,22381807,-44
889,22381909,-44
890,22382029,-44
891,22382741,-44
892,22382852,-44
893,22390903,-44
894,22391182,-44
895,22391266,-44
896,22391369,-44
897,22391462,-44
898,22391591,-44
899,22391693,-44
900,22391795,-44
901,22391906,-44
902,22397073,-44
903,22399379,-44
904,22404913,-44
905,22405033,-44
906,22405144,-44
907,22405237,-44
908,22405321,-44
909,22405441,-44
910,22406220,-44
911,22406322,-44
912,22407177,-44
913,22407288,-44
914,22407638,-44
915,22408188,-44
916,22408290,-44
917,22408471,-44
918,22409982,-44
919,22410638,-44
920,22416126,-44
921,22416264,-44
922,22416375,-44
923,22416459,-44
924,22416570,-44
925,22416690,-44
926,22416792,-44
927,22416930,-44
928,22417041,-44
929,22417143,-44
930,22417263,-44
931,22417374,-44
932,22417476,-44
933,22417596,-44
934,22417680,-44
935,22417782,-44
936,22417884,-44
937,22417977,-44
938,22418115,-44
939,22418217,-44
940,22418301,-44
941,22418394,-44
942,22418505,-44
943,22418643,-44
944,22418745,-44
945,22418856,-44
946,22418949,-44
947,22419069,-44
948,22419207,-44
949,22419345,-44
950,22419696,-44
951,22419843,-44
952,22419936,-44
953,22420092,-44
954,22420185,-44
955,22420305,-44
956,22420407,-44
957,22420527,-44
958,22420638,-44
959,22420740,-44
960,22420851,-44
961,22420971,-44
962,22421091,-44
963,22421229,-44
964,22421322,-44
965,22421451,-44
966,22421535,-44
967,22421637,-44
968,22421775,-44
969,22421895,-44
970,22422033,-44
971,22422144,-44
972,22422246,-44
973,22422357,-44
974,22422477,-44
975,22422588,-44
976,22422726,-44
977,22422837,-44
978,22423430,-44
979,22423532,-44
980,22423634,-44
981,22425188,-44
982,22425308,-44
983,22425530,-44
984,22425650,-44
985,22425752,-44
986,22425863,-44
987,22425947,-44
988,22426058,-44
989,22426151,-44
990,22426262,-44
991,22426373,-44
992,22426493,-44
993,22426604,-44
994,22426697,-44
995,22426808,-44
996,22426901,-44
997,22427003,-44
998,22427096,-44
999,22427225,-44
1000,22427327,-44
1001,22427438,-44
1002,22427714,-44
1003,22427825,-44
1004,22427945,-44
1005,22428038,-44
1006,22428122,-44
1007,22428215,-44
1008,22428335,-44
1009,22428455,-44
1010,22428566,-44
1011,22428659,-44
1012,22428788,-44
1013,22428908,-44
1014,22429046,-44
1015,22429139,-44
1016,22429250,-44
1017,22429361,-44
1018,22429454,-44
1019,22429547,-44
1020,22429658,-44
1021,22429787,-44
1022,22429916,-44
1023,22430018,-44
1024,22430120,-44
1025,22430325,-44
1026,22430409,-44
1027,22430538,-44
1028,22430649,-44
1029,22430760,-44
1030,22430871,-44
1031,22431000,-44
1032,22431120,-44
1033,22431240,-44
1034,22431333,-44
1035,22431444,-44
1036,22431528,-44
1037,22431639,-44
1038,22431897,-44
1039,22432938,-44
1040,22433128,-44
1041,22433947,-44
1042,22434049,-44
1043,22434142,-44
1044,22434271,-44
1045,22434364,-44
1046,22434586,-44
1047,22434670,-44
1048,22434799,-44
1049,22434901,-44
1050,22434994,-44
1051,22435087,-44
1052,22435216,-44
1053,22435327,-44
1054,22435420,-44
1055,22435576,-44
1056,22435714,-44
1057,22435825,-44
1058,22435954,-44
1059,22436038,-44
1060,22436140,-44
1061,22436251,-44
1062,22436362,-44
1063,22436473,-44
1064,22436638,-44
1065,22436767,-44
1066,22436869,-44
1067,22436989,-44
1068,22437082,-44
1069,22437220,-44
1070,22437331,-44
1071,22437433,-44
1072,22437535,-44
1073,22437673,-44
1074,22437766,-44
1075,22437886,-44
1076,22437979,-44
1077,22438072,-44
1078,22438183,-44
1079,22438355,-44
1080,22438610,-44
1081,22438712,-44
1082,22438814,-44
1083,22438898,-44
1084,22438991,-44
1085,22439111,-44
1086,22439257,-44
1087,22444387,-44
1088,22444560,-44
1089,22444671,-44
1090,22444791,-44
1091,22444893,-44
1092,22445004,-44
1093,22445115,-44
1094,22445435,-44
1095,22445528,-44
1096,22445639,-44
1097,22445741,-44
1098,22445825,-44
1099,22445918,-44
1100,22446002,-44
1101,22446095,-44
1102,22446206,-44
1103,22446317,-44
1104,22446437,-44
1105,22446539,-44
1106,22448887,-44
1107,22448971,-44
1108,22449193,-44
1109,22449313,-44
1110,22449571,-44
1111,22451261,-44
1112,22451473,-44
1113,22451679,-44
1114,22452023,-44
1115,22452107,-44
1116,22452236,-44
1117,22452356,-44
1118,22452440,-44
1119,22452551,-44
1120,22452689,-44
1121,22452800,-44
1122,22452956,-44
1123,22453067,-44
1124,22453178,-44
1125,22453280,-44
1126,22453427,-44
1127,22453547,-44
1128,22454320,-44
1129,22454440,-44
1130,22454524,-44
1131,22454608,-44
1132,22454728,-44
1133,22454821,-44
1134,22455083,-44
1135,22455194,-44
1136,22455341,-44
1137,22455461,-44
1138,22455554,-44
1139,22455647,-44
1140,22455731,-44
1141,22455842,-44
1142,22455935,-44
1143,22456028,-44
1144,22456157,-44
1145,22456268,-44
1146,22456397,-44
1147,22456574,-44
1148,22456685,-44
1149,22456796,-44
1150,22456916,-44
1151,22457045,-44
1152,22457174,-44
1153,22457276,-44
1154,22457414,-44
1155,22457516,-44
1156,22457720,-44
1157,22458453,-44
1158,22458582,-44
1159,22458711,-44
1160,22458831,-44
1161,22458987,-44
1162,22459212,-44
1163,22459296,-44
1164,22460315,-44
1165,22461063,-44
1166,22461147,-44
1167,22461231,-44
1168,22461453,-44
1169,22461711,-44
1170,22461849,-44
1171,22461969,-44
1172,22462107,-44
1173,22462227,-44
1174,22462329,-44
1175,22462449,-44
1176,22462533,-44
1177,22462626,-44
1178,22462773,-44
1179,22462902,-44
1180,22463480,-44
1181,22463591,-44
1182,22463711,-44
1183,22463822,-44
1184,22463933,-44
1185,22464026,-44
1186,22464110,-44
1187,22464637,-44
1188,22464739,-44
1189,22464970,-44
1190,22465081,-44
1191,22465183,-44
1192,22465294,-44
1193,22465405,-44
1194,22465498,-44
1195,22465618,-44
1196,22465747,-44
1197,22465840,-44
1198,22465933,-44
1199,22466035,-44
1200,22466146,-44
1201,22466257,-44
1202,22466359,-44
1203,22466452,-44
1204,22466554,-44
1205,22466647,-44
1206,22466794,-44
1207,22466896,-44
1208,22467034,-44
1209,22467145,-44
1210,22467238,-44
1211,22467331,-44
1212,22467433,-44
1213,22467571,-44
1214,22467664,-44
1215,22467757,-44
1216,22467841,-44
1217,22467970,-44
1218,22468090,-44
1219,22468373,-44
1220,22469701,-44
1221,22469958,-44
1222,22470042,-44
1223,22470135,-44
1224,22470264,-44
1225,22470357,-44
1226,22470441,-44
1227,22470618,-44
1228,22470720,-44
1229,22470822,-44
1230,22470933,-44
1231,22471963,-44
1232,22472176,-44
1233,22472314,-44
1234,22472425,-44
1235,22472536,-44
1236,22472683,-44
1237,22472794,-44
1238,22472887,-44
1239,22473007,-44
1240,22473118,-44
1241,22473211,-44
1242,22473340,-44
1243,22473442,-44
1244,22473535,-44
1245,22473655,-44
1246,22473748,-44
1247,22473859,-44
1248,22473961,-44
1249,22474054,-44
1250,22474138,-44
1251,22474240,-44
1252,22474333,-44
1253,22474426,-44
1254,22474519,-44
1255,22474621,-44
1256,22474759,-44
1257,22474870,-44
1258,22476323,-44
1259,22476434,-44
1260,22476518,-44
1261,22476629,-44
1262,22476740,-44
1263,22476842,-44
1264,22476989,-44
1265,22478449,-44
1266,22479640,-44
1267,22479760,-44
1268,22479862,-44
1269,22480009,-44
1270,22480231,-44
1271,22480342,-44
1272,22480519,-44
1273,22480666,-44
1274,22480777,-44
1275,22480861,-44
1276,22480963,-44
1277,22481047,-44
1278,22481149,-44
1279,22481242,-44
1280,22481362,-44
1281,22481473,-44
1282,22481620,-44
1283,22481731,-44
1284,22481824,-44
1285,22481917,-44
1286,22482019,-44
1287,22482112,-44
1288,22482196,-44
1289,22482513,-44
1290,22482606,-44
1291,22482708,-44
1292,22482819,-44
1293,22482912,-44
1294,22483047,-44
1295,22483149,-44
1296,22483242,-44
1297,22483353,-44
1298,22483566,-44
1299,22483668,-44
1300,22483779,-44
1301,22483926,-44
1302,22484028,-44
1303,22486772,-44
1304,22486865,-44
1305,22487363,-44
1306,22487889,-44
1307,22488029,-44
1308,22488113,-44
1309,22488206,-44
1310,22488317,-44
1311,22488428,-44
1312,22488539,-44
1313,22488632,-44
1314,22488734,-44
1315,22488818,-44
1316,22488938,-44
1317,22489022,-44
1318,22489115,-44
1319,22489226,-44
1320,22489328,-44
1321,22489457,-44
1322,22489578,-44
1323,22489698,-44
1324,22489782,-44
1325,22489875,-44
1326,22489968,-44
1327,22490070,-44
1328,22490190,-44
1329,22490292,-44
1330,22490421,-44
1331,22490523,-44
1332,22490616,-44
1333,22490745,-44
1334,22490856,-44
1335,22490985,-44
1336,22491097,-44
1337,22491235,-44
1338,22491379,-44
1339,22491917,-44
1340,22492010,-44
1341,22492103,-44
1342,22492232,-44
1343,22492334,-44
1344,22492454,-44
1345,22492538,-44
1346,22492622,-44
1347,22492778,-44
1348,22492898,-44
1349,22493036,-44
1350,22493147,-44
1351,22493258,-44
1352,22493522,-44
1353,22493642,-44
1354,22493762,-44
1355,22493891,-44
1356,22493984,-44
1357,22494077,-44
1358,22494188,-44
1359,22494299,-44
1360,22494410,-44
1361,22494596,-44
1362,22494707,-44
1363,22494818,-44
1364,22494938,-44
1365,22495494,-44
1366,22497034,-44
1367,22497154,-44
1368,22497265,-44
1369,22497359,-44
1370,22497461,-44
1371,22497553,-44
1372,22497682,-44
1373,22497802,-44
1374,22498046,-44
1375,22498148,-44
1376,22498242,-44
1377,22498343,-44
1378,22498463,-44
1379,22498592,-44
1380,22498712,-44
1381,22498814,-44
1382,22498907,-44
1383,22499027,-44
1384,22499120,-44
1385,22499240,-44
1386,22499342,-44
1387,22499435,-44
1388,22499564,-44
1389,22499657,-44
1390,22500616,-44
1391,22500700,-44
1392,22502308,-44
1393,22502575,-44
1394,22502686,-44
1395,22502788,-44
1396,22505488,-44
1397,22505599,-44
1398,22505710,-44
1399,22509591,-44
1400,22509693,-44
1401,22511609,-44
1402,22511702,-44
1403,22511786,-44
1404,22511906,-44
1405,22511999,-44
1406,22512110,-44
1407,22512194,-44
1408,22512296,-44
1409,22512398,-44
1410,22512491,-44
1411,22512602,-44
1412,22512842,-44
1413,22512935,-44
1414,22513073,-44
1415,22513175,-44
1416,22513428,-44
1417,22515376,-44
1418,22515944,-44
1419,22516829,-44
1420,22516931,-44
1421,22517096,-44
1422,22517207,-44
1423,22517336,-44
1424,22517456,-44
1425,22517558,-44
1426,22517660,-44
1427,22517762,-44
1428,22517891,-44
1429,22518405,-44
1430,22518516,-44
1431,22518627,-44
1432,22518729,-44
1433,22518822,-44
1434,22518933,-44
1435,22519056,-44
1436,22519167,-44
1437,22519251,-44
1438,22519344,-44
1439,22519473,-44
1440,22519584,-44
1441,22519686,-44
1442,22519797,-44
1443,22519908,-44
1444,22520001,-44
1445,22520094,-44
1446,22520187,-44
1447,22520271,-44
1448,22520364,-44
1449,22521658,-44
1450,22521778,-44
1451,22521898,-44
1452,22521991,-44
1453,22522084,-44
1454,22522168,-44
1455,22522279,-44
1456,22526520,-44
1457,22526622,-44
1458,22526751,-44
1459,22526853,-44
1460,22526964,-44
1461,22527555,-44
1462,22527666,-44
1463,22527768,-44
1464,22527879,-44
1465,22527981,-44
1466,22528065,-44
1467,22528185,-44
1468,22528296,-44
1469,22528416,-44
1470,22528554,-44
1471,22528665,-44
1472,22528776,-44
1473,22528869,-44
1474,22528953,-44
1475,22529064,-44
1476,22529494,-44
1477,22529605,-44
1478,22529707,-44
1479,22529791,-44
1480,22529884,-44
1481,22529995,-44
1482,22530115,-44
1483,22530370,-44
1484,22530472,-44
1485,22530565,-44
1486,22530685,-44
1487,22530787,-44
1488,22530889,-44
1489,22530973,-44
1490,22531066,-44
1491,22531186,-44
1492,22531306,-44
1493,22531629,-44
1494,22532712,-44
1495,22532796,-44
