Index,Timestamp_US,RSSI,Smoothed_RSSI
259,36510084,-47,-47
260,36510184,-47,-47
261,36510284,-47,-47
262,36510384,-47,-47
263,36510484,-47,-47
264,36510584,-47,-47
265,36510684,-47,-47
266,36510784,-47,-47
267,36510884,-47,-47
268,36510984,-47,-47
269,36511084,-47,-47
270,36511184,-47,-47
271,36511284,-47,-47
272,36511384,-47,-47
273,36511484,-47,-47
274,36511584,-47,-47
275,36511684,-47,-47
276,36511784,-47,-47
277,36511884,-47,-47
278,36511984,-47,-47
279,36512084,-47,-47
280,36512184,-47,-47
281,36512284,-47,-47
282,36512384,-47,-47
283,36512484,-47,-47
284,36512584,-47,-47
285,36512684,-47,-47
286,36512784,-47,-47
287,36512884,-47,-47
288,36512984,-47,-47
289,36513084,-47,-47
290,36513184,-47,-47
291,36513284,-47,-47
292,36513384,-47,-47
293,36513484,-47,-47
294,36513584,-47,-47
295,36513684,-47,-47
296,36513784,-47,-47
297,36513884,-47,-47
298,36513984,-47,-47
299,36514084,-47,-47
300,36514184,-47,-47
301,36514284,-47,-47
302,36514384,-47,-47
303,36514484,-47,-47
304,36514584,-47,-47
305,36514684,-47,-47
306,36514784,-47,-47
307,36514884,-47,-47
308,36514984,-47,-47
309,36515084,-47,-47
310,36515184,-47,-47
311,36515284,-47,-47
312,36515384,-47,-47
313,36515484,-47,-47
314,36515584,-47,-47
315,36515684,-47,-47
316,36515784,-47,-47
317,36515884,-47,-47
318,36515984,-47,-47
319,36516084,-47,-47
320,36516184,-47,-47
321,36516284,-47,-47
322,36516384,-47,-47
323,36516484,-47,-47
324,36516584,-47,-47
325,36516684,-47,-47
326,36516784,-80,-48
327,36516884,-80,-50
328,36516984,-80,-51
329,36517084,-80,-53
330,36517184,-80,-55
331,36517284,-80,-56
332,36517384,-47,-56
333,36517484,-47,-56
334,36517584,-47,-56
335,36517684,-47,-56
336,36517784,-47,-56
337,36517884,-47,-56
338,36517984,-47,-56
339,36518084,-47,-56
340,36518184,-47,-56
341,36518284,-47,-56
342,36518384,-47,-56
343,36518484,-47,-56
344,36518584,-47,-56
345,36518684,-47,-56
346,36518784,-47,-55
347,36518884,-47,-53
348,36518984,-47,-51
349,36519084,-47,-50
350,36519184,-47,-48
351,36519284,-47,-47
352,36519384,-47,-47
353,36519484,-47,-47
354,36519584,-47,-47
355,36519684,-47,-47
356,36519784,-47,-47
357,36519884,-47,-47
358,36519984,-47,-47
359,36520084,-47,-47
360,36520184,-47,-47
361,36520284,-47,-47
362,36520384,-47,-47
363,36520484,-47,-47
364,36520584,-47,-47
365,36520684,-47,-47
366,36520784,-47,-47
367,36520884,-47,-47
368,36520984,-47,-47
369,36521084,-47,-47
370,36521184,-47,-47
371,36521284,-47,-47
372,36521384,-47,-47
373,36521484,-47,-47
374,36521584,-47,-47
375,36521684,-47,-47
376,36521784,-47,-47
377,36521884,-47,-47
378,36521984,-47,-47
379,36522084,-47,-47
380,36522184,-47,-47
381,36522284,-47,-47
382,36522384,-47,-47
383,36522484,-47,-47
384,36522584,-47,-47
385,36522684,-47,-47
386,36522784,-47,-47
387,36522884,-47,-47
388,36522984,-47,-47
389,36523084,-47,-47
390,36523184,-47,-47
391,36523284,-47,-47
392,36523384,-47,-47
393,36523484,-47,-47
394,36523584,-47,-47
395,36523684,-47,-47
396,36523784,-47,-47
397,36523884,-47,-47
398,36523984,-47,-47
399,36524084,-47,-47
400,36524184,-47,-47
401,36524284,-47,-47
402,36524384,-47,-47
403,36524484,-47,-47
404,36524584,-47,-47
405,36524684,-47,-47
406,36524784,-47,-47
407,36524884,-47,-47
408,36524984,-47,-47
409,36525084,-47,-47
410,36525184,-47,-47
411,36525284,-47,-47
412,36525384,-47,-47
413,36525484,-47,-47
414,36525584,-47,-47
415,36525684,-47,-47
416,36525784,-47,-47
417,36525884,-47,-47
418,36525984,-47,-47
419,36526084,-80,-48
420,36526184,-80,-50
421,36526284,-80,-51
422,36526384,-80,-53
423,36526484,-80,-55
424,36526584,-80,-56
425,36526684,-80,-58
426,36526784,-80,-60
427,36526884,-80,-61
428,36526984,-46,-61
429,36527084,-46,-61
430,36527184,-46,-61
431,36527284,-46,-61
432,36527384,-46,-61
433,36527484,-46,-61
434,36527584,-46,-61
435,36527684,-46,-61
436,36527784,-46,-61
437,36527884,-46,-61
438,36527984,-46,-61
439,36528084,-46,-59
440,36528184,-46,-57
441,36528284,-46,-56
442,36528384,-46,-54
443,36528484,-46,-52
444,36528584,-46,-51
445,36528684,-46,-49
446,36528784,-46,-47
447,36528884,-46,-46
448,36528984,-46,-46
449,36529084,-46,-46
450,36529184,-46,-46
451,36529284,-46,-46
452,36529384,-46,-46
453,36529484,-46,-46
454,36529584,-47,-46
455,36529684,-46,-46
456,36529784,-46,-46
457,36529884,-46,-46
458,36529984,-46,-46
459,36530084,-46,-46
460,36530184,-46,-46
461,36530284,-46,-46
462,36530384,-46,-46
463,36530484,-46,-46
464,36530584,-46,-46
465,36530684,-47,-46
466,36530784,-47,-46
467,36530884,-47,-46
468,36530984,-47,-46
469,36531084,-47,-46
470,36531184,-47,-46
471,36531284,-47,-46
472,36531384,-47,-46
473,36531484,-47,-46
474,36531584,-47,-46
475,36531684,-47,-46
476,36531784,-47,-46
477,36531884,-47,-46
478,36531984,-47,-46
479,36532084,-47,-46
480,36532184,-47,-46
481,36532284,-47,-46
482,36532384,-47,-46
483,36532484,-47,-46
484,36532584,-47,-47
485,36532684,-47,-47
486,36532784,-47,-47
487,36532884,-47,-47
488,36532984,-47,-47
489,36533084,-47,-47
490,36533184,-47,-47
491,36533284,-47,-47
492,36533384,-47,-47
493,36533484,-47,-47
494,36533584,-47,-47
495,36533684,-47,-47
496,36533784,-47,-47
497,36533884,-47,-47
498,36533984,-47,-47
499,36534084,-47,-47
500,36534184,-47,-47
501,36534284,-80,-48
502,36534384,-80,-50
503,36534484,-80,-51
504,36534584,-80,-53
505,36534684,-46,-53
506,36534784,-47,-53
507,36534884,-47,-53
508,36534984,-47,-53
509,36535084,-47,-53
510,36535184,-47,-53
511,36535284,-47,-53
512,36535384,-47,-53
513,36535484,-47,-53
514,36535584,-47,-53
515,36535684,-47,-53
516,36535784,-47,-53
517,36535884,-47,-53
518,36535984,-47,-53
519,36536084,-47,-53
520,36536184,-47,-53
521,36536284,-47,-51
522,36536384,-47,-50
523,36536484,-47,-48
524,36536584,-47,-46
525,36536684,-47,-47
526,36536784,-47,-47
527,36536884,-47,-47
528,36536984,-47,-47
529,36537084,-47,-47
530,36537184,-47,-47
531,36537284,-47,-47
532,36537384,-47,-47
533,36537484,-46,-46
534,36537584,-46,-46
535,36537684,-46,-46
536,36537784,-46,-46
537,36537884,-46,-46
538,36537984,-46,-46
539,36538084,-46,-46
540,36538184,-46,-46
541,36538284,-46,-46
542,36538384,-46,-46
543,36538484,-46,-46
544,36538584,-46,-46
545,36538684,-46,-46
546,36538784,-46,-46
547,36538884,-46,-46
548,36538984,-46,-46
549,36539084,-46,-46
550,36539184,-46,-46
551,36539284,-46,-46
552,36539384,-47,-46
553,36539484,-47,-46
554,36539584,-47,-46
555,36539684,-47,-46
556,36539784,-47,-46
557,36539884,-47,-46
558,36539984,-47,-46
559,36540084,-47,-46
560,36540184,-47,-46
561,36540284,-47,-46
562,36540384,-47,-46
563,36540484,-47,-46
564,36540584,-47,-46
565,36540684,-47,-46
566,36540784,-47,-46
567,36540884,-47,-46
568,36540984,-47,-46
569,36541084,-47,-46
570,36541184,-47,-46
571,36541284,-47,-47
572,36541384,-47,-47
573,36541484,-47,-47
574,36541584,-47,-47
575,36541684,-47,-47
576,36541784,-47,-47
577,36541884,-47,-47
578,36541984,-47,-47
579,36542084,-47,-47
580,36542184,-47,-47
581,36542284,-47,-47
582,36542384,-47,-47
583,36542484,-47,-47
584,36542584,-47,-47
585,36542684,-47,-47
586,36542784,-47,-47
587,36542884,-47,-47
588,36542984,-47,-47
589,36543084,-47,-47
590,36543184,-47,-47
591,36543284,-47,-47
592,36543384,-47,-47
593,36543484,-47,-47
594,36543584,-47,-47
595,36543684,-47,-47
596,36543784,-47,-47
597,36543884,-47,-47
598,36543984,-47,-47
599,36544084,-47,-47
600,36544184,-47,-47
601,36544284,-47,-47
602,36544384,-47,-47
603,36544484,-47,-47
604,36544584,-47,-47
605,36544684,-47,-47
606,36544784,-47,-47
607,36544884,-47,-47
608,36544984,-47,-47
609,36545084,-47,-47
610,36545184,-47,-47
611,36545284,-47,-47
612,36545384,-47,-47
613,36545484,-47,-47
614,36545584,-47,-47
615,36545684,-47,-47
616,36545784,-47,-47
617,36545884,-47,-47
618,36545984,-47,-47
619,36546084,-47,-47
620,36546184,-47,-47
621,36546284,-47,-47
622,36546384,-47,-47
623,36546484,-47,-47
624,36546584,-47,-47
625,36546684,-47,-47
626,36546784,-47,-47
627,36546884,-47,-47
628,36546984,-47,-47
629,36547084,-47,-47
630,36547184,-47,-47
631,36547284,-47,-47
632,36547384,-47,-47
633,36547484,-47,-47
634,36547584,-47,-47
635,36547684,-47,-47
636,36547784,-47,-47
637,36547884,-47,-47
638,36547984,-47,-47
639,36548084,-47,-47
640,36548184,-47,-47
641,36548284,-47,-47
642,36548384,-47,-47
643,36548484,-47,-47
644,36548584,-47,-47
645,36548684,-47,-47
646,36548784,-47,-47
647,36548884,-47,-47
648,36548984,-47,-47
649,36549084,-47,-47
650,36549184,-47,-47
651,36549284,-47,-47
652,36549384,-47,-47
653,36549484,-47,-47
654,36549584,-47,-47
655,36549684,-47,-47
656,36549784,-47,-47
657,36549884,-47,-47
658,36549984,-47,-47
659,36550084,-47,-47
660,36550184,-47,-47
661,36550284,-47,-47
662,36550384,-47,-47
663,36550484,-47,-47
664,36550584,-47,-47
665,36550684,-47,-47
666,36550784,-47,-47
667,36550884,-47,-47
668,36550984,-47,-47
669,36551084,-47,-47
670,36551184,-47,-47
671,36551284,-47,-47
672,36551384,-47,-47
673,36551484,-47,-47
674,36551584,-47,-47
675,36551684,-47,-47
676,36551784,-47,-47
677,36551884,-47,-47
678,36551984,-47,-47
679,36552084,-47,-47
680,36552184,-47,-47
681,36552284,-47,-47
682,36552384,-47,-47
683,36552484,-47,-47
684,36552584,-47,-47
685,36552684,-47,-47
686,36552784,-47,-47
687,36552884,-47,-47
688,36552984,-47,-47
689,36553084,-47,-47
690,36553184,-47,-47
691,36553284,-47,-47
692,36553384,-47,-47
693,36553484,-47,-47
694,36553584,-47,-47
695,36553684,-47,-47
696,36553784,-47,-47
697,36553884,-47,-47
698,36553984,-47,-47
699,36554084,-47,-47
700,36554184,-47,-47
701,36554284,-47,-47
702,36554384,-47,-47
703,36554484,-47,-47
704,36554584,-47,-47
705,36554684,-47,-47
706,36554784,-47,-47
707,36554884,-47,-47
708,36554984,-47,-47
709,36555084,-47,-47
710,36555184,-47,-47
711,36555284,-47,-47
712,36555384,-47,-47
713,36555484,-47,-47
714,36555584,-47,-47
715,36555684,-47,-47
716,36555784,-47,-47
717,36555884,-47,-47
718,36555984,-47,-47
719,36556084,-47,-47
720,36556184,-47,-47
721,36556284,-47,-47
722,36556384,-47,-47
723,36556484,-47,-47
724,36556584,-47,-47
725,36556684,-47,-47
726,36556784,-47,-47
727,36556884,-47,-47
728,36556984,-47,-47
729,36557084,-47,-47
730,36557184,-47,-47
731,36557284,-47,-47
732,36557384,-47,-47
733,36557484,-47,-47
734,36557584,-47,-47
735,36557684,-47,-47
736,36557784,-47,-47
737,36557884,-47,-47
738,36557984,-47,-47
739,36558084,-47,-47
740,36558184,-47,-47
741,36558284,-47,-47
742,36558384,-47,-47
743,36558484,-47,-47
744,36558584,-47,-47
745,36558684,-47,-47
746,36558784,-47,-47
747,36558884,-47,-47
748,36558984,-47,-47
749,36559084,-47,-47
750,36559184,-47,-47
751,36559284,-47,-47
752,36559384,-47,-47
753,36559484,-47,-47
754,36559584,-47,-47
755,36559684,-47,-47
756,36559784,-47,-47
757,36559884,-47,-47
758,36559984,-47,-47
759,36560084,-47,-47
760,36560184,-47,-47
761,36560284,-47,-47
762,36560384,-47,-47
763,36560484,-47,-47
764,36560584,-47,-47
765,36560684,-47,-47
766,36560784,-47,-47
767,36560884,-47,-47
768,36560984,-47,-47
769,36561084,-47,-47
770,36561184,-47,-47
771,36561284,-47,-47
772,36561384,-47,-47
773,36561484,-47,-47
774,36561584,-47,-47
775,36561684,-47,-47
776,36561784,-47,-47
777,36561884,-47,-47
778,36561984,-47,-47
779,36562084,-47,-47
780,36562184,-47,-47
781,36562284,-47,-47
782,36562384,-47,-47
783,36562484,-47,-47
784,36562584,-47,-47
785,36562684,-47,-47
786,36562784,-47,-47
787,36562884,-47,-47
788,36562984,-47,-47
789,36563084,-47,-47
790,36563184,-47,-47
791,36563284,-47,-47
792,36563384,-47,-47
793,36563484,-47,-47
794,36563584,-47,-47
795,36563684,-47,-47
796,36563784,-47,-47
797,36563884,-47,-47
798,36563984,-47,-47
799,36564084,-47,-47
800,36564184,-47,-47
801,36564284,-47,-47
802,36564384,-47,-47
803,36564484,-47,-47
804,36564584,-47,-47
805,36564684,-47,-47
806,36564784,-47,-47
807,36564884,-47,-47
808,36564984,-47,-47
809,36565084,-47,-47
810,36565184,-47,-47
811,36565284,-47,-47
812,36565384,-47,-47
813,36565484,-47,-47
814,36565584,-47,-47
815,36565684,-47,-47
816,36565784,-47,-47
817,36565884,-47,-47
818,36565984,-47,-47
819,36566084,-47,-47
820,36566184,-47,-47
821,36566284,-47,-47
822,36566384,-47,-47
823,36566484,-47,-47
824,36566584,-47,-47
825,36566684,-47,-47
826,36566784,-47,-47
827,36566884,-47,-47
828,36566984,-47,-47
829,36567084,-47,-47
830,36567184,-47,-47
831,36567284,-47,-47
832,36567384,-47,-47
833,36567484,-47,-47
834,36567584,-47,-47
835,36567684,-47,-47
836,36567784,-47,-47
837,36567884,-47,-47
838,36567984,-47,-47
839,36568084,-47,-47
840,36568184,-47,-47
841,36568284,-47,-47
842,36568384,-47,-47
843,36568484,-47,-47
844,36568584,-47,-47
845,36568684,-47,-47
846,36568784,-47,-47
847,36568884,-47,-47
848,36568984,-47,-47
849,36569084,-47,-47
850,36569184,-47,-47
851,36569284,-47,-47
852,36569384,-47,-47
853,36569484,-47,-47
854,36569584,-47,-47
855,36569684,-47,-47
856,36569784,-47,-47
857,36569884,-47,-47
858,36569984,-47,-47
859,36570084,-47,-47
860,36570184,-47,-47
861,36570284,-47,-47
862,36570384,-47,-47
863,36570484,-47,-47
864,36570584,-47,-47
865,36570684,-47,-47
866,36570784,-47,-47
867,36570884,-47,-47
868,36570984,-47,-47
869,36571084,-47,-47
870,36571184,-47,-47
871,36571284,-47,-47
872,36571384,-47,-47
873,36571484,-47,-47
874,36571584,-47,-47
875,36571684,-47,-47
876,36571784,-47,-47
877,36571884,-47,-47
878,36571984,-47,-47
879,36572084,-47,-47
880,36572184,-47,-47
881,36572284,-47,-47
882,36572384,-47,-47
883,36572484,-47,-47
884,36572584,-47,-47
885,36572684,-47,-47
886,36572784,-47,-47
887,36572884,-47,-47
888,36572984,-47,-47
889,36573084,-47,-47
890,36573184,-47,-47
891,36573284,-47,-47
892,36573384,-47,-47
893,36573484,-47,-47
894,36573584,-47,-47
895,36573684,-47,-47
896,36573784,-47,-47
897,36573884,-47,-47
898,36573984,-47,-47
899,36574084,-47,-47
900,36574184,-47,-47
901,36574284,-47,-47
902,36574384,-47,-47
903,36574484,-47,-47
904,36574584,-47,-47
905,36574684,-47,-47
906,36574784,-47,-47
907,36574884,-47,-47
908,36574984,-47,-47
909,36575084,-47,-47
910,36575184,-47,-47
911,36575284,-47,-47
912,36575384,-47,-47
913,36575484,-47,-47
914,36575584,-47,-47
915,36575684,-47,-47
916,36575784,-47,-47
917,36575884,-47,-47
918,36575984,-47,-47
919,36576084,-47,-47
920,36576184,-47,-47
921,36576284,-47,-47
922,36576384,-47,-47
923,36576484,-47,-47
924,36576584,-47,-47
925,36576684,-47,-47
926,36576784,-47,-47
927,36576884,-47,-47
928,36576984,-47,-47
929,36577084,-47,-47
930,36577184,-47,-47
931,36577284,-47,-47
932,36577384,-47,-47
933,36577484,-47,-47
934,36577584,-47,-47
935,36577684,-47,-47
936,36577784,-47,-47
937,36577884,-47,-47
938,36577984,-47,-47
939,36578084,-47,-47
940,36578184,-47,-47
941,36578284,-47,-47
942,36578384,-47,-47
943,36578484,-47,-47
944,36578584,-47,-47
945,36578684,-47,-47
946,36578784,-47,-47
947,36578884,-47,-47
948,36578984,-47,-47
949,36579084,-47,-47
950,36579184,-47,-47
951,36579284,-47,-47
952,36579384,-47,-47
953,36579484,-47,-47
954,36579584,-47,-47
955,36579684,-47,-47
956,36579784,-47,-47
957,36579884,-47,-47
958,36579984,-47,-47
959,36580084,-47,-47
960,36580184,-47,-47
961,36580284,-47,-47
962,36580384,-47,-47
963,36580484,-47,-47
964,36580584,-47,-47
965,36580684,-47,-47
966,36580784,-47,-47
967,36580884,-47,-47
968,36580984,-47,-47
969,36581084,-47,-47
970,36581184,-47,-47
971,36581284,-47,-47
972,36581384,-47,-47
973,36581484,-47,-47
974,36581584,-47,-47
975,36581684,-47,-47
976,36581784,-47,-47
977,36581884,-47,-47
978,36581984,-47,-47
979,36582084,-47,-47
980,36582184,-47,-47
981,36582284,-47,-47
982,36582384,-47,-47
983,36582484,-47,-47
984,36582584,-47,-47
985,36582684,-47,-47
986,36582784,-47,-47
987,36582884,-47,-47
988,36582984,-47,-47
989,36583084,-47,-47
990,36583184,-47,-47
991,36583284,-47,-47
992,36583384,-47,-47
993,36583484,-47,-47
994,36583584,-47,-47
995,36583684,-47,-47
996,36583784,-47,-47
997,36583884,-47,-47
998,36583984,-47,-47
999,36584084,-47,-47
1000,36584184,-47,-47
1001,36584284,-47,-47
1002,36584384,-47,-47
1003,36584484,-47,-47
1004,36584584,-47,-47
1005,36584684,-47,-47
1006,36584784,-47,-47
1007,36584884,-47,-47
1008,36584984,-47,-47
1009,36585084,-47,-47
1010,36585184,-47,-47
1011,36585284,-47,-47
1012,36585384,-47,-47
1013,36585484,-47,-47
1014,36585584,-47,-47
1015,36585684,-47,-47
1016,36585784,-47,-47
1017,36585884,-47,-47
1018,36585984,-47,-47
1019,36586084,-47,-47
1020,36586184,-47,-47
1021,36586284,-47,-47
1022,36586384,-47,-47
1023,36586484,-47,-47
1024,36586584,-47,-47
1025,36586684,-47,-47
1026,36586784,-47,-47
1027,36586884,-47,-47
1028,36586984,-47,-47
1029,36587084,-47,-47
1030,36587184,-47,-47
1031,36587284,-47,-47
1032,36587384,-47,-47
1033,36587484,-47,-47
1034,36587584,-47,-47
1035,36587684,-47,-47
1036,36587784,-47,-47
1037,36587884,-47,-47
1038,36587984,-47,-47
1039,36588084,-47,-47
1040,36588184,-47,-47
1041,36588284,-47,-47
1042,36588384,-47,-47
1043,36588484,-47,-47
1044,36588584,-47,-47
1045,36588684,-47,-47
1046,36588784,-46,-46
1047,36588884,-46,-46
1048,36588984,-47,-46
1049,36589084,-46,-46
1050,36589184,-47,-46
1051,36589284,-47,-46
1052,36589384,-47,-46
1053,36589484,-47,-46
1054,36589584,-47,-46
1055,36589684,-47,-46
1056,36589784,-47,-46
1057,36589884,-47,-46
1058,36589984,-47,-46
1059,36590084,-47,-46
1060,36590184,-47,-46
1061,36590284,-47,-46
1062,36590384,-47,-46
1063,36590484,-47,-46
1064,36590584,-47,-46
1065,36590684,-47,-46
1066,36590784,-47,-46
1067,36590884,-47,-46
1068,36590984,-47,-46
1069,36591084,-47,-47
1070,36591184,-47,-47
1071,36591284,-47,-47
1072,36591384,-47,-47
1073,36591484,-47,-47
1074,36591584,-47,-47
1075,36591684,-47,-47
1076,36591784,-47,-47
1077,36591884,-47,-47
1078,36591984,-47,-47
1079,36592084,-47,-47
1080,36592184,-47,-47
1081,36592284,-47,-47
1082,36592384,-47,-47
1083,36592484,-47,-47
1084,36592584,-47,-47
1085,36592684,-47,-47
1086,36592784,-47,-47
1087,36592884,-47,-47
1088,36592984,-47,-47
1089,36593084,-47,-47
1090,36593184,-47,-47
1091,36593284,-47,-47
1092,36593384,-47,-47
1093,36593484,-47,-47
1094,36593584,-47,-47
1095,36593684,-47,-47
1096,36593784,-47,-47
1097,36593884,-47,-47
1098,36593984,-47,-47
1099,36594084,-47,-47
1100,36594184,-47,-47
1101,36594284,-47,-47
1102,36594384,-47,-47
1103,36594484,-47,-47
1104,36594584,-47,-47
1105,36594684,-47,-47
1106,36594784,-80,-48
1107,36594884,-80,-50
1108,36594984,-80,-51
1109,36595084,-80,-53
1110,36595184,-47,-53
1111,36595284,-47,-53
1112,36595384,-47,-53
1113,36595484,-47,-53
1114,36595584,-47,-53
1115,36595684,-47,-53
1116,36595784,-46,-53
1117,36595884,-46,-53
1118,36595984,-46,-53
1119,36596084,-46,-53
1120,36596184,-46,-53
1121,36596284,-46,-53
1122,36596384,-46,-53
1123,36596484,-46,-53
1124,36596584,-46,-53
1125,36596684,-46,-53
1126,36596784,-46,-51
1127,36596884,-46,-49
1128,36596984,-46,-48
1129,36597084,-46,-46
1130,36597184,-46,-46
1131,36597284,-46,-46
1132,36597384,-47,-46
1133,36597484,-47,-46
1134,36597584,-47,-46
1135,36597684,-47,-46
1136,36597784,-47,-46
1137,36597884,-47,-46
1138,36597984,-47,-46
1139,36598084,-47,-46
1140,36598184,-47,-46
1141,36598284,-47,-46
1142,36598384,-47,-46
1143,36598484,-47,-46
1144,36598584,-47,-46
1145,36598684,-47,-46
1146,36598784,-47,-46
1147,36598884,-47,-46
1148,36598984,-47,-46
