Index,Timestamp_US,RSSI,Throttle,VectorX,VectorY
0,107629040,-48,200,0.037277817726135254,-0.13640040159225464
1,107629124,-48,200,0.037277817726135254,-0.13640040159225464
2,107629226,-49,200,0.037277817726135254,-0.13640040159225464
3,107629328,-50,200,0.037277817726135254,-0.13640040159225464
4,107629457,-50,200,0.037277817726135254,-0.13640040159225464
5,107629602,-52,200,0.037277817726135254,-0.13640040159225464
6,107629731,-52,200,0.037277817726135254,-0.13640040159225464
7,107629878,-53,200,0.037277817726135254,-0.13640040159225464
8,107629980,-53,200,0.037277817726135254,-0.13640040159225464
9,107630118,-53,200,0.037277817726135254,-0.13640040159225464
10,107630220,-52,200,0.037277817726135254,-0.13640040159225464
11,107630340,-51,200,0.037277817726135254,-0.13640040159225464
12,107630433,-51,200,0.037277817726135254,-0.13640040159225464
13,107630535,-50,200,0.037277817726135254,-0.13640040159225464
14,107630655,-49,200,0.037277817726135254,-0.13640040159225464
15,107630775,-48,200,0.037277817726135254,-0.13640040159225464
16,107630904,-48,200,0.037277817726135254,-0.13640040159225464
17,107631015,-47,200,0.037277817726135254,-0.13640040159225464
18,107631117,-47,200,0.037277817726135254,-0.13640040159225464
19,107631219,-47,200,0.037277817726135254,-0.13640040159225464
20,107631330,-46,200,0.037277817726135254,-0.13640040159225464
21,107631432,-46,200,0.037277817726135254,-0.13640040159225464
22,107631543,-46,200,0.037277817726135254,-0.13640040159225464
23,107631645,-46,200,0.037277817726135254,-0.13640040159225464
24,107631747,-46,200,0.037277817726135254,-0.13640040159225464
25,107631840,-46,200,0.037277817726135254,-0.13640040159225464
26,107631924,-46,200,0.037277817726135254,-0.13640040159225464
27,107632035,-47,200,0.037277817726135254,-0.13640040159225464
28,107632146,-47,200,0.037277817726135254,-0.13640040159225464
29,107632239,-48,200,0.037277817726135254,-0.13640040159225464
30,107632341,-48,200,0.037277817726135254,-0.13640040159225464
31,107632452,-49,200,0.037277817726135254,-0.13640040159225464
32,107632592,-51,200,0.037277817726135254,-0.13640040159225464
33,107632694,-52,200,0.037277817726135254,-0.13640040159225464
34,107632805,-53,200,0.037277817726135254,-0.13640040159225464
35,107632916,-55,200,0.037277817726135254,-0.13640040159225464
36,107633111,-61,200,0.037277817726135254,-0.13640040159225464
37,107633204,-63,200,0.037277817726135254,-0.13640040159225464
38,107633297,-63,200,0.037277817726135254,-0.13640040159225464
39,107633417,-62,200,0.037277817726135254,-0.13640040159225464
40,107633510,-61,200,0.037277817726135254,-0.13640040159225464
41,107633612,-59,200,0.037277817726135254,-0.13640040159225464
42,107633723,-58,200,0.037277817726135254,-0.13640040159225464
43,107633834,-56,200,0.13170063495635986,-0.3469749093055725
44,107633918,-56,200,0.13170063495635986,-0.3469749093055725
45,107634278,-55,200,0.13170063495635986,-0.3469749093055725
46,107634362,-55,200,0.13170063495635986,-0.3469749093055725
47,107634491,-55,200,0.13170063495635986,-0.3469749093055725
48,107634593,-56,200,0.13170063495635986,-0.3469749093055725
49,107634677,-56,200,0.13170063495635986,-0.3469749093055725
50,107634824,-56,200,0.13170063495635986,-0.3469749093055725
51,107634926,-55,200,0.13170063495635986,-0.3469749093055725
52,107635019,-55,200,0.13170063495635986,-0.3469749093055725
53,107635157,-54,200,0.13170063495635986,-0.3469749093055725
54,107635259,-53,200,0.13170063495635986,-0.3469749093055725
55,107635370,-52,200,0.13170063495635986,-0.3469749093055725
56,107635586,-51,200,0.13170063495635986,-0.3469749093055725
57,107635679,-50,200,0.13170063495635986,-0.3469749093055725
58,107635826,-49,200,0.13170063495635986,-0.3469749093055725
59,107636021,-48,200,0.13170063495635986,-0.3469749093055725
60,107636114,-47,200,0.13170063495635986,-0.3469749093055725
61,107636225,-48,200,0.13170063495635986,-0.3469749093055725
62,107636336,-47,200,0.13170063495635986,-0.3469749093055725
63,107636447,-47,200,0.13170063495635986,-0.3469749093055725
64,107636540,-47,200,0.13170063495635986,-0.3469749093055725
65,107636761,-47,200,0.13170063495635986,-0.3469749093055725
66,107636927,-48,200,0.13170063495635986,-0.3469749093055725
67,107637029,-48,200,0.13170063495635986,-0.3469749093055725
68,107637113,-48,200,0.13170063495635986,-0.3469749093055725
69,107637206,-49,200,0.13170063495635986,-0.3469749093055725
70,107637308,-50,200,0.13170063495635986,-0.3469749093055725
71,107637410,-50,200,0.13170063495635986,-0.3469749093055725
72,107637566,-51,200,0.13170063495635986,-0.3469749093055725
73,107637677,-52,200,0.13170063495635986,-0.3469749093055725
74,107637806,-52,200,0.13170063495635986,-0.3469749093055725
75,107637953,-53,200,0.13170063495635986,-0.3469749093055725
76,107638073,-54,200,0.13170063495635986,-0.3469749093055725
77,107638202,-54,200,0.13170063495635986,-0.3469749093055725
78,107638322,-54,200,0.13170063495635986,-0.3469749093055725
79,107638628,-53,200,0.13170063495635986,-0.3469749093055725
80,107638730,-53,200,0.13170063495635986,-0.3469749093055725
81,107638868,-52,200,0.13170063495635986,-0.3469749093055725
82,107638961,-52,200,0.13170063495635986,-0.3469749093055725
83,107639081,-51,200,0.13170063495635986,-0.3469749093055725
84,107639201,-51,200,0.13170063495635986,-0.3469749093055725
85,107639303,-50,200,0.13170063495635986,-0.3469749093055725
86,107639543,-49,200,0.13170063495635986,-0.3469749093055725
87,107639636,-48,200,0.13170063495635986,-0.3469749093055725
88,107639756,-48,200,0.13170063495635986,-0.3469749093055725
89,107639894,-48,200,0.13170063495635986,-0.3469749093055725
90,107640023,-47,200,0.13170063495635986,-0.3469749093055725
91,107640143,-47,200,0.13170063495635986,-0.3469749093055725
92,107641633,-51,200,0.13170063495635986,-0.3469749093055725
93,107641735,-51,200,0.13170063495635986,-0.3469749093055725
94,107641837,-52,200,0.13170063495635986,-0.3469749093055725
95,107642059,-53,200,0.13170063495635986,-0.3469749093055725
96,107642245,-53,200,0.13170063495635986,-0.3469749093055725
97,107642338,-53,200,0.13170063495635986,-0.3469749093055725
98,107642449,-52,200,0.13170063495635986,-0.3469749093055725
99,107642560,-52,200,0.13170063495635986,-0.3469749093055725
100,107642662,-51,200,0.13170063495635986,-0.3469749093055725
101,107643100,-48,200,0.13170063495635986,-0.3469749093055725
102,107643184,-48,200,0.13170063495635986,-0.3469749093055725
103,107643304,-47,200,0.13170063495635986,-0.3469749093055725
104,107643415,-47,200,0.13170063495635986,-0.3469749093055725
105,107643526,-46,200,0.13170063495635986,-0.3469749093055725
106,107643610,-46,200,0.13170063495635986,-0.3469749093055725
107,107643721,-46,200,0.21153581142425537,-0.4406958222389221
108,107643805,-45,200,0.21153581142425537,-0.4406958222389221
109,107643907,-45,200,0.21153581142425537,-0.4406958222389221
110,107644009,-45,200,0.21153581142425537,-0.4406958222389221
111,107644120,-45,200,0.21153581142425537,-0.4406958222389221
112,107644204,-45,200,0.21153581142425537,-0.4406958222389221
113,107644333,-45,200,0.21153581142425537,-0.4406958222389221
114,107644453,-45,200,0.21153581142425537,-0.4406958222389221
115,107644637,-45,200,0.21153581142425537,-0.4406958222389221
116,107645067,-45,200,0.21153581142425537,-0.4406958222389221
117,107645289,-45,200,0.21153581142425537,-0.4406958222389221
118,107645400,-45,200,0.21153581142425537,-0.4406958222389221
119,107645484,-45,200,0.21153581142425537,-0.4406958222389221
120,107645613,-45,200,0.21153581142425537,-0.4406958222389221
121,107645715,-45,200,0.21153581142425537,-0.4406958222389221
122,107645853,-45,200,0.21153581142425537,-0.4406958222389221
123,107645946,-45,200,0.21153581142425537,-0.4406958222389221
124,107646057,-45,200,0.21153581142425537,-0.4406958222389221
125,107646141,-46,200,0.21153581142425537,-0.4406958222389221
126,107646243,-46,200,0.21153581142425537,-0.4406958222389221
127,107646327,-46,200,0.21153581142425537,-0.4406958222389221
128,107646429,-46,200,0.21153581142425537,-0.4406958222389221
129,107646558,-47,200,0.21153581142425537,-0.4406958222389221
130,107646651,-47,200,0.21153581142425537,-0.4406958222389221
131,107646753,-47,200,0.21153581142425537,-0.4406958222389221
132,107646864,-47,200,0.21153581142425537,-0.4406958222389221
133,107646957,-48,200,0.21153581142425537,-0.4406958222389221
134,107647068,-48,200,0.21153581142425537,-0.4406958222389221
135,107647152,-48,200,0.21153581142425537,-0.4406958222389221
136,107647236,-49,200,0.21153581142425537,-0.4406958222389221
137,107647365,-49,200,0.21153581142425537,-0.4406958222389221
138,107647603,-50,200,0.21153581142425537,-0.4406958222389221
139,107647696,-51,200,0.21153581142425537,-0.4406958222389221
140,107647789,-51,200,0.21153581142425537,-0.4406958222389221
141,107647909,-52,200,0.21153581142425537,-0.4406958222389221
142,107648020,-53,200,0.21153581142425537,-0.4406958222389221
143,107648131,-54,200,0.21153581142425537,-0.4406958222389221
144,107648224,-55,200,0.21153581142425537,-0.4406958222389221
145,107648317,-55,200,0.21153581142425537,-0.4406958222389221
146,107648410,-55,200,0.21153581142425537,-0.4406958222389221
147,107648530,-53,200,0.21153581142425537,-0.4406958222389221
148,107648641,-52,200,0.21153581142425537,-0.4406958222389221
149,107648779,-51,200,0.21153581142425537,-0.4406958222389221
150,107648926,-50,200,0.21153581142425537,-0.4406958222389221
151,107649037,-49,200,0.21153581142425537,-0.4406958222389221
152,107649139,-48,200,0.21153581142425537,-0.4406958222389221
153,107649352,-47,200,0.21153581142425537,-0.4406958222389221
154,107649454,-46,200,0.21153581142425537,-0.4406958222389221
155,107649592,-46,200,0.21153581142425537,-0.4406958222389221
156,107649694,-45,200,0.21153581142425537,-0.4406958222389221
157,107649805,-45,200,0.21153581142425537,-0.4406958222389221
158,107649916,-45,200,0.21153581142425537,-0.4406958222389221
159,107650027,-45,200,0.21153581142425537,-0.4406958222389221
160,107650129,-45,200,0.21153581142425537,-0.4406958222389221
161,107650213,-45,200,0.21153581142425537,-0.4406958222389221
