Index,Timestamp_US,RSSI
145,73075489,-43
146,73075618,-43
147,73075711,-43
148,73077103,-45
149,73077214,-45
150,73077481,-45
151,73077583,-46
152,73077694,-46
153,73077787,-46
154,73077889,-46
155,73078138,-46
156,73078231,-46
157,73078342,-46
158,73080720,-46
159,73080831,-46
160,73080933,-46
161,73081062,-46
162,73081191,-47
163,73081284,-47
164,73081386,-47
165,73081470,-48
166,73081590,-48
167,73081692,-48
168,73081803,-49
169,73081887,-49
170,73082007,-50
171,73082472,-52
172,73082583,-52
173,73082685,-52
174,73082769,-52
175,73082907,-52
176,73083045,-52
177,73083147,-52
178,73083294,-51
179,73083423,-50
180,73083561,-50
181,73083717,-49
182,73083810,-48
183,73083903,-48
184,73084032,-47
185,73084161,-47
186,73089534,-41
187,73089678,-41
188,73089780,-41
189,73089891,-41
190,73090020,-41
191,73090131,-41
192,73090296,-41
193,73090416,-41
194,73090536,-41
195,73090647,-41
196,73090758,-41
197,73090860,-41
198,73090971,-41
199,73091064,-41
200,73091357,-42
201,73091510,-42
202,73091612,-42
203,73091696,-42
204,73091789,-42
205,73091900,-42
206,73091984,-43
207,73092068,-43
208,73092161,-43
209,73092272,-43
210,73092754,-44
211,73092838,-45
212,73092949,-45
213,73093060,-45
214,73093189,-46
215,73093447,-46
216,73093655,-47
217,73093757,-47
218,73093850,-48
219,73093970,-48
220,73094081,-48
221,73098416,-48
222,73098638,-49
223,73098740,-49
224,73098833,-49
225,73098917,-49
226,73099019,-50
227,73099250,-50
228,73099334,-51
229,73099436,-51
230,73099547,-51
231,73099649,-51
232,73099751,-51
233,73099844,-51
234,73099928,-51
235,73100012,-51
236,73100228,-50
237,73100490,-48
238,73100771,-47
239,73101087,-46
240,73101188,-45
241,73101308,-45
242,73101419,-45
243,73101530,-44
244,73101614,-44
245,73101716,-44
246,73101818,-44
247,73101920,-44
248,73102133,-43
249,73102235,-43
250,73102346,-43
251,73102475,-43
252,73102604,-43
253,73102724,-42
254,73102844,-42
255,73103323,-42
256,73103536,-42
257,73103629,-42
258,73103758,-43
259,73103869,-43
260,73103962,-43
261,73104064,-43
262,73104211,-43
263,73104376,-43
264,73104496,-44
265,73104607,-44
266,73104736,-44
267,73104847,-44
268,73104985,-44
269,73105087,-45
270,73105255,-45
271,73105393,-45
272,73105495,-45
273,73109070,-47
274,73109667,-48
275,73109760,-49
276,73109853,-49
277,73109964,-50
278,73110066,-50
279,73110279,-51
280,73110381,-51
281,73110501,-52
282,73110612,-52
283,73110723,-52
284,73110843,-51
285,73111529,-49
286,73111622,-49
287,73111733,-48
288,73111835,-48
289,73111919,-47
290,73112075,-47
291,73112306,-46
292,73112390,-46
293,73112501,-46
294,73112621,-45
295,73112732,-45
296,73112852,-45
297,73112954,-45
298,73113101,-45
299,73113194,-45
300,73113332,-45
301,73113434,-45
302,73113518,-45
303,73113665,-45
304,73113794,-44
305,73113905,-44
306,73113998,-44
307,73114091,-44
308,73114193,-44
309,73114277,-44
310,73114361,-44
311,73114463,-44
312,73114574,-44
313,73117500,-42
314,73117611,-42
315,73117758,-42
316,73117869,-42
317,73117998,-42
318,73118082,-42
319,73118322,-42
320,73118556,-42
321,73118676,-42
322,73118787,-42
323,73118916,-42
324,73119147,-42
325,73119303,-42
326,73119552,-42
327,73119690,-43
328,73119783,-43
329,73119894,-43
330,73119978,-43
331,73120080,-43
332,73120209,-44
333,73120320,-44
334,73120431,-44
335,73120542,-44
336,73120626,-45
337,73120728,-45
338,73120839,-45
339,73120932,-45
340,73121070,-46
341,73121285,-47
342,73121369,-47
343,73121875,-48
344,73121977,-49
345,73122088,-49
346,73122190,-49
347,73122283,-50
348,73122403,-50
349,73122796,-49
350,73122880,-49
351,73123120,-49
352,73123351,-49
353,73123435,-49
354,73123564,-48
355,73125576,-46
356,73125669,-46
357,73125780,-47
358,73125891,-47
359,73126002,-47
360,73126095,-47
361,73126206,-47
362,73126290,-48
363,73126401,-48
364,73126494,-48
365,73126587,-49
366,73126707,-49
367,73126845,-50
368,73126938,-50
369,73129724,-44
370,73129817,-44
371,73129928,-43
372,73130661,-42
373,73134937,-45
374,73135123,-45
375,73135345,-45
376,73135474,-45
377,73135630,-45
378,73135723,-45
379,73135816,-45
380,73135900,-45
381,73136038,-45
382,73136586,-46
383,73136688,-46
384,73136799,-46
385,73136901,-46
386,73137003,-46
387,73137252,-47
388,73137381,-48
389,73137519,-48
390,73137612,-48
391,73137723,-49
392,73137807,-49
393,73137909,-50
394,73138002,-50
395,73144183,-43
396,73144369,-43
397,73144462,-43
398,73144573,-43
399,73144675,-43
400,73144768,-43
401,73144870,-42
402,73144963,-42
403,73145167,-42
404,73145407,-42
405,73145518,-42
406,73145647,-42
407,73145758,-42
408,73145851,-42
409,73145944,-42
410,73146091,-42
411,73146247,-42
412,73146376,-42
413,73146514,-42
414,73146607,-42
415,73146754,-42
416,73146856,-42
417,73146976,-42
418,73147060,-42
419,73147153,-42
420,73147264,-42
421,73147429,-42
422,73147540,-43
423,73147714,-43
424,73147816,-43
425,73147900,-43
426,73147993,-43
427,73148104,-44
428,73148260,-44
429,73148398,-44
430,73148500,-44
431,73148638,-45
432,73148749,-45
433,73148842,-46
434,73148926,-46
435,73149028,-46
436,73149121,-47
437,73149241,-47
438,73153113,-46
439,73153206,-46
440,73153317,-46
441,73153419,-46
442,73153530,-46
443,73153641,-47
444,73153725,-47
445,73153845,-47
446,73153938,-47
447,73154094,-47
448,73154232,-48
449,73154370,-48
450,73154689,-49
451,73154800,-49
452,73154929,-50
453,73155031,-50
454,73155115,-51
455,73155301,-51
456,73155403,-51
457,73155532,-51
458,73155679,-51
459,73155799,-51
460,73155883,-50
461,73155985,-50
462,73156069,-50
463,73156207,-49
464,73156411,-48
465,73156540,-48
466,73156669,-47
467,73156762,-46
468,73156882,-46
469,73156966,-46
470,73157777,-43
471,73157888,-43
472,73157972,-43
473,73158074,-43
474,73158407,-42
475,73158545,-42
476,73158692,-42
477,73158785,-42
478,73158896,-42
479,73159016,-42
480,73159229,-42
481,73159313,-42
482,73159469,-42
483,73159571,-42
484,73159709,-42
485,73161685,-45
486,73161796,-45
487,73164411,-45
488,73164504,-45
489,73164633,-46
490,73164735,-46
491,73164819,-46
492,73164930,-46
493,73165041,-47
494,73165152,-47
495,73165281,-48
496,73165392,-48
497,73165494,-48
498,73165641,-49
499,73165761,-49
500,73165872,-50
501,73166094,-51
502,73166670,-51
503,73166781,-50
504,73166901,-50
505,73166994,-50
506,73167407,-48
507,73167527,-48
508,73167629,-48
509,73167722,-47
510,73167824,-47
511,73168460,-46
512,73168571,-45
513,73168700,-45
514,73168784,-45
515,73172582,-43
516,73172709,-43
517,73172820,-43
518,73172940,-42
519,73173190,-42
520,73173301,-42
521,73173412,-42
522,73173496,-42
523,73173652,-42
524,73173763,-42
525,73173883,-42
526,73173967,-42
527,73174051,-42
528,73174171,-42
529,73174291,-42
530,73174504,-42
531,73174615,-42
532,73174744,-42
533,73174846,-42
534,73175215,-43
535,73176168,-44
536,73176261,-44
537,73176426,-45
538,73176537,-45
539,73176630,-45
540,73176732,-46
541,73176825,-46
542,73176936,-46
543,73177056,-47
544,73177185,-47
545,73177483,-48
546,73177594,-49
547,73177678,-49
548,73177789,-49
549,73180107,-47
550,73180200,-47
551,73180311,-47
552,73180422,-47
553,73180533,-46
554,73180626,-46
555,73180710,-46
556,73180794,-46
557,73180905,-46
558,73180998,-46
559,73181100,-46
560,73181202,-46
561,73181304,-46
562,73181424,-47
563,73181562,-47
564,73181771,-47
565,73181882,-47
566,73181984,-47
567,73182068,-48
568,73182170,-48
569,73182281,-48
570,73182365,-48
571,73182458,-49
572,73182551,-49
573,73182653,-50
574,73182791,-50
575,73182902,-50
576,73183013,-51
577,73183124,-51
578,73183226,-51
579,73183346,-51
580,73183466,-51
581,73183577,-51
582,73183661,-51
583,73183772,-51
584,73183865,-50
585,73183967,-50
586,73184060,-50
587,73184282,-49
588,73184420,-48
589,73184531,-47
590,73184678,-47
591,73184771,-46
592,73184873,-46
593,73184984,-45
594,73185077,-45
595,73185161,-45
596,73185308,-45
597,73185410,-44
598,73185521,-44
599,73185632,-44
600,73185734,-44
601,73185836,-43
602,73185929,-43
603,73186013,-43
604,73186486,-42
605,73186579,-42
606,73186663,-42
607,73186792,-42
608,73189388,-45
609,73189490,-45
610,73189628,-45
611,73189721,-45
612,73189823,-45
613,73189907,-45
614,73190009,-45
615,73190129,-45
616,73190249,-45
617,73190360,-45
618,73190453,-45
619,73190564,-45
620,73190675,-45
621,73190786,-45
622,73190888,-45
623,73190990,-45
624,73191101,-45
625,73191305,-45
626,73191416,-45
627,73191518,-45
628,73191656,-45
629,73191749,-45
630,73191833,-45
631,73191944,-45
632,73192055,-45
633,73192193,-45
634,73192747,-46
635,73192858,-47
636,73192951,-47
637,73193053,-47
638,73193155,-48
639,73193395,-49
640,73193497,-49
641,73193590,-49
642,73193683,-50
643,73193776,-50
644,73193887,-50
645,73199567,-44
646,73199660,-44
647,73199798,-44
648,73199882,-44
649,73200236,-43
650,73200320,-43
651,73200458,-43
652,73200560,-43
653,73200644,-43
654,73200791,-43
655,73200911,-43
656,73201013,-43
657,73201115,-43
658,73201252,-43
659,73201336,-43
660,73201447,-42
661,73201576,-42
662,73201714,-42
663,73201825,-42
664,73201927,-42
665,73202487,-42
666,73202580,-42
667,73204066,-44
668,73204159,-45
669,73204270,-45
670,73204372,-45
671,73204474,-46
672,73204639,-46
673,73204886,-47
674,73207196,-49
675,73207427,-49
676,73207556,-49
677,73207703,-48
678,73207805,-48
679,73207925,-48
680,73208072,-47
681,73208156,-47
682,73208387,-47
683,73208480,-47
684,73208618,-47
685,73208720,-47
686,73209422,-47
687,73209730,-47
688,73209841,-47
689,73210028,-48
690,73210148,-48
691,73210241,-48
692,73210361,-49
693,73210534,-49
694,73210645,-49
695,73210756,-50
696,73210867,-50
697,73210951,-51
698,73211359,-51
699,73211510,-51
700,73211612,-51
701,73211714,-50
702,73211825,-50
703,73211945,-50
704,73212341,-48
705,73212594,-47
706,73212687,-46
707,73212825,-46
708,73212927,-45
709,73213056,-45
710,73213140,-45
711,73213224,-45
712,73213380,-44
713,73213518,-44
714,73213620,-44
715,73213749,-43
716,73213878,-43
717,73213980,-43
718,73216283,-43
719,73216376,-43
720,73216496,-43
721,73216589,-44
722,73216691,-44
723,73216802,-44
724,73216940,-44
725,73217153,-44
726,73217255,-45
727,73217450,-45
728,73217561,-45
729,73217708,-45
730,73219386,-44
731,73219497,-44
732,73219644,-44
733,73219728,-45
734,73219848,-45
735,73219959,-45
736,73220061,-45
737,73220172,-45
738,73220319,-45
739,73220403,-45
740,73220487,-46
741,73220625,-46
742,73220709,-46
743,73222690,-50
744,73222801,-49
745,73222894,-49
746,73223032,-49
747,73225250,-45
748,73225343,-45
749,73225454,-45
750,73225592,-45
751,73225721,-45
752,73225805,-45
753,73225907,-45
754,73226518,-45
755,73226620,-45
756,73226713,-45
757,73226824,-45
758,73226962,-44
759,73227046,-44
760,73227148,-44
761,73227250,-44
762,73227334,-44
763,73227481,-44
764,73227619,-44
765,73227739,-44
766,73227859,-44
767,73227961,-44
768,73228090,-44
769,73228285,-44
770,73228405,-43
771,73228534,-43
772,73228699,-43
773,73228783,-43
774,73228885,-43
775,73228978,-43
776,73229080,-43
777,73229311,-43
778,73229404,-43
779,73238026,-48
780,73238137,-48
781,73238392,-49
782,73238503,-49
783,73240888,-45
784,73243966,-43
785,73244050,-43
786,73244263,-43
787,73244700,-44
788,73245214,-44
789,73245307,-44
790,73245436,-44
791,73245520,-44
792,73245658,-45
793,73245760,-45
794,73245853,-45
795,73245973,-45
796,73246084,-45
797,73246288,-45
798,73246390,-45
799,73246528,-45
800,73246648,-45
801,73246732,-45
802,73246834,-44
803,73246927,-44
804,73247074,-44
805,73247305,-44
806,73247389,-44
807,73247527,-45
808,73247647,-45
809,73247758,-45
810,73247869,-45
811,73247962,-45
812,73248073,-45
813,73248220,-45
814,73248367,-46
815,73248496,-46
816,73248616,-46
817,73248709,-46
818,73248838,-47
819,73248949,-47
820,73249078,-48
821,73249189,-48
822,73249501,-49
823,73249621,-49
824,73249732,-50
825,73249861,-50
826,73249981,-51
827,73250092,-50
828,73252069,-46
829,73252189,-46
830,73252273,-46
831,73252384,-46
832,73252477,-46
833,73252597,-46
834,73252735,-46
835,73252855,-46
836,73252966,-46
837,73253077,-46
838,73253188,-46
839,73253491,-46
840,73253620,-46
841,73253731,-46
842,73253869,-46
843,73254084,-45
844,73254195,-45
845,73254438,-45
846,73254549,-45
847,73254678,-45
848,73254771,-45
849,73254975,-45
850,73255086,-45
851,73255224,-44
852,73255353,-44
853,73255491,-44
854,73255611,-44
855,73255722,-44
856,73255851,-44
857,73255962,-44
858,73256307,-44
859,73256584,-43
860,73256677,-43
861,73256779,-43
862,73256898,-43
863,73257000,-43
864,73257094,-43
865,73257195,-43
866,73257400,-43
867,73257510,-42
868,73257604,-43
869,73257715,-43
870,73257799,-43
871,73257910,-43
872,73258021,-43
873,73259010,-43
874,73259113,-43
875,73261257,-49
876,73261351,-50
877,73261572,-50
878,73261665,-51
879,73261758,-51
880,73261851,-51
881,73261962,-51
882,73262064,-51
883,73262157,-51
884,73262304,-51
885,73262415,-51
886,73262526,-51
887,73262610,-51
888,73262703,-51
889,73262787,-51
890,73262880,-51
891,73263000,-50
892,73263118,-50
893,73263376,-49
894,73263496,-49
895,73263616,-49
896,73263718,-48
897,73263847,-48
898,73263940,-48
899,73264051,-48
900,73264189,-47
901,73264318,-47
902,73264411,-47
903,73264513,-47
904,73264651,-47
905,73264762,-47
906,73264864,-47
907,73264948,-47
908,73265068,-47
909,73265215,-47
910,73265353,-47
911,73265491,-47
912,73265611,-47
913,73265749,-48
914,73265860,-48
915,73265962,-48
916,73267590,-51
917,73267683,-50
918,73267785,-50
919,73267887,-49
920,73267980,-49
921,73268082,-49
922,73270841,-42
923,73270961,-42
924,73271090,-42
925,73271279,-42
926,73271426,-42
927,73271537,-42
928,73271639,-42
929,73271750,-43
930,73271861,-43
931,73271954,-43
932,73272188,-43
933,73272308,-43
934,73272419,-44
935,73272530,-44
936,73272614,-44
937,73272752,-44
938,73272836,-44
939,73272947,-44
940,73273049,-44
941,73273142,-44
942,73273253,-44
943,73273391,-44
944,73273493,-44
945,73273613,-44
946,73273760,-45
947,73273880,-44
948,73274000,-44
949,73274974,-44
950,73275076,-44
951,73275298,-44
952,73275418,-45
953,73275538,-45
954,73275685,-45
955,73275796,-45
956,73275889,-45
957,73276000,-45
958,73276204,-45
959,73276297,-46
960,73276408,-46
961,73276537,-46
962,73276648,-46
963,73276750,-47
964,73276870,-47
965,73276963,-48
966,73279380,-47
967,73279464,-47
968,73279566,-47
969,73279650,-47
970,73279752,-47
971,73279854,-47
972,73279974,-47
973,73280085,-46
974,73280187,-46
975,73280271,-46
976,73280364,-46
977,73280457,-46
978,73280550,-46
979,73280697,-46
980,73280817,-46
981,73280937,-46
982,73281048,-46
983,73281216,-46
984,73281309,-46
985,73281393,-46
986,73281513,-46
987,73281606,-46
988,73281690,-46
989,73281774,-46
990,73281894,-46
991,73282014,-46
992,73282494,-45
993,73282707,-45
994,73282800,-45
995,73282884,-45
996,73282986,-45
997,73283079,-45
998,73283199,-45
999,73283385,-44
1000,73283514,-44
1001,73283652,-44
1002,73283772,-44
1003,73283883,-44
1004,73283985,-44
1005,73284096,-44
1006,73284392,-44
1007,73284485,-44
1008,73284623,-43
1009,73284752,-43
1010,73284845,-43
1011,73284974,-43
1012,73285058,-43
1013,73285169,-43
1014,73285280,-43
1015,73285391,-43
1016,73285493,-43
1017,73285640,-43
1018,73285787,-43
1019,73285889,-43
1020,73286000,-43
1021,73286111,-43
1022,73288390,-47
1023,73288639,-48
1024,73288750,-48
1025,73288888,-49
1026,73288981,-49
1027,73289083,-50
1028,73289185,-50
1029,73289443,-51
1030,73289701,-51
1031,73289803,-52
1032,73289887,-52
1033,73290484,-51
1034,73290595,-51
1035,73290724,-51
1036,73290835,-51
1037,73290973,-50
1038,73291093,-50
1039,73291177,-50
1040,73291288,-49
1041,73291399,-49
1042,73291537,-49
1043,73291822,-48
1044,73291906,-48
1045,73291990,-48
1046,73292083,-48
1047,73292185,-47
1048,73292764,-47
1049,73292875,-47
1050,73292977,-47
1051,73293070,-47
1052,73293274,-47
1053,73293421,-47
1054,73293559,-48
1055,73293688,-48
1056,73293772,-48
1057,73293856,-48
1058,73293976,-48
1059,73294078,-49
1060,73294207,-49
1061,73294354,-50
1062,73294612,-50
1063,73294825,-51
1064,73294954,-51
1065,73295074,-51
1066,73295176,-51
1067,73295287,-51
1068,73297296,-44
1069,73297407,-43
1070,73297500,-43
1071,73297602,-43
1072,73297731,-43
1073,73297851,-43
1074,73297944,-42
1075,73299395,-42
1076,73299488,-42
1077,73299626,-42
1078,73299755,-43
1079,73299857,-43
1080,73299977,-43
1081,73300079,-43
1082,73300256,-43
1083,73300394,-44
1084,73300478,-44
1085,73300616,-44
1086,73300727,-44
1087,73300838,-44
1088,73300940,-44
1089,73301069,-44
1090,73301744,-44
1091,73301828,-44
1092,73301957,-44
1093,73302104,-44
1094,73302290,-44
1095,73302383,-44
1096,73302530,-44
1097,73302677,-44
1098,73302788,-44
1099,73302890,-44
1100,73302992,-44
1101,73303103,-44
1102,73303196,-44
1103,73303343,-44
1104,73303445,-45
1105,73306487,-49
1106,73306865,-48
1107,73306949,-48
1108,73307087,-48
1109,73307216,-47
1110,73307354,-47
1111,73308113,-46
1112,73308197,-46
1113,73308422,-46
1114,73308524,-46
1115,73308653,-46
1116,73308832,-46
1117,73308916,-47
1118,73309000,-46
1119,73309102,-46
1120,73309231,-46
1121,73309333,-46
1122,73309444,-46
1123,73309537,-46
1124,73309639,-46
1125,73309759,-46
1126,73309870,-46
1127,73309981,-46
1128,73310074,-46
1129,73310260,-45
1130,73310362,-45
1131,73310455,-45
1132,73310566,-45
1133,73310713,-45
1134,73310953,-45
1135,73311082,-45
1136,73311184,-45
1137,73311331,-44
1138,73311469,-44
1139,73311571,-44
1140,73311727,-44
1141,73311838,-44
1142,73312964,-43
1143,73313078,-43
1144,73313371,-43
1145,73315496,-45
1146,73315589,-45
1147,73315745,-45
1148,73315865,-46
1149,73315985,-46
1150,73316087,-46
1151,73316746,-49
1152,73316848,-49
1153,73316968,-50
1154,73317088,-50
1155,73317365,-51
1156,73317521,-51
1157,73317650,-52
1158,73317761,-52
1159,73317890,-52
1160,73317983,-52
1161,73318094,-52
1162,73318196,-52
1163,73318445,-51
1164,73318556,-51
1165,73318667,-51
1166,73318787,-50
1167,73318943,-50
1168,73319036,-50
1169,73319129,-49
1170,73319351,-49
1171,73319480,-48
1172,73319627,-48
1173,73319720,-48
1174,73319840,-48
1175,73319960,-47
1176,73320275,-47
1177,73320377,-47
1178,73320533,-47
1179,73320698,-47
1180,73320809,-47
1181,73320938,-47
1182,73321187,-47
1183,73321325,-47
1184,73321454,-48
1185,73321556,-48
1186,73321667,-48
1187,73321751,-48
1188,73321844,-49
1189,73321937,-49
1190,73324567,-45
1191,73324669,-45
1192,73324816,-45
1193,73324927,-44
1194,73325087,-44
1195,73325171,-44
1196,73325447,-43
1197,73325558,-43
1198,73325651,-43
1199,73325771,-42
1200,73325864,-42
1201,73325957,-42
1202,73326068,-42
1203,73326206,-42
1204,73326376,-42
1205,73326496,-42
1206,73326589,-42
1207,73326709,-42
1208,73326829,-42
1209,73326958,-42
1210,73327087,-42
1211,73327171,-42
1212,73327282,-42
1213,73327540,-43
1214,73327696,-43
1215,73327798,-43
1216,73327909,-43
1217,73328029,-43
1218,73328287,-44
1219,73328425,-44
1220,73328545,-44
1221,73328638,-44
1222,73328722,-44
1223,73328833,-44
1224,73328935,-44
1225,73329037,-44
1226,73329139,-44
1227,73329403,-44
1228,73329514,-44
1229,73329616,-44
1230,73331065,-44
1231,73333753,-50
1232,73334224,-49
1233,73334317,-49
1234,73334428,-49
1235,73334539,-49
1236,73334686,-48
1237,73334806,-48
1238,73334908,-48
1239,73335019,-48
1240,73335130,-47
1241,73335268,-47
1242,73336846,-46
1243,73339714,-44
1244,73339807,-44
1245,73339954,-44
1246,73340092,-44
1247,73340176,-44
1248,73342796,-44
1249,73342898,-44
1250,73343045,-44
1251,73343129,-44
1252,73343213,-44
1253,73343369,-45
1254,73343489,-45
1255,73343609,-45
1256,73346335,-51
1257,73346539,-50
1258,73346650,-50
1259,73346743,-50
1260,73346845,-49
1261,73346947,-49
1262,73347049,-49
1263,73347205,-48
1264,73347370,-48
1265,73347463,-48
1266,73347601,-48
1267,73347739,-47
1268,73347859,-47
1269,73347961,-47
1270,73348081,-47
1271,73348276,-47
1272,73348378,-47
1273,73348516,-47
1274,73348645,-47
1275,73348747,-47
1276,73351839,-47
1277,73352034,-46
1278,73352181,-46
1279,73352328,-45
1280,73352457,-45
1281,73352550,-45
1282,73352634,-45
1283,73352772,-44
1284,73352856,-44
1285,73352967,-44
1286,73353216,-43
1287,73353520,-42
1288,73353604,-42
1289,73353733,-42
1290,73353844,-42
1291,73353991,-42
1292,73354093,-42
1293,73354177,-42
1294,73354417,-42
1295,73354546,-42
1296,73354693,-42
1297,73354795,-42
1298,73354888,-42
1299,73355440,-43
1300,73355680,-43
1301,73355893,-43
1302,73355986,-43
1303,73356070,-43
1304,73356181,-44
1305,73356421,-44
1306,73356541,-44
1307,73356661,-44
1308,73356754,-44
1309,73356865,-44
1310,73356958,-44
1311,73357042,-44
1312,73357135,-44
1313,73357348,-44
1314,73357441,-44
1315,73357579,-44
1316,73357699,-44
1317,73357810,-44
1318,73357894,-44
1319,73357978,-44
1320,73358089,-44
1321,73358227,-44
1322,73358392,-44
1323,73358521,-44
1324,73358623,-44
1325,73360702,-48
1326,73361301,-50
1327,73361523,-50
1328,73361643,-50
1329,73361763,-50
1330,73363192,-47
1331,73363414,-47
1332,73363507,-47
1333,73363600,-47
1334,73363738,-47
1335,73363831,-46
1336,73363933,-46
1337,73364340,-46
1338,73364451,-46
1339,73364562,-46
1340,73364655,-46
1341,73364757,-46
1342,73364841,-46
1343,73364952,-46
1344,73365072,-46
1345,73365210,-46
1346,73365357,-46
1347,73365597,-45
1348,73365708,-45
1349,73366198,-45
1350,73366291,-45
1351,73366522,-45
1352,73366660,-45
1353,73366753,-44
1354,73366864,-44
1355,73366966,-44
1356,73367161,-44
1357,73367272,-44
1358,73367410,-44
1359,73367521,-44
1360,73367641,-44
1361,73369591,-43
1362,73369684,-43
1363,73369831,-43
1364,73369915,-43
1365,73370017,-43
1366,73370490,-44
1367,73370592,-44
1368,73370685,-44
1369,73370823,-44
1370,73370916,-44
1371,73371027,-44
1372,73371129,-45
1373,73371213,-45
1374,73371333,-45
1375,73371444,-45
1376,73371575,-46
1377,73371677,-46
1378,73371770,-46
1379,73371872,-47
1380,73371956,-47
1381,73372076,-47
1382,73372187,-48
1383,73372298,-48
1384,73372382,-48
1385,73372511,-49
1386,73373226,-51
1387,73373346,-51
1388,73373457,-51
1389,73373541,-51
1390,73373652,-52
1391,73373754,-51
1392,73373856,-51
1393,73373976,-51
1394,73374096,-51
1395,73374216,-51
1396,73374411,-50
1397,73374624,-50
1398,73374762,-49
1399,73375002,-48
1400,73375113,-48
1401,73375215,-48
1402,73375299,-48
1403,73375410,-48
1404,73375530,-47
1405,73375788,-47
1406,73375881,-47
1407,73375974,-47
1408,73376094,-47
1409,73376334,-47
1410,73376454,-47
1411,73376547,-47
1412,73376658,-47
1413,73378639,-51
1414,73378759,-51
1415,73378879,-51
1416,73379017,-51
1417,73379257,-50
1418,73379341,-49
1419,73379452,-49
1420,73379536,-48
1421,73379629,-48
1422,73379767,-47
1423,73379887,-46
1424,73379971,-46
1425,73380082,-46
1426,73380894,-43
1427,73380987,-43
1428,73381080,-43
1429,73381164,-43
1430,73381275,-43
1431,73381431,-42
1432,73381698,-42
1433,73381827,-42
1434,73381929,-42
1435,73382076,-42
1436,73382232,-42
1437,73382352,-42
1438,73382472,-42
1439,73382619,-42
1440,73382712,-42
1441,73382859,-42
1442,73382961,-42
1443,73383192,-43
1444,73383303,-43
1445,73383405,-43
1446,73383525,-43
1447,73383690,-43
1448,73383774,-43
1449,73383885,-44
1450,73383978,-44
1451,73384200,-44
1452,73384365,-44
1453,73384503,-44
1454,73384605,-44
1455,73384882,-44
1456,73387673,-46
1457,73387775,-46
1458,73387859,-46
1459,73388063,-47
1460,73388174,-47
1461,73388351,-48
1462,73390629,-48
1463,73390722,-47
1464,73390851,-47
1465,73390962,-47
1466,73391073,-47
1467,73391175,-47
1468,73391286,-47
1469,73391397,-47
1470,73391508,-46
1471,73391610,-46
1472,73391703,-46
1473,73391787,-46
1474,73391871,-46
1475,73391955,-46
1476,73392075,-46
1477,73392177,-46
1478,73392399,-46
1479,73392603,-46
1480,73392714,-46
1481,73392825,-46
1482,73392945,-46
1483,73393047,-46
1484,73393203,-46
1485,73393341,-46
1486,73394751,-44
1487,73394871,-44
1488,73395009,-44
1489,73395120,-44
1490,73396713,-43
1491,73396962,-43
1492,73397100,-43
1493,73397193,-43
1494,73397517,-43
1495,73397721,-43
