local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
213636024845,7870055936,-24576,16384,20481,0,24267,54690822360320,0,0,27,1,29,-1,30,-2,25,-1,29,-2,28,-3,27,-4,27,-4,24,-4,22,-4,24,-7,25,-9,25,-10,27,-11,23,-8,26,-10,26,-11,26,-8,26,-7,25,-5,25,-5,27,-4,26,-4,26,-3,23,0,22,2,0,0,0,0,21,8,21,9,23,8,21,8,21,8,24,8,24,7,24,7,21,6,22,6,20,5,26,4,26,3,26,3,28,2,24,2,29,0,30,-1
834515840,30742406,112,304,192,-53,94,834515840,-12,-29,-13,-25,-13,-25,-12,-27,-12,-23,-14,-22,-14,-22,-14,-20,-15,-23,-16,-22,-17,-22,-16,-17,-18,-18,-20,-18,-19,-21,-21,-22,-20,-18,-20,-22,-20,-23,-18,-23,-18,-23,-15,-21,-14,-20,-13,-21,-11,-23,-10,-24,0,0,0,0,0,-26,0,-27,-2,-23,1,-26,0,-26,-2,-23,-2,-23,-2,-23,-3,-26,-3,-26,-4,-25,-6,-23,-7,-22,-8,-23,-10,-24,-9,-27,-10,-24,-11,-25,-10,-30
834515984,30742406,112,304,192,-53,94,834515984,-27,8,-30,8,-30,9,-26,9,-28,9,-28,13,10,-27,9,-26,13,10,-23,13,10,-21,11,-21,13,-23,14,-24,16,-24,16,-21,15,-22,16,-25,17,-23,15,-24,13,-24,12,-24,11,-27,13,10,-26,13,10,-26,9,-23,6,-23,4,0,0,0,0,-23,-1,-24,-1,-26,-2,-24,0,-24,0,-26,-2,-27,-1,-26,-1,-24,2,-23,1,-23,2,-27,2,-27,3,-28,3,-29,5,-25,5,-30
834516113,30742406,112,304,192,-53,94,834516113,27,5,30,3,30,3,26,4,29,3,28,1,28,0,27,0,25,0,24,0,25,-2,26,-4,27,-5,27,-6,25,-3,26,-4,29,-5,27,-3,27,-2,27,0,26,0,28,0,27,1,26,3,22,6,21,7,0,0,0,0,20,13,10,20,11,22,11,20,12,20,12,23,11,23,11,22,13,10,21,13,10,20,9,20,9,25,8,26,6,26,6,27,5,25,7,29,5,30
834516232,30742406,32,336,128,-54,94,834516232,5,-33,7,-29,6,-31,3,-30,6,-29,5,-27,4,-28,3,-27,-1,-29,-2,-28,-4,-29,-2,-26,-3,-27,-4,-29,-6,-29,-7,-32,-3,-29,-6,-32,-4,-32,-2,-31,-2,-31,3,-29,3,-27,4,-26,2,-27,5,-26,0,0,0,0,13,-24,14,-24,14,-20,13,-25,13,-24,14,-20,13,-20,13,-21,11,-25,11,-26,13,10,-25,11,-24,13,10,-24,13,10,-24,13,10,-26,7,-29,8,-27
834516341,30742406,32,336,128,-53,94,834516341,14,-29,15,-25,15,-26,13,-29,15,-24,12,-25,12,-25,11,-24,8,-28,7,-27,6,-29,8,-25,7,-26,5,-27,4,-30,4,-31,6,-29,5,-31,6,-32,7,-30,8,-30,11,-26,12,-24,13,-23,13,-23,14,-22,0,0,0,0,19,-19,20,-19,20,-15,21,-19,20,-19,20,-15,20,-15,19,-16,18,-21,18,-20,17,-21,17,-18,17,-20,16,-20,16,-22,16,-25,17,-23,16,-25,17,-29
834516473,30742406,176,512,96,-53,94,834516473,-15,-29,-15,-24,-16,-25,-15,-26,-15,-23,-15,-21,-15,-21,-15,-20,-17,-22,-17,-21,-19,-20,-18,-16,-20,-17,-21,-18,-21,-19,-23,-21,-21,-17,-22,-22,-21,-23,-19,-23,-18,-23,-16,-21,-14,-20,-13,-21,-12,-23,-10,-24,0,0,0,0,-4,-26,-4,-26,-4,-22,-4,-27,-5,-26,-6,-23,-6,-23,-5,-23,-6,-25,-7,-26,-6,-25,-9,-23,-9,-22,-10,-22,-12,-23,-11,-26,-13,-23,-14,-24,-14,-29
834516612,30742406,176,512,96,-53,94,834516612,-15,-28,-15,-23,-17,-24,-15,-25,-15,-22,-17,-21,-17,-20,-17,-19,-18,-21,-18,-20,-20,-20,-19,-15,-21,-16,-22,-16,-21,-19,-23,-20,-22,-16,-23,-21,-22,-21,-21,-21,-20,-22,-17,-20,-16,-19,-15,-20,-14,-22,-12,-23,0,0,0,0,-4,-26,-3,-26,-5,-22,-4,-27,-4,-26,-6,-23,-6,-23,-6,-22,-6,-26,-6,-26,-7,-25,-9,-23,-10,-22,-11,-22,-13,-23,-12,-25,-14,-23,-15,-24,-14,-29
834516734,30742406,176,336,160,-53,94,834516734,-13,28,-15,26,-15,25,-11,27,-14,25,-12,25,-11,25,-11,25,-5,26,-6,25,-5,27,-7,24,-7,25,-6,27,-1,28,-2,29,-5,29,-3,29,-3,29,-5,28,-6,28,-9,26,-11,25,-13,23,-11,22,-12,21,0,0,0,0,-18,19,-18,19,-21,14,-19,18,-19,17,-21,14,-21,15,-19,15,-16,20,-16,19,-15,20,-18,18,-17,20,-16,20,-16,22,-14,24,-18,23,-18,25,-14,28
834516874,30742406,176,336,160,-53,94,834516874,22,-15,26,-14,26,-14,22,-16,24,-14,23,-15,23,-15,22,-15,18,-17,16,-17,16,-20,18,-18,18,-19,18,-21,15,-21,16,-22,19,-22,17,-21,18,-20,18,-19,19,-18,22,-16,21,-15,21,-14,19,-13,19,-11,0,0,0,0,22,-6,23,-5,24,-2,22,-7,23,-6,24,-3,24,-3,24,-4,21,-8,21,-8,20,-8,24,-7,24,-8,24,-8,26,-11,23,-12,25,-12,26,-13,24,-15
