local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4020439844,-67,-1248,-4848,-9776
4020439986,-67,-1056,-4784,-9792
4020440091,-69,-1056,-4784,-9792
4020440213,-70,-1120,-4656,-9792
4020440343,-71,-1120,-4656,-9792
4020440465,-70,-928,-4736,-10000
4020440601,-70,-928,-4736,-10000
4020440689,-69,-928,-4736,-10000
4020440819,-68,-1040,-4688,-9904
4020440947,-68,-1040,-4688,-9904
4020441073,-67,-944,-4832,-9984
4020441217,-66,-944,-4832,-9984
4020441310,-65,-944,-4832,-9984
4020441441,-65,-960,-4608,-10080
4020441584,-64,-960,-4608,-10080
4020441713,-64,-976,-4560,-10032
4020441857,-63,-976,-4560,-10032
4020441977,-63,-848,-4608,-10048
4020442124,-62,-848,-4608,-10048
4020442218,-62,-848,-4608,-10048
4020442364,-62,-768,-4608,-10048
4020442487,-61,-768,-4608,-10048
4020442615,-61,-784,-4432,-10080
4020442754,-61,-784,-4432,-10080
4020442880,-62,-784,-4432,-10080
4020442999,-61,-816,-4464,-10112
4020443106,-61,-816,-4464,-10112
4020443231,-60,-608,-4816,-10208
4020443357,-60,-608,-4816,-10208
4020443446,-60,-608,-4816,-10208
4020443538,-60,-640,-4624,-10320
4020443660,-60,-640,-4624,-10320
4020445495,-77,-400,-4480,-10432
4020445580,-60,-240,-4608,-10480
4020445682,-60,-240,-4608,-10480
4020445768,-61,-240,-4608,-10480
4020445932,-61,-176,-4528,-10560
4020446048,-61,-176,-4528,-10560
4020446152,-61,-176,-4528,-10560
4020446985,-62,-64,-4496,-10672
4020447120,-62,32,-4688,-10752
4020447259,-62,32,-4688,-10752
4020447382,-62,32,-4688,-10752
4020447508,-62,80,-4432,-10736
4020447612,-63,80,-4432,-10736
4020447745,-63,304,-4368,-10800
4020447891,-63,304,-4368,-10800
4020448022,-64,272,-4368,-10944
4020448163,-64,272,-4368,-10944
4020448270,-64,272,-4368,-10944
4020448403,-65,240,-4432,-10848
4020448524,-65,240,-4432,-10848
4020448651,-65,272,-4416,-11024
4020448794,-65,272,-4416,-11024
4020448923,-66,304,-4368,-11056
4020449046,-66,304,-4368,-11056
4020449158,-66,304,-4368,-11056
4020449295,-67,528,-4400,-11088
4020449434,-66,528,-4400,-11088
4020449560,-67,448,-4256,-11104
4020449699,-66,448,-4256,-11104
