local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
829027400,25257703,-432,3936,-29632,-73,94,829027400,7,43,5,31,7,26,6,22,6,13,10,5,7,3,-2,0,-10,-1,-18,-5,-23,-4,-39,-5,-38,-7,-37,-5,-43,-8,-38,-12,-41,-12,-35,-11,-37,-15,-26,-13,-22,-14,-17,-20,-8,-23,-4,-21,1,-22,5,-24,9,0,0,0,0,-11,-32,-15,-34,-11,-30,-9,-32,-5,-26,-1,-22,2,-15,0,-9,3,-4,2,3,5,8,6,18,8,28,11,29,11,40,6,40,13,10,47,8,49
829027457,25257703,-432,3936,-29632,-62,94,829027457,-3,35,-4,28,-4,29,-2,32,-5,26,-4,25,-3,26,-4,25,0,27,1,26,4,27,1,22,1,23,2,23,4,27,4,27,2,24,4,26,2,26,1,25,0,24,-3,21,-3,20,-4,19,-2,21,-4,20,0,0,0,0,-9,26,-9,27,-9,23,-8,27,-8,27,-9,23,-9,24,-9,23,-6,28,-6,28,-5,27,-6,25,-6,26,-6,27,-5,27,-3,31,-5,29,-4,30,-3,35
829027559,25257703,-256,3904,-29632,-62,94,829027559,5,-33,8,-29,9,-29,5,-31,9,-27,7,-27,7,-27,6,-25,2,-28,0,-26,-1,-27,3,-24,2,-25,1,-26,-1,-26,-2,-28,1,-25,-1,-27,-1,-26,1,-25,1,-25,6,-22,6,-21,6,-20,4,-21,5,-20,0,0,0,0,9,-26,13,10,-26,11,-22,9,-26,13,10,-26,11,-23,12,-23,11,-23,8,-27,8,-27,7,-26,9,-26,9,-26,8,-27,8,-29,5,-31,8,-29,8,-31
829027679,25257703,-256,3904,-29632,-62,94,829027679,-10,-32,-9,-28,-10,-30,-8,-30,-8,-27,-8,-24,-9,-25,-10,-23,-9,-25,-11,-25,-12,-25,-11,-21,-12,-21,-14,-20,-12,-23,-14,-25,-13,-21,-13,-24,-11,-24,-10,-25,-11,-24,-8,-21,-8,-19,-7,-20,-5,-22,-5,-22,0,0,0,0,0,-28,1,-29,-1,-24,1,-28,0,-28,-1,-25,-2,-24,-3,-25,-2,-28,-2,-30,-4,-27,-4,-27,-6,-26,-7,-26,-9,-26,-6,-29,-8,-26,-10,-30,-8,-34
829027756,25257703,-256,3904,-29632,-62,94,829027756,-19,24,-23,21,-22,21,-18,22,-21,20,-20,19,-19,19,-19,18,-14,20,-13,21,-11,22,-14,19,-14,19,-14,20,-10,21,-11,22,-14,20,-12,21,-13,20,-12,18,-13,19,-17,15,-16,15,-16,14,-13,14,-14,13,0,0,0,0,-19,16,-20,16,-22,14,-20,18,-19,18,-21,14,-21,14,-21,14,-19,18,-19,18,-18,18,-20,18,-21,18,-20,18,-22,19,-19,22,-22,22,-22,23,-18,24
829027872,25257703,-416,4048,-29616,-62,94,829027872,24,-15,28,-15,27,-14,24,-15,26,-14,24,-14,24,-14,22,-14,18,-14,17,-16,18,-17,19,-16,19,-16,18,-17,16,-17,16,-18,19,-18,16,-17,17,-17,17,-15,16,-14,19,-13,20,-11,19,-11,16,-10,17,-8,0,0,0,0,23,-7,23,-7,25,-5,24,-8,24,-8,26,-6,26,-7,25,-7,22,-11,22,-11,21,-10,26,-10,26,-11,25,-11,27,-12,23,-14,28,-14,28,-16,27,-15
829027990,25257703,-416,4048,-29616,-62,94,829027990,-30,1,-34,1,-34,2,-28,2,-31,1,-31,1,-29,2,-28,2,-25,2,-24,4,-24,5,-26,6,-26,7,-28,7,-23,7,-24,6,-27,8,-24,5,-24,3,-23,2,-23,2,-25,1,-25,1,-24,1,-20,-2,-20,-2,0,0,0,0,-25,-5,-25,-4,-28,-5,-26,-3,-26,-3,-29,-4,-28,-4,-28,-3,-26,-1,-27,-1,-26,-1,-30,-1,-31,0,-30,0,-32,1,-28,1,-34,2,-34,3,-31,1
829028084,25257703,-416,4048,-29616,-62,94,829028084,-6,34,-8,28,-7,28,-7,31,-7,26,-6,27,-4,26,-4,26,-2,27,-1,27,-1,27,-2,22,-2,24,0,24,2,26,2,27,-1,25,0,28,1,28,-1,25,-2,26,-4,21,-5,20,-6,20,-6,21,-6,20,0,0,0,0,-12,26,-11,26,-12,21,-12,26,-13,25,-12,20,-13,21,-11,21,-11,27,-10,27,-9,26,-9,24,-7,25,-7,25,-6,27,-6,31,-9,28,-8,30,-7,34
829028228,25257703,-656,3936,-29600,-62,94,829028228,30,3,32,2,33,2,27,2,31,2,29,1,28,0,28,0,24,1,23,-1,23,-2,25,-5,26,-5,27,-5,24,-3,24,-3,26,-6,23,-2,23,-1,22,0,23,0,24,0,23,0,23,1,19,3,18,4,0,0,0,0,24,8,23,8,25,8,23,7,23,7,26,6,27,7,26,6,24,6,25,6,23,5,28,4,29,3,29,3,31,3,26,3,32,0,32,0,30,3
829028348,25257703,-656,3936,-29600,-62,94,829028348,-29,-13,-33,-11,-30,-11,-27,-12,-28,-10,-29,-8,-28,-8,-27,-6,-25,-8,-24,-7,-25,-8,-26,-4,-26,-5,-28,-4,-25,-6,-25,-5,-27,-3,-25,-6,-24,-6,-24,-7,-23,-7,-24,-7,-22,-7,-22,-9,-18,-11,-17,-12,0,0,0,0,-21,-15,-22,-15,-24,-15,-20,-17,-22,-15,-24,-14,-24,-14,-24,-14,-24,-14,-22,-15,-22,-15,-27,-13,-29,-10,-28,-10,-29,-10,-26,-13,-31,-11,-32,-12,-30,-14
