local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
823522789,19750855,-5968,4048,-27280,-69,94,823522789,23,1,21,3,12,0,4,-3,-3,-5,-7,-12,-11,-12,-16,-13,-21,-15,-25,-11,-27,-11,-28,-7,-29,-10,-25,-7,-25,-9,-18,-6,-21,-4,-11,-2,-7,1,-5,3,0,5,0,7,9,8,9,13,10,12,9,14,8,0,0,0,0,-46,1,-44,-5,-42,-4,-34,-6,-25,-6,-17,-1,-9,0,-2,2,8,5,12,6,21,11,23,11,28,17,33,13,35,19,36,12,35,11,35,13,10
823522959,19750855,-5808,4016,-27328,-67,94,823522959,-8,22,-10,23,-9,20,-5,25,-8,21,-7,24,-5,26,-5,25,-2,25,0,27,3,28,1,29,1,31,2,29,5,33,4,31,2,38,3,32,2,36,0,36,-1,37,-6,36,-7,38,-9,35,-8,33,-10,32,0,0,0,0,-21,4,-20,5,-22,0,-19,6,-19,6,-19,2,-19,3,-18,2,-17,9,-15,8,-15,9,-15,7,-14,9,-15,13,10,-13,12,-10,16,-12,15,-12,17,-9
823523059,19750855,-5808,4016,-27328,-67,94,823523059,20,1,25,-3,23,-3,24,-3,24,-5,25,-6,24,-7,25,-8,25,-7,26,-9,25,-11,24,-13,26,-15,26,-16,28,-14,30,-15,32,-19,31,-14,33,-14,33,-12,34,-10,35,-10,35,-10,34,-9,33,-3,33,-1,0,0,0,0,9,18,7,18,12,17,8,17,9,16,12,14,13,13,12,12,13,10,12,13,10,11,11,13,10,15,8,16,7,17,6,18,4,15,6,20,2,22
823523149,19750855,-5808,4016,-27328,-67,94,823523149,-11,-22,-13,-20,-14,-20,-15,-21,-15,-19,-16,-19,-18,-19,-18,-17,-22,-18,-23,-18,-24,-19,-22,-15,-24,-17,-26,-16,-29,-18,-31,-19,-31,-20,-32,-22,-32,-22,-30,-24,-30,-25,-26,-24,-25,-25,-22,-26,-22,-30,-20,-30,0,0,0,0,12,-21,13,-21,8,-16,12,-19,11,-19,7,-16,6,-16,5,-15,6,-19,6,-18,3,-18,0,-16,-2,-16,-3,-17,-4,-17,-4,-20,-7,-17,-8,-18,-8,-22
823523254,19750855,-5920,4048,-27184,-66,94,823523254,-2,24,-4,21,-3,23,0,25,-2,23,-1,24,1,25,1,25,5,27,6,27,9,26,6,26,8,28,9,30,12,30,13,30,11,34,12,33,11,35,9,34,9,35,3,35,1,34,0,34,0,33,-2,34,0,0,0,0,-20,13,10,-20,11,-20,4,-18,9,-18,13,10,-18,5,-17,6,-16,6,-14,13,-13,12,-12,13,-12,13,10,-13,12,-11,14,-10,16,-8,19,-9,17,-8
823523359,19750855,-5920,4048,-27184,-66,94,823523359,21,6,25,2,26,2,23,4,25,0,25,0,27,-1,26,-3,25,-2,26,-2,29,-4,28,-6,30,-8,31,-9,30,-5,34,-7,34,-9,36,-5,36,-4,35,-3,35,-1,36,-2,35,-1,34,2,32,7,32,9,0,0,0,0,6,20,6,20,9,18,5,19,5,18,11,17,13,10,17,11,14,8,15,9,14,9,13,14,11,16,13,10,17,8,18,9,15,9,20,7,21,6
823523486,19750855,-5872,4016,-27216,-66,94,823523486,-3,-26,-3,-22,-4,-23,-6,-26,-5,-22,-8,-23,-8,-23,-10,-22,-12,-25,-12,-25,-14,-25,-14,-23,-15,-24,-17,-25,-18,-27,-20,-29,-18,-27,-20,-31,-19,-32,-17,-32,-18,-33,-12,-32,-10,-31,-9,-32,-9,-33,-7,-33,0,0,0,0,16,-16,17,-16,14,-11,15,-16,14,-16,12,-11,11,-12,13,10,-12,11,-16,13,10,-16,8,-16,7,-15,5,-15,5,-15,3,-17,3,-20,2,-19,0,-20
823523626,19750855,-5872,4016,-27216,-66,94,823523626,2,24,0,21,2,22,4,24,4,23,5,24,5,23,5,23,9,24,13,10,24,13,25,13,10,23,12,24,12,26,16,26,19,27,14,28,18,31,17,31,14,31,13,31,9,31,6,30,5,31,5,32,4,32,0,0,0,0,-17,15,-16,15,-16,9,-16,14,-16,14,-15,9,-14,9,-13,13,10,-12,15,-10,16,-10,15,-9,14,-8,14,-7,14,-6,15,-4,19,-5,17,-2
823523732,19750855,-5872,4016,-27216,-66,94,823523732,18,-13,22,-15,22,-15,19,-15,20,-16,19,-18,20,-19,19,-19,17,-19,18,-20,17,-22,17,-24,18,-26,17,-27,17,-27,18,-27,21,-31,20,-26,21,-26,23,-25,23,-24,27,-25,27,-23,28,-22,26,-17,27,-15,0,0,0,0,17,6,17,6,22,8,17,6,17,5,20,6,20,6,19,4,16,2,16,1,15,0,19,-1,19,-3,19,-4,20,-6,16,-5,21,-8,21,-11,18,-10
823523854,19750855,-5920,4064,-27168,-64,94,823523854,-11,-28,-14,-23,-14,-25,-13,-26,-14,-23,-15,-23,-17,-23,-16,-22,-19,-24,-20,-23,-23,-23,-22,-19,-23,-20,-26,-21,-26,-23,-28,-26,-26,-22,-29,-28,-26,-29,-25,-29,-25,-30,-21,-28,-19,-27,-19,-29,-18,-32,-15,-33,0,0,0,0,12,-26,12,-25,7,-20,13,10,-25,9,-24,5,-20,5,-20,4,-19,5,-23,5,-24,4,-22,-1,-20,-2,-20,-3,-20,-4,-21,-4,-24,-8,-21,-9,-23,-9
