local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
839749382,35947151,-336,-432,80,-54,94,839749382,-29,-3,-33,-1,-33,0,-29,-2,-31,0,-30,1,-30,2,-29,2,-27,1,-26,1,-27,3,-27,5,-28,6,-28,7,-26,6,-28,6,-29,8,-28,4,-27,4,-26,3,-27,2,-28,3,-28,1,-27,0,-24,-4,-23,-4,0,0,0,0,-22,-10,-22,-11,-24,-11,-22,-12,-22,-12,-25,-11,-24,-10,-24,-9,-23,-9,-23,-8,-22,-8,-27,-6,-27,-4,-28,-4,-29,-3,-27,-6,-31,-3,-32,-3,-29,-5
839749487,35947151,-336,-432,80,-54,94,839749487,21,23,22,18,23,19,21,21,21,17,21,16,21,16,21,14,21,17,21,16,23,14,23,13,10,24,13,10,25,13,10,24,14,26,14,25,13,10,26,14,25,16,23,16,23,17,21,15,20,14,20,14,17,17,16,18,0,0,0,0,13,10,24,9,24,11,20,13,10,24,13,10,23,12,20,12,20,12,19,12,22,12,22,12,21,15,19,16,19,17,18,18,18,17
839749728,35947426,-384,-416,96,-54,94,839749728,25,12,28,9,27,9,25,12,25,8,26,7,26,5,25,5,24,7,24,7,25,6,24,3,25,3,25,1,25,4,26,4,28,1,26,5,26,5,25,6,24,6,24,5,24,6,22,8,19,13,10,18,12,0,0,0,0,16,16,16,16,18,15,15,18,16,17,18,15,17,15,18,13,17,15,17,14,17,15,20,11,22,13,10,23,13,10,24,9,22,13,26,11,26
839749811,35947426,-384,-416,96,-54,94,839749811,9,-31,9,-28,9,-28,7,-30,9,-27,9,-26,8,-26,8,-26,4,-28,3,-28,0,-29,3,-26,3,-26,2,-27,-1,-29,-1,-30,2,-29,0,-30,2,-30,3,-28,4,-29,7,-26,8,-24,8,-24,7,-24,8,-23,0,0,0,0,14,-22,15,-23,16,-18,14,-23,15,-23,16,-18,15,-19,14,-18,12,-23,12,-23,11,-23,12,-21,12,-22,12,-22,12,-25,13,10,-27,11,-26,11,-27,9
839750027,35947752,-448,-544,16,-54,94,839750027,-21,-25,-22,-21,-22,-22,-20,-23,-20,-20,-21,-18,-21,-18,-21,-16,-22,-19,-22,-18,-23,-18,-22,-13,-24,-13,-25,-13,-24,-16,-26,-17,-25,-14,-25,-17,-24,-18,-23,-18,-24,-18,-21,-17,-20,-16,-19,-16,-17,-20,-16,-20,0,0,0,0,-9,-25,-8,-26,-10,-22,-9,-26,-9,-26,-11,-22,-11,-22,-11,-22,-11,-25,-11,-24,-11,-24,-14,-21,-15,-21,-16,-20,-18,-21,-17,-24,-19,-21,-21,-22,-20,-27
839750123,35947752,-448,-544,16,-54,94,839750123,-29,-1,-33,0,-33,1,-29,-1,-31,1,-30,2,-30,3,-29,3,-26,2,-25,2,-26,4,-27,6,-27,6,-28,8,-26,5,-27,6,-30,8,-28,5,-28,4,-27,3,-27,2,-28,2,-28,2,-27,0,-23,-3,-23,-4,0,0,0,0,-23,-8,-23,-8,-26,-8,-23,-9,-23,-9,-26,-8,-25,-7,-24,-7,-24,-6,-23,-7,-23,-6,-27,-4,-28,-3,-28,-2,-29,-1,-27,-4,-31,0,-32,0,-29,-3
839750351,35947976,-448,-400,96,-54,94,839750351,-9,30,-12,27,-11,27,-8,29,-10,25,-9,26,-9,26,-8,24,-4,28,-3,27,-1,27,-4,24,-3,26,-2,27,0,28,0,29,-2,28,0,28,-1,28,-3,27,-3,28,-7,25,-7,24,-8,23,-7,23,-8,22,0,0,0,0,-15,21,-16,21,-17,17,-15,21,-15,21,-16,17,-16,17,-15,17,-14,22,-13,21,-12,22,-13,19,-13,21,-13,22,-12,23,-10,27,-12,24,-11,26,-10,30
839750451,35947976,-384,-400,0,-54,94,839750451,20,-22,21,-19,23,-21,19,-21,22,-20,20,-20,19,-20,18,-20,15,-22,14,-21,13,-24,15,-21,14,-22,15,-24,11,-24,12,-26,14,-24,14,-25,13,-25,14,-22,14,-23,18,-20,18,-18,18,-18,16,-17,17,-16,0,0,0,0,21,-12,21,-12,23,-8,21,-12,22,-12,23,-8,22,-8,22,-9,20,-14,21,-14,18,-14,22,-13,21,-14,21,-14,22,-16,19,-18,23,-18,23,-19,21,-22
839750682,35948194,-384,-400,0,-54,94,839750682,25,13,28,9,29,9,25,11,27,8,26,9,25,7,25,7,23,8,23,7,26,4,26,2,26,1,27,2,24,4,27,4,27,2,27,6,26,7,25,8,24,9,24,8,23,7,24,7,20,13,10,19,11,0,0,0,0,16,16,15,16,19,15,17,16,17,16,20,14,20,13,19,14,17,14,18,14,17,14,22,12,22,11,23,11,24,11,22,13,27,9,28,9,26
839750815,35948194,-368,-432,64,-54,94,839750815,-12,-29,-12,-25,-13,-26,-12,-27,-12,-24,-12,-23,-13,-23,-12,-21,-15,-24,-14,-23,-17,-23,-16,-19,-17,-19,-17,-20,-18,-22,-19,-23,-18,-20,-19,-24,-17,-24,-15,-24,-16,-24,-13,-21,-12,-20,-11,-21,-10,-23,-8,-23,0,0,0,0,-1,-26,-1,-26,-2,-22,-1,-27,-2,-27,-3,-22,-3,-22,-3,-22,-3,-25,-3,-26,-4,-25,-6,-23,-7,-23,-7,-22,-8,-24,-9,-27,-11,-24,-12,-25,-11,-31
