local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
839712512,35937688,-384,-176,96,-54,94,839712512,-9,31,-10,24,-11,28,-7,27,-9,26,-8,25,-8,24,-7,24,-4,27,-2,25,0,28,-2,24,-1,25,-1,28,2,27,2,31,0,26,1,32,0,31,-2,29,-2,30,-7,26,-7,23,-7,25,-7,25,-9,25,0,0,0,0,-15,22,-16,22,-15,16,-16,23,-15,22,-16,17,-15,18,-16,18,-13,22,-14,24,-12,21,-14,21,-12,21,-14,19,-12,23,-10,25,-11,24,-11,26,-10,31
839712632,35937688,-368,-352,144,-54,94,839712632,13,-28,15,-26,16,-26,11,-27,15,-25,14,-25,12,-25,12,-24,8,-26,5,-26,4,-28,7,-26,7,-27,7,-28,2,-28,3,-30,6,-29,4,-30,5,-29,7,-28,7,-28,11,-26,13,-24,12,-25,13,10,-24,12,-22,0,0,0,0,17,-19,18,-19,20,-15,18,-20,18,-19,20,-16,19,-16,20,-16,15,-21,16,-20,15,-20,18,-19,17,-20,17,-20,18,-22,14,-24,17,-24,16,-26,14
839712747,35937688,-368,-352,144,-54,94,839712747,-17,-27,-16,-22,-16,-23,-16,-24,-15,-21,-17,-19,-17,-19,-17,-17,-20,-21,-19,-19,-21,-19,-19,-15,-20,-16,-22,-16,-22,-18,-24,-19,-22,-15,-24,-19,-24,-19,-22,-19,-22,-20,-19,-18,-17,-18,-15,-19,-15,-22,-14,-22,0,0,0,0,-6,-26,-5,-27,-6,-22,-5,-27,-5,-27,-5,-22,-5,-23,-7,-22,-7,-25,-7,-26,-8,-25,-9,-22,-11,-21,-12,-21,-13,-22,-13,-25,-13,-23,-15,-23,-16,-29
839712816,35937688,-368,-352,144,-54,94,839712816,-26,-4,-30,-1,-30,0,-25,-2,-28,0,-28,1,-27,1,-26,1,-24,0,-23,1,-24,4,-25,6,-26,7,-27,7,-24,5,-25,5,-27,8,-26,4,-26,3,-26,1,-26,0,-27,1,-27,1,-26,0,-23,-3,-23,-5,0,0,0,0,-21,-9,-21,-9,-24,-9,-22,-9,-21,-9,-24,-9,-24,-8,-24,-8,-22,-7,-22,-8,-21,-7,-25,-5,-26,-4,-26,-4,-27,-3,-24,-5,-30,-2,-30,-1,-27,-4
839712945,35937688,-528,-304,64,-54,94,839712945,-28,0,-31,3,-32,4,-27,2,-30,4,-29,5,-28,5,-27,6,-25,4,-24,5,-24,8,-25,11,-25,11,-26,13,-23,9,-25,11,-28,13,-27,13,10,-27,8,-26,6,-26,6,-28,7,-28,6,-27,5,-24,1,-24,0,0,0,0,0,-23,-8,-23,-8,-26,-7,-24,-7,-24,-8,-27,-6,-26,-6,-26,-6,-23,-5,-24,-5,-23,-5,-27,-3,-28,-2,-28,-1,-29,0,-26,-2,-31,3,-32,3,-29
839713326,35938704,-496,-512,48,-54,94,839713326,8,34,6,28,7,29,9,30,7,26,7,25,8,25,8,24,12,28,12,26,15,26,12,21,13,22,15,23,16,25,18,27,15,24,18,27,16,28,14,28,13,29,13,10,26,8,25,8,24,8,27,6,27,0,0,0,0,-3,29,-4,30,-4,24,-3,29,-2,29,-3,24,-2,24,-3,24,0,28,0,29,0,28,1,24,1,24,2,25,3,26,4,30,4,27,6,28,7
839713420,35938704,-496,-512,48,-54,94,839713420,28,0,29,-3,32,-3,25,-1,29,-3,28,-4,27,-5,27,-6,24,-4,22,-4,24,-7,25,-10,26,-11,27,-12,23,-8,26,-10,26,-11,27,-9,26,-7,26,-6,26,-6,27,-5,26,-5,27,-4,24,0,23,1,0,0,0,0,22,7,22,7,24,6,22,7,22,7,25,6,25,7,26,6,21,5,24,5,21,5,27,3,26,2,27,1,28,0,24,2,30,-1,31,-2,28,1
839713534,35938704,-576,-368,64,-54,94,839713534,1,-32,3,-29,3,-30,0,-31,2,-28,1,-28,0,-27,0,-26,-5,-28,-5,-28,-7,-28,-4,-25,-5,-26,-7,-27,-10,-28,-11,-30,-7,-28,-9,-30,-9,-30,-7,-30,-7,-30,-2,-28,0,-26,0,-26,-1,-27,1,-27,0,0,0,0,13,10,-26,13,10,-26,12,-21,13,10,-26,11,-26,11,-21,11,-22,11,-21,8,-26,8,-26,7,-26,8,-24,7,-25,7,-25,6,-26,3,-29,5,-27,5
839713652,35938704,-576,-368,64,-54,94,839713652,-26,0,-30,3,-29,3,-26,1,-27,3,-27,4,-27,5,-26,5,-23,4,-23,5,-24,6,-24,9,-25,13,10,-25,11,-24,9,-23,9,-27,12,-25,8,-25,7,-25,6,-25,5,-26,7,-27,5,-26,4,-23,0,-23,-1,0,0,0,0,-22,-7,-22,-8,-25,-8,-22,-8,-22,-8,-25,-8,-25,-7,-24,-7,-23,-6,-22,-6,-22,-6,-25,-3,-26,-2,-26,-1,-28,0,-25,-3,-29,0,-30,1,-27
839713720,35938704,-576,-368,64,-55,94,839713720,3,32,4,22,6,27,7,26,5,29,3,25,4,24,3,24,8,23,9,22,13,24,8,21,9,20,12,23,15,20,19,24,13,21,18,29,13,26,12,26,11,26,9,23,4,21,6,25,6,25,3,26,0,0,0,0,-8,24,-6,25,-9,19,-8,26,-8,25,-9,20,-8,20,-8,22,-2,23,-2,26,-1,22,-4,26,-2,24,-4,24,-1,23,-1,25,0,25,1,26,1,32
839713828,35938704,-448,-368,80,-54,94,839713828,8,-25,11,-30,8,-27,7,-29,9,-26,9,-27,8,-28,7,-27,2,-24,3,-27,1,-26,3,-26,1,-27,0,-26,-2,-28,-3,-25,1,-33,0,-26,1,-28,2,-27,3,-27,6,-28,8,-28,9,-26,7,-22,8,-20,0,0,0,0,13,-19,13,-20,20,-20,14,-20,14,-20,17,-19,16,-19,15,-18,12,-22,9,-19,11,-22,13,-21,14,-24,14,-24,12,-25,11,-25,13,-27,13,-28,9,-26
