local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4015262492,-55,-1984,-4048,-10640
4015263555,-55,-1920,-4144,-10592
4015263638,-55,-1920,-4144,-10592
4015263750,-55,-2096,-4256,-10640
4015263867,-55,-2096,-4256,-10640
4015263944,-55,-2096,-4256,-10640
4015264052,-55,-2144,-4144,-10704
4015264191,-55,-2144,-4144,-10704
4015264296,-55,-2144,-4144,-10704
4015264427,-55,-2016,-4112,-10704
4015264543,-55,-2016,-4112,-10704
4015264678,-55,-1920,-4304,-10608
4015264820,-55,-1920,-4304,-10608
4015265025,-55,-1856,-4160,-10672
4015265146,-55,-1856,-4160,-10672
4015265276,-55,-1936,-4096,-10640
4015266098,-55,-1984,-4272,-10592
4015266228,-55,-2144,-4096,-10592
4015266348,-55,-2144,-4096,-10592
4015266439,-55,-2144,-4096,-10592
4015266545,-55,-1984,-4096,-10592
4015266649,-55,-1984,-4096,-10592
4015266770,-55,-1840,-4240,-10592
4015266884,-55,-1840,-4240,-10592
4015266987,-55,-1840,-4240,-10592
4015267119,-55,-2048,-4272,-10640
4015267261,-55,-2048,-4272,-10640
4015267387,-55,-1984,-4064,-10672
4015267527,-55,-1984,-4064,-10672
4015267621,-55,-1984,-4064,-10672
4015267753,-55,-1936,-4080,-10688
4015267883,-55,-1936,-4080,-10688
4015268014,-55,-2000,-4224,-10640
4015268160,-55,-2000,-4224,-10640
4015268253,-55,-2000,-4224,-10640
4015268392,-55,-2016,-4320,-10656
4015268512,-55,-2016,-4320,-10656
4015268632,-55,-2064,-4224,-10608
4015268782,-55,-2064,-4224,-10608
4015268901,-55,-2048,-4096,-10640
4015269021,-55,-2048,-4096,-10640
4015269118,-55,-2048,-4096,-10640
4015269244,-55,-1952,-4112,-10768
4015269384,-55,-1952,-4112,-10768
4015269500,-55,-2064,-4208,-10640
4015272823,-55,-2000,-4256,-10624
4015272984,-55,-2176,-4208,-10640
4015273172,-55,-2016,-4160,-10624
4015273299,-55,-2016,-4160,-10624
4015273372,-55,-2016,-4160,-10624
4015273499,-55,-1984,-4160,-10592
4015273812,-55,-1936,-4224,-10624
4015273926,-55,-1936,-4224,-10624
4015274016,-55,-1936,-4224,-10624
4015274116,-55,-2000,-4288,-10704
4015274235,-55,-2000,-4288,-10704
4015274303,-55,-2000,-4288,-10704
4015276949,-55,-1936,-4144,-10688
4015277073,-55,-1936,-4144,-10688
4015277225,-55,-1936,-4144,-10688
4015277356,-55,-1936,-4144,-10688
4015277488,-55,-1936,-4144,-10688
4015277590,-55,-1936,-4144,-10688
4015277743,-55,-1936,-4144,-10688
4015287572,-55,-2048,-4144,-10592
4015287750,-55,-1968,-4240,-10704
4015287929,-55,-1904,-4048,-10672
4015288068,-55,-1904,-4048,-10672
4015288150,-55,-1904,-4048,-10672
4015288248,-55,-2096,-4208,-10592
4015288571,-55,-2064,-4144,-10688
4015288703,-55,-2064,-4144,-10688
4015289002,-55,-2016,-4432,-10608
4015289158,-55,-1888,-4240,-10672
4015289334,-55,-1888,-4240,-10672
4015289586,-55,-2080,-4240,-10640
4015289735,-55,-2080,-4240,-10640
4015290112,-55,-2032,-4064,-10704
4015290446,-55,-2016,-4208,-10624
4015290537,-55,-2016,-4208,-10624
4015290702,-55,-2016,-4208,-10624
4015290804,-55,-2016,-4208,-10624
4015290956,-55,-2016,-4208,-10624
4015291088,-55,-2016,-4208,-10624
4015291191,-55,-2016,-4208,-10624
4015291345,-55,-2016,-4208,-10624
4015291499,-55,-2016,-4208,-10624
4015294061,-42,24576,-16136,24815
4015294151,-42,24576,-16136,24815
4015294365,-55,-1792,-4288,-10608
4015294482,-55,-1872,-4048,-10640
4015294693,-55,-1872,-4048,-10640
4015294901,-55,-1920,-4048,-10592
4015295017,-55,-1920,-4048,-10592
4015295259,-55,-1952,-4080,-10656
4015295388,-55,-1888,-4240,-10672
4015295579,-55,-1888,-4240,-10672
4015295701,-55,-1984,-4192,-10624
4015295916,-55,-1984,-4192,-10624
4015296025,-55,-2032,-4368,-10592
4015296139,-55,-2032,-4368,-10592
4015296214,-55,-2032,-4368,-10592
4015296319,-55,-1952,-4208,-10560
4015296437,-55,-1952,-4208,-10560
4015296581,-55,-1952,-4208,-10560
4015297084,-55,-1856,-4336,-10608
