local_timestamp,rssi,tmag_x,tmag_y,tmag_z
834407212,-65,320,-416,128
834407785,-65,224,-320,32
834407875,-65,288,-416,96
834408109,-65,288,-416,96
834408401,-65,96,-496,96
834408609,-65,32,-464,112
834408816,-65,32,-464,112
834408967,-65,32,-464,112
834409099,-65,32,-464,112
834409241,-65,32,-464,112
834409407,-65,16,-400,64
834409581,-65,16,-400,64
834409710,-64,16,-400,64
834409842,-65,16,-400,64
834409931,-64,16,-400,64
834410095,-65,16,-400,64
834410226,-65,16,-400,64
834410358,-65,16,-400,64
834410447,-64,16,-400,64
834410611,-65,16,-400,64
834410742,-64,16,-400,64
834410833,-64,16,-400,64
834410999,-65,16,-400,64
834411088,-65,16,-400,64
834411240,-64,16,-400,64
834411341,-64,16,-400,64
834411504,-64,16,-400,64
834411635,-64,16,-400,64
834411767,-64,16,-400,64
834411868,-64,16,-400,64
834412021,-64,16,-400,64
834412152,-64,16,-400,64
834412284,-64,16,-400,64
834412418,-64,16,-400,64
834412549,-64,16,-400,64
834412742,-64,16,-400,64
834412887,-64,16,-400,64
834413028,-64,16,-400,64
834413160,-64,16,-400,64
834413291,-64,16,-400,64
834413394,-64,16,-400,64
834413546,-64,16,-400,64
834413649,-64,16,-400,64
834413802,-64,16,-400,64
834413890,-64,16,-400,64
834414054,-64,16,-400,64
834414144,-64,16,-400,64
834414378,-64,384,-544,64
834414490,-64,304,-400,64
834414691,-64,304,-400,64
834414790,-64,304,-448,96
834414997,-64,304,-448,96
834415110,-64,240,-400,80
834415226,-64,240,-400,80
834415316,-64,240,-400,80
834415435,-64,240,-624,96
834415539,-64,240,-624,96
834415969,-64,224,-496,80
834416098,-64,224,-496,80
834416172,-63,224,-496,80
834416286,-63,400,-512,48
834416395,-63,400,-512,48
834416470,-64,400,-512,48
834416604,-63,304,-624,80
834416739,-64,304,-624,80
834416958,-63,304,-432,80
834417074,-63,304,-432,80
834417199,-64,320,-496,48
834417347,-63,320,-496,48
834417476,-64,320,-496,48
834417590,-63,224,-400,32
834417708,-63,224,-400,32
834417841,-63,224,-448,64
834417980,-63,224,-448,64
834418187,-63,128,-480,64
834419190,-63,416,-480,112
834419356,-63,272,-384,96
834419480,-63,272,-384,96
834419571,-63,272,-384,96
834419675,-63,400,-224,48
834419807,-63,400,-224,48
834419936,-63,304,-448,128
834420092,-63,304,-448,128
834420217,-63,384,-416,80
834420352,-63,384,-416,80
834420439,-63,384,-416,80
834420560,-63,208,-496,32
834420693,-63,208,-496,32
834420815,-63,448,-592,96
834420964,-63,448,-592,96
834421051,-63,448,-592,96
834421190,-63,144,-528,112
834421309,-63,144,-528,112
834421436,-63,352,-368,144
834421572,-63,352,-368,144
834421698,-63,288,-416,96
834421819,-63,288,-416,96
834421922,-63,288,-416,96
834422051,-63,400,-528,48
834422195,-63,400,-528,48
834422314,-63,272,-416,128
834422448,-63,272,-416,128
834422542,-63,272,-416,128
834422690,-63,416,-368,80
834422815,-63,416,-368,80
834422942,-63,304,-496,80
834423081,-63,304,-496,80
834423203,-62,304,-496,80
834423332,-63,288,-400,96
834423430,-62,288,-400,96
834423691,-62,320,-400,112
834423779,-62,320,-400,112
834423886,-62,224,-480,96
834424009,-62,224,-480,96
834424098,-62,224,-480,96
834424194,-62,336,-336,112
834424315,-62,336,-336,112
834424426,-62,160,-656,96
834424542,-62,160,-656,96
834424631,-62,160,-656,96
834424756,-62,384,-352,96
834424881,-62,384,-352,96
834424962,-62,384,-352,96
834425078,-62,352,-320,64
834425199,-62,352,-320,64
834425281,-62,352,-320,64
834425391,-62,224,-448,112
834425513,-62,224,-448,112
834425624,-62,224,-448,112
834425716,-62,256,-448,64
834427651,-62,256,-432,176
834427761,-62,448,-432,80
834427874,-62,448,-432,80
834427942,-62,448,-432,80
834428049,-62,336,-272,0
834428131,-62,336,-272,0
834428258,-62,336,-272,0
834428387,-62,336,-400,192
834428527,-62,336,-400,192
834428654,-62,336,-400,192
834428766,-72,352,-304,96
834428840,-62,352,-304,96
834428969,-62,336,-368,96
834429117,-62,336,-368,96
834429213,-62,336,-368,96
834429348,-62,400,-400,16
834429473,-62,400,-400,16
834429599,-62,320,-416,160
834429743,-62,320,-416,160
834429873,-62,368,-448,16
834429992,-62,368,-448,16
834430098,-62,368,-448,16
834430228,-62,416,-256,128
834430375,-62,416,-256,128
834430499,-62,384,-272,144
834430641,-62,384,-272,144
834430751,-61,384,-272,144
834432934,-62,432,-496,144
834433065,-62,432,-496,144
834433152,-62,432,-496,144
834433259,-62,368,-304,96
834433360,-62,368,-304,96
834433448,-62,368,-304,96
834433581,-61,432,-384,192
834433694,-62,432,-384,192
834433828,-62,432,-288,64
834434001,-62,432,-288,64
834434138,-62,320,-400,128
834434278,-62,320,-400,128
834434398,-62,480,-304,192
834434398,-62,480,-304,192
834434516,-62,480,-304,192
834434619,-62,480,-304,192
834434749,-62,496,-496,128
834434897,-62,496,-496,128
834435025,-62,224,-272,128
834435168,-62,224,-272,128
834435271,-62,224,-272,128
834435384,-62,416,-336,112
834435523,-62,416,-336,112
834435651,-62,496,-272,80
834435790,-62,496,-272,80
834435913,-62,496,-272,80
834436032,-62,352,-432,144
834436135,-62,352,-432,144
834436261,-62,400,-480,48
834436398,-62,400,-480,48
834436513,-62,400,-480,48
834436624,-62,480,-480,112
834436731,-71,480,-480,112
834438484,-71,432,-336,160
834438538,-62,432,-336,160
834438641,-62,480,-416,64
834438769,-62,480,-416,64
834438847,-62,480,-416,64
834438946,-62,464,-160,128
834439058,-62,464,-160,128
834439161,-62,464,-160,128
834439303,-63,352,-256,96
834439426,-63,352,-256,96
834439556,-63,432,-368,96
834439796,-63,432,-368,96
834439927,-63,400,-288,64
834440032,-63,400,-288,64
834440172,-63,448,-288,96
834440319,-63,448,-288,96
834440441,-63,480,-352,80
834440581,-63,480,-352,80
834440689,-63,480,-352,80
834440821,-63,384,-336,160
834440944,-63,384,-336,160
834441073,-63,512,-416,128
834441214,-63,512,-416,128
834441335,-63,512,-416,128
834441459,-64,464,-224,80
834441562,-64,464,-224,80
834441696,-64,352,-400,112
834441847,-64,352,-400,112
834441975,-64,368,-288,64
834442127,-64,368,-288,64
834442257,-64,368,-288,112
834442400,-64,368,-288,112
834442512,-64,368,-288,112
834442650,-64,272,-320,48
834442771,-64,272,-320,48
834442911,-64,256,-256,128
834443065,-64,256,-256,128
834443194,-64,496,-416,128
834443317,-64,496,-416,128
834443411,-64,496,-416,128
834443520,-64,384,-304,96
834443640,-64,384,-304,96
834443734,-64,384,-304,96
834443846,-64,464,-272,80
834443961,-64,464,-272,80
834444075,-64,416,-272,160
834444176,-64,416,-272,160
834444270,-64,416,-272,160
834444386,-65,368,-192,96
834446563,-65,464,-416,112
834446646,-64,464,-416,112
834446744,-65,304,-192,64
834446884,-65,304,-192,64
834446959,-65,304,-192,64
834447064,-65,400,-192,112
834447199,-65,400,-192,112
834447320,-65,400,-192,112
834447441,-65,400,-368,16
834447546,-65,400,-368,16
834447678,-65,416,-320,64
834447816,-65,416,-320,64
834447935,-65,544,-272,112
834448068,-65,544,-272,112
834448162,-65,544,-272,112
834448284,-65,432,-272,176
834448425,-65,432,-272,176
834448556,-64,448,-240,112
834448699,-65,448,-240,112
834448828,-65,416,-96,96
834448975,-65,416,-96,96
834449061,-65,416,-96,96
834449209,-65,496,-400,192
834449333,-65,496,-400,192
834449475,-65,464,-272,160
834449616,-65,464,-272,160
834449828,-65,464,-192,160
834449952,-65,464,-192,160
834450082,-65,480,-240,80
834450220,-65,480,-240,80
834450435,-65,528,-320,80
834450560,-65,528,-320,80
834450696,-64,416,-112,128
834450831,-65,416,-112,128
834450957,-64,416,-112,128
834451079,-64,432,-112,160
834451172,-65,432,-112,160
834451293,-64,400,-336,96
834451422,-64,400,-336,96
834451503,-64,400,-336,96
834451617,-64,432,-144,128
834451744,-64,432,-144,128
834451819,-64,432,-144,128
834451930,-64,368,-272,128
834452052,-64,368,-272,128
834452127,-64,368,-272,128
834452239,-64,416,-80,64
834452361,-64,416,-80,64
834454751,-73,384,-64,128
834454810,-63,384,-64,128
834454922,-63,464,-256,176
834455021,-63,464,-256,176
834455106,-63,464,-256,176
834455208,-63,592,-368,96
834455313,-63,592,-368,96
834455417,-63,592,-368,96
834455548,-63,416,-192,176
834455678,-63,416,-192,176
834455883,-62,528,-160,112
834456008,-62,528,-160,112
834456128,-62,480,-32,64
834456265,-62,480,-32,64
834456384,-62,480,-32,64
834456505,-62,464,-288,208
834456613,-62,464,-288,208
834456744,-62,272,-112,48
834456886,-62,272,-112,48
834457006,-62,464,-208,96
834457140,-62,464,-208,96
834457233,-62,464,-208,96
834457372,-61,304,-32,80
834457501,-62,304,-32,80
834457636,-61,320,-128,80
834457774,-61,320,-128,80
834457988,-61,368,-80,80
834458115,-61,368,-80,80
834458244,-61,544,-80,80
834458379,-61,544,-80,80
834458584,-61,464,-144,112
834458711,-61,464,-144,112
834458844,-61,448,-80,128
834458976,-61,448,-80,128
834459098,-61,544,-64,144
834459260,-61,544,-64,144
834459340,-61,544,-64,144
834459453,-61,416,-48,112
834459565,-61,416,-48,112
834459660,-60,416,-48,112
834459771,-60,480,-224,224
834459882,-60,480,-224,224
834460058,-60,416,-128,176
834460181,-60,416,-128,176
834460299,-60,416,-128,176
834460394,-60,464,-96,192
834460500,-60,464,-96,192
834460610,-60,384,-160,96
834460725,-60,384,-160,96
834460814,-60,384,-160,96
834461055,-59,256,-32,128
834461136,-60,256,-32,128
834463552,-59,464,-64,208
834463646,-60,432,-48,144
834463762,-59,432,-48,144
834463846,-59,432,-48,144
834463944,-59,368,-64,128
834464060,-59,368,-64,128
834464159,-59,368,-64,128
834464278,-59,368,-48,192
834464389,-59,368,-48,192
834464511,-59,464,-112,80
834466175,-58,544,-176,128
834466246,-58,544,-176,128
834466368,-58,640,-32,96
834466474,-58,640,-32,96
834466550,-58,640,-32,96
834466661,-58,512,-32,80
834466803,-58,512,-32,80
834466925,-57,512,-32,80
834467052,-58,432,-80,160
834467157,-58,432,-80,160
834467290,-57,608,-224,176
834467420,-57,608,-224,176
834467543,-57,384,0,112
834467691,-57,384,0,112
834467777,-75,384,0,112
834467876,-57,480,-16,192
834468021,-57,480,-16,192
834468122,-57,480,-16,192
834468258,-57,544,-128,160
834468361,-57,544,-128,160
834468490,-57,496,-112,96
834468631,-57,496,-112,96
834468759,-57,416,-48,80
834468907,-57,416,-48,80
834468994,-57,416,-48,80
834469126,-57,352,160,96
834469262,-57,352,160,96
834469389,-57,352,-64,96
834469528,-57,352,-64,96
834469655,-57,352,-64,96
834469779,-56,608,32,64
834469887,-56,608,32,64
834470021,-56,496,16,96
834470167,-56,496,16,96
834470297,-56,320,-80,96
834470437,-56,320,-80,96
834470531,-56,320,-80,96
834470671,-56,416,96,48
834470789,-56,416,96,48
834470910,-56,288,32,128
834471034,-56,288,32,128
834471115,-56,288,32,128
834471235,-56,464,-112,128
834471357,-56,464,-112,128
834471439,-56,464,-112,128
834471561,-56,384,16,144
834471684,-56,384,16,144
834471773,-56,384,16,144
834471883,-56,448,176,112
834471995,-56,448,176,112
834472106,-56,416,112,96
834472223,-56,416,112,96
834472315,-56,416,112,96
834472432,-55,288,32,32
