local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
840242148,36466768,-528,-384,64,-54,94,840242148,-26,0,-30,1,-29,2,-26,1,-27,2,-28,4,-27,4,-26,4,-23,4,-23,5,-23,6,-24,9,-25,9,-25,13,10,-24,9,-23,13,10,-27,12,-25,8,-25,8,-24,7,-25,6,-27,6,-27,4,-26,3,-23,1,-22,0,0,0,0,0,-21,-7,-21,-7,-25,-9,-22,-8,-22,-8,-25,-9,-25,-8,-24,-7,-22,-6,-22,-6,-22,-5,-26,-4,-27,-3,-27,-2,-27,0,-26,-2,-30,0,-29,1
840242299,36466877,-528,-384,64,-54,94,840242299,-17,22,-22,21,-20,22,-16,22,-19,21,-18,22,-17,22,-15,22,-11,22,-10,22,-9,23,-13,22,-12,23,-11,24,-7,25,-7,25,-11,28,-9,25,-9,26,-11,24,-11,24,-16,23,-17,22,-17,21,-15,18,-15,17,0,0,0,0,-19,13,-20,13,-24,11,-21,13,-21,12,-23,11,-23,11,-22,11,-20,15,-18,14,-18,15,-21,13,-21,16,-21,16,-22,18,-18,19,-22,21,-22,22,-19,21
840242430,36467013,-528,-384,64,-54,94,840242430,27,4,31,2,31,2,26,3,29,1,29,0,28,0,27,-1,25,1,23,-1,25,-4,27,-5,27,-7,28,-6,25,-4,27,-5,29,-6,27,-3,27,-1,26,0,26,0,28,1,28,0,27,1,23,3,22,6,0,0,0,0,21,9,21,11,24,9,22,9,22,8,25,8,25,8,24,8,21,8,22,8,21,8,26,6,26,5,27,6,28,5,24,6,30,1,32,1,27,3
840243025,36467152,-576,-592,96,-54,94,840243025,-5,-32,-5,-29,-4,-27,-6,-32,-4,-27,-5,-26,-6,-26,-6,-25,-10,-27,-11,-28,-13,-27,-10,-23,-11,-23,-11,-23,-16,-27,-16,-27,-13,-27,-15,-28,-14,-29,-12,-29,-12,-29,-7,-26,-6,-27,-5,-26,-5,-27,-3,-27,0,0,0,0,3,-28,3,-28,6,-24,5,-29,4,-29,6,-24,5,-23,5,-22,1,-29,1,-28,0,-28,2,-24,1,-26,-1,-25,-1,-28,-3,-31,-1,-29,-2,-29,-4,-33
840243175,36467292,-576,-592,96,-54,94,840243175,-28,-3,-31,-4,-32,-3,-27,-2,-30,-2,-29,0,-29,-1,-28,1,-25,1,-24,1,-25,3,-27,4,-28,5,-29,6,-25,6,-27,5,-29,6,-27,4,-27,4,-27,2,-27,2,-29,1,-28,-1,-28,-2,-24,-4,-24,-5,0,0,0,0,-22,-10,-21,-10,-24,-12,-20,-11,-22,-11,-24,-12,-24,-12,-24,-10,-22,-9,-23,-9,-21,-8,-26,-8,-27,-7,-28,-7,-29,-6,-25,-5,-29,-6,-32,-4,-28,-5
840243650,36467994,-480,-448,32,-54,94,840243650,-24,-17,-27,-12,-26,-13,-24,-16,-24,-11,-24,-11,-24,-10,-23,-10,-24,-11,-24,-10,-25,-8,-24,-5,-25,-4,-26,-4,-26,-7,-27,-7,-28,-4,-28,-8,-28,-9,-26,-10,-26,-11,-25,-9,-25,-10,-24,-10,-21,-14,-20,-15,0,0,0,0,-15,-20,-14,-20,-16,-19,-16,-21,-15,-20,-17,-17,-17,-16,-16,-17,-17,-18,-17,-18,-18,-18,-19,-15,-21,-14,-21,-15,-22,-14,-21,-18,-24,-13,-25,-14,-23,-18
840243858,36468107,-480,-448,32,-54,94,840243858,2,-32,3,-28,2,-29,0,-30,1,-27,1,-26,0,-26,-1,-25,-4,-27,-5,-27,-7,-27,-4,-24,-5,-24,-6,-25,-9,-27,-10,-29,-8,-26,-9,-30,-8,-30,-7,-29,-7,-29,-2,-27,-1,-25,0,-25,0,-26,1,-26,0,0,0,0,13,10,-24,11,-25,11,-20,11,-25,11,-24,13,10,-20,13,10,-20,13,10,-21,8,-26,8,-25,7,-24,8,-22,7,-23,6,-23,6,-25,5,-27,4,-26
840243967,36468107,-480,-448,32,-54,94,840243967,-26,9,-24,11,-29,12,-24,11,-30,14,-27,12,-25,12,-26,12,-20,12,-19,11,-21,16,-22,15,-20,15,-22,17,-16,18,-18,21,-22,19,-24,21,-22,17,-22,15,-22,13,-23,15,-24,12,-26,12,-21,8,-23,7,0,0,0,0,-23,-2,-22,2,-24,-3,-25,0,-24,-2,-27,-3,-25,-1,-26,-1,-21,4,-25,4,-21,3,-29,6,-29,6,-28,4,-26,8,-24,5,-31,9,-28,8,-27,8
840244139,36468275,-480,-448,32,-54,94,840244139,28,9,28,5,26,4,29,7,25,4,25,4,25,4,24,3,26,4,27,2,28,-1,24,-3,24,-4,24,-4,28,-1,28,-2,27,-4,29,-1,30,1,29,3,28,4,25,3,25,3,25,3,25,6,23,8,0,0,0,0,21,15,21,14,20,12,23,14,22,13,20,13,10,21,9,19,13,10,22,12,21,11,23,11,21,8,22,8,22,7,23,6,26,11,27,5,26,4
840244326,36468432,-464,-448,80,-54,94,840244326,-23,-17,-28,-16,-27,-14,-25,-16,-25,-13,-26,-13,-25,-12,-25,-11,-23,-13,-25,-11,-26,-8,-26,-5,-27,-4,-27,-5,-27,-8,-26,-8,-31,-6,-27,-9,-28,-11,-26,-12,-26,-13,-26,-12,-26,-11,-26,-11,-21,-14,-20,-15,0,0,0,0,-14,-22,-14,-21,-18,-21,-16,-20,-16,-20,-18,-19,-18,-18,-17,-17,-17,-20,-16,-19,-17,-19,-20,-16,-21,-17,-22,-17,-22,-17,-22,-18,-25,-15,-28,-14,-24,-18
