local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4031515443,-53,160,672,96
4031515560,-53,288,656,128
4031515651,-53,288,656,128
4031515762,-53,288,656,128
4031515871,-53,240,624,128
4031515998,-53,240,624,128
4031516073,-53,240,624,128
4031516192,-53,288,672,112
4031516326,-53,288,672,112
4031516401,-53,288,672,112
4031516511,-53,160,720,32
4031516650,-53,160,720,32
4031516754,-53,336,624,128
4031516866,-53,336,624,128
4031516966,-53,336,624,128
4031517085,-53,160,800,224
4031517208,-53,160,800,224
4031517289,-53,160,800,224
4031517391,-53,224,752,128
4031517526,-53,224,752,128
4031517613,-53,224,752,128
4031517720,-53,336,560,112
4031517845,-53,336,560,112
4031517964,-53,336,560,112
4031518059,-53,144,704,128
4031518166,-53,144,704,128
4031518277,-53,208,640,176
4031518393,-53,208,640,176
4031518478,-53,208,640,176
4031518598,-53,144,736,112
4031518726,-53,144,736,112
4031518806,-53,144,736,112
4031521561,-53,224,848,96
4031521653,-53,176,720,64
4031521780,-53,176,720,64
4031521864,-53,176,720,64
4031521952,-53,64,624,160
4031522059,-53,64,624,160
4031522176,-53,64,624,160
4031522290,-53,208,704,128
4031522397,-53,208,704,128
4031522526,-53,16,848,160
4031522664,-53,16,848,160
4031523967,-53,224,752,112
4031524067,-53,128,624,176
4031524180,-53,128,624,176
4031524267,-53,128,624,176
4031524352,-53,96,672,112
4031524462,-53,96,672,112
4031524585,-53,96,672,112
4031524702,-53,192,736,80
4031524801,-53,192,736,80
4031524934,-53,224,896,64
4031525076,-53,224,896,64
4031525190,-54,224,896,64
4031525299,-53,160,832,144
4031525411,-54,160,832,144
4031525719,-54,80,672,32
4031525856,-53,48,640,160
4031525994,-54,48,640,160
4031526108,-54,48,640,160
4031526220,-54,-48,752,64
4031528530,-54,48,784,176
4031528620,-54,48,784,176
4031528784,-54,48,784,176
4031528915,-54,48,784,176
4031529046,-54,48,784,176
4031529136,-54,48,784,176
4031529321,-54,48,784,176
4031529453,-54,48,784,176
4031529585,-54,48,784,176
4031529727,-54,48,784,176
4031529859,-54,48,784,176
4031530009,-54,48,784,176
4031530162,-54,48,784,176
4031530305,-54,48,784,176
4031530448,-54,48,784,176
4031530590,-54,48,784,176
4031530722,-54,48,784,176
4031530854,-54,48,784,176
4031530984,-54,48,784,176
4031531114,-54,48,784,176
4031531245,-54,48,784,176
4031531377,-54,48,784,176
4031531508,-54,48,784,176
4031531639,-54,48,784,176
4031531729,-54,48,784,176
4031531893,-54,48,784,176
4031532025,-54,48,784,176
4031532128,-54,48,784,176
4031532282,-54,48,784,176
4031532414,-54,48,784,176
4031532545,-54,48,784,176
4031532676,-54,48,784,176
4031532779,-54,48,784,176
4031532932,-54,48,784,176
4031533034,-54,48,784,176
4031533200,-54,48,784,176
4031533277,-54,48,784,176
4031533442,-54,48,784,176
4031533531,-54,48,784,176
4031533697,-54,48,784,176
4031534046,-54,-32,800,192
4031534181,-54,112,736,144
4031534388,-54,112,736,144
4031534527,-54,16,736,176
4031534806,-54,-48,864,112
4031534907,-54,-48,864,112
4031534989,-54,-48,864,112
4031535107,-54,64,816,64
4031535491,-54,-64,688,192
4031536694,-54,-160,720,80
4031536846,-54,-160,720,80
4031536978,-55,-160,720,80
4031537108,-55,-160,720,80
4031537239,-55,-160,720,80
4031537370,-55,-160,720,80
4031537501,-55,-160,720,80
4031537633,-55,-160,720,80
4031537765,-55,-160,720,80
4031537896,-55,-160,720,80
4031538027,-55,-160,720,80
4031538120,-55,-160,720,80
4031538283,-55,-160,720,80
4031538415,-55,-160,720,80
4031538545,-55,-160,720,80
4031538677,-55,-160,720,80
4031538808,-55,-160,720,80
4031538911,-55,-160,720,80
4031539064,-55,-160,720,80
4031539205,-55,-160,720,80
4031539295,-55,-160,720,80
4031539947,-55,-288,656,128
4031540115,-55,-176,736,128
4031541163,-55,-256,688,192
4031541300,-55,-96,736,208
4031541494,-55,-96,736,208
4031541609,-55,-80,688,144
4031541723,-55,-80,688,144
4031541798,-55,-80,688,144
4031541901,-55,-208,656,176
4031542041,-55,-208,656,176
4031542169,-55,-128,768,160
4031542307,-56,-128,768,160
4031542804,-55,-144,784,160
4031542938,-55,-144,784,160
4031543027,-56,-144,784,160
4031543117,-56,-192,720,80
4031543236,-56,-192,720,80
4031543325,-56,-192,720,80
4031543456,-56,-112,672,192
4031543692,-56,-272,768,64
4031543832,-56,-272,768,64
4031543932,-56,-272,768,64
4031544125,-56,-160,768,128
4031544924,-56,-160,848,64
4031545035,-56,-160,848,64
4031545104,-56,-160,848,64
4031545203,-56,-160,720,160
4031545296,-56,-160,720,160
4031547238,0,20480,24831,16386
4031547441,-57,-384,704,160
4031547724,-57,-336,688,208
4031548087,-57,-240,624,144
4031548221,-57,-288,512,80
4031548425,-57,-288,512,80
4031548557,-57,-400,800,176
4031548763,-57,-400,800,176
4031548889,-57,-272,736,144
4031549114,-57,-208,640,96
4031549236,-57,-208,640,96
4031549430,-57,-320,576,160
4031549528,-58,-320,576,160
4031549758,-58,-400,624,144
4031549884,-58,-400,624,144
4031550107,-58,-384,672,128
4031550213,-58,-384,672,128
4031550409,-58,-416,832,32
4031550667,-58,-272,736,144
4031550795,-58,-272,736,144
4031550884,-58,-272,736,144
4031550969,-58,-272,656,80
4031551104,-58,-272,656,80
4031551453,-58,-416,752,144
4031551577,-58,-256,704,80
4031551819,-59,-256,704,80
4031552006,-59,-368,640,128
4031552302,-59,-496,688,64
4031552487,-59,-320,656,32
4031552776,-59,-320,656,32
4031553009,-59,-336,592,96
4031556373,-61,-448,544,128
4031556504,-61,-448,544,128
4031556635,-61,-448,544,128
4031556787,-61,-448,544,128
4031556919,-61,-448,544,128
4031557051,-61,-448,544,128
4031557183,-61,-448,544,128
4031557340,-61,-448,544,128
4031557470,-61,-448,544,128
4031557621,-61,-448,544,128
4031557764,-62,-448,544,128
4031557894,-62,-448,544,128
4031557997,-62,-448,544,128
4031558150,-62,-448,544,128
4031558283,-62,-448,544,128
4031558415,-62,-448,544,128
4031558545,-62,-448,544,128
4031558646,-62,-448,544,128
4031558798,-62,-448,544,128
4031558888,-62,-448,544,128
4031559052,-62,-448,544,128
4031559140,-62,-448,544,128
4031559319,-62,-448,544,128
4031559389,-63,-448,544,128
4031559630,-63,-448,544,128
4031559782,-63,-448,544,128
4031559873,-63,-448,544,128
4031560036,-63,-448,544,128
4031560126,-63,-448,544,128
4031560304,-63,-448,544,128
4031560381,-63,-448,544,128
4031560533,-63,-448,544,128
4031560633,-63,-448,544,128
4031560785,-63,-448,544,128
4031560899,-63,-448,544,128
4031561045,-63,-448,544,128
4031561116,-63,-448,544,128
4031561292,-63,-448,544,128
4031561395,-63,-448,544,128
4031561538,-63,-448,544,128
4031561609,-63,-448,544,128
4031561785,-63,-448,544,128
4031561875,-64,-448,544,128
4031562039,-64,-448,544,128
4031562141,-64,-448,544,128
4031562294,-64,-448,544,128
4031562397,-64,-448,544,128
4031562550,-64,-448,544,128
4031562691,-64,-448,544,128
4031562823,-64,-448,544,128
4031562954,-64,-448,544,128
4031563086,-64,-448,544,128
4031563218,-64,-448,544,128
4031563320,-64,-448,544,128
4031563486,-64,-448,544,128
4031563563,-64,-448,544,128
4031563741,-64,-448,544,128
4031563825,-89,-448,544,128
4031563897,-63,-448,544,128
4031563967,-64,-448,544,128
4031564147,-64,-448,544,128
4031564355,-64,-480,704,80
4031564487,-64,-704,496,112
4031564686,-64,-704,496,112
4031564787,-64,-448,544,128
4031564999,-63,-448,544,128
4031565123,-64,-608,480,144
4031565232,-64,-608,480,144
4031565321,-64,-608,480,144
4031565408,-63,-528,576,160
4031565547,-64,-528,576,160
4031565988,-64,-608,608,144
4031566120,-64,-608,608,144
4031566194,-64,-608,608,144
4031566304,-64,-576,576,240
4031566410,-64,-576,576,240
4031566486,-64,-576,576,240
4031566624,-63,-384,480,144
4031566764,-63,-384,480,144
4031566889,-63,-512,496,144
4031567495,-63,-512,464,96
4031567613,-63,-512,464,96
4031567681,-63,-512,464,96
4031567786,-63,-576,448,144
4031567895,-63,-576,448,144
4031567971,-63,-576,448,144
4031568092,-63,-352,400,176
4031568223,-63,-352,400,176
4031568345,-63,-480,560,160
4031568468,-63,-480,560,160
4031568573,-63,-480,560,160
4031568688,-63,-544,368,112
4031568816,-63,-544,368,112
4031568938,-63,-560,528,112
4031569054,-63,-560,528,112
4031569875,-63,-560,448,192
4031570000,-63,-560,448,192
4031570069,-63,-560,448,192
4031570179,-63,-640,464,128
4031570295,-63,-640,464,128
4031570366,-63,-640,464,128
4031570500,-62,-640,448,160
4031570632,-61,-640,448,160
4031570763,-62,-576,480,160
4031570910,-62,-576,480,160
4031571010,-62,-576,480,160
4031571128,-62,-656,480,128
4031571254,-62,-656,480,128
4031571382,-62,-592,624,144
4031571520,-62,-592,624,144
4031571646,-61,-592,624,144
4031571758,-61,-416,432,112
4031572117,-61,-592,352,64
4031572214,-61,-592,352,64
4031572361,-61,-432,416,64
4031572466,-61,-432,416,64
4031572596,-61,-496,624,160
4031572722,-61,-496,624,160
4031574115,-61,-448,448,128
4031574239,-61,-448,448,128
4031574313,-61,-448,448,128
4031574428,-61,-480,320,80
4031574541,-61,-480,320,80
4031574617,-61,-480,320,80
4031574753,-61,-656,528,160
4031574894,-61,-656,528,160
4031575017,-60,-592,432,112
4031575156,-60,-592,432,112
4031575249,-60,-592,432,112
4031575370,-61,-608,480,144
4031575510,-60,-608,480,144
4031575631,-61,-544,224,128
4031575769,-60,-544,224,128
4031575870,-60,-544,224,128
4031576007,-60,-592,448,144
4031576109,-60,-592,448,144
4031576236,-60,-656,496,96
4031576374,-60,-656,496,96
4031576474,-60,-656,496,96
4031577946,-60,-656,208,80
4031578046,-60,-656,256,96
4031578178,-60,-656,256,96
4031578252,-60,-656,256,96
4031578367,-60,-560,480,96
4031578478,-60,-560,480,96
4031578565,-60,-560,480,96
4031578682,-60,-672,352,80
4031578815,-60,-672,352,80
4031578942,-60,-656,384,64
4031579077,-60,-656,384,64
4031579174,-60,-656,384,64
4031579324,-59,-640,304,192
4031579446,-60,-640,304,192
4031579574,-60,-640,352,128
4031579720,-60,-640,352,128
4031579849,-60,-640,352,128
4031579958,-60,-688,288,160
4031580080,-60,-688,288,160
4031580213,-60,-736,176,96
4031580343,-60,-736,176,96
4031580474,-60,-736,176,96
4031580597,-60,-592,224,48
