local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
834619495,30843513,-464,-144,128,-58,94,834619495,25,-2,29,-4,29,-5,24,-3,27,-5,26,-5,26,-6,24,-7,21,-6,20,-6,21,-8,22,-10,21,-12,21,-12,19,-11,20,-11,23,-13,20,-10,21,-10,20,-9,21,-8,24,-9,23,-8,23,-7,19,-5,19,-3,0,0,0,0,24,3,24,4,27,5,25,4,24,5,27,4,26,5,26,4,23,3,23,3,22,3,27,1,27,1,27,0,28,-1,24,0,30,-3,30,-3,26,-2
834619626,30845303,-464,-144,128,-58,94,834619626,-11,-31,-10,-26,-11,-26,-12,-29,-10,-24,-11,-23,-12,-22,-12,-21,-14,-23,-16,-23,-17,-22,-14,-17,-16,-18,-17,-17,-19,-21,-20,-21,-19,-18,-20,-22,-20,-23,-18,-22,-17,-23,-14,-19,-13,-19,-12,-20,-12,-23,-11,-22,0,0,0,0,-2,-31,-1,-31,0,-27,-1,-32,-1,-30,-1,-26,-1,-25,-1,-24,-3,-30,-2,-29,-4,-29,-5,-25,-5,-26,-6,-25,-7,-26,-8,-31,-8,-27,-9,-28,-10,-32
834619769,30845426,-464,-144,128,-58,94,834619769,-24,-17,-27,-12,-27,-12,-24,-15,-25,-10,-25,-9,-25,-9,-24,-8,-23,-10,-23,-9,-25,-7,-24,-2,-25,-2,-26,-1,-24,-5,-26,-4,-27,-1,-27,-5,-26,-6,-25,-7,-25,-8,-25,-5,-23,-5,-24,-6,-21,-10,-20,-11,0,0,0,0,-18,-22,-18,-22,-20,-20,-18,-23,-18,-22,-20,-19,-19,-19,-19,-18,-18,-19,-19,-20,-18,-19,-22,-16,-23,-16,-23,-15,-24,-15,-23,-18,-26,-14,-27,-14,-25,-18
834619900,30845485,-464,-144,128,-58,94,834619900,-23,13,-27,13,-27,14,-21,14,-24,14,-24,14,-23,14,-22,15,-17,14,-15,14,-15,16,-17,18,-18,18,-17,19,-13,18,-14,20,-17,21,-15,18,-15,18,-15,17,-16,17,-20,16,-20,15,-20,15,-17,13,-17,12,0,0,0,0,-25,6,-25,6,-28,4,-26,6,-26,6,-28,4,-27,4,-27,4,-24,7,-24,7,-23,7,-27,8,-26,9,-27,9,-27,11,-24,11,-28,12,-28,14,-24,13
834620051,30846220,-464,-144,128,-58,94,834620051,-6,30,-10,26,-9,27,-5,27,-9,25,-7,25,-7,24,-6,23,-1,25,1,24,3,25,-1,22,0,23,1,24,5,25,5,27,2,25,5,27,3,27,2,26,2,26,-3,24,-4,23,-4,22,-1,23,-4,23,0,0,0,0,-13,25,-15,25,-16,21,-14,26,-14,25,-16,21,-15,21,-15,20,-12,24,-12,25,-11,23,-13,22,-13,23,-13,23,-12,24,-8,27,-10,27,-10,27,-7,30
834620194,30846368,-464,-144,128,-58,94,834620194,14,30,11,23,14,24,13,26,13,23,12,21,13,20,13,18,16,21,16,20,18,19,16,15,17,15,19,15,20,17,23,19,19,14,23,20,21,20,19,20,20,20,16,17,14,16,15,17,14,21,13,21,0,0,0,0,3,30,3,30,3,25,2,31,2,30,3,25,3,25,3,25,4,27,5,29,6,27,6,25,7,24,8,24,9,24,9,27,11,25,12,27,13,31
834620337,30846674,-464,-144,128,-58,94,834620337,26,4,28,0,29,0,24,1,27,-1,26,-2,25,-2,25,-3,22,-2,21,-2,22,-5,22,-8,23,-9,23,-10,21,-7,23,-8,24,-10,23,-7,23,-5,23,-4,22,-5,24,-6,23,-5,23,-5,20,-1,21,1,0,0,0,0,23,13,10,23,13,10,25,13,10,23,11,23,13,10,25,9,25,9,24,9,22,8,22,9,21,7,26,6,26,5,26,4,28,4,24,6,29,1
834620479,30846793,-464,-144,128,-58,94,834620479,19,-20,23,-20,23,-20,18,-19,21,-19,19,-20,18,-20,17,-20,12,-19,12,-19,11,-21,14,-21,13,-22,12,-23,9,-22,9,-24,12,-24,13,10,-24,9,-23,13,10,-22,11,-22,14,-22,16,-20,16,-19,13,-17,14,-16,0,0,0,0,23,-14,23,-13,26,-10,24,-12,24,-11,26,-10,26,-8,25,-11,23,-13,21,-13,20,-13,24,-14,23,-15,23,-15,24,-17,21,-16,26,-17,25,-18
834620611,30846946,-464,-144,128,-58,94,834620611,-14,-28,-12,-24,-13,-23,-14,-26,-12,-22,-13,-20,-13,-20,-13,-19,-16,-20,-16,-20,-18,-20,-16,-15,-17,-15,-18,-15,-20,-18,-21,-19,-20,-15,-22,-19,-21,-20,-19,-20,-20,-20,-16,-17,-15,-17,-15,-17,-14,-20,-12,-20,0,0,0,0,-3,-29,-2,-29,-3,-25,-3,-30,-3,-29,-3,-24,-1,-24,-5,-24,-5,-28,-4,-27,-6,-26,-7,-24,-7,-24,-8,-24,-9,-24,-10,-28,-11,-24,-11,-25,-11,-29
834620745,30847142,-464,-144,128,-58,94,834620745,-19,23,-21,16,-23,18,-18,20,-21,18,-16,19,-15,18,-15,18,-12,21,-11,20,-13,21,-14,17,-13,18,-12,22,-9,21,-10,25,-12,20,-10,25,-9,26,-8,23,-10,25,-13,18,-14,16,-17,16,-17,17,-13,16,0,0,0,0,-23,17,-22,15,-23,13,10,-26,12,-25,11,-22,7,-22,7,-23,11,-22,13,-24,15,-20,13,-23,12,-20,15,-20,16,-21,16,-20,18,-25,15,-23,16,-21
834620847,30847142,-464,-144,128,-58,94,834620847,27,5,28,1,30,1,25,3,28,1,26,0,26,-1,25,-1,23,0,21,-1,23,-3,23,-7,24,-7,26,-8,22,-5,24,-5,25,-8,24,-5,24,-4,23,-3,24,-2,25,-3,24,-3,24,-2,21,1,21,3,0,0,0,0,23,13,10,23,11,24,13,10,23,11,23,13,10,25,13,10,25,13,10,25,9,22,9,23,9,21,8,26,7,26,6,26,6,27,4,24,6,29
