local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
807360178,3584907,7776,-9248,-14496,-59,94,807360178,26,-1,29,-4,29,-4,26,-3,28,-4,27,-6,28,-6,27,-7,24,-7,24,-7,24,-8,26,-10,26,-11,27,-13,24,-11,26,-12,28,-14,27,-10,28,-10,27,-8,28,-8,30,-8,29,-6,29,-5,27,-2,27,0,0,0,0,0,18,7,19,8,21,8,19,8,20,8,22,8,21,7,22,7,19,6,19,6,19,5,23,3,24,2,24,1,26,1,23,3,27,0,29,-1,26,0
807360309,3585177,7776,-9248,-14496,-59,94,807360309,-26,8,-24,16,-24,14,-26,12,-24,16,-23,14,-21,16,-23,15,-21,13,-23,15,-21,17,-17,19,-18,20,-21,18,-20,20,-21,20,-23,21,-25,19,-24,17,-25,16,-26,14,-24,17,-26,15,-26,14,-25,13,10,-26,8,0,0,0,0,-23,-2,-22,0,-24,2,-23,-1,-23,0,-23,4,-22,4,-22,2,-21,3,-22,3,-22,1,-22,7,-22,8,-23,7,-23,11,-24,6,-23,12,-25,14,-24
807360410,3585177,7776,-9248,-14496,-59,94,807360410,12,31,12,25,12,26,14,28,11,24,13,23,14,23,14,23,17,25,18,25,20,24,17,20,18,19,20,21,22,24,23,25,21,23,23,26,22,26,20,27,20,29,16,26,14,26,13,26,13,29,11,29,0,0,0,0,-1,27,0,27,-2,22,-1,28,-1,27,0,21,0,22,0,20,2,26,2,26,2,26,3,21,5,22,6,22,8,23,8,28,8,24,13,10,25,12
807360576,3585362,7776,-9248,-14496,-59,94,807360576,1,-33,1,-29,1,-29,-2,-32,0,-28,0,-27,-1,-28,-1,-27,-6,-30,-7,-30,-9,-30,-7,-26,-8,-27,-9,-28,-12,-30,-12,-31,-10,-30,-12,-31,-10,-33,-8,-33,-7,-34,-4,-31,-3,-30,-2,-30,-2,-31,0,-31,0,0,0,0,11,-23,12,-24,11,-19,11,-25,11,-24,11,-19,13,10,-19,13,10,-19,9,-25,9,-24,7,-24,7,-22,7,-22,6,-22,5,-25,4,-29,3,-27,3,-28
807360653,3585362,7776,-9248,-14496,-59,94,807360653,-6,30,-8,28,-8,27,-4,30,-7,27,-6,27,-6,27,-5,26,0,29,1,28,3,29,0,26,1,28,1,28,6,30,6,31,2,31,4,33,3,32,2,32,1,32,-3,31,-5,30,-5,29,-4,29,-6,28,0,0,0,0,-14,20,-15,20,-18,15,-15,21,-15,21,-17,16,-16,15,-15,15,-13,21,-12,21,-11,21,-13,19,-12,20,-13,21,-11,22,-9,26,-11,25,-10,26,-7,29
807360804,3585686,7776,-9248,-14496,-59,94,807360804,24,-10,26,-11,28,-11,23,-10,25,-12,25,-12,25,-13,24,-13,21,-13,19,-13,20,-15,21,-17,21,-18,23,-19,20,-17,21,-18,24,-20,22,-17,23,-16,24,-15,24,-15,27,-14,26,-13,26,-12,24,-9,24,-7,0,0,0,0,19,0,20,0,23,1,20,0,20,0,23,0,23,0,23,0,20,-2,20,-2,19,-2,23,-4,24,-4,24,-5,25,-7,21,-6,26,-8,27,-10,24,-9
807360906,3585686,7776,-9248,-14496,-59,94,807360906,4,-31,6,-29,7,-30,3,-31,5,-28,4,-28,4,-28,3,-27,-2,-30,-3,-29,-5,-30,-2,-28,-3,-29,-3,-30,-6,-30,-8,-33,-4,-32,-6,-33,-5,-34,-3,-33,-3,-33,4,-32,3,-31,3,-29,3,-30,5,-30,0,0,0,0,12,-22,14,-22,15,-17,13,-22,12,-22,15,-18,13,-18,13,-18,11,-23,13,10,-23,9,-23,11,-20,13,10,-21,9,-22,9,-23,6,-28,9,-25,7,-26
807361083,3585977,7776,-9248,-14496,-59,94,807361083,-28,5,-29,2,-35,4,-23,3,-31,4,-28,8,-28,8,-28,13,10,-26,8,-21,8,-24,13,10,-26,12,-28,12,-31,16,-23,13,10,-30,13,-26,13,-29,13,-26,12,-26,12,-29,13,-30,8,-28,9,-29,6,-28,3,-29,2,0,0,0,0,-21,-4,-21,-7,-23,-6,-21,-6,-22,-6,-24,-7,-24,-7,-26,-7,-19,-5,-23,-6,-18,-3,-26,-3,-25,-1,-27,0,-28,0,-23,2,-29,2,-31
807361160,3585977,7776,-9248,-14496,-59,94,807361160,23,15,24,11,25,11,23,14,24,13,10,24,9,24,9,23,7,24,9,24,8,25,7,24,3,25,3,26,3,27,6,28,6,29,4,29,7,29,8,27,13,10,28,11,27,9,25,13,10,25,11,22,14,21,16,0,0,0,0,11,19,11,19,13,16,11,19,12,19,14,15,14,15,13,15,13,18,13,17,13,16,17,13,17,13,18,13,20,12,19,16,21,12,23
807361325,3586247,7776,-9248,-14496,-59,94,807361325,20,-19,20,-18,25,-23,17,-17,25,-23,21,-21,19,-22,19,-21,14,-22,13,-19,16,-24,17,-23,16,-23,18,-27,11,-22,15,-30,16,-24,17,-30,15,-27,15,-25,17,-24,20,-23,20,-19,24,-20,20,-17,23,-17,0,0,0,0,19,-8,19,-10,21,-4,21,-7,21,-7,23,-6,23,-4,24,-7,17,-10,21,-11,16,-9,25,-13,23,-13,22,-12,21,-15,17,-13,25,-15,24,-16,21,-19
807361454,3586305,7776,-9248,-14496,-59,94,807361454,-23,-24,-18,-21,-21,-23,-23,-22,-21,-23,-20,-20,-22,-18,-22,-19,-27,-15,-25,-17,-27,-16,-22,-17,-24,-17,-27,-16,-30,-11,-34,-13,-28,-16,-34,-16,-32,-13,-31,-15,-30,-15,-27,-18,-22,-20,-22,-23,-22,-22,-22,-23,0,0,0,0,-9,-25,-9,-26,-1,-23,-6,-26,-5,-26,-1,-24,-2,-23,-5,-24,-12,-22,-12,-24,-12,-22,-9,-24,-12,-22,-12,-21,-14,-22,-16,-22,-13,-24,-15,-25,-20,-25
807361556,3586305,7776,-9248,-14496,-59,94,807361556,-21,20,-24,18,-24,19,-19,20,-22,18,-22,19,-22,19,-21,19,-18,21,-15,22,-14,23,-18,23,-17,24,-17,25,-14,24,-14,26,-18,27,-16,25,-18,25,-19,22,-20,23,-24,21,-23,20,-23,20,-22,19,-23,17,0,0,0,0,-21,8,-21,8,-24,5,-21,9,-21,9,-24,6,-24,6,-22,6,-20,11,-20,13,10,-18,11,-23,13,10,-23,11,-23,11,-23,13,-21,15,-23,16,-24,18
807361709,3586615,7776,-9248,-14496,-59,94,807361709,23,9,29,5,26,3,26,7,26,4,27,1,26,0,27,0,24,1,26,2,26,1,25,-1,25,-2,25,-5,28,-3,26,-3,32,-6,28,-2,29,-3,28,-1,29,0,28,-2,30,2,28,4,25,8,24,7,0,0,0,0,14,14,14,14,18,16,13,17,13,17,16,15,15,13,16,11,17,14,15,12,17,13,20,13,10,22,8,22,7,23,6,22,11,25,9,25,9,23
807361798,3586615,7776,-9248,-14496,-59,94,807361798,-23,-16,-25,-13,-26,-13,-23,-15,-25,-11,-26,-10,-25,-10,-25,-8,-26,-11,-24,-9,-26,-8,-25,-5,-27,-5,-28,-3,-28,-7,-30,-8,-29,-4,-31,-8,-31,-8,-29,-9,-29,-10,-27,-8,-27,-9,-27,-10,-24,-14,-23,-15,0,0,0,0,-11,-21,-10,-20,-13,-17,-11,-21,-11,-20,-14,-18,-14,-17,-13,-16,-13,-19,-13,-19,-12,-18,-17,-15,-18,-14,-19,-14,-20,-14,-19,-17,-22,-13,-23,-13,-22,-17
807361976,3586869,7776,-9248,-14496,-59,94,807361976,-6,30,-9,24,-11,32,-5,25,-9,32,-7,29,-6,28,-5,27,-2,27,1,24,2,29,0,28,0,28,0,32,3,26,3,34,-1,28,3,36,1,33,1,31,0,32,-6,31,-6,27,-8,30,-6,27,-9,28,0,0,0,0,-13,20,-12,19,-15,16,-14,21,-13,20,-16,18,-15,16,-17,18,-10,19,-13,22,-10,17,-15,23,-13,21,-12,22,-12,22,-6,22,-12,27,-9,27,-6,30
807362053,3586869,7776,-9248,-14496,-59,94,807362053,12,-27,16,-26,15,-27,11,-28,14,-26,12,-27,11,-27,11,-26,6,-28,5,-28,5,-29,8,-28,7,-29,6,-30,3,-31,2,-32,6,-33,4,-32,4,-33,6,-31,6,-32,11,-30,13,-29,14,-28,13,-26,13,-25,0,0,0,0,17,-16,18,-16,21,-11,19,-16,18,-15,21,-12,20,-11,19,-12,17,-18,17,-17,16,-18,18,-16,17,-18,17,-19,17,-20,14,-23,18,-22,18,-23,15,-27
