local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
807356430,3582032,7760,-9360,-14480,-59,94,807356430,-11,-31,-10,-26,-11,-26,-13,-30,-10,-26,-11,-26,-13,-25,-11,-24,-16,-27,-16,-26,-19,-26,-16,-22,-17,-22,-19,-23,-22,-26,-23,-26,-21,-25,-22,-28,-22,-28,-20,-29,-19,-29,-15,-28,-13,-27,-12,-27,-13,-29,-10,-30,0,0,0,0,3,-27,3,-27,4,-22,2,-28,3,-27,3,-22,2,-21,1,-21,-1,-27,-1,-26,-2,-26,-1,-23,-3,-24,-3,-23,-5,-24,-7,-29,-7,-26,-8,-27,-9,-31
807356537,3582032,7760,-9360,-14480,-59,94,807356537,3,32,0,27,0,28,3,30,2,30,4,28,6,27,5,25,9,26,9,27,13,10,30,7,26,6,27,11,25,15,29,17,29,11,28,15,32,16,32,14,31,13,30,9,27,4,29,2,31,2,29,1,29,0,0,0,0,-10,25,-8,25,-13,18,-14,25,-13,23,-14,18,-12,17,-10,18,-8,25,-7,24,-7,23,-7,23,-6,24,-4,23,-2,22,-2,28,-6,28,-4,26,-2
807356706,3582308,7760,-9360,-14480,-59,94,807356706,25,-2,29,-4,29,-4,26,-3,28,-5,27,-5,27,-6,27,-7,24,-6,23,-7,23,-9,25,-11,26,-11,27,-12,25,-11,26,-11,29,-13,26,-10,27,-8,27,-7,28,-7,29,-6,29,-5,29,-4,26,-1,25,1,0,0,0,0,19,5,19,6,22,7,18,6,20,6,23,6,23,6,22,5,20,4,19,4,19,3,23,2,24,2,24,1,26,0,22,0,27,-2,28,-2,25,-1
807356837,3582421,7760,-9360,-14480,-58,94,807356837,-3,-32,-5,-26,-4,-28,-5,-30,-5,-30,-4,-26,-5,-25,-4,-27,-10,-28,-10,-28,-12,-29,-9,-24,-10,-23,-10,-28,-16,-27,-17,-31,-12,-28,-16,-32,-14,-30,-12,-31,-10,-32,-8,-29,-5,-28,-5,-30,-3,-30,-2,-30,0,0,0,0,7,-24,5,-26,8,-19,9,-26,8,-25,8,-20,7,-20,8,-20,2,-25,5,-26,2,-24,4,-24,2,-24,3,-22,-1,-23,0,-27,0,-26,0,-27,-3,-31
807356939,3582421,7760,-9360,-14480,-59,94,807356939,-20,21,-25,20,-25,21,-20,21,-22,20,-22,20,-21,21,-20,20,-17,23,-14,23,-13,24,-15,25,-15,26,-16,27,-13,27,-14,28,-17,29,-14,28,-17,27,-17,26,-17,26,-23,23,-22,23,-22,23,-19,21,-21,19,0,0,0,0,-21,9,-21,9,-25,6,-22,13,10,-22,13,10,-24,6,-24,7,-23,7,-21,13,10,-20,11,-20,12,-23,11,-23,12,-23,13,-24,14,-19,17,-24,18,-24
807357106,3582623,7760,-9360,-14480,-59,94,807357106,22,-13,25,-15,26,-15,21,-15,23,-14,23,-16,23,-16,22,-16,19,-17,18,-17,18,-19,19,-19,19,-20,20,-21,17,-20,18,-22,21,-23,19,-21,21,-20,21,-19,22,-19,25,-18,25,-16,25,-16,22,-13,23,-12,0,0,0,0,20,-3,20,-3,23,-1,20,-4,20,-4,23,-2,23,-2,22,-2,19,-6,19,-5,18,-5,23,-6,23,-7,23,-7,24,-10,21,-10,25,-11,25,-12,22,-13
807357183,3582623,7760,-9360,-14480,-59,94,807357183,-25,5,-28,6,-29,6,-24,5,-27,7,-26,8,-26,9,-25,9,-23,8,-22,8,-23,11,-24,13,-24,13,-25,15,-22,13,-23,14,-26,16,-25,13,-26,13,-25,11,-25,13,10,-28,13,10,-27,9,-28,8,-25,5,-25,3,0,0,0,0,-19,-6,-19,-6,-23,-7,-20,-6,-20,-6,-23,-6,-23,-5,-23,-5,-19,-3,-20,-4,-19,-4,-24,-2,-24,-1,-24,0,-26,2,-22,1,-27,3,-27,4
807357347,3582919,7760,-9360,-14480,-59,94,807357347,-26,-3,-28,0,-29,0,-25,-2,-28,1,-28,2,-28,3,-26,4,-25,2,-24,2,-25,4,-26,6,-27,8,-28,8,-25,6,-27,8,-29,9,-29,6,-28,5,-29,4,-29,3,-29,4,-28,2,-29,1,-26,-2,-26,-4,0,0,0,0,-18,-11,-17,-11,-21,-11,-17,-11,-18,-11,-21,-9,-21,-10,-21,-9,-18,-9,-19,-9,-18,-9,-23,-7,-23,-5,-24,-5,-25,-4,-22,-5,-26,-3,-28,-2,-25,-5
807357479,3583084,7760,-9360,-14480,-59,94,807357479,-15,25,-20,24,-20,24,-14,24,-18,23,-17,24,-15,24,-14,25,-11,25,-9,25,-9,27,-11,27,-12,29,-10,29,-8,29,-7,31,-11,31,-9,30,-10,30,-11,28,-11,29,-16,29,-17,27,-18,26,-16,24,-17,23,0,0,0,0,-19,14,-20,13,-23,13,10,-20,14,-20,14,-23,13,10,-23,13,10,-21,13,10,-19,15,-18,14,-17,15,-21,14,-20,16,-20,16,-20,19,-16,21,-20,20
807357612,3583142,7760,-9360,-14480,-59,94,807357612,25,12,27,7,29,7,24,9,27,6,27,5,26,5,26,4,25,6,25,6,27,4,26,0,28,0,29,0,26,2,31,2,30,-1,31,3,30,4,28,5,29,6,29,6,27,6,28,7,25,11,24,12,0,0,0,0,14,17,14,17,16,14,15,17,15,17,17,14,17,14,17,14,15,15,16,15,15,14,20,12,21,13,10,21,13,10,23,9,20,12,25,9,26,9
