local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4020178196,-54,-2048,-4528,-9184
4020178395,-54,-1968,-4496,-9216
4020178570,-54,-1728,-4544,-9264
4020178715,-54,-1728,-4544,-9264
4020178891,-54,-1744,-4656,-9360
4020179011,-54,-1744,-4656,-9360
4020179086,-55,-1744,-4656,-9360
4020179229,-54,-1808,-4592,-9392
4020179527,-55,-1744,-4560,-9472
4020179663,-55,-1744,-4560,-9472
4020179744,-55,-1744,-4560,-9472
4020179884,-56,-1728,-4768,-9392
4020180208,-56,-1616,-4544,-9552
4020180291,-56,-1616,-4544,-9552
4020180690,-58,-1472,-4672,-9568
4020180860,-59,-1536,-4560,-9584
4020181022,-59,-1520,-4816,-9664
4020181546,-62,-1328,-4608,-9632
4020181700,-63,-1296,-4720,-9696
4020181888,-63,-1408,-4688,-9760
4020182034,-64,-1408,-4688,-9760
4020182219,-65,-1120,-4688,-9728
4020182340,-67,-1120,-4688,-9728
4020182408,-67,-1120,-4688,-9728
4020182720,-70,-1168,-4640,-9760
4020182832,-70,-1120,-4720,-9920
4020182952,-70,-1120,-4720,-9920
4020183020,-70,-1120,-4720,-9920
4020183408,-67,-1168,-4800,-9888
4020183541,-66,-1168,-4800,-9888
4020183643,-65,-1168,-4800,-9888
4020183795,-64,-1168,-4800,-9888
4020184242,-63,-1120,-4496,-9904
4020184374,-63,-1120,-4496,-9904
4020184506,-62,-1120,-4496,-9904
4020184608,-62,-1120,-4496,-9904
4020184761,-62,-1120,-4496,-9904
4020184893,-62,-1120,-4496,-9904
4020185352,-61,-848,-4624,-10064
4020185484,-60,-848,-4624,-10064
4020185585,-60,-848,-4624,-10064
4020185738,-60,-848,-4624,-10064
4020186162,-60,-816,-4496,-10112
4020186290,-60,-816,-4496,-10112
4020186388,-60,-816,-4496,-10112
4020186537,-60,-816,-4496,-10112
4020186962,-60,-512,-4560,-10240
4020187094,-60,-512,-4560,-10240
4020187225,-60,-512,-4560,-10240
4020187356,-60,-512,-4560,-10240
4020187448,-60,-512,-4560,-10240
4020188742,-61,-288,-4560,-10496
4020188912,-61,-64,-4576,-10576
4020189098,-61,-16,-4592,-10592
4020189205,-62,-16,-4592,-10592
4020190534,-65,0,-4608,-10768
4020190676,-65,304,-4432,-10832
4020190881,-66,304,-4432,-10832
4020191008,-66,240,-4416,-10928
4020191209,-66,240,-4416,-10928
4020191295,-66,224,-4432,-10944
4020191662,-66,224,-4304,-11024
4020191772,-66,224,-4304,-11024
4020191937,-66,224,-4304,-11024
4020192069,-66,224,-4304,-11024
4020192200,-66,224,-4304,-11024
4020192331,-65,224,-4304,-11024
4020192462,-65,224,-4304,-11024
4020192993,-65,720,-4368,-11184
4020193108,-65,720,-4368,-11184
4020193330,-65,656,-4400,-11312
4020193428,-65,656,-4400,-11312
4020193517,-65,768,-4240,-11328
4020193628,-65,768,-4240,-11328
4020193747,-65,768,-4240,-11328
4020194122,-66,928,-4112,-11504
4020194233,-66,928,-4112,-11504
4020194302,-67,928,-4112,-11504
4020194666,-68,848,-4208,-11584
4020194765,-68,848,-4208,-11584
4020194914,-69,848,-4208,-11584
4020194999,-69,848,-4208,-11584
4020195161,-70,848,-4208,-11584
4020195246,-70,848,-4208,-11584
4020195414,-71,848,-4208,-11584
4020195491,-71,848,-4208,-11584
4020195639,-71,848,-4208,-11584
4020196096,-71,1104,-4240,-11520
4020196199,-71,1104,-4240,-11520
4020196352,-70,1104,-4240,-11520
4020196454,-70,1104,-4240,-11520
4020196608,-69,1104,-4240,-11520
4020196698,-69,1104,-4240,-11520
4020196875,-68,1104,-4240,-11520
4020196952,-68,1104,-4240,-11520
4020197433,-66,1312,-3776,-11856
4020197563,-66,1312,-3776,-11856
4020197706,-65,1312,-3776,-11856
4020198195,-65,1952,-3264,-12240
4020198326,-65,1952,-3264,-12240
4020198458,-65,1952,-3264,-12240
4020198590,-65,1952,-3264,-12240
4020199016,-65,1952,-3264,-12240
4020199158,-65,1952,-3264,-12240
4020199288,-66,1952,-3264,-12240
4020199419,-65,1952,-3264,-12240
4020199550,-66,1952,-3264,-12240
4020199681,-66,1952,-3264,-12240
4020199784,-66,1952,-3264,-12240
4020199937,-66,1952,-3264,-12240
4020200353,-51,3328,-28662,-12043
4020200783,-66,2368,-2512,-12928
4020201120,-51,3536,-20470,4342
4020201273,-51,3536,-20470,4342
4020201723,-63,2496,-2160,-13104
4020202470,-53,3392,12298,-16136
4020202573,-53,3392,12298,-16136
4020202725,-53,3392,12298,-16136
4020202856,-53,3392,12298,-16136
4020202988,-53,3392,12298,-16136
4020203119,-53,3392,12298,-16136
4020203222,-53,3392,12298,-16136
4020203375,-53,3392,12298,-16136
4020203507,-53,3392,12298,-16136
4020203638,-53,3392,12298,-16136
4020203729,-53,3392,12298,-16136
4020203894,-53,3392,12298,-16136
4020203983,-53,3392,12298,-16136
4020204147,-53,3392,12298,-16136
4020204250,-53,3456,20490,-20231
4020204479,-56,3456,-20470,-16131
4020204585,-56,3456,-20470,-16131
4020204674,-56,3456,-20470,-16131
4020204782,-56,3504,20490,-12034
4020205112,-56,3552,-16374,24830
4020205231,-56,3552,-16374,24830
4020205448,-55,2544,-16,-14352
4020205619,-55,2544,-16,-14352
4020205982,-56,3456,8202,12288
4020206775,-55,2432,784,-14560
4020206906,-55,2432,784,-14560
4020207059,-55,2432,784,-14560
4020207190,-55,2432,784,-14560
4020207322,-55,2432,784,-14560
4020207425,-55,2432,784,-14560
4020207578,-55,2432,784,-14560
4020207668,-55,2432,784,-14560
4020207844,-55,2432,784,-14560
4020207934,-55,2432,784,-14560
4020208073,-55,2432,784,-14560
4020208186,-55,2432,784,-14560
4020208339,-55,2432,784,-14560
4020208441,-55,2432,784,-14560
4020208594,-55,2432,784,-14560
4020208684,-55,2432,784,-14560
4020209480,-55,1264,2112,-14800
4020209862,-55,1264,2112,-14800
4020209966,-55,1264,2112,-14800
4020210885,-55,672,2880,-14624
4020211163,-54,48,2928,-14624
4020211503,-54,-32,2928,-14560
4020211654,-54,-320,2864,-14480
4020212223,-53,-224,3088,-14352
4020212370,-53,-688,3120,-14272
4020212738,-53,-1024,3200,-14208
4020212892,-52,-1024,3200,-14208
4020212980,-53,-1024,3200,-14208
4020213145,-53,-1024,3200,-14208
4020213245,-52,-1024,3200,-14208
4020213397,-52,-1024,3200,-14208
4020213500,-52,-1024,3200,-14208
4020213665,-52,-1024,3200,-14208
4020213742,-52,-1024,3200,-14208
4020213894,-52,-1024,3200,-14208
4020213995,-52,-1024,3200,-14208
4020214173,-52,-1232,3344,-14096
4020214274,-52,-1232,3344,-14096
4020214494,-52,-2160,3280,-13424
4020214627,-52,-2160,3280,-13424
4020214808,-52,-2624,3248,-13392
4020214940,-52,-2624,3248,-13392
4020215135,-52,-2720,3280,-13216
4020215252,-52,-2720,3280,-13216
4020215320,-52,-2720,3280,-13216
4020215644,-69,-2912,3344,-13040
4020215733,-52,-3136,3232,-12960
4020215875,-52,-3136,3232,-12960
4020216126,-52,-3248,3184,-12784
4020216209,-52,-3248,3184,-12784
4020216320,-52,-3488,2976,-12672
4020216442,-52,-3488,2976,-12672
4020216511,-52,-3488,2976,-12672
4020216619,-52,-3664,2864,-12512
4020217069,-53,-3696,2944,-12320
4020217242,-48,-3952,3552,16394
4020217353,-48,-3952,3552,16394
4020217426,-48,-3952,3552,16394
4020217534,-48,-4224,3488,-24566
4020217672,-48,-4224,3488,-24566
4020217791,-47,-4368,3328,4106
4020217938,-47,-4368,3328,4106
4020218053,-47,-4368,3328,4106
