local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
846331112,42555500,-80,-432,0,-70,94,846331112,13,10,-20,8,-15,5,-12,3,-5,4,1,1,8,2,13,2,17,3,23,5,27,8,32,11,32,13,35,16,36,17,33,20,35,22,30,23,29,23,24,23,22,18,16,15,13,13,10,8,6,3,3,0,0,-6,0,0,0,0,-24,1,-20,-2,-17,-4,-14,-6,-9,-7,-7,-11,0,-14,3,-17,11,-18,13,-19,15,-20,17,-24,18,-25,19,-27,20,-28,19,-26,18,-28,19,-28
846331196,42555500,-80,-432,0,-57,94,846331196,13,-24,16,-22,16,-23,13,10,-22,13,-22,11,-21,11,-21,9,-21,4,-22,2,-21,2,-22,5,-20,4,-21,3,-22,-2,-22,-2,-23,1,-23,-3,-23,-2,-23,-2,-22,-1,-22,4,-21,5,-20,5,-19,2,-19,3,-18,0,0,0,0,23,-22,25,-22,25,-17,25,-20,25,-20,25,-16,25,-16,24,-16,21,-20,21,-20,20,-20,22,-19,21,-19,20,-19,20,-21,17,-22,20,-21,20,-23,16
846331318,42555500,-80,-432,0,-57,94,846331318,-23,-17,-25,-12,-24,-11,-22,-13,-23,-9,-23,-8,-22,-7,-21,-6,-21,-7,-21,-7,-21,-4,-21,0,-22,1,-22,2,-21,-1,-22,-1,-23,3,-23,-2,-22,-2,-21,-3,-22,-4,-22,-1,-21,0,-20,-1,-18,-6,-17,-7,0,0,0,0,-21,-25,-20,-25,-21,-24,-20,-25,-20,-25,-21,-23,-21,-23,-20,-22,-20,-23,-19,-22,-19,-22,-21,-19,-23,-17,-23,-18,-24,-17,-22,-19,-25,-15,-26,-15,-23,-18
846331572,42555775,-128,-496,16,-57,94,846331572,-26,-6,-29,-4,-28,-4,-23,-4,-25,-1,-24,0,-24,1,-23,2,-21,0,-20,1,-20,2,-21,6,-22,7,-22,9,-19,5,-20,5,-22,13,10,-19,5,-20,5,-20,4,-19,4,-22,6,-21,6,-21,5,-17,1,-17,1,0,0,0,0,-27,-15,-27,-16,-30,-15,-27,-16,-26,-15,-28,-15,-28,-15,-26,-14,-26,-14,-25,-14,-24,-14,-27,-11,-28,-10,-27,-9,-29,-9,-26,-10,-29,-7,-31,-6,-27
846331667,42555775,-128,-496,16,-57,94,846331667,15,25,13,20,14,20,17,22,14,17,14,16,14,15,14,14,17,15,18,14,20,12,16,8,17,8,18,7,21,13,10,23,13,10,19,7,23,9,22,11,21,11,21,11,17,8,15,8,15,8,17,12,15,12,0,0,0,0,7,33,6,33,6,29,6,33,6,32,6,28,6,28,5,27,7,30,8,29,8,28,8,25,9,25,9,25,13,10,24,12,28,12,24,14
846331883,42556041,0,-640,64,-57,94,846331883,26,0,28,1,28,0,23,-2,26,-1,25,-2,25,-2,24,-3,19,-6,17,-7,18,-10,20,-9,21,-10,21,-10,16,-11,18,-12,20,-11,16,-12,18,-11,17,-9,17,-10,22,-7,20,-7,20,-7,16,-8,16,-6,0,0,0,0,30,8,30,13,10,29,11,30,7,29,7,30,13,10,30,13,10,28,11,26,7,27,8,24,6,29,7,29,7,28,7,29,6,26,3,30,2,31
846331968,42556041,0,-640,64,-58,94,846331968,-26,3,-29,5,-29,5,-23,4,-26,6,-25,7,-24,8,-23,8,-20,7,-18,7,-17,13,10,-19,12,-20,14,-19,14,-16,12,-16,13,-19,16,-16,12,-16,11,-16,13,10,-16,11,-20,12,-20,11,-20,13,10,-15,7,-16,6,0,0,0,0,-31,-4,-31,-4,-33,-5,-31,-4,-30,-5,-33,-6,-32,-5,-30,-5,-28,-3,-27,-3,-27,-4,-30,-2,-30,-1,-30,-1,-31,1,-28,0,-32,3,-31
846332079,42556041,-160,-480,64,-57,94,846332079,23,15,23,13,10,24,13,10,20,12,22,7,21,7,21,5,21,4,20,7,19,5,21,3,20,-1,21,-2,22,-2,20,1,22,1,21,-3,22,2,21,2,20,3,20,3,20,0,19,0,20,1,16,5,17,6,0,0,0,0,22,22,20,23,22,21,21,23,20,22,21,20,21,20,21,19,19,20,20,20,18,19,22,17,21,16,22,15,23,15,20,17,24,13,25,14
846332179,42556041,-160,-480,64,-57,94,846332179,11,28,13,10,21,11,22,13,23,11,19,11,18,12,17,12,16,16,17,16,16,18,16,14,13,10,15,13,10,16,13,10,20,12,21,13,18,9,21,13,20,13,19,14,19,15,15,13,10,14,11,14,11,13,14,13,15,0,0,0,0,1,33,1,33,0,29,0,34,0,33,1,29,1,27,1,27,3,30,3,30,3,29,4,27,5,26,5,26,7,25,7,29,8
846332260,42556041,-160,-480,64,-58,94,846332260,27,-4,26,-8,29,-10,22,-8,26,-10,23,-10,23,-11,23,-10,18,-10,15,-9,16,-13,18,-14,17,-16,18,-18,12,-14,14,-18,14,-17,16,-16,15,-14,16,-13,15,-13,18,-16,18,-13,17,-14,13,-10,16,-10,0,0,0,0,30,5,32,4,30,7,30,5,31,6,32,6,32,5,33,5,26,1,30,2,24,0,32,1,29,-1,30,0,31,-2,25,-1,31,-4,32,-5,29,-2
