local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
818149032,3680569869,20480,12507,-12256,-36,24262,209446152192,0,-27,-2,-31,1,-31,1,-26,0,-29,2,-28,3,-28,4,-27,4,-24,3,-24,3,-24,5,-25,8,-26,9,-26,13,10,-24,6,-25,7,-27,13,10,-26,6,-26,5,-25,3,-25,3,-27,4,-26,4,-26,2,-22,-2,-22,-3,0,0,0,0,-23,-10,-22,-11,-26,-11,-22,-11,-23,-10,-25,-10,-25,-10,-24,-9,-22,-8,-22,-8,-22,-7,-26,-6,-26,-4,-26,-3,-28,-3,-25,-4,-30,-1,-30
818149134,3680569869,20480,12507,-12256,-36,24262,209446178304,0,28,2,29,-1,31,-2,26,1,29,-2,28,-3,27,-4,26,-5,25,-3,23,-3,25,-6,25,-9,25,-10,26,-11,24,-7,26,-8,26,-11,27,-7,25,-6,25,-5,25,-5,26,-7,25,-5,25,-4,22,1,22,2,0,0,0,0,21,12,22,13,23,11,22,13,22,13,24,13,10,24,11,24,13,10,20,9,22,13,10,20,8,25,5,26,4,25,4,27,2,25,5,29,1
818149307,14377505,-9392,8240,-9008,-58,94,818149307,17,-23,19,-22,19,-22,15,-22,18,-22,17,-22,17,-22,16,-22,12,-22,13,10,-22,9,-23,12,-24,11,-25,12,-26,7,-25,7,-26,11,-27,8,-25,9,-24,13,10,-23,11,-23,15,-23,15,-20,15,-20,12,-19,14,-17,0,0,0,0,21,-12,23,-12,25,-9,21,-12,22,-12,25,-9,24,-10,23,-10,19,-14,19,-14,18,-14,21,-13,21,-15,21,-15,21,-18,17,-18,21,-19,21,-21
818149409,14377505,-9392,8240,-9008,-58,94,818149409,-25,-13,-28,-9,-28,-9,-25,-10,-27,-8,-26,-6,-26,-6,-25,-5,-25,-7,-24,-6,-25,-4,-25,-1,-26,0,-27,1,-25,-3,-26,-3,-27,0,-26,-4,-27,-5,-25,-6,-25,-6,-26,-5,-24,-5,-24,-5,-20,-8,-20,-11,0,0,0,0,-17,-20,-17,-20,-19,-17,-17,-19,-17,-18,-19,-16,-20,-16,-19,-16,-18,-16,-18,-16,-17,-15,-22,-13,-22,-12,-23,-12,-24,-11,-22,-14,-26,-10,-27,-9,-25,-14
818149562,14377772,-9392,8240,-9008,-58,94,818149562,20,22,21,16,21,16,20,20,20,15,21,14,20,14,20,13,21,15,21,14,23,13,21,9,22,9,23,8,24,12,25,12,25,9,25,13,25,14,22,14,23,15,20,13,19,13,18,14,16,17,14,17,0,0,0,0,9,24,9,25,13,10,22,8,25,9,24,13,10,21,11,20,13,10,19,11,23,11,22,11,22,14,18,15,18,15,17,17,17,16,22,18,17,20
818149650,14377772,-9392,8240,-9008,-58,94,818149650,11,-28,14,-27,14,-26,13,10,-29,13,-26,11,-26,11,-27,11,-26,5,-27,4,-27,3,-27,7,-26,7,-27,6,-27,1,-29,1,-29,6,-30,3,-28,3,-28,4,-28,5,-27,13,10,-26,12,-25,12,-24,9,-22,13,10,-22,0,0,0,0,18,-20,18,-20,22,-17,19,-20,19,-19,22,-16,21,-15,19,-16,17,-21,16,-20,15,-21,18,-19,17,-21,16,-21,15,-23,14,-25,17,-24,17
818149825,14377954,-9392,8240,-9008,-58,94,818149825,-26,-5,-31,-3,-27,-1,-28,-5,-26,-1,-29,0,-28,1,-26,3,-25,0,-26,0,-26,0,-26,3,-26,3,-23,6,-26,2,-24,4,-29,6,-25,1,-27,3,-26,2,-25,1,-25,3,-27,0,-26,-3,-21,-5,-20,-6,0,0,0,0,-22,-12,-23,-12,-25,-13,-21,-16,-20,-15,-23,-14,-22,-14,-21,-10,-23,-13,-19,-11,-22,-12,-24,-7,-27,-6,-26,-4,-27,-5,-26,-8,-29,-6,-29,-5,-27,-7
818149916,14377954,-9392,8240,-9008,-58,94,818149916,27,7,30,3,30,3,27,6,29,3,28,2,27,0,27,0,25,1,24,2,26,0,26,-3,26,-5,27,-6,26,-2,27,-3,28,-5,27,-1,26,0,25,1,25,1,27,0,25,2,25,3,22,6,20,6,0,0,0,0,21,14,21,15,23,15,20,16,21,15,23,14,23,13,22,12,21,13,20,13,19,12,24,9,25,8,25,7,26,6,24,13,10,29,6,30,5,27
818150054,14378284,-9392,8240,-9008,-58,94,818150054,-24,-17,-25,-13,-26,-14,-22,-15,-24,-12,-25,-11,-25,-10,-23,-9,-23,-11,-23,-10,-24,-9,-24,-5,-25,-4,-26,-5,-25,-8,-27,-8,-26,-4,-27,-8,-26,-10,-25,-10,-24,-11,-23,-8,-22,-8,-22,-9,-20,-13,-19,-14,0,0,0,0,-14,-22,-13,-23,-16,-19,-13,-22,-14,-22,-16,-19,-16,-19,-15,-18,-15,-20,-15,-19,-15,-19,-18,-16,-19,-16,-20,-15,-21,-15,-19,-17,-23,-14,-24,-13,-22,-17
818150167,14378284,-9392,8240,-9008,-58,94,818150167,-11,-32,-11,-26,-11,-26,-11,-29,-10,-25,-11,-25,-11,-25,-11,-23,-15,-26,-15,-25,-17,-25,-15,-20,-16,-20,-17,-21,-19,-24,-20,-25,-18,-22,-19,-24,-18,-26,-16,-26,-16,-26,-12,-24,-10,-22,-10,-22,-10,-24,-8,-25,0,0,0,0,1,-30,1,-29,0,-25,0,-29,0,-29,0,-24,0,-24,0,-24,-1,-28,-2,-28,-3,-27,-4,-24,-3,-25,-5,-24,-6,-25,-7,-29,-8,-26,-10,-27,-10,-33
818150321,14378508,-9392,8240,-9008,-58,94,818150321,-1,32,-3,28,-2,30,1,30,-2,28,-1,28,0,27,-1,26,4,28,5,27,7,28,4,24,5,26,6,27,8,27,13,10,29,5,26,8,29,7,29,6,28,5,29,0,26,-1,24,-1,25,0,26,-2,25,0,0,0,0,-10,27,-11,26,-12,21,-10,27,-11,26,-12,22,-12,22,-11,21,-8,26,-9,27,-7,25,-9,24,-8,24,-7,25,-6,25,-3,29,-5,27,-4,29,-1
818150409,14378508,-9392,8240,-9008,-58,94,818150409,26,5,29,1,29,1,26,3,27,0,26,-1,26,-1,26,-1,24,0,25,0,25,-2,25,-5,25,-6,25,-7,25,-4,25,-4,27,-7,26,-3,26,-2,25,-1,25,0,26,-1,25,-1,23,0,21,4,20,5,0,0,0,0,20,11,20,12,23,11,20,12,20,12,22,13,10,22,11,22,9,20,13,10,20,13,10,20,9,24,6,24,5,25,4,26,4,24,8,28,3,29
818150573,14378780,-9392,8240,-9008,-58,94,818150573,17,-25,19,-22,19,-23,15,-24,18,-22,17,-22,16,-23,16,-22,12,-24,13,10,-24,9,-25,12,-23,12,-24,12,-26,7,-26,8,-28,12,-26,13,10,-26,13,10,-26,11,-25,11,-25,16,-22,15,-20,16,-19,13,-18,15,-18,0,0,0,0,19,-16,20,-16,22,-12,20,-16,21,-15,23,-12,23,-12,22,-13,18,-16,19,-17,17,-17,21,-16,20,-16,20,-17,20,-19,17,-21,20,-20,21
