local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
213591395682,7825099520,-32768,255,20734,0,24267,54679397294592,0,0,-26,14,-28,13,-28,14,-24,14,-27,14,-26,14,-25,14,-25,13,-21,15,-20,15,-19,17,-21,17,-21,18,-21,18,-18,18,-18,19,-22,20,-19,18,-20,17,-21,15,-20,15,-24,13,-23,12,-23,12,-20,13,10,-20,8,0,0,0,0,-24,5,-24,5,-27,3,-24,6,-24,5,-27,3,-26,4,-25,4,-23,7,-23,7,-22,7,-26,8,-26,9,-27,8,-27,13,10,-24,11,-28,13
213591395813,7825099520,-28672,28926,24830,0,24267,54679397328128,0,0,-2,34,-4,29,-3,29,-1,32,-2,28,-2,27,0,27,0,26,3,29,4,28,6,29,4,24,4,25,5,25,8,28,8,29,6,27,7,30,6,30,5,29,5,29,0,26,0,24,-2,24,-1,25,-3,24,0,0,0,0,-11,26,-11,26,-12,22,-12,27,-11,26,-11,21,-11,22,-11,21,-9,27,-9,26,-8,26,-8,24,-7,24,-6,25,-5,26,-4,30,-5,28,-4,29
834341712,30566795,-368,-400,96,-53,94,834341712,28,-3,30,-5,32,-6,27,-5,30,-6,29,-6,28,-7,27,-7,24,-7,23,-8,23,-10,25,-11,24,-12,26,-12,22,-11,24,-12,26,-13,25,-11,24,-10,24,-8,24,-8,26,-7,26,-6,25,-6,22,-3,21,-2,0,0,0,0,23,4,23,5,25,6,23,5,24,4,26,5,26,5,25,4,23,2,23,3,22,2,27,1,28,0,27,-1,29,-2,25,-2,31,-4,32,-5,29,-3
834341842,30566795,-400,-432,80,-53,94,834341842,-18,-27,-20,-23,-20,-22,-19,-26,-18,-21,-19,-20,-19,-20,-19,-19,-19,-21,-20,-21,-21,-19,-20,-15,-21,-15,-22,-15,-23,-17,-23,-18,-24,-16,-23,-20,-23,-20,-21,-21,-20,-21,-19,-18,-18,-19,-17,-18,-14,-21,-12,-21,0,0,0,0,-7,-27,-7,-27,-9,-24,-7,-27,-7,-27,-9,-23,-9,-23,-9,-22,-10,-26,-10,-24,-11,-25,-13,-22,-14,-22,-15,-22,-16,-22,-15,-26,-18,-22,-19,-23,-17,-27
834341976,30566795,-400,-432,80,-53,94,834341976,20,27,18,20,20,22,20,24,18,22,18,19,19,18,18,18,21,18,20,19,22,19,18,16,19,15,21,14,25,15,27,16,22,14,26,18,25,16,23,18,22,18,19,16,15,17,15,19,15,21,14,21,0,0,0,0,7,26,9,27,5,23,5,29,5,28,4,23,5,23,6,23,13,10,25,11,26,13,10,24,11,23,13,21,12,21,15,21,14,26,14,24,16,25
834342082,30566795,-400,-432,80,-53,94,834342082,22,-18,21,-17,27,-22,17,-16,27,-22,23,-20,22,-19,21,-19,15,-19,14,-16,15,-22,16,-21,16,-22,17,-25,13,10,-20,14,-26,14,-22,17,-26,16,-23,16,-20,16,-19,18,-19,17,-15,20,-18,16,-14,18,-14,0,0,0,0,22,-7,21,-8,22,-4,23,-9,22,-8,25,-6,24,-7,26,-8,19,-10,23,-12,17,-10,28,-14,25,-14,25,-12,23,-15,19,-12,27,-18,25,-17,25
834342226,30566795,-320,-400,176,-53,94,834342226,25,-12,28,-12,28,-13,24,-12,27,-12,25,-12,25,-13,24,-12,21,-13,20,-14,19,-16,21,-15,22,-16,22,-17,19,-17,19,-18,23,-17,21,-17,21,-16,20,-14,21,-14,24,-12,23,-11,23,-10,20,-8,20,-7,0,0,0,0,22,-4,23,-4,25,-1,23,-4,24,-4,25,-2,25,-2,25,-3,22,-6,23,-6,22,-6,26,-6,26,-7,25,-7,27,-9,24,-9,28,-10,29,-11,25,-12
834342328,30566795,-320,-400,176,-53,94,834342328,-13,-31,-13,-28,-14,-27,-13,-30,-12,-25,-13,-24,-13,-24,-13,-23,-16,-26,-16,-25,-18,-24,-16,-20,-17,-20,-18,-20,-19,-23,-20,-24,-19,-21,-19,-24,-18,-25,-17,-25,-16,-25,-13,-23,-12,-22,-11,-22,-11,-25,-8,-24,0,0,0,0,-2,-28,-1,-29,-2,-25,-1,-29,-2,-29,-3,-24,-3,-24,-3,-24,-4,-28,-5,-28,-5,-28,-7,-24,-7,-24,-8,-25,-10,-26,-9,-30,-11,-26,-12,-27,-12,-32
834342468,30566795,-528,-416,128,-53,94,834342468,0,-32,0,-28,0,-29,-1,-31,0,-26,0,-26,0,-26,0,-25,-3,-28,-5,-28,-7,-28,-5,-24,-6,-24,-6,-25,-9,-27,-9,-28,-7,-26,-8,-28,-6,-29,-5,-28,-4,-28,-1,-25,0,-24,0,-23,0,-25,2,-24,0,0,0,0,9,-25,9,-26,9,-22,8,-26,8,-26,8,-21,7,-22,7,-21,6,-26,6,-26,5,-26,5,-23,5,-24,5,-24,4,-25,2,-29,2,-26,1,-28,1,-32
834342611,30566795,-528,-416,128,-53,94,834342611,-29,-3,-32,-2,-33,-1,-27,-2,-30,-1,-30,1,-29,2,-28,2,-26,1,-25,1,-26,2,-27,4,-27,5,-28,6,-25,4,-27,5,-28,7,-27,4,-27,3,-26,2,-26,1,-27,1,-26,0,-26,-1,-22,-4,-22,-5,0,0,0,0,-23,-9,-22,-10,-25,-10,-23,-11,-23,-10,-25,-10,-25,-9,-24,-8,-23,-8,-23,-8,-22,-8,-27,-6,-28,-4,-28,-4,-29,-3,-26,-5,-31,-3,-31,-2,-28,-4
