local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
812459009,8688039,7664,-9280,-14480,-59,94,812459009,-22,16,-26,16,-27,16,-22,16,-25,17,-24,19,-22,19,-22,19,-18,19,-17,19,-17,20,-20,21,-19,24,-19,25,-16,23,-16,24,-19,28,-18,25,-18,25,-19,23,-20,24,-24,24,-25,21,-26,20,-23,17,-24,15,0,0,0,0,-22,3,-22,2,-26,0,-22,1,-24,1,-26,0,-26,0,-24,2,-23,4,-21,4,-21,5,-25,6,-25,8,-25,9,-25,13,10,-22,11,-27,12,-26,13,-24
812459130,8688039,7664,-9280,-14480,-59,94,812459130,18,23,20,18,20,18,20,21,19,16,20,16,22,14,21,14,23,16,23,16,25,15,23,11,24,11,26,11,28,13,29,13,29,11,29,15,29,16,28,16,28,18,25,16,24,16,23,18,22,22,20,22,0,0,0,0,5,25,4,24,6,21,4,25,4,25,7,20,7,20,8,19,7,23,7,22,8,23,11,19,13,18,13,18,15,18,13,23,17,19,18,19,17,23
812459215,8688039,7664,-9280,-14480,-59,94,812459215,17,-23,19,-22,20,-22,15,-23,19,-23,18,-22,18,-23,17,-22,13,-24,11,-24,9,-27,12,-26,12,-27,13,-29,8,-28,13,10,-31,13,-30,11,-30,13,-29,15,-27,15,-28,19,-27,19,-25,20,-26,17,-24,20,-22,0,0,0,0,20,-11,20,-11,23,-8,19,-13,19,-12,22,-10,23,-9,22,-9,17,-14,18,-13,16,-13,20,-13,20,-13,20,-15,21,-16,17,-19,21,-20,20,-21,17
812459321,8688039,7648,-9344,-14416,-59,94,812459321,-18,-22,-20,-17,-21,-17,-19,-20,-20,-16,-21,-15,-21,-14,-21,-14,-22,-16,-22,-16,-24,-14,-23,-11,-25,-11,-26,-11,-25,-13,-28,-13,-28,-11,-27,-15,-27,-16,-26,-17,-26,-18,-24,-16,-23,-16,-22,-17,-21,-21,-19,-22,0,0,0,0,-6,-23,-5,-23,-8,-20,-5,-23,-6,-23,-8,-19,-9,-19,-8,-18,-8,-22,-8,-21,-9,-21,-12,-18,-14,-18,-14,-17,-15,-18,-14,-21,-17,-17,-18,-17,-16,-22
812459440,8688039,7648,-9344,-14416,-59,94,812459440,-10,28,-12,27,-11,26,-8,29,-10,26,-10,26,-8,26,-8,27,-4,27,-2,29,0,29,-3,27,-3,28,-2,28,2,32,2,32,-1,33,1,33,0,32,-2,33,-4,33,-8,31,-10,31,-10,30,-9,29,-10,28,0,0,0,0,-17,17,-17,17,-21,14,-17,19,-18,19,-18,15,-18,14,-18,14,-15,20,-14,19,-14,19,-16,17,-15,18,-15,19,-14,20,-11,25,-13,24,-13,24,-9,28
812459516,8688039,7648,-9344,-14416,-59,94,812459516,7,-29,9,-26,13,10,-29,6,-29,8,-28,7,-27,7,-28,7,-28,2,-29,0,-27,-3,-31,1,-28,0,-30,0,-32,-4,-30,-4,-34,-2,-32,-3,-35,-1,-34,1,-33,1,-34,6,-32,7,-30,8,-31,6,-30,9,-30,0,0,0,0,15,-20,16,-20,17,-15,15,-21,15,-21,17,-16,17,-16,16,-16,13,-21,13,-21,11,-21,15,-20,13,-20,13,-21,13,-22,8,-24,12,-24,11,-26,8
812459643,8688039,7696,-9344,-14400,-59,94,812459643,-25,7,-28,9,-27,8,-25,8,-27,13,10,-26,13,10,-26,11,-26,13,10,-22,11,-22,12,-22,13,-23,15,-23,17,-24,17,-23,16,-22,17,-26,19,-24,16,-25,15,-26,14,-26,12,-29,13,-30,12,-28,11,-26,7,-26,5,0,0,0,0,-20,-3,-20,-4,-24,-6,-21,-4,-21,-4,-25,-5,-24,-4,-23,-3,-21,-1,-20,-1,-20,-2,-24,1,-25,2,-24,2,-25,3,-23,3,-27,5,-28
812459792,8688039,7696,-9344,-14400,-59,94,812459792,7,30,8,26,8,25,13,10,29,8,24,9,24,9,24,9,24,13,26,14,26,17,25,14,21,16,22,16,22,20,27,20,26,19,25,19,28,18,30,16,30,15,30,12,28,9,28,13,10,29,9,31,6,30,0,0,0,0,-5,26,-5,25,-4,21,-4,28,-4,26,-3,21,-3,20,-3,20,-2,26,-1,25,0,25,1,21,1,22,1,23,4,23,4,28,5,25,6,26
812459919,8688039,7632,-9360,-14400,-59,94,812459919,23,-7,27,-9,27,-9,22,-8,25,-10,25,-10,24,-11,24,-12,21,-12,20,-11,20,-15,21,-16,21,-16,23,-17,20,-16,22,-17,25,-19,24,-16,24,-15,24,-13,26,-13,28,-12,27,-11,28,-11,25,-7,25,-6,0,0,0,0,19,1,19,3,23,4,20,1,20,2,23,3,23,2,22,2,19,0,19,0,19,-1,23,-2,23,-2,23,-3,24,-4,20,-5,25,-6,26,-8,23,-7
812460056,8688039,7632,-9360,-14400,-59,94,812460056,-25,-2,-29,0,-29,0,-25,0,-27,1,-27,1,-27,2,-27,3,-26,1,-24,3,-25,6,-26,7,-27,9,-28,9,-26,6,-27,6,-30,9,-28,6,-29,4,-29,2,-29,2,-31,2,-30,2,-30,2,-27,-2,-26,-4,0,0,0,0,-18,-11,-17,-11,-22,-10,-19,-10,-18,-10,-22,-9,-22,-9,-21,-9,-19,-8,-19,-9,-19,-8,-23,-6,-23,-6,-24,-5,-25,-4,-22,-4,-27,-1,-27,-1,-25,-2
812460148,8688039,7632,-9360,-14400,-59,94,812460148,21,20,23,15,23,13,23,18,23,13,24,13,24,12,23,12,25,13,25,13,26,11,25,8,26,8,27,6,29,13,10,29,9,31,8,30,12,30,12,29,13,29,15,27,13,26,15,26,16,23,19,22,20,0,0,0,0,8,23,9,22,13,10,20,8,23,8,23,11,19,11,19,11,18,11,20,13,10,20,12,20,14,16,16,16,16,16,19,16,16,20,19,15,21
812460280,8688039,7744,-9248,-14464,-59,94,812460280,-1,-32,-1,-28,-1,-28,-3,-31,-1,-28,-3,-26,-4,-27,-4,-27,-7,-30,-8,-29,-10,-30,-8,-27,-9,-26,-10,-28,-13,-30,-13,-32,-11,-30,-13,-33,-12,-33,-10,-33,-10,-34,-4,-32,-3,-30,-2,-31,-2,-32,0,-32,0,0,0,0,9,-25,11,-25,13,10,-20,11,-25,13,10,-24,13,10,-19,13,10,-20,9,-19,8,-25,6,-25,6,-24,6,-22,5,-22,5,-23,4,-25,2,-28,2,-25
812460416,8688039,7744,-9248,-14464,-59,94,812460416,-26,-11,-30,-6,-29,-7,-27,-9,-29,-6,-29,-5,-28,-5,-28,-4,-27,-5,-27,-5,-28,-2,-29,1,-29,2,-30,2,-29,-1,-31,1,-34,3,-32,-2,-32,-4,-32,-5,-32,-6,-32,-5,-32,-6,-32,-7,-28,-10,-26,-12,0,0,0,0,-16,-17,-17,-17,-20,-16,-17,-17,-18,-17,-21,-14,-20,-14,-20,-14,-19,-15,-18,-14,-18,-14,-23,-11,-23,-11,-24,-11,-25,-10,-24,-13,-27,-8,-28,-8,-25,-11
812460536,8688039,7600,-9232,-14480,-59,94,812460536,-26,-4,-32,-4,-29,-3,-28,-2,-28,-3,-29,0,-29,1,-29,2,-26,2,-26,2,-26,3,-28,4,-29,5,-28,7,-29,6,-27,7,-34,13,10,-28,6,-29,7,-29,6,-30,6,-33,5,-33,2,-32,0,-28,-4,-27,-4,0,0,0,0,-17,-14,-18,-13,-20,-18,-16,-15,-16,-16,-19,-16,-19,-16,-19,-13,-19,-13,-17,-11,-19,-11,-22,-10,-24,-9,-24,-8,-26,-7,-23,-8,-26,-9,-28,-7,-23
812460682,8688039,7600,-9232,-14480,-59,94,812460682,17,22,19,18,19,18,19,20,19,16,20,15,20,15,20,14,21,16,22,16,23,15,22,11,23,12,25,11,25,15,27,14,27,11,26,16,27,16,25,17,25,18,24,17,22,18,21,18,19,22,18,22,0,0,0,0,4,22,4,23,7,20,4,23,4,23,7,19,7,19,8,18,6,21,6,21,7,21,13,10,18,12,17,13,17,14,18,13,22,15,18,17,19,16
812460790,8688039,7600,-9232,-14480,-59,94,812460790,9,-29,12,-26,11,-28,8,-28,11,-27,9,-26,13,10,-27,9,-26,4,-29,2,-28,1,-30,3,-29,3,-30,2,-32,-1,-31,-2,-34,2,-32,0,-35,2,-34,3,-33,5,-34,13,10,-32,13,10,-29,13,10,-31,9,-31,11,-30,0,0,0,0,16,-19,17,-19,19,-14,17,-19,17,-19,18,-14,18,-15,18,-14,14,-19,15,-20,13,-19,16,-19,15,-18,14,-19,14,-21,11,-23,14,-24
812460932,8688039,7568,-9472,-14464,-59,94,812460932,-27,-6,-32,-3,-31,-2,-29,-3,-30,-2,-30,0,-30,0,-29,1,-27,0,-28,0,-28,3,-28,6,-30,6,-30,8,-29,5,-30,6,-34,13,10,-31,4,-32,3,-32,1,-32,1,-33,1,-34,0,-33,-1,-29,-5,-28,-7,0,0,0,0,-18,-14,-18,-15,-22,-15,-19,-14,-18,-14,-22,-14,-21,-13,-22,-12,-20,-12,-19,-11,-19,-11,-24,-9,-25,-7,-26,-7,-26,-6,-25,-8,-30,-5,-29,-5,-26
812461034,8688039,7568,-9472,-14464,-59,94,812461034,22,18,22,13,24,14,22,15,23,12,23,11,23,11,23,13,10,24,13,24,11,26,13,10,25,6,25,6,28,5,28,9,30,9,29,6,31,11,29,12,29,13,29,13,26,12,25,13,25,14,23,18,22,19,0,0,0,0,9,21,9,22,11,18,9,22,13,10,21,12,18,12,17,12,17,11,20,11,20,12,19,15,15,16,15,16,15,19,14,17,19,21,14,21
812461166,8688039,7680,-9344,-14480,-59,94,812461166,-14,-27,-15,-22,-16,-23,-15,-24,-15,-22,-16,-20,-16,-20,-17,-19,-19,-22,-19,-21,-21,-21,-20,-17,-21,-16,-23,-17,-23,-20,-27,-21,-24,-17,-26,-22,-26,-23,-23,-24,-24,-24,-20,-22,-19,-21,-19,-23,-17,-26,-15,-27,0,0,0,0,0,-26,0,-25,-2,-22,-1,-26,-1,-26,-3,-22,-3,-22,-3,-21,-4,-24,-4,-24,-4,-23,-7,-21,-8,-21,-9,-21,-10,-21,-9,-24,-13,-21,-13,-23,-13,-28
812461308,8688039,7680,-9344,-14480,-59,94,812461308,-12,29,-13,26,-12,25,-10,29,-11,23,-9,24,-9,25,-8,25,-5,30,-4,29,-3,30,-4,26,-4,28,-2,29,-1,33,-1,34,-2,31,-2,33,-2,35,-4,34,-5,34,-8,31,-10,29,-11,29,-11,29,-12,28,0,0,0,0,-20,18,-20,17,-19,13,-20,18,-20,17,-19,12,-18,13,-17,12,-19,19,-17,17,-17,19,-15,16,-15,17,-13,18,-14,19,-14,24,-14,21,-13,24,-14,28
812461425,8688039,7776,-9296,-14464,-59,94,812461425,23,-13,26,-15,25,-15,23,-14,23,-15,24,-17,23,-17,22,-18,19,-16,19,-17,18,-18,19,-21,20,-22,19,-23,19,-21,18,-22,21,-26,19,-21,21,-22,21,-21,22,-21,25,-21,25,-20,26,-18,24,-14,24,-12,0,0,0,0,21,-2,21,-1,25,0,21,0,21,-1,25,-1,25,-1,23,-2,20,-3,19,-3,20,-3,23,-6,24,-8,24,-9,24,-10,22,-9,25,-11,27,-12,23,-11
812461574,8688039,7776,-9296,-14464,-59,94,812461574,-6,-31,-4,-29,-5,-28,-8,-32,-5,-27,-6,-27,-7,-26,-7,-25,-12,-29,-12,-28,-13,-28,-10,-26,-11,-27,-13,-26,-18,-29,-18,-29,-16,-30,-17,-30,-17,-31,-15,-32,-14,-32,-9,-31,-7,-31,-5,-31,-6,-32,-4,-32,0,0,0,0,6,-26,7,-26,9,-22,8,-26,8,-25,9,-20,8,-21,7,-20,4,-26,4,-25,3,-26,3,-22,1,-23,1,-23,0,-25,-2,-30,0,-25,0,-27,-3,-31
812461663,8688039,7776,-9296,-14464,-59,94,812461663,-25,8,-29,8,-28,8,-25,8,-27,9,-26,13,10,-26,13,10,-26,12,-23,11,-21,12,-22,14,-23,15,-25,16,-25,17,-23,16,-23,16,-27,19,-24,16,-26,16,-26,14,-26,14,-29,13,-30,12,-29,13,10,-26,7,-27,6,0,0,0,0,-21,-3,-21,-4,-25,-5,-21,-4,-21,-4,-24,-4,-24,-4,-23,-3,-21,-1,-21,-1,-20,0,-24,0,-24,2,-25,2,-26,3,-23,4,-28,5,-28
812461794,8688039,7696,-9264,-14448,-59,94,812461794,23,-11,27,-14,26,-13,24,-13,24,-13,24,-15,24,-15,24,-16,20,-15,20,-16,19,-17,21,-18,22,-20,21,-22,19,-20,20,-22,23,-23,21,-21,21,-21,23,-19,24,-19,27,-18,27,-16,27,-15,25,-12,25,-9,0,0,0,0,20,-1,20,-1,24,1,20,0,21,0,24,1,24,1,23,0,20,-3,20,-3,20,-3,23,-4,24,-6,23,-7,25,-8,22,-7,26,-9,27,-10,23,-9
812461946,8688039,7696,-9264,-14448,-59,94,812461946,-27,-9,-29,-7,-30,-6,-25,-8,-28,-5,-29,-4,-28,-3,-28,-2,-27,-4,-26,-3,-28,-2,-28,2,-29,2,-31,4,-30,0,-30,0,-31,3,-32,-1,-32,-2,-31,-3,-32,-4,-32,-3,-31,-4,-30,-6,-28,-10,-27,-11,0,0,0,0,-17,-16,-17,-17,-20,-15,-17,-16,-17,-16,-20,-14,-19,-14,-19,-13,-18,-15,-18,-14,-18,-14,-23,-11,-23,-9,-24,-9,-24,-9,-23,-11,-26,-7,-28,-7,-25,-10
812462068,8688039,7776,-9264,-14464,-59,94,812462068,-23,-15,-26,-12,-26,-12,-24,-14,-24,-10,-25,-9,-25,-9,-25,-7,-25,-10,-25,-9,-27,-8,-26,-4,-28,-3,-29,-3,-29,-6,-29,-6,-31,-2,-31,-7,-31,-8,-30,-10,-30,-11,-29,-9,-28,-9,-28,-10,-25,-14,-24,-16,0,0,0,0,-11,-20,-11,-21,-14,-18,-12,-20,-12,-21,-15,-18,-15,-17,-15,-16,-13,-19,-13,-18,-14,-18,-18,-15,-18,-14,-20,-13,-21,-13,-19,-16,-23,-12,-24,-13,-22,-16
812462208,8688039,7776,-9264,-14464,-59,94,812462208,-19,20,-22,19,-21,20,-17,21,-20,19,-21,20,-20,21,-18,20,-15,21,-13,22,-13,24,-15,23,-15,24,-15,26,-11,26,-12,28,-16,28,-14,28,-15,26,-17,26,-18,26,-22,23,-23,22,-23,22,-20,20,-22,18,0,0,0,0,-20,13,10,-20,13,10,-23,7,-21,13,10,-21,9,-23,7,-22,7,-22,7,-19,11,-19,11,-18,11,-21,11,-22,11,-21,12,-22,14,-18,17,-22,16,-21
812462308,8688039,7776,-9264,-14464,-59,94,812462308,18,21,20,16,20,16,19,19,20,16,20,14,21,13,20,13,21,15,21,15,23,14,22,13,10,24,13,10,25,13,10,26,13,26,13,27,11,28,15,27,15,26,17,26,18,25,16,23,16,22,18,19,21,18,21,0,0,0,0,6,22,6,22,8,19,5,23,5,23,8,19,8,19,9,18,7,21,8,21,8,20,11,17,13,17,14,16,15,17,13,20,16,17,19
812462440,8688039,7808,-9424,-14464,-73,94,812462440,1,0,-7,-4,-18,-6,-27,-4,-29,-3,-34,-7,-39,-9,-37,-6,-43,-1,-40,-3,-40,0,-33,4,-28,2,-24,0,-15,3,-12,4,-6,3,-1,1,5,1,13,10,0,11,-2,15,-1,15,-3,17,-5,15,-9,16,-10,0,0,0,0,-6,-12,3,-6,9,-3,13,4,18,12,22,15,23,18,28,21,32,27,31,27,31,24,31,25,30,25,30,21,30,17,24,13,23,9,21,5,15
812462512,8688039,7808,-9424,-14464,-59,94,812462512,-21,-25,-22,-18,-22,-20,-21,-23,-21,-19,-22,-18,-22,-18,-22,-16,-23,-19,-25,-17,-27,-17,-25,-12,-27,-12,-28,-12,-29,-16,-30,-17,-30,-14,-31,-18,-30,-18,-28,-21,-29,-22,-25,-20,-25,-19,-25,-20,-22,-24,-21,-25,0,0,0,0,-5,-26,-6,-26,-8,-22,-7,-27,-6,-25,-8,-22,-9,-21,-9,-22,-8,-24,-9,-25,-9,-23,-12,-20,-13,-20,-14,-19,-15,-20,-14,-23,-19,-20,-20,-19,-20,-25
812462636,8688039,7520,-9264,-14512,-59,94,812462636,13,27,14,18,15,21,14,23,16,21,15,20,15,18,15,19,18,19,18,20,20,19,18,15,18,13,20,18,24,16,27,20,22,16,26,22,23,22,21,22,21,25,20,21,15,22,16,22,16,27,14,26,0,0,0,0,0,25,2,25,-1,19,-1,27,0,25,2,20,3,19,1,20,4,22,4,25,4,21,6,21,7,18,6,20,13,10,21,8,24,13,10,20,11,22
812462784,8688039,7520,-9264,-14512,-59,94,812462784,25,3,27,-1,27,-2,25,1,26,-2,26,-3,26,-3,25,-5,25,-3,23,-3,25,-5,25,-8,25,-9,26,-10,26,-7,27,-7,28,-11,28,-7,29,-5,29,-4,28,-4,30,-4,29,-3,30,-2,27,2,26,4,0,0,0,0,17,11,17,11,20,13,10,18,12,18,11,21,8,20,8,19,8,18,9,17,9,17,9,21,5,22,3,23,4,24,4,21,5,25,1,27,1,25
