local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
845535255,41756622,-192,320,192,-56,94,845535255,19,-20,22,-21,22,-21,18,-21,20,-20,20,-21,19,-21,18,-21,14,-22,12,-22,12,-23,14,-23,14,-24,14,-25,13,10,-25,11,-25,14,-27,12,-24,13,-24,14,-23,14,-22,18,-21,19,-20,18,-18,16,-16,16,-15,0,0,0,0,21,-11,21,-11,25,-9,21,-10,22,-11,24,-9,24,-9,23,-9,20,-13,20,-13,19,-13,21,-14,22,-14,22,-15,23,-18,20,-17,23,-18,23,-20,21
845535407,41756735,-192,320,192,-56,94,845535407,-23,-21,-25,-16,-26,-16,-25,-19,-25,-15,-24,-14,-24,-13,-23,-12,-24,-14,-24,-14,-26,-12,-24,-7,-25,-7,-27,-7,-27,-9,-28,-10,-28,-7,-29,-12,-28,-13,-26,-14,-26,-15,-24,-12,-23,-12,-22,-13,-20,-16,-19,-17,0,0,0,0,-11,-25,-11,-25,-13,-22,-13,-26,-13,-25,-14,-21,-14,-20,-14,-19,-15,-23,-15,-23,-15,-22,-19,-19,-18,-18,-20,-19,-20,-18,-20,-21,-23,-17,-24,-17,-23,-23
845535539,41756795,-192,320,192,-56,94,845535539,-21,-23,-22,-17,-23,-19,-20,-20,-21,-17,-22,-16,-22,-15,-22,-14,-22,-16,-21,-15,-24,-14,-23,-11,-24,-10,-26,-10,-24,-14,-27,-14,-25,-10,-27,-15,-25,-15,-23,-16,-23,-17,-21,-15,-20,-14,-20,-15,-17,-19,-16,-19,0,0,0,0,-10,-25,-9,-25,-11,-22,-9,-26,-9,-25,-12,-22,-11,-21,-12,-21,-11,-23,-12,-24,-12,-22,-16,-20,-16,-19,-17,-18,-20,-18,-17,-21,-20,-18,-21,-20,-20,-24
845535671,41756968,-192,320,192,-57,94,845535671,-24,11,-28,13,-27,12,-23,11,-25,12,-25,13,-24,13,-23,14,-20,13,-19,13,-19,15,-20,16,-21,17,-21,18,-18,16,-18,17,-22,19,-20,16,-20,15,-21,13,-21,13,-24,13,-24,11,-23,13,10,-20,7,-20,6,0,0,0,0,-23,3,-23,2,-26,2,-23,2,-24,3,-27,2,-26,3,-24,3,-23,4,-21,4,-21,5,-25,6,-26,7,-25,8,-26,13,10,-23,8,-27,11,-28,12
845535802,41757088,-192,320,192,-56,94,845535802,25,11,28,7,28,6,26,9,26,5,26,5,26,4,25,3,25,6,24,4,25,2,24,-2,26,-3,26,-3,26,1,27,1,28,-3,27,3,27,4,25,5,26,6,25,4,24,4,24,4,21,8,20,13,10,0,0,0,0,17,17,17,18,20,14,18,17,18,16,20,14,20,13,20,13,18,15,18,15,18,14,21,11,22,13,10,23,9,24,9,23,12,27,7,27,7
845535933,41757244,-192,320,192,-57,94,845535933,22,-17,24,-16,25,-17,20,-17,23,-16,22,-17,21,-17,21,-17,16,-17,15,-18,14,-20,17,-20,16,-21,17,-23,13,-21,14,-23,17,-22,16,-22,16,-21,17,-18,17,-19,21,-17,21,-16,20,-15,17,-13,18,-11,0,0,0,0,22,-7,22,-7,25,-5,22,-8,22,-7,24,-6,25,-5,24,-6,20,-9,22,-9,19,-9,24,-10,24,-12,23,-12,25,-13,21,-14,24,-15,26,-16,22,-17
845536064,41757386,-192,320,192,-56,94,845536064,8,-29,18,-29,16,-29,6,-32,8,-28,12,-29,13,10,-27,7,-30,2,-27,1,-27,-1,-30,4,-26,3,-28,2,-29,-1,-30,0,-32,-4,-34,-1,-28,-1,-29,-3,-32,-1,-34,7,-26,13,10,-29,5,-25,4,-22,6,-24,0,0,0,0,19,-20,18,-16,19,-14,22,-20,18,-21,20,-19,19,-16,17,-15,14,-21,18,-22,18,-18,18,-19,17,-28,17,-21,13,-21,13,-25,13,10,-29,18
845536195,41757554,-192,320,192,-56,94,845536195,-21,-19,-18,-22,-22,-16,-18,-20,-20,-19,-20,-16,-22,-14,-19,-17,-20,-21,-24,-18,-24,-17,-24,-13,-22,-12,-23,-15,-24,-16,-23,-15,-22,-15,-27,-20,-26,-20,-25,-24,-21,-20,-23,-19,-19,-18,-18,-17,-14,-23,-14,-20,0,0,0,0,-9,-24,-15,-26,-15,-24,-16,-28,-15,-25,-14,-21,-17,-23,-12,-19,-12,-24,-13,-21,-12,-24,-16,-23,-17,-22,-16,-22,-18,-20,-21,-25,-22,-20,-20,-18,-20,-20
845536327,41757666,-192,320,192,-57,94,845536327,-21,17,-24,17,-25,18,-18,17,-23,17,-21,18,-21,18,-20,17,-16,19,-14,18,-14,20,-16,20,-17,21,-16,22,-12,21,-13,23,-16,23,-15,22,-15,21,-16,20,-16,19,-20,18,-20,16,-20,16,-17,14,-18,12,0,0,0,0,-22,8,-23,7,-25,5,-23,8,-23,8,-26,5,-25,6,-24,6,-21,13,10,-21,13,10,-20,13,10,-24,13,10,-24,13,10,-23,12,-25,13,-21,13,-24
845536459,41757776,-192,320,192,-57,94,845536459,25,-6,30,-8,28,-7,24,-7,26,-8,27,-7,27,-8,25,-8,23,-6,20,-9,19,-13,22,-15,22,-17,23,-15,21,-13,20,-13,24,-16,22,-11,25,-9,24,-6,23,-6,26,-6,24,-8,23,-9,20,-5,19,-3,0,0,0,0,22,4,22,5,25,1,22,-1,22,-1,26,-2,26,-1,24,1,22,0,21,0,21,0,25,-2,25,-1,26,-2,27,-3,23,-5,28,-10,27,-10,26,-8
