local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
817696956,13920308,-11152,-4928,-22128,-58,94,817696956,23,-20,25,-20,26,-20,20,-19,24,-19,22,-18,20,-19,19,-18,14,-19,12,-18,11,-20,14,-20,13,-20,13,-22,8,-21,7,-22,11,-22,8,-22,8,-21,9,-20,8,-20,13,-19,13,-17,13,-17,9,-17,11,-16,0,0,0,0,24,-17,25,-17,27,-14,26,-17,26,-16,28,-13,28,-13,28,-13,24,-17,25,-16,23,-16,27,-16,27,-17,27,-17,28,-19,23,-18,28,-19,28,-20,25,-21
817697071,13920308,-11152,-4928,-22128,-58,94,817697071,-28,-12,-29,-10,-29,-10,-25,-11,-26,-8,-26,-4,-26,-4,-25,-2,-24,-6,-22,-5,-22,-4,-23,0,-23,1,-24,3,-21,-2,-22,-1,-23,4,-22,0,-22,0,-21,0,-21,0,-22,1,-20,1,-20,-1,-18,-4,-18,-4,0,0,0,0,-24,-15,-24,-16,-25,-15,-22,-17,-24,-18,-25,-17,-25,-17,-25,-16,-23,-16,-23,-17,-22,-16,-26,-14,-27,-11,-28,-11,-29,-11,-26,-14,-28,-12,-30,-12,-28,-15
817697273,13920568,-11008,-4960,-22288,-58,94,817697273,13,31,12,24,13,24,13,26,12,22,13,20,13,19,13,19,15,21,15,20,16,18,14,14,15,13,16,13,19,15,20,16,17,12,19,16,19,16,17,16,17,16,15,12,13,12,14,13,13,16,12,16,0,0,0,0,7,30,7,30,6,28,5,31,5,31,5,28,6,27,6,26,8,29,7,30,8,29,9,26,13,10,26,13,10,25,12,25,13,10,31,11,26,12
817697371,13920568,-11008,-4960,-22288,-58,94,817697371,-14,-32,-13,-26,-13,-27,-14,-29,-12,-25,-12,-22,-13,-21,-12,-19,-15,-22,-16,-21,-19,-20,-16,-15,-16,-14,-16,-14,-19,-18,-20,-18,-18,-14,-20,-17,-19,-18,-18,-18,-17,-18,-15,-14,-14,-14,-15,-14,-13,-17,-12,-18,0,0,0,0,-7,-31,-7,-32,-7,-28,-7,-33,-8,-33,-8,-29,-7,-28,-7,-27,-8,-32,-8,-32,-9,-32,-9,-29,-10,-28,-10,-27,-11,-28,-12,-32,-12,-29,-14,-29,-14,-34
817697602,13920840,-11024,-4816,-22400,-58,94,817697602,-22,14,-30,16,-27,15,-23,14,-23,14,-23,18,-20,17,-19,17,-15,14,-17,14,-16,14,-17,16,-16,16,-13,17,-12,17,-11,16,-13,22,-11,16,-10,18,-9,16,-10,17,-12,18,-15,17,-16,15,-12,11,-12,13,10,0,0,0,0,-25,11,-24,9,-31,7,-29,4,-28,4,-30,4,-28,5,-25,7,-29,8,-25,7,-27,9,-28,13,10,-28,13,-27,15,-27,14,-28,11,-31,12,-31,13
817697715,13920840,-11248,-4832,-22512,-58,94,817697715,8,31,6,27,5,26,8,28,5,23,6,22,6,21,6,20,13,10,22,13,10,21,13,20,13,10,16,11,15,12,15,15,19,15,18,13,15,15,17,14,18,13,18,13,19,13,10,15,9,15,9,14,13,10,17,7,17,0,0,0,0,2,29,2,29,2,26,2,30,2,30,1,26,2,26,1,26,3,30,3,29,3,29,3,26,4,26,3,26,4,27,6,31,5
817697801,13920840,-11248,-4832,-22512,-58,94,817697801,18,-22,21,-20,22,-23,16,-20,20,-21,18,-20,18,-19,17,-18,11,-19,8,-18,7,-21,13,10,-20,13,10,-21,9,-22,4,-19,5,-23,8,-21,5,-22,7,-21,6,-20,7,-19,11,-18,9,-17,9,-18,7,-17,8,-17,0,0,0,0,20,-19,21,-17,22,-16,20,-21,21,-19,24,-17,23,-17,24,-17,20,-18,21,-19,18,-17,24,-20,24,-19,24,-19,24,-20,19,-20,23,-23,22,-23
817697898,13920840,-11248,-4832,-22512,-58,94,817697898,-28,-6,-33,-5,-32,-3,-27,-5,-28,-3,-28,-2,-27,-2,-26,-1,-23,-1,-22,-1,-22,2,-23,4,-24,6,-23,7,-20,4,-20,5,-24,8,-20,5,-21,4,-20,3,-20,4,-22,4,-22,4,-21,4,-18,1,-17,1,0,0,0,0,-26,-10,-25,-10,-28,-11,-26,-10,-26,-11,-28,-11,-29,-11,-27,-11,-27,-10,-26,-10,-26,-11,-29,-7,-30,-8,-31,-9,-32,-8,-29,-9,-33,-5,-34,-5,-30,-7
817698002,13920840,-11248,-4832,-22512,-59,94,817698002,29,2,31,-3,32,-3,26,0,28,-3,27,-3,26,-4,25,-4,22,-3,20,-3,21,-7,21,-9,21,-10,22,-11,19,-8,20,-9,21,-11,20,-9,19,-8,19,-6,18,-6,21,-7,20,-7,21,-7,17,-4,17,-3,0,0,0,0,26,3,26,3,29,3,28,4,28,4,30,3,30,4,29,3,26,3,28,4,26,4,31,1,31,0,30,0,31,0,28,3,34,-2,33,-2,31,1
817698084,13920840,-11168,-4704,-22576,-59,94,817698084,5,-32,7,-28,7,-28,5,-29,7,-25,5,-25,5,-24,4,-24,-1,-25,-1,-24,-4,-25,0,-21,-2,-21,-3,-21,-7,-23,-8,-24,-4,-21,-7,-24,-6,-23,-6,-23,-6,-22,-2,-20,-2,-19,-1,-18,-3,-20,-2,-21,0,0,0,0,8,-29,9,-28,11,-25,13,10,-29,11,-29,12,-24,12,-24,11,-25,9,-29,9,-28,9,-28,13,10,-27,13,10,-27,9,-28,9,-28,7,-31,9,-29,9
817698224,13920840,-11168,-4704,-22576,-59,94,817698224,-16,-29,-14,-24,-15,-25,-15,-27,-13,-23,-14,-20,-15,-19,-13,-18,-17,-20,-16,-19,-17,-19,-14,-14,-15,-13,-17,-13,-18,-16,-20,-16,-17,-12,-20,-16,-19,-15,-19,-15,-19,-15,-15,-12,-14,-12,-14,-13,-14,-16,-13,-16,0,0,0,0,-12,-27,-11,-28,-10,-24,-10,-30,-10,-29,-9,-25,-9,-26,-9,-25,-11,-29,-11,-30,-12,-27,-12,-26,-13,-25,-13,-25,-13,-25,-14,-29,-13,-27,-14,-27,-16,-31
817698748,13922462,-11280,-4624,-22784,-59,94,817698748,-27,-7,-31,-5,-31,-4,-26,-7,-27,-3,-27,-4,-26,-3,-25,-2,-22,-3,-21,-2,-21,1,-22,4,-22,5,-23,5,-20,3,-20,4,-24,6,-20,4,-21,2,-20,2,-20,1,-21,3,-21,3,-21,3,-17,1,-17,0,0,0,0,0,-24,-9,-25,-10,-28,-9,-26,-9,-26,-9,-28,-9,-28,-8,-26,-8,-26,-9,-25,-10,-25,-10,-29,-7,-29,-8,-29,-8,-30,-6,-28,-8,-32,-4,-33,-3,-29,-7
817698818,13922462,-11280,-4624,-22784,-59,94,817698818,3,31,-2,29,-1,29,4,27,-2,26,0,25,-1,25,0,24,5,23,6,21,8,20,4,20,6,19,7,20,13,10,18,11,19,8,19,13,10,18,11,20,9,19,9,19,5,18,4,18,5,17,6,17,5,18,0,0,0,0,-1,27,-2,28,-4,26,0,28,-1,28,-5,26,-4,27,-5,25,-1,28,-1,28,0,26,-3,28,-4,28,-4,28,-3,31,2,30,-1,30,-1,31
817698917,13922462,-11440,-4736,-22912,-59,94,817698917,21,23,24,17,22,17,20,19,20,14,20,15,20,13,20,12,18,15,19,13,20,11,20,6,21,6,21,5,19,8,20,9,22,4,20,8,20,9,19,9,18,9,19,7,19,6,18,6,16,9,15,13,10,0,0,0,0,17,20,17,21,20,19,19,21,18,21,20,19,20,19,18,19,17,21,17,21,19,21,21,19,21,18,21,18,22,19,22,22,25,17,26,18,23
817699022,13922462,-11440,-4736,-22912,-60,94,817699022,15,-26,18,-25,17,-24,13,-25,17,-22,15,-22,13,-22,14,-21,7,-22,6,-21,5,-22,8,-21,8,-22,7,-21,2,-22,1,-23,6,-23,2,-22,2,-22,2,-20,2,-21,6,-19,7,-19,7,-18,5,-19,6,-18,0,0,0,0,14,-23,15,-23,18,-20,16,-23,16,-22,19,-20,19,-20,18,-20,15,-24,16,-23,16,-23,18,-22,18,-22,18,-23,19,-25,16,-26,19,-25,20,-26,16,-27
817699356,13923876,-11456,-4576,-22976,-60,94,817699356,-27,-19,-27,-13,-29,-13,-23,-15,-26,-11,-26,-12,-24,-12,-22,-8,-21,-12,-19,-8,-21,-6,-24,-2,-24,-1,-25,-1,-19,-4,-22,-3,-23,-1,-22,-3,-22,-5,-20,-6,-19,-5,-22,-5,-20,-2,-21,-1,-18,-3,-18,-6,0,0,0,0,-21,-17,-20,-18,-23,-13,-24,-14,-23,-15,-26,-15,-26,-15,-25,-15,-21,-16,-23,-17,-21,-17,-27,-14,-25,-16,-26,-15,-27,-16,-24,-16,-30,-12,-32,-11,-28,-18
817699440,13923876,-11456,-4576,-22976,-60,94,817699440,8,34,9,29,9,26,8,32,7,23,9,24,13,10,23,13,10,21,13,10,24,13,10,24,11,22,13,10,17,13,17,15,15,14,20,14,19,16,16,14,19,14,19,13,19,13,19,14,16,13,16,13,10,14,9,17,8,17,0,0,0,0,5,28,5,29,5,28,2,30,2,30,4,27,4,27,4,25,4,32,3,29,4,31,7,27,9,27,7,28,9,29,7,34
817699559,13923876,-11344,-4320,-22912,-60,94,817699559,-6,-33,-6,-28,-6,-27,-6,-30,-5,-24,-6,-24,-6,-24,-6,-21,-9,-25,-10,-23,-11,-23,-10,-18,-10,-17,-12,-17,-13,-20,-13,-20,-13,-18,-14,-19,-13,-21,-12,-21,-12,-20,-10,-17,-9,-17,-10,-16,-8,-17,-9,-18,0,0,0,0,-4,-28,-3,-29,-3,-26,-3,-30,-3,-29,-2,-26,-2,-25,-1,-25,-4,-30,-4,-30,-4,-30,-4,-27,-3,-27,-5,-28,-5,-29,-5,-32,-7,-29,-7,-29,-7,-34
817699673,13923876,-11344,-4320,-22912,-60,94,817699673,-12,30,-15,26,-16,25,-11,27,-14,22,-12,22,-11,22,-9,22,-6,24,-4,23,-3,23,-6,20,-4,20,-3,22,0,23,1,23,-1,21,1,22,1,23,1,22,1,22,-3,19,-3,19,-4,18,-1,20,-3,19,0,0,0,0,-13,24,-15,24,-16,22,-15,24,-16,24,-17,20,-16,21,-17,20,-15,25,-15,24,-14,25,-16,23,-15,23,-15,25,-15,26,-14,29,-16,26,-16,28,-13,30
817699748,13923876,-11344,-4320,-22912,-61,94,817699748,22,-19,26,-19,26,-19,19,-18,24,-16,21,-17,21,-17,18,-17,15,-17,12,-17,13,-18,15,-17,15,-19,14,-19,9,-18,9,-19,11,-20,9,-19,9,-19,9,-17,8,-17,13,-17,13,-16,12,-16,9,-15,11,-15,0,0,0,0,19,-17,20,-16,22,-15,20,-16,21,-16,23,-14,24,-14,23,-14,20,-17,22,-16,20,-16,24,-16,25,-17,24,-17,26,-19,22,-19,26,-20,27,-20,23,-20
817699862,13923876,-11456,-4544,-22976,-60,94,817699862,-27,13,10,-30,12,-27,13,-24,13,10,-24,11,-25,12,-24,11,-21,12,-21,8,-18,13,10,-16,12,-17,15,-17,16,-15,16,-16,12,-14,13,-15,17,-15,13,-16,12,-16,11,-16,12,-19,12,-15,14,-15,14,-14,12,-15,13,10,0,0,0,0,-24,9,-24,6,-26,13,10,-25,13,10,-25,8,-27,13,10,-26,13,10,-25,9,-25,8,-25,7,-25,7,-27,11,-27,13,10,-28,12,-28
817700002,13923876,-11456,-4544,-22976,-61,94,817700002,25,18,26,13,24,15,21,16,22,11,22,12,22,11,21,8,21,12,19,7,20,6,22,1,23,1,22,3,19,6,20,6,21,2,20,4,21,7,20,7,19,6,19,4,20,1,19,1,17,3,16,6,0,0,0,0,21,14,21,17,22,11,22,13,23,12,24,11,24,13,21,14,21,16,20,17,20,16,24,13,23,15,23,13,24,15,24,14,28,11,28,13,10,29
817700115,13923876,-11568,-4368,-23136,-61,94,817700115,-7,-33,-8,-26,-8,-30,-7,-29,-7,-27,-5,-25,-7,-24,-7,-22,-9,-23,-11,-22,-13,-23,-11,-16,-13,-16,-13,-17,-12,-18,-15,-21,-12,-17,-15,-21,-14,-21,-14,-21,-13,-20,-10,-16,-11,-15,-12,-16,-11,-18,-9,-18,0,0,0,0,-5,-28,-4,-27,-4,-24,-6,-30,-6,-29,-6,-26,-5,-25,-2,-26,-4,-27,-4,-31,-4,-28,-6,-29,-3,-28,-5,-27,-5,-28,-8,-31,-8,-30,-10,-29,-8,-35
817700267,13923876,-11568,-4368,-23136,-61,94,817700267,-26,17,-29,15,-28,16,-23,15,-26,14,-25,14,-23,14,-22,14,-18,15,-16,15,-16,17,-17,16,-16,17,-16,18,-12,17,-11,18,-15,17,-12,16,-12,18,-12,17,-11,17,-15,16,-14,15,-13,15,-12,14,-12,13,0,0,0,0,-22,13,-23,12,-25,11,-24,13,-24,12,-27,13,10,-26,13,10,-26,11,-24,14,-24,12,-23,13,-27,13,-28,14,-28,14,-28,15,-25,15,-30,17,-30,17
817700360,13923876,-11568,-4368,-23136,-61,94,817700360,5,35,4,28,4,28,6,31,4,25,4,25,5,24,5,23,8,25,8,24,13,10,24,8,19,9,17,9,19,12,21,13,21,11,18,13,20,12,21,11,20,11,20,9,18,8,17,8,17,7,19,6,19,0,0,0,0,3,28,3,29,1,26,1,29,1,30,0,26,0,26,1,26,2,30,2,29,3,29,3,26,3,27,2,28,5,28,4,34,3,30,4,32,6
