local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
823336762,19560109,-1920,-8576,-24416,-63,94,823336762,3,32,1,27,1,26,5,30,1,25,3,24,3,24,4,22,8,24,8,24,13,10,24,7,20,8,19,9,19,14,23,15,22,12,20,14,23,15,23,14,23,13,23,13,10,20,8,20,8,21,9,23,8,23,0,0,0,0,-3,29,-3,29,-5,25,-5,29,-5,29,-6,24,-5,24,-5,23,-3,29,-2,27,-2,28,-3,24,-2,26,-1,26,-1,27,0,31,0,28,0,29
823336927,19560222,-1920,-8576,-24416,-63,94,823336927,26,7,29,3,28,2,25,5,26,2,25,1,25,0,24,-1,22,1,21,0,22,-2,22,-5,22,-6,22,-8,21,-4,21,-6,23,-9,22,-5,22,-5,21,-5,22,-5,23,-6,23,-6,23,-5,20,-2,19,0,0,0,0,0,22,8,22,13,10,25,13,10,22,11,22,13,10,24,13,10,24,9,23,9,23,9,21,13,10,21,9,25,6,25,5,26,5,27,4,25,7,29
823337054,19560222,-1824,-8496,-24464,-63,94,823337054,-14,-31,-16,-26,-16,-25,-14,-28,-14,-22,-14,-22,-15,-21,-14,-20,-16,-23,-17,-23,-19,-21,-18,-15,-20,-15,-20,-15,-21,-19,-22,-18,-23,-15,-22,-19,-21,-20,-21,-21,-20,-21,-19,-17,-19,-17,-19,-18,-16,-20,-15,-21,0,0,0,0,-7,-29,-7,-31,-8,-27,-7,-30,-7,-30,-9,-25,-9,-26,-9,-24,-9,-29,-8,-28,-9,-29,-11,-25,-11,-26,-11,-25,-12,-26,-12,-30,-15,-26,-15,-26,-14,-32
823337241,19560483,-1824,-8496,-24464,-63,94,823337241,0,31,-1,26,-2,26,2,29,-1,24,0,24,1,23,2,23,5,24,7,24,8,24,6,20,7,20,8,20,12,22,12,23,13,10,21,13,24,12,24,11,23,12,24,8,21,6,21,7,21,7,23,6,23,0,0,0,0,-7,28,-7,27,-8,24,-7,28,-7,27,-8,23,-8,22,-8,22,-5,27,-6,26,-4,27,-6,23,-4,25,-4,24,-3,26,-2,29,-3,27,-2,29,-1
823337343,19560483,-1824,-8496,-24464,-63,94,823337343,7,-32,9,-28,7,-27,5,-31,7,-24,5,-24,5,-25,4,-24,0,-27,-2,-27,-3,-26,0,-23,-2,-23,-3,-24,-7,-27,-7,-26,-4,-25,-8,-27,-8,-27,-6,-28,-6,-28,-2,-24,-1,-25,-1,-23,-2,-26,0,-25,0,0,0,0,12,-27,14,-27,15,-22,13,-26,14,-27,14,-20,14,-22,14,-21,11,-27,11,-26,11,-27,11,-23,13,10,-24,11,-25,11,-27,9,-31,13,10,-27,11,-29
823337860,19561947,-1840,-8512,-24512,-63,94,823337860,-14,-27,-13,-23,-13,-23,-14,-26,-12,-22,-13,-21,-14,-19,-13,-18,-16,-20,-16,-20,-19,-18,-15,-15,-16,-14,-18,-13,-20,-17,-22,-16,-21,-13,-22,-17,-22,-18,-21,-17,-21,-18,-18,-14,-17,-15,-17,-16,-16,-19,-15,-19,0,0,0,0,-6,-28,-6,-27,-5,-25,-6,-29,-5,-28,-5,-24,-5,-23,-6,-22,-7,-26,-7,-27,-8,-26,-8,-23,-9,-22,-10,-23,-10,-23,-12,-28,-11,-24,-11,-25,-13,-30
823338044,19562086,-1760,-8624,-24464,-63,94,823338044,-27,13,10,-30,8,-30,7,-25,11,-27,8,-26,9,-26,9,-24,13,10,-20,13,-19,13,-19,15,-21,13,-21,14,-21,16,-17,18,-17,19,-21,18,-18,18,-18,18,-18,17,-19,18,-22,14,-22,14,-21,13,-19,13,-20,13,0,0,0,0,-26,4,-27,3,-28,-1,-27,3,-27,2,-28,-1,-28,-1,-27,0,-26,4,-25,4,-25,5,-28,4,-28,3,-28,4,-29,5,-26,7,-31,6,-31,8
823338158,19562086,-1760,-8624,-24464,-63,94,823338158,23,-14,27,-15,27,-15,23,-14,25,-14,23,-15,23,-16,21,-15,17,-16,15,-16,15,-18,17,-18,16,-20,16,-20,13,-20,13,-21,16,-22,13,-21,13,-21,14,-20,14,-20,18,-20,18,-19,18,-18,15,-17,16,-16,0,0,0,0,24,-9,24,-8,26,-5,25,-8,24,-8,27,-5,26,-5,25,-6,24,-10,23,-9,23,-9,25,-9,27,-10,26,-11,27,-13,24,-12,29,-13,28,-14,25,-14
823338379,19562305,-1728,-8688,-24528,-63,94,823338379,-30,3,-32,4,-31,4,-26,2,-29,4,-28,6,-28,7,-26,7,-23,7,-22,6,-22,7,-23,13,10,-24,12,-25,15,-21,11,-22,12,-24,16,-22,12,-23,11,-22,11,-22,11,-25,12,-25,11,-25,9,-21,6,-22,5,0,0,0,0,-26,-3,-26,-4,-28,-4,-26,-5,-25,-5,-28,-5,-28,-5,-28,-4,-26,-4,-26,-3,-24,-3,-30,-1,-29,1,-29,1,-30,3,-28,0,-32,2,-33,2,-28
823338471,19562305,-1728,-8688,-24528,-63,94,823338471,26,12,28,7,27,7,25,9,26,6,25,5,25,4,25,3,22,4,23,4,23,2,24,-1,24,-2,25,-4,23,-1,24,-2,27,-5,25,-1,24,-1,23,0,24,0,25,-2,26,-1,25,0,22,4,22,5,0,0,0,0,21,14,20,14,23,14,20,15,20,16,23,14,23,14,22,12,20,13,20,14,20,13,24,13,10,25,13,10,25,9,27,8,24,12,28,9,29,9
823338581,19562305,-1696,-8592,-24528,-63,94,823338581,-8,-32,-8,-28,-8,-27,-10,-31,-8,-25,-9,-24,-10,-24,-10,-22,-13,-25,-15,-24,-16,-24,-13,-18,-14,-19,-16,-18,-19,-23,-20,-22,-19,-19,-20,-23,-21,-23,-19,-23,-19,-24,-16,-20,-15,-21,-14,-21,-14,-24,-12,-24,0,0,0,0,-1,-31,1,-31,1,-27,2,-31,2,-30,2,-26,1,-26,0,-25,0,-30,-1,-29,-2,-30,-4,-26,-4,-26,-5,-26,-5,-27,-6,-31,-6,-28,-6,-29,-7,-34
823338692,19562305,-1696,-8592,-24528,-63,94,823338692,-17,26,-22,23,-20,22,-16,24,-19,21,-17,22,-16,22,-15,22,-10,23,-9,23,-7,23,-9,22,-10,23,-8,23,-5,26,-4,25,-7,27,-4,26,-4,27,-5,27,-5,27,-11,25,-10,24,-11,23,-8,23,-9,22,0,0,0,0,-22,20,-22,18,-24,15,-22,17,-22,18,-23,13,-24,13,-22,14,-21,18,-20,17,-19,18,-21,17,-22,18,-21,19,-22,20,-20,22,-22,21,-22,23,-18,26
