local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
208071100941,2303491328,-32768,-4066,-12069,-57,24261,53266201840896,0,0,17,22,16,21,17,18,16,22,15,16,20,15,21,14,22,12,22,16,21,17,21,17,20,14,22,16,25,13,10,24,16,25,15,28,13,26,16,28,16,27,15,28,16,24,15,23,17,19,21,18,23,17,23,0,0,0,0,4,23,3,23,4,21,0,23,0,24,3,20,2,20,5,19,2,23,3,22,5,22,8,18,12,17,13,17,14,17,12,23,12,20,13
812777813,8998013,7808,-9232,-14384,-59,94,812777813,-23,-22,-18,-21,-21,-23,-21,-19,-21,-22,-19,-23,-19,-22,-19,-19,-23,-19,-24,-13,-30,-12,-26,-12,-26,-12,-28,-13,-28,-12,-33,-13,-28,-14,-34,-15,-32,-19,-28,-19,-29,-20,-23,-23,-24,-19,-27,-18,-27,-17,-25,-22,0,0,0,0,-6,-26,-5,-26,-3,-21,-11,-25,-11,-25,-7,-22,-7,-22,-6,-22,-10,-23,-12,-24,-11,-21,-11,-23,-8,-24,-9,-23,-10,-23,-17,-20,-17,-21,-20,-19,-23,-23
812777942,8998013,7696,-9312,-14528,-59,94,812777942,-26,-1,-28,0,-29,1,-25,-1,-27,2,-27,3,-27,4,-27,5,-25,3,-24,4,-24,6,-26,9,-26,13,10,-27,13,10,-25,8,-27,9,-29,12,-28,8,-29,6,-29,5,-29,5,-31,5,-30,4,-29,3,-27,-1,-27,-2,0,0,0,0,-18,-10,-18,-11,-22,-10,-19,-10,-19,-10,-22,-9,-22,-9,-21,-8,-19,-8,-19,-8,-19,-8,-23,-5,-23,-4,-24,-4,-25,-3,-22,-4,-26,-1,-27,1
812778071,8998013,7696,-9312,-14528,-59,94,812778071,24,12,26,8,26,7,25,13,10,26,7,26,6,26,5,26,5,25,6,25,5,26,4,26,1,27,0,28,-1,28,2,29,2,31,0,31,4,31,4,30,5,30,7,30,5,28,7,28,8,25,12,24,14,0,0,0,0,13,18,13,18,15,16,12,18,13,18,16,16,16,15,15,14,15,16,15,15,15,15,18,12,20,11,20,11,22,9,19,13,23,13,10,24,13
812778150,8998013,7696,-9312,-14528,-59,94,812778150,-11,-30,-10,-26,-12,-26,-13,-28,-11,-25,-11,-24,-11,-24,-13,-23,-17,-25,-18,-25,-21,-24,-17,-21,-19,-22,-20,-22,-23,-23,-24,-25,-22,-24,-24,-26,-23,-27,-21,-28,-21,-29,-16,-27,-15,-27,-14,-28,-14,-30,-12,-30,0,0,0,0,2,-26,3,-27,4,-22,2,-27,2,-26,2,-21,1,-22,2,-20,0,-26,-1,-26,-2,-25,-2,-23,-2,-22,-4,-24,-5,-24,-7,-28,-7,-24,-8,-25,-10,-30
812778273,8998013,7632,-9424,-14496,-59,94,812778273,-1,31,-3,27,-2,28,1,31,-2,27,-2,27,0,27,0,27,4,29,6,29,8,29,6,26,6,27,6,28,11,30,11,32,8,31,13,10,32,7,33,6,33,5,33,0,32,-1,31,-1,31,-1,31,-3,31,0,0,0,0,-11,23,-12,24,-13,19,-10,24,-10,25,-12,19,-11,19,-11,18,-9,25,-8,24,-7,24,-9,20,-8,22,-8,21,-7,23,-3,29,-5,25,-4,27,-2
812778399,8998013,7632,-9424,-14496,-59,94,812778399,20,-16,22,-17,22,-17,18,-17,22,-18,21,-18,20,-18,20,-18,15,-19,14,-19,13,-21,16,-21,15,-23,16,-25,13,-23,14,-25,17,-26,16,-25,17,-24,18,-22,19,-22,23,-21,23,-19,23,-19,21,-17,22,-14,0,0,0,0,19,-5,19,-6,22,-4,19,-7,20,-6,22,-5,22,-5,22,-5,18,-8,18,-8,17,-9,22,-9,21,-9,21,-9,21,-12,18,-12,22,-14,22,-16,19,-16
812778519,8998013,7632,-9424,-14496,-59,94,812778519,-24,-13,-28,-9,-28,-9,-27,-11,-27,-9,-28,-8,-27,-8,-27,-6,-26,-8,-28,-6,-28,-4,-28,-1,-29,-1,-31,0,-30,-2,-30,-3,-32,0,-32,-4,-32,-7,-31,-7,-31,-8,-31,-8,-31,-7,-31,-8,-27,-12,-26,-14,0,0,0,0,-14,-20,-13,-19,-16,-17,-15,-19,-14,-18,-18,-16,-17,-17,-17,-16,-16,-17,-15,-17,-15,-17,-18,-14,-22,-13,-20,-12,-23,-11,-20,-13,-25,-11,-27,-10,-24,-14
812778608,8998013,7600,-9456,-14528,-59,94,812778608,13,10,30,11,25,12,25,12,28,12,24,13,23,13,23,14,22,16,26,16,25,18,24,17,20,19,21,20,21,21,25,22,26,22,23,21,27,22,28,20,27,19,29,16,26,14,25,13,27,11,30,9,30,0,0,0,0,-4,27,-3,26,-2,21,-4,27,-4,27,-1,22,-1,21,0,22,-1,25,-1,25,1,25,3,22,5,22,5,22,7,23,5,26,9,24,9,25,9
812778712,8998013,7600,-9456,-14528,-59,94,812778712,0,-32,2,-27,2,-30,-1,-31,1,-29,0,-29,-1,-28,-1,-28,-5,-31,-8,-29,-9,-31,-7,-27,-8,-28,-9,-30,-12,-30,-13,-34,-10,-31,-13,-34,-11,-34,-10,-34,-8,-35,-3,-33,-2,-31,-1,-32,-2,-32,0,-32,0,0,0,0,12,-23,13,-23,13,-19,12,-24,13,-24,13,-18,12,-19,12,-19,9,-24,13,10,-25,7,-23,9,-22,8,-21,7,-22,7,-23,4,-28,4,-25,5,-28,3
