local_timestamp,rssi,tmag_x,tmag_y,tmag_z
817630082,-60,-13280,-3024,-19360
817630193,-59,-13280,-3024,-19360
817630270,-60,-13280,-3024,-19360
817630486,-60,-13328,-2896,-19328
817630838,-60,-13136,-2752,-19024
817630907,-60,-13136,-2752,-19024
817631010,-61,-13216,-3056,-18816
817631104,-61,-13216,-3056,-18816
817631187,-61,-13216,-3056,-18816
817631407,-61,-13360,-2784,-18672
817631937,-61,-13232,-2976,-18368
817632048,-61,-13232,-2976,-18368
817632126,-62,-13232,-2976,-18368
817632225,-62,-13136,-2816,-18192
817632343,-62,-13136,-2816,-18192
817632408,-63,-13136,-2816,-18192
817632824,-63,-13056,-3152,-17888
817632920,-63,-13056,-3152,-17888
817633005,-63,-13056,-3152,-17888
817633084,-63,-13056,-3152,-17888
817633172,-63,-13024,-3200,-17760
817633284,-63,-13024,-3200,-17760
817633401,-63,-13024,-3200,-17760
817633593,-63,-12928,-3104,-17536
817633726,-63,-13024,-3264,-17472
817633867,-63,-13024,-3264,-17472
817633954,-64,-13024,-3264,-17472
817634082,-64,-12784,-3440,-17344
817634215,-64,-12784,-3440,-17344
817634420,-64,-12896,-3632,-17200
817634557,-64,-12896,-3632,-17200
817635457,-64,-12848,-4032,-17088
817635566,-64,-12912,-4224,-16976
817635678,-63,-12912,-4224,-16976
817635751,-63,-12912,-4224,-16976
817635861,-64,-12944,-4432,-16976
817635954,-64,-12944,-4432,-16976
817636060,-64,-12944,-4432,-16976
817636179,-64,-12912,-4416,-16864
817636314,-64,-12912,-4416,-16864
817636430,-64,-12912,-4416,-16864
817636526,-63,-12896,-4688,-16800
817636637,-64,-12896,-4688,-16800
817636761,-63,-12768,-4880,-16736
817636898,-64,-12768,-4880,-16736
817636988,-64,-12768,-4880,-16736
817637126,-63,-12944,-5120,-16704
817637236,-63,-12944,-5120,-16704
817637362,-63,-12944,-5344,-16544
817637504,-63,-12944,-5344,-16544
817637601,-63,-12944,-5344,-16544
817637721,-62,-12752,-5296,-16448
817637855,-62,-12752,-5296,-16448
817637984,-62,-12512,-5664,-16368
817638117,-62,-12512,-5664,-16368
817638245,-62,-12512,-5664,-16368
817638358,-61,-12560,-5904,-16320
817638642,-61,-12576,-6176,-16256
817638769,-61,-12576,-6176,-16256
817638896,-61,-12400,-6320,-16256
817639034,-61,-12400,-6320,-16256
817639135,-60,-12400,-6320,-16256
817639278,-60,-12112,-6528,-16144
817639382,-60,-12112,-6528,-16144
817639504,-60,-12160,-6816,-16160
817639643,-60,-12160,-6816,-16160
817639763,-60,-12160,-6816,-16160
817639861,-60,-12048,-6928,-16096
817641968,-59,-10160,-8416,-15984
817642083,-59,-10160,-8416,-15984
817642167,-59,-10160,-8416,-15984
817642255,-59,-9792,-8720,-16096
817642372,-59,-9792,-8720,-16096
817642457,-59,-9792,-8720,-16096
817642587,-59,-9600,-8880,-16080
817642694,-59,-9600,-8880,-16080
817642822,-59,-9184,-9136,-16160
817642951,-59,-9184,-9136,-16160
