local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4031580966,-60,-768,480,96
4031581177,-60,-656,304,144
4031581294,-60,-656,304,144
4031581415,-60,-704,320,128
4031581549,-60,-704,320,128
4031581648,-60,-704,320,128
4031583140,-74,-608,192,144
4031583223,-60,-784,384,96
4031583320,-60,-784,384,96
4031583418,-60,-784,384,96
4031583528,-60,-560,368,80
4031583649,-60,-560,368,80
4031583718,-59,-560,368,80
4031583856,-60,-752,400,96
4031583994,-59,-752,400,96
4031584124,-60,-704,256,176
4031584272,-59,-704,256,176
4031584359,-60,-704,256,176
4031584493,-60,-640,240,128
4031584627,-59,-640,240,128
4031584748,-60,-832,224,96
4031584891,-60,-832,224,96
4031584994,-60,-832,224,96
4031585112,-60,-528,144,112
4031585231,-60,-528,144,112
4031585361,-60,-784,144,224
4031585494,-60,-784,144,224
4031585593,-60,-784,144,224
4031585721,-60,-704,352,80
4031587388,-59,-864,240,80
4031587496,-59,-704,304,48
4031587615,-60,-704,304,48
4031587683,-60,-704,304,48
4031587797,-59,-672,256,112
4031587914,-60,-672,256,112
4031588007,-60,-672,256,112
4031588135,-60,-640,256,128
4031588265,-60,-640,256,128
4031588393,-59,-784,352,64
4031588540,-60,-784,352,64
4031588628,-60,-784,352,64
4031588768,-60,-816,352,48
4031588881,-59,-816,352,48
4031589004,-60,-704,272,80
4031589139,-59,-704,272,80
4031589277,-59,-784,224,48
4031589410,-59,-784,224,48
4031589504,-60,-784,224,48
4031589628,-60,-800,224,112
4031589768,-60,-800,224,112
4031589896,-60,-784,400,64
4031590006,-60,-784,400,64
4031590108,-60,-784,400,64
4031590235,-59,-640,288,96
4031590380,-60,-640,288,96
4031590508,-71,-672,192,80
4031590586,-71,-672,192,80
4031590671,-59,-672,192,80
4031590793,-59,-672,192,80
4031590910,-59,-800,224,64
4031591011,-59,-800,224,64
4031591152,-59,-848,192,128
4031591298,-59,-848,192,128
4031591420,-60,-816,176,160
4031591566,-59,-816,176,160
4031591675,-59,-816,176,160
4031591806,-59,-752,240,112
4031591915,-59,-752,240,112
4031592051,-59,-768,176,96
4031592176,-59,-768,176,96
4031592251,-59,-768,176,96
4031592370,-59,-624,112,96
4031592498,-59,-624,112,96
4031592591,-59,-624,112,96
4031593058,-59,-736,128,64
4031593133,-59,-736,128,64
4031593252,-59,-832,48,128
4031593369,-59,-832,48,128
4031593448,-59,-832,48,128
4031593569,-59,-672,96,64
4031593696,-59,-672,96,64
4031593770,-59,-672,96,64
4031593892,-59,-800,-16,112
4031594018,-59,-800,-16,112
4031594127,-59,-800,-16,112
4031596501,-59,-816,80,96
4031596603,-59,-800,96,48
4031596725,-59,-800,96,48
4031596793,-59,-800,96,48
4031596896,-59,-720,-16,32
4031597009,-59,-720,-16,32
4031597102,-59,-720,-16,32
4031597227,-59,-704,16,160
4031597362,-59,-704,16,160
4031597480,-59,-704,160,80
4031597619,-59,-704,160,80
4031597720,-59,-704,160,80
4031597840,-58,-656,240,112
4031597963,-58,-656,240,112
4031598089,-58,-720,64,128
4031598229,-58,-720,64,128
4031598443,-58,-816,0,112
4031598568,-58,-816,0,112
4031598697,-58,-640,144,64
4031598835,-58,-640,144,64
4031599048,-58,-736,-48,112
4031599181,-58,-736,-48,112
4031599306,-58,-720,80,96
4031599433,-58,-720,80,96
4031599554,-58,-928,-48,96
4031599710,-58,-928,-48,96
4031599815,-58,-928,-48,96
4031599941,-58,-752,32,64
4031600061,-58,-752,32,64
4031600202,-58,-672,16,96
4031600332,-58,-672,16,96
4031600545,-58,-720,-144,128
4031600671,-58,-720,-144,128
4031600804,-58,-720,32,144
4031600934,-58,-720,32,144
4031601022,-58,-720,32,144
4031601129,-58,-736,0,128
4031601252,-58,-736,0,128
4031601371,-58,-736,0,128
4031601460,-58,-736,128,80
4031601568,-58,-736,128,80
4031601682,-58,-736,128,80
4031601775,-58,-592,0,64
4031603579,-57,-768,32,16
4031603669,-57,-768,32,16
4031603778,-58,-752,-64,80
4031603886,-57,-752,-64,80
4031603970,-57,-752,-64,80
4031604083,-57,-768,-32,112
4031604219,-57,-768,-32,112
4031604306,-57,-768,-32,112
4031604442,-57,-800,-64,64
4031604583,-57,-800,-64,64
4031604718,-57,-784,64,80
4031604852,-57,-784,64,80
4031604958,-57,-784,64,80
4031605102,-57,-864,192,80
4031605210,-57,-864,192,80
4031605341,-57,-832,-16,112
4031605495,-57,-832,-16,112
4031605619,-57,-784,80,64
4031605760,-57,-784,80,64
4031605854,-57,-784,80,64
4031605988,-57,-608,-112,112
4031606113,-57,-608,-112,112
4031606245,-57,-656,0,112
4031606387,-57,-656,0,112
4031606511,-57,-656,0,112
4031606629,-57,-640,-96,128
4031606737,-57,-640,-96,128
4031606872,-57,-720,0,96
4031607014,-56,-720,0,96
4031607135,-57,-688,-176,160
4031607274,-56,-688,-176,160
4031607368,-56,-688,-176,160
4031607505,-56,-864,80,80
4031607647,-68,-864,80,80
4031607843,-56,-768,-80,32
4031607955,-56,-768,-80,32
4031608087,-56,-688,-48,80
