local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
834610901,30836671,-448,-272,48,-59,94,834610901,-24,22,-21,16,-19,15,-21,21,-20,16,-18,17,-18,15,-15,17,-15,19,-11,21,-13,22,-10,17,-14,16,-10,19,-11,22,-12,22,-9,20,-11,23,-11,23,-11,22,-11,21,-11,17,-11,16,-11,15,-13,17,-13,16,0,0,0,0,-28,13,-28,12,-25,11,-28,12,-27,12,-23,9,-24,13,10,-22,9,-25,14,-25,13,-24,13,-22,12,-23,13,-21,13,10,-22,14,-25,20,-19,14,-24,17
834611364,30836710,-496,-288,128,-60,94,834611364,27,5,30,1,29,0,25,3,26,0,26,0,25,-2,24,-3,22,0,21,-1,21,-3,23,-6,24,-7,23,-8,21,-5,21,-5,23,-9,21,-5,21,-4,21,-4,21,-3,22,-5,22,-5,21,-4,18,0,18,0,0,0,0,0,25,9,23,11,26,9,24,13,10,24,13,10,26,9,26,9,25,9,23,9,23,8,22,8,26,5,26,5,27,4,27,4,25,5,29,2,30,2
834611496,30836772,-496,-288,128,-60,94,834611496,-1,-31,0,-28,1,-28,-2,-30,1,-25,-1,-25,-1,-24,-2,-23,-6,-27,-7,-25,-9,-25,-6,-21,-6,-21,-8,-21,-11,-23,-12,-25,-9,-21,-12,-24,-11,-25,-10,-24,-9,-23,-5,-21,-5,-20,-5,-19,-5,-22,-5,-21,0,0,0,0,8,-30,9,-29,8,-25,8,-29,9,-30,9,-25,9,-25,9,-24,6,-29,6,-29,5,-28,6,-26,4,-26,4,-26,4,-27,1,-30,3,-27,1,-29,0,-33
834611650,30836832,-496,-288,128,-59,94,834611650,-8,-31,-6,-27,-6,-27,-8,-29,-5,-25,-6,-24,-7,-24,-7,-22,-11,-24,-12,-23,-14,-23,-10,-19,-11,-19,-13,-19,-15,-20,-16,-21,-13,-18,-16,-21,-15,-21,-14,-21,-14,-21,-10,-19,-9,-18,-9,-18,-10,-20,-9,-20,0,0,0,0,0,-31,2,-30,3,-27,1,-31,2,-31,2,-26,3,-26,2,-25,0,-29,0,-29,-1,-28,-1,-26,0,-26,-1,-26,-3,-27,-5,-30,-5,-27,-6,-28,-7,-33
834611781,30836896,-496,-288,128,-60,94,834611781,-27,6,-31,7,-29,7,-25,6,-26,7,-26,8,-26,9,-25,9,-21,8,-20,8,-18,13,10,-21,12,-21,13,-21,13,-18,11,-17,11,-21,15,-18,11,-18,11,-18,11,-18,13,10,-22,11,-21,13,10,-21,9,-17,6,-17,6,0,0,0,0,-27,1,-27,1,-30,-1,-26,0,-27,0,-29,0,-29,0,-28,-1,-26,2,-25,0,-24,0,-27,3,-28,4,-28,4,-29,5,-27,5,-30,7,-31
834611913,30836958,-496,-288,128,-60,94,834611913,22,22,22,11,24,13,21,14,23,12,19,12,19,11,21,11,20,12,20,11,21,7,21,2,21,3,23,4,21,5,23,6,23,3,23,7,20,8,20,9,20,11,20,7,18,6,19,4,18,8,17,13,10,0,0,0,0,14,23,14,22,15,20,16,21,17,22,19,19,18,18,17,22,15,18,17,20,14,18,19,17,18,16,18,19,22,16,19,18,24,12,26,15,23
834612043,30836997,-496,-288,128,-60,94,834612043,22,-17,23,-20,24,-21,20,-17,22,-19,20,-20,19,-19,19,-19,15,-16,13,-17,12,-19,13,-22,13,-23,13,-22,13,10,-19,11,-20,12,-23,13,10,-20,12,-19,12,-18,12,-18,14,-20,14,-18,14,-19,12,-14,13,-13,0,0,0,0,24,-11,24,-11,27,-11,24,-12,24,-11,27,-12,27,-11,25,-11,23,-12,23,-11,21,-11,25,-15,25,-15,24,-16,25,-17,22,-15,25,-19,24,-20
834612174,30837059,-496,-288,128,-60,94,834612174,21,-17,26,-18,25,-17,20,-17,23,-16,22,-17,21,-17,20,-18,15,-17,15,-17,14,-18,16,-19,15,-19,14,-21,11,-20,11,-20,14,-23,13,10,-19,11,-20,12,-19,12,-18,15,-18,17,-17,16,-16,13,-14,13,-13,0,0,0,0,24,-11,25,-12,28,-10,25,-11,25,-10,27,-9,27,-9,25,-9,24,-12,22,-11,20,-12,27,-10,25,-12,23,-14,25,-16,23,-15,28,-17,28,-18,24
834612305,30837145,-496,-288,128,-60,94,834612305,-20,-27,-21,-21,-21,-20,-21,-24,-19,-20,-19,-18,-19,-17,-19,-16,-20,-19,-20,-17,-23,-15,-20,-11,-21,-11,-23,-11,-23,-14,-24,-14,-24,-9,-25,-13,-23,-14,-22,-14,-22,-16,-20,-12,-20,-12,-19,-12,-17,-16,-17,-16,0,0,0,0,-11,-30,-11,-30,-13,-27,-12,-31,-12,-29,-12,-25,-12,-25,-12,-25,-12,-28,-12,-27,-13,-26,-15,-23,-16,-23,-16,-23,-18,-23,-17,-27,-20,-22,-21,-24,-19,-29
834612436,30837205,-496,-288,128,-60,94,834612436,-19,21,-23,19,-23,20,-17,20,-22,19,-20,18,-19,18,-18,17,-13,19,-11,19,-10,21,-13,20,-11,20,-12,21,-8,21,-8,23,-11,21,-8,22,-10,21,-10,19,-11,20,-15,17,-14,17,-14,17,-11,17,-12,16,0,0,0,0,-23,16,-24,15,-25,13,-23,17,-23,16,-25,13,-24,12,-24,13,-22,15,-22,16,-20,16,-24,15,-24,15,-24,15,-24,16,-20,19,-23,20,-23,21,-21,22
