local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4026075978,-55,112,-5728,-7840
4026076089,-55,112,-5728,-7840
4026076163,-55,112,-5728,-7840
4026076268,-55,32,-5728,-7984
4026076429,-55,32,-5728,-7984
4026076559,-55,160,-5712,-8144
4026077120,-54,208,-5680,-8656
4026077237,-54,208,-5680,-8656
4026077321,-55,208,-5680,-8656
4026077417,-55,-32,-5712,-8768
4026077526,-55,-32,-5712,-8768
4026077609,-55,-32,-5712,-8768
4026077729,-55,16,-5664,-9072
4026077874,-55,16,-5664,-9072
4026077993,-55,16,-5664,-9072
4026078115,-55,96,-5616,-9312
4026078221,-55,96,-5616,-9312
4026078356,-56,192,-5664,-9552
4026078490,-56,192,-5664,-9552
4026078613,-56,16,-5344,-9904
4026078747,-56,16,-5344,-9904
4026078841,-56,16,-5344,-9904
4026078964,-56,160,-5568,-10016
4026079100,-56,160,-5568,-10016
4026079228,-56,64,-5408,-10304
4026079371,-56,64,-5408,-10304
4026079503,-56,64,-5408,-10304
4026079622,-55,0,-5280,-10592
4026079730,-55,0,-5280,-10592
4026079853,-55,32,-5200,-10752
4026080001,-55,32,-5200,-10752
4026080122,-55,-32,-5152,-11024
4026080268,-55,-32,-5152,-11024
4026080369,-55,-32,-5152,-11024
4026080491,-55,-208,-5072,-11312
4026080614,-54,-208,-5072,-11312
4026080751,-54,-368,-4912,-11520
4026080879,-54,-368,-4912,-11520
4026081010,-54,-368,-4912,-11520
4026081120,-54,-592,-4752,-11712
4026081243,-54,-592,-4752,-11712
4026081381,-53,-736,-4528,-11920
4026081511,-53,-736,-4528,-11920
4026081640,-53,-736,-4528,-11920
4026081726,-53,-640,-4528,-12064
4026081842,-53,-640,-4528,-12064
4026081962,-52,-640,-4528,-12064
4026082057,-52,-896,-4384,-12272
4026082157,-52,-896,-4384,-12272
4026082276,-52,-912,-4128,-12416
4026082387,-52,-912,-4128,-12416
4026082478,-52,-912,-4128,-12416
4026084932,-53,-2512,-3344,-13088
4026085060,-53,-2944,-3296,-13040
4026085276,-53,-2944,-3296,-13040
4026085388,-53,-3104,-3024,-13088
4026085490,-54,-3104,-3024,-13088
4026085603,-54,-3328,-2976,-13040
4026085944,-54,-3488,-2896,-13008
4026086059,-54,-3488,-2896,-13008
4026086127,-54,-3488,-2896,-13008
4026086240,-55,-3712,-3008,-12848
4026086358,-55,-3712,-3008,-12848
4026086432,-85,-3712,-3008,-12848
4026086539,-56,-3952,-2896,-12832
4026087000,-56,-4208,-2720,-12720
4026087109,-56,-4352,-2832,-12592
4026087196,-56,-4352,-2832,-12592
4026087291,-57,-4352,-2832,-12592
4026087394,-57,-4352,-2832,-12592
4026087477,-58,-4528,-2640,-12416
4026087601,-58,-4528,-2640,-12416
4026088052,-58,-4848,-2768,-12000
4026088157,-59,-4848,-2768,-12000
4026088250,-58,-4848,-2768,-12000
4026088341,-59,-5216,-2720,-11808
4026088455,-59,-5216,-2720,-11808
4026088539,-59,-5216,-2720,-11808
4026088664,-59,-5248,-2704,-11536
4026088783,-59,-5248,-2704,-11536
4026088901,-60,-5456,-2720,-11216
4026089522,-60,-5616,-2784,-10576
4026089650,-60,-5616,-2784,-10576
4026089766,-60,-5616,-2784,-10576
4026089856,-60,-5664,-2752,-10288
4026089962,-60,-5664,-2752,-10288
4026090068,-60,-5664,-2752,-10288
4026090184,-60,-5808,-2832,-10016
4026090291,-60,-5808,-2832,-10016
4026090424,-60,-5680,-2816,-9648
4026090566,-60,-5680,-2816,-9648
4026090690,-60,-5648,-2672,-9280
4026090814,-60,-5648,-2672,-9280
4026090915,-60,-5648,-2672,-9280
4026091038,-60,-5856,-2960,-9008
4026091177,-60,-5856,-2960,-9008
4026091296,-60,-5760,-2752,-8720
4026091438,-60,-5760,-2752,-8720
4026091546,-60,-5760,-2752,-8720
4026091668,-60,-5856,-2832,-8272
4026091918,-60,-5520,-2928,-8064
4026092048,-60,-5520,-2928,-8064
4026092180,-60,-5520,-2928,-8064
4026092307,-60,-5648,-2880,-7648
4026092415,-60,-5648,-2880,-7648
4026092673,-61,-5520,-3056,-7440
4026092878,-61,-5488,-3088,-7168
4026092993,-61,-5488,-3088,-7168
4026093120,-61,-5312,-3184,-6928
4026093268,-62,-5312,-3184,-6928
4026093469,-62,-5456,-3088,-6688
4026095398,-63,-4960,-3456,-5744
4026095525,-63,-4960,-3456,-5744
4026095595,-63,-4864,-3552,-5584
4026095701,-63,-4864,-3552,-5584
4026095788,-63,-4864,-3552,-5584
4026095885,-63,-4896,-3632,-5520
4026096025,-63,-4896,-3632,-5520
4026096139,-63,-4672,-3600,-5472
4026096300,-63,-4672,-3600,-5472
4026096424,-63,-4656,-3616,-5312
4026096541,-63,-4656,-3616,-5312
4026096647,-64,-4656,-3616,-5312
4026096776,-64,-4560,-3728,-5216
4026096915,-64,-4560,-3728,-5216
4026097037,-64,-4560,-3760,-5088
4026097175,-65,-4560,-3760,-5088
4026097262,-65,-4560,-3760,-5088
4026097393,-65,-4432,-3760,-5088
4026097521,-65,-4432,-3760,-5088
4026097642,-65,-4464,-3936,-4944
4026097783,-65,-4464,-3936,-4944
4026097889,-65,-4464,-3936,-4944
4026098143,-65,-4384,-3888,-4912
4026098276,-64,-4304,-3952,-4800
4026098410,-64,-4304,-3952,-4800
4026098533,-64,-4208,-4000,-4704
4026098670,-63,-4208,-4000,-4704
4026098776,-62,-4208,-4000,-4704
4026100468,-62,-3952,-4208,-4368
4026100552,-61,-3952,-4208,-4368
4026100663,-61,-3632,-4224,-4320
4026100766,-61,-3632,-4224,-4320
4026100848,-60,-3632,-4224,-4320
4026100959,-60,-3616,-4144,-4256
4026101099,-60,-3616,-4144,-4256
4026101197,-59,-3616,-4144,-4256
4026101316,-59,-3424,-4384,-4240
4026101436,-59,-3424,-4384,-4240
4026101566,-58,-3408,-4384,-4256
4026101706,-58,-3408,-4384,-4256
4026101808,-57,-3408,-4384,-4256
4026101925,-67,-3296,-4208,-4160
4026103685,-54,-2816,-4336,-4128
4026103814,-54,-2816,-4336,-4128
4026103941,-54,-2816,-4336,-4128
4026104080,-54,-2816,-4336,-4128
4026104217,-54,-2608,-4464,-4048
4026104349,-54,-2608,-4464,-4048
4026104620,-54,-2400,-4432,-4032
4026104768,-54,-2400,-4432,-4032
4026104868,-54,-2400,-4432,-4032
4026105017,-55,-2400,-4432,-4032
4026105145,-55,-2400,-4432,-4032
4026105244,-55,-2400,-4432,-4032
4026105395,-55,-2400,-4432,-4032
4026105494,-55,-2400,-4432,-4032
4026105643,-56,-2400,-4432,-4032
4026105771,-56,-2400,-4432,-4032
4026105919,-56,-2400,-4432,-4032
4026106046,-57,-2400,-4432,-4032
4026106175,-57,-2400,-4432,-4032
4026106303,-57,-2400,-4432,-4032
4026106431,-58,-2400,-4432,-4032
4026106530,-59,-2400,-4432,-4032
4026106680,-59,-2400,-4432,-4032
4026106811,-60,-2400,-4432,-4032
4026106910,-60,-2400,-4432,-4032
4026107060,-61,-2400,-4432,-4032
4026107187,-63,-2400,-4432,-4032
4026107314,-64,-2400,-4432,-4032
4026107413,-65,-2400,-4432,-4032
4026107563,-66,-2400,-4432,-4032
4026107691,-68,-2400,-4432,-4032
4026107819,-69,-2400,-4432,-4032
4026107947,-69,-2400,-4432,-4032
4026108087,-68,-2400,-4432,-4032
4026108883,-62,-1456,-4480,-4208
4026109010,-62,-1456,-4480,-4208
4026109138,-61,-1456,-4480,-4208
4026109238,-61,-1456,-4480,-4208
4026109516,-60,-1456,-4480,-4208
4026109639,-60,-1456,-4480,-4208
4026109788,-60,-1456,-4480,-4208
4026109916,-59,-1456,-4480,-4208
4026110148,-59,-1376,-4480,-4240
4026110288,-59,-1376,-4480,-4240
4026110388,-58,-1376,-4480,-4240
4026110549,-59,-1376,-4480,-4240
4026110740,-58,-1200,-4672,-4448
4026110868,-58,-1200,-4672,-4448
4026110996,-58,-1200,-4672,-4448
4026111124,-58,-1200,-4672,-4448
4026111252,-58,-1200,-4672,-4448
4026111391,-58,-1200,-4672,-4448
4026111574,-58,-1200,-4672,-4448
4026111679,-58,-1200,-4672,-4448
4026111852,-58,-1200,-4672,-4448
4026111982,-58,-1200,-4672,-4448
4026112109,-58,-1200,-4672,-4448
4026112269,-59,-1024,-4624,-4672
4026112972,-59,-1152,-4912,-4864
4026113071,-59,-1152,-4912,-4864
4026113212,-60,-1152,-4912,-4864
4026113311,-60,-1152,-4912,-4864
4026113472,-60,-1152,-4912,-4864
4026113600,-60,-1152,-4912,-4864
4026113728,-61,-1152,-4912,-4864
4026113876,-61,-1152,-4912,-4864
4026114003,-61,-1152,-4912,-4864
4026114130,-62,-1152,-4912,-4864
4026114287,-62,-992,-4928,-4880
4026114465,-62,-992,-4928,-4880
4026114576,-62,-960,-5248,-5120
4026114781,-63,-944,-5296,-5152
4026114921,-63,-944,-5296,-5152
4026115105,-63,-1088,-5280,-5184
4026115223,-63,-1088,-5280,-5184
4026115405,-63,-928,-5296,-5152
4026115528,-63,-928,-5296,-5152
4026115739,-63,-896,-5232,-5120
4026115844,-64,-896,-5232,-5120
4026115932,-64,-896,-5232,-5120
4026116035,-64,-992,-5312,-5168
4026116169,-64,-992,-5312,-5168
4026116673,-64,-816,-5328,-5168
4026116767,-65,-816,-5328,-5168
4026117066,-67,-912,-5104,-5136
4026117214,-68,-912,-5104,-5136
4026117303,-68,-912,-5104,-5136
4026117466,-70,-912,-5104,-5136
4026117593,-71,-912,-5104,-5136
4026117743,-73,-912,-5104,-5136
4026117871,-75,-912,-5104,-5136
4026117999,-77,-912,-5104,-5136
4026118138,-79,-912,-5104,-5136
4026118266,-79,-912,-5104,-5136
4026118365,-78,-912,-5104,-5136
4026118515,-76,-912,-5104,-5136
4026118643,-74,-912,-5104,-5136
4026118772,-72,-912,-5104,-5136
4026118869,-71,-912,-5104,-5136
4026119019,-70,-912,-5104,-5136
4026119108,-69,-912,-5104,-5136
4026119272,-68,-912,-5104,-5136
4026119344,-68,-912,-5104,-5136
4026119503,-67,-912,-5104,-5136
4026119618,-66,-912,-5104,-5136
4026119762,-66,-912,-5104,-5136
4026119834,-66,-912,-5104,-5136
4026120007,-65,-912,-5104,-5136
4026120098,-65,-912,-5104,-5136
4026120259,-65,-912,-5104,-5136
4026120347,-65,-912,-5104,-5136
4026120508,-65,-912,-5104,-5136
4026120636,-65,-912,-5104,-5136
4026120764,-65,-912,-5104,-5136
4026120892,-66,-912,-5104,-5136
4026121021,-66,-912,-5104,-5136
4026121120,-66,-912,-5104,-5136
4026121270,-67,-912,-5104,-5136
4026121418,-67,-912,-5104,-5136
4026121559,-68,-912,-5104,-5136
4026121725,-67,-720,-5168,-5200
4026121852,-67,-720,-5168,-5200
4026121951,-67,-720,-5168,-5200
4026122100,-66,-720,-5168,-5200
4026122200,-66,-720,-5168,-5200
4026122350,-65,-720,-5168,-5200
4026122478,-64,-720,-5168,-5200
4026122727,-63,-720,-5168,-5200
4026122841,-62,-720,-5168,-5200
4026123074,-61,544,-4768,-6304
4026123385,-60,672,-4736,-6432
4026123497,-60,720,-4704,-6560
4026123595,-59,720,-4704,-6560
4026123693,-58,720,-4704,-6560
4026124010,-58,768,-4672,-6768
4026124118,-57,912,-4784,-6912
4026124247,-57,912,-4784,-6912
4026124316,-57,912,-4784,-6912
4026124427,-56,816,-4752,-7136
4026124551,-56,816,-4752,-7136
4026124674,-56,816,-4752,-7136
4026124776,-56,832,-4720,-7360
4026124913,-55,832,-4720,-7360
4026125041,-55,944,-4800,-7536
4026125169,-55,944,-4800,-7536
4026126447,-55,960,-4976,-8544
4026126583,-55,1040,-4880,-8848
4026129130,-55,816,-4544,-11104
4026129288,-55,816,-4544,-11104
4026129378,-55,816,-4544,-11104
4026129535,-55,816,-4544,-11104
4026129621,-55,816,-4544,-11104
4026129775,-55,816,-4544,-11104
4026129857,-54,816,-4544,-11104
4026130013,-54,816,-4544,-11104
4026130097,-54,816,-4544,-11104
4026130251,-54,816,-4544,-11104
4026130334,-54,816,-4544,-11104
4026130408,-54,816,-4544,-11104
4026130514,-54,816,-4544,-11104
4026130732,-54,816,-4544,-11104
4026130803,-53,816,-4544,-11104
4026130874,-53,816,-4544,-11104
4026130948,-53,816,-4544,-11104
4026131047,-53,816,-4544,-11104
4026131306,-53,816,-4544,-11104
4026131389,-53,816,-4544,-11104
4026131457,-53,816,-4544,-11104
4026131530,-52,816,-4544,-11104
4026131604,-52,816,-4544,-11104
4026131838,-52,816,-4544,-11104
4026131921,-52,816,-4544,-11104
4026131997,-52,816,-4544,-11104
4026132066,-52,816,-4544,-11104
4026132139,-52,816,-4544,-11104
4026132277,-52,816,-4544,-11104
4026132375,-52,816,-4544,-11104
4026132465,-52,816,-4544,-11104
4026132557,-52,816,-4544,-11104
4026132962,-52,816,-4544,-11104
4026133043,-52,816,-4544,-11104
4026133118,-52,816,-4544,-11104
4026133187,-52,816,-4544,-11104
