local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
834328418,30551273,-480,-192,64,-74,94,834328418,-9,31,-11,23,-11,17,-14,12,-18,6,-19,2,-25,4,-27,2,-30,7,-26,11,-32,17,-24,21,-22,24,-18,26,-12,23,-12,27,-9,26,-8,22,-8,18,-10,15,-8,14,-13,12,-17,14,-19,12,-18,12,-19,15,0,0,0,0,-6,30,-5,33,-1,31,-4,36,-4,36,-5,33,-6,29,-8,25,-12,28,-15,24,-16,22,-18,25,-19,25,-21,29,-21,32,-20,34,-15,39,-16,38,-14,31
834328497,30551273,-432,-288,64,-54,94,834328497,-9,31,-10,27,-11,27,-7,29,-10,25,-8,26,-7,25,-7,24,-3,27,-2,27,0,28,-3,24,-2,25,-1,26,2,28,2,29,-1,27,1,29,0,29,-1,28,-1,28,-5,25,-7,24,-7,23,-7,24,-8,23,0,0,0,0,-16,23,-16,23,-17,19,-16,23,-15,22,-16,18,-16,19,-15,18,-14,24,-13,23,-13,23,-14,21,-13,22,-13,22,-12,24,-11,28,-12,25,-12,27,-9,31
834328604,30551273,-432,-288,64,-54,94,834328604,2,32,2,26,2,28,3,29,2,26,3,25,2,25,3,23,6,27,6,25,9,25,8,21,9,22,13,10,23,11,25,12,27,13,10,23,11,27,9,27,8,27,8,27,4,24,4,22,4,23,3,25,1,25,0,0,0,0,-8,26,-8,26,-7,22,-7,27,-7,26,-6,22,-6,23,-6,22,-5,26,-5,27,-4,25,-3,23,-3,23,-3,24,-2,25,-1,28,1,26,1,28
834328684,30551273,-432,-288,64,-54,94,834328684,22,-20,24,-17,25,-19,20,-19,23,-19,21,-19,21,-19,20,-19,16,-21,14,-19,15,-21,17,-20,17,-21,17,-24,12,-22,14,-25,16,-23,14,-24,14,-23,15,-22,16,-22,19,-20,19,-17,20,-17,17,-16,18,-14,0,0,0,0,23,-10,23,-11,25,-6,23,-9,24,-9,26,-7,25,-7,25,-8,21,-12,23,-12,20,-12,24,-12,24,-13,24,-13,24,-15,21,-15,25,-16,26,-17,24,-19
834328783,30551273,-384,-464,80,-54,94,834328783,-27,-6,-30,-4,-31,-4,-26,-5,-29,-3,-28,-2,-28,-2,-27,-1,-24,-2,-23,-1,-25,1,-26,3,-26,4,-27,5,-24,3,-26,4,-28,5,-26,3,-26,1,-25,0,-25,-1,-27,0,-25,-1,-26,-2,-22,-4,-22,-5,0,0,0,0,-21,-12,-21,-12,-23,-13,-21,-12,-22,-12,-24,-12,-23,-12,-23,-11,-21,-10,-22,-10,-21,-10,-26,-8,-26,-7,-26,-7,-27,-6,-25,-8,-29,-5,-30,-4,-28,-7
834328902,30551273,-384,-464,80,-54,94,834328902,-14,27,-17,24,-17,25,-13,25,-16,24,-14,23,-13,23,-13,23,-8,24,-8,24,-7,26,-9,24,-9,24,-8,25,-4,26,-5,29,-8,26,-6,29,-6,28,-7,26,-8,26,-12,23,-13,22,-14,22,-12,21,-13,20,0,0,0,0,-18,19,-19,19,-21,14,-20,19,-20,19,-21,15,-21,14,-20,15,-17,20,-18,20,-16,19,-19,18,-18,19,-18,20,-17,21,-15,23,-19,23,-18,25,-16,27
834328979,30551273,-384,-464,80,-54,94,834328979,-17,26,-20,23,-19,23,-15,25,-18,22,-17,23,-16,22,-15,22,-11,25,-9,24,-8,25,-10,23,-10,24,-9,25,-6,26,-6,27,-9,27,-7,27,-8,27,-9,26,-10,26,-14,23,-14,22,-14,21,-12,21,-14,19,0,0,0,0,-21,16,-22,16,-23,13,-21,17,-22,16,-23,12,-22,13,-21,13,-20,18,-19,17,-19,18,-20,16,-20,17,-20,18,-21,19,-18,23,-20,21,-20,23,-18,25
834329113,30551273,-560,-432,192,-54,94,834329113,14,28,15,22,15,23,15,25,15,21,15,20,16,19,15,18,17,20,16,20,19,20,17,15,18,15,20,15,20,18,22,19,20,16,22,20,20,20,19,20,18,21,17,17,15,17,14,18,12,21,11,21,0,0,0,0,4,26,4,26,5,23,3,28,4,27,5,22,5,22,6,22,6,25,6,26,6,24,9,22,13,10,22,11,22,12,22,11,26,13,23,14,24,14
834329265,30551273,-560,-432,192,-54,94,834329265,27,-7,29,-9,30,-8,26,-8,28,-9,28,-9,27,-10,26,-10,22,-10,21,-10,22,-13,23,-13,23,-14,24,-15,20,-14,21,-16,25,-16,23,-14,23,-13,23,-12,23,-12,26,-11,25,-9,25,-8,22,-6,21,-4,0,0,0,0,24,1,24,0,27,2,24,1,24,1,27,2,26,2,25,1,24,-1,24,-1,23,-2,27,-3,27,-3,27,-4,29,-6,26,-4,30,-7,31,-7,27,-7
834329395,30551273,-384,-608,64,-54,94,834329395,-2,32,-4,28,-4,28,-1,31,-3,28,-2,27,-2,26,-1,25,2,27,4,27,6,28,3,24,4,24,5,25,8,27,9,28,6,26,8,29,6,29,5,28,4,28,0,25,-1,24,-1,25,0,25,-2,25,0,0,0,0,-11,25,-12,26,-13,22,-11,27,-11,26,-12,21,-11,21,-11,21,-9,26,-9,26,-7,25,-9,24,-8,24,-8,24,-7,25,-4,29,-6,28,-5,29,-3,33
