local_timestamp,rssi,tmag_x,tmag_y,tmag_z
823462750,-115,3360,10,-24561
823462882,-115,3360,10,-24561
823462970,-115,3360,10,-24561
823463135,-115,3360,10,-24561
823463267,-115,3360,10,-24561
823463355,-115,3360,10,-24561
823463520,-115,3360,10,-24561
823463608,-115,3360,10,-24561
823463772,-115,3360,10,-24561
823463874,-115,3360,10,-24561
823464108,-115,3360,10,-24561
823464206,-115,3360,10,-24561
823464454,-54,2256,4416,-29360
823464525,-54,2256,4416,-29360
823464760,-54,1984,4304,-29264
823464847,-54,1984,4304,-29264
823465091,-54,2112,4528,-29392
823465206,-54,1952,4336,-29376
823465304,-54,1952,4336,-29376
823465393,-54,1952,4336,-29376
823465524,-54,1920,4512,-29360
823465875,-54,1888,4624,-29424
823465973,-54,1888,4624,-29424
823466082,-54,1968,4496,-29264
823466207,-54,1968,4496,-29264
823466281,-54,1968,4496,-29264
823466390,-54,1872,4464,-29424
823466533,-55,1872,4464,-29424
823466631,-55,1872,4464,-29424
823466869,-55,1808,4496,-29376
823467890,-55,1504,4528,-29408
823468017,-55,1504,4528,-29408
823468144,-55,1504,4528,-29408
823468271,-55,1504,4528,-29408
823468399,-55,1504,4528,-29408
823468498,-55,1504,4528,-29408
823468655,-55,1504,4528,-29408
823468732,-55,1504,4528,-29408
823468883,-55,1504,4528,-29408
823468954,-55,1504,4528,-29408
823469126,-56,1504,4528,-29408
823469235,-56,1504,4528,-29408
823469384,-56,1504,4528,-29408
823469467,-56,1504,4528,-29408
823469628,-56,1504,4528,-29408
823469756,-56,1504,4528,-29408
823469933,-56,1680,4432,-29440
823470063,-56,1680,4432,-29440
823470194,-56,1680,4432,-29440
823470337,-56,1680,4432,-29440
823470467,-56,1680,4432,-29440
823470599,-56,1680,4432,-29440
823470702,-56,1680,4432,-29440
823470868,-56,1680,4432,-29440
823470945,-56,1680,4432,-29440
823471109,-56,1680,4432,-29440
823471211,-56,1680,4432,-29440
823471745,-71,1136,4832,-29392
823471832,-57,1136,4832,-29392
823471975,-57,976,4704,-29392
823472170,-57,976,4704,-29392
823472283,-57,944,4960,-29360
823472400,-57,944,4960,-29360
823472482,-57,944,4960,-29360
823472600,-57,864,4896,-29312
823472980,-57,928,4864,-29408
823473052,-57,928,4864,-29408
823473159,-57,880,4960,-29456
823473275,-57,880,4960,-29456
823473350,-57,880,4960,-29456
823473455,-57,928,5040,-29392
823473596,-58,928,5040,-29392
823473715,-58,720,4832,-29376
823473833,-58,720,4832,-29376
823473939,-58,720,4832,-29376
823474067,-58,640,5008,-29456
823474202,-58,640,5008,-29456
823474320,-58,800,5104,-29360
823474473,-58,800,5104,-29360
823474586,-58,800,5104,-29360
823475564,-58,544,4896,-29360
823475679,-58,544,4896,-29360
823475748,-59,544,4896,-29360
823475846,-59,512,4976,-29376
823475940,-59,512,4976,-29376
823476023,-59,512,4976,-29376
823476151,-59,448,5184,-29424
823476284,-59,448,5184,-29424
823477994,-60,160,4976,-29264
823478127,-61,160,4976,-29264
823478258,-61,160,4976,-29264
823478389,-61,160,4976,-29264
823478540,-61,160,4976,-29264
823478830,-61,16,4976,-29280
823478955,-61,16,4976,-29280
823479108,-61,16,4976,-29280
823479207,-61,16,4976,-29280
823479378,-61,16,4976,-29280
823479448,-62,16,4976,-29280
823479598,-62,16,4976,-29280
823479849,-61,160,5168,-29328
823480291,-72,-208,5040,-29216
823480380,-62,-288,5136,-29200
823480521,-62,-288,5136,-29200
823481854,-63,-464,5344,-29168
823482000,-63,-464,5344,-29168
823482216,-63,-448,5136,-29056
823482315,-63,-448,5136,-29056
823482510,-63,-352,5264,-29184
823482622,-64,-352,5264,-29184
823482834,-64,-464,5152,-29248
823482928,-64,-464,5152,-29248
823483036,-64,-544,5232,-29136
823483182,-64,-544,5232,-29136
823483475,-64,-608,5248,-29072
823483559,-64,-608,5248,-29072
823483668,-64,-672,5216,-29056
823483781,-64,-672,5216,-29056
823483850,-64,-672,5216,-29056
823483958,-64,-544,5312,-29072
823484097,-64,-544,5312,-29072
823484219,-64,-736,5296,-29104
823484374,-64,-736,5296,-29104
823484490,-64,-736,5296,-29104
823484608,-64,-832,5216,-29024
823484715,-64,-832,5216,-29024
823484836,-64,-896,5280,-29008
823484984,-64,-896,5280,-29008
823485121,-64,-720,5280,-29040
823485262,-64,-720,5280,-29040
823485371,-64,-720,5280,-29040
823485505,-64,-912,5232,-28880
823485614,-64,-912,5232,-28880
823485742,-64,-1088,5312,-28944
823485881,-64,-1088,5312,-28944
823486001,-64,-944,5248,-28992
823486142,-64,-944,5248,-28992
823486249,-64,-944,5248,-28992
823486383,-64,-992,5200,-28976
823486504,-63,-992,5200,-28976
823486640,-64,-1072,5328,-28912
823486783,-63,-1072,5328,-28912
823486906,-63,-1104,5216,-28912
823487043,-63,-1104,5216,-28912
