local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
823227954,19451508,-7968,1344,-25376,-58,94,823227954,-15,-30,-15,-24,-16,-26,-15,-28,-15,-24,-16,-23,-16,-22,-15,-22,-18,-24,-18,-23,-20,-23,-18,-18,-19,-18,-22,-18,-21,-22,-23,-23,-21,-19,-23,-24,-22,-24,-20,-24,-19,-24,-16,-21,-14,-21,-14,-21,-12,-24,-10,-25,0,0,0,0,-3,-28,-2,-28,-3,-24,-2,-29,-2,-28,-4,-24,-3,-24,-4,-23,-4,-27,-5,-27,-5,-26,-8,-24,-9,-23,-9,-23,-11,-24,-10,-27,-12,-24,-13,-25,-14,-31
823228057,19451508,-7968,1344,-25376,-58,94,823228057,9,31,9,24,9,28,9,28,13,10,26,9,25,13,10,23,13,10,23,13,25,14,24,17,24,14,20,13,20,14,22,16,23,18,27,14,22,18,27,15,27,14,26,13,27,8,24,8,22,7,23,8,24,5,25,0,0,0,0,1,28,0,28,0,22,0,29,1,27,0,23,-1,22,-1,23,1,26,1,27,1,25,3,24,3,23,4,23,5,23,8,27,7,25,9
823228210,19451732,-7968,1344,-25376,-58,94,823228210,26,9,28,4,30,4,25,6,28,3,27,3,27,2,26,1,24,3,23,3,26,0,26,-3,26,-3,28,-4,25,-1,28,-2,27,-3,28,0,27,1,26,3,26,3,26,2,25,3,25,3,21,6,20,8,0,0,0,0,17,15,18,15,20,13,18,15,19,15,21,13,21,13,21,12,18,12,20,13,18,11,23,9,23,8,24,8,24,6,22,13,10,28,6,29,5,27
823228340,19451872,-7968,1344,-25376,-58,94,823228340,19,-20,22,-20,24,-21,18,-20,22,-20,21,-21,20,-20,19,-20,15,-21,12,-21,12,-24,15,-22,14,-24,15,-26,11,-23,12,-26,16,-25,13,-24,14,-24,15,-22,16,-22,19,-20,19,-18,19,-18,17,-16,17,-15,0,0,0,0,21,-11,21,-11,24,-8,21,-12,21,-12,24,-9,24,-9,24,-9,19,-13,19,-13,19,-12,23,-13,22,-14,22,-14,23,-16,19,-16,23,-18,23,-20,20,-21
823228471,19452364,-7968,1344,-25376,-58,94,823228471,-17,-30,-17,-24,-18,-26,-17,-27,-15,-23,-18,-22,-17,-22,-17,-21,-20,-24,-20,-23,-22,-22,-19,-18,-21,-18,-23,-19,-24,-20,-25,-22,-23,-19,-24,-22,-24,-23,-21,-24,-22,-24,-17,-21,-16,-20,-15,-21,-14,-24,-12,-25,0,0,0,0,-4,-28,-3,-29,-4,-25,-4,-29,-4,-28,-5,-24,-5,-24,-5,-24,-6,-28,-7,-28,-7,-27,-9,-24,-10,-23,-11,-23,-12,-25,-12,-28,-14,-24,-15,-25,-15,-31
823228613,19452477,-7968,1344,-25376,-58,94,823228613,-25,7,-29,9,-29,9,-25,7,-28,8,-27,9,-27,9,-25,9,-23,8,-21,9,-21,11,-23,13,-24,14,-24,15,-21,12,-23,13,-25,15,-22,12,-23,11,-23,9,-23,8,-25,9,-25,7,-24,6,-21,4,-21,2,0,0,0,0,-22,-2,-22,-2,-25,-2,-22,-2,-23,-1,-25,-2,-25,-2,-24,-1,-22,0,-22,0,-21,1,-25,2,-25,3,-26,4,-27,5,-23,4,-28,7,-29,8,-26,7
823228756,19452519,-7968,1344,-25376,-58,94,823228756,4,33,2,28,2,29,5,31,2,27,3,27,3,26,4,25,8,28,9,27,11,27,9,24,8,25,9,25,14,27,14,28,13,10,27,13,28,11,28,13,10,28,9,29,4,26,3,25,2,25,2,26,1,25,0,0,0,0,-6,27,-7,27,-9,22,-7,28,-7,27,-8,22,-8,23,-8,22,-4,26,-4,27,-4,26,-4,23,-3,24,-3,25,-2,26,1,29,-1,27,1,29
823228909,19452679,-7968,1344,-25376,-58,94,823228909,16,26,17,20,18,21,17,23,17,20,17,19,17,19,17,18,18,21,18,19,21,18,19,14,20,14,21,14,21,17,23,19,22,14,22,20,21,21,19,21,19,22,16,18,16,17,15,17,13,20,11,21,0,0,0,0,5,25,5,26,6,21,5,26,6,25,7,21,7,21,7,21,6,24,7,24,8,23,11,20,13,10,20,11,20,13,21,12,24,15,20,17,21,15
823229039,19452799,-7968,1344,-25376,-58,94,823229039,9,-29,12,-28,12,-29,8,-30,12,-27,13,10,-28,9,-28,9,-27,3,-28,3,-28,2,-30,4,-27,4,-28,3,-29,-2,-29,-1,-31,3,-30,0,-31,1,-30,2,-29,3,-29,8,-28,9,-26,9,-26,7,-24,9,-23,0,0,0,0,16,-20,17,-21,20,-17,18,-21,18,-20,19,-17,19,-17,18,-17,14,-22,14,-22,13,-22,16,-21,16,-22,15,-21,14,-24,12,-26,15,-26,14,-27,11
823229141,19452799,-7968,1344,-25376,-58,94,823229141,-16,26,-20,24,-19,24,-15,25,-18,23,-16,24,-15,24,-15,23,-10,25,-9,24,-8,25,-10,24,-11,26,-10,27,-6,26,-6,28,-10,28,-8,27,-8,26,-10,26,-10,25,-14,25,-15,23,-15,22,-13,20,-14,18,0,0,0,0,-20,14,-20,15,-24,12,-20,15,-20,14,-23,12,-23,12,-22,12,-19,16,-19,15,-17,16,-20,16,-21,17,-20,17,-20,20,-16,21,-20,21,-21,23,-16,24
