local_timestamp,rssi,tmag_x,tmag_y,tmag_z
807078791,-59,7792,-9376,-14496
807078884,-59,7792,-9376,-14496
807079022,-59,7728,-9376,-14400
807079157,-59,7728,-9376,-14400
807079292,-59,7632,-9376,-14528
807079419,-59,7632,-9376,-14528
807079542,-59,7552,-9280,-14480
807079784,-59,7552,-9280,-14480
807079921,-59,7776,-9296,-14544
807080042,-59,7776,-9296,-14544
807080170,-59,7680,-9328,-14512
807080312,-59,7680,-9328,-14512
807080441,-59,7600,-9312,-14464
807080560,-59,7600,-9312,-14464
807080666,-59,7600,-9312,-14464
807080785,-59,7632,-9376,-14512
807080910,-59,7632,-9376,-14512
807080985,-59,7632,-9376,-14512
807081099,-59,7744,-9392,-14432
807081214,-58,7744,-9392,-14432
807081302,-59,7744,-9392,-14432
807081454,-59,7728,-9312,-14480
807083796,-59,7808,-9232,-14496
807083898,-59,7808,-9232,-14496
807083982,-59,7808,-9232,-14496
807084079,-59,7728,-9360,-14448
807084163,-59,7728,-9360,-14448
807084255,-59,7728,-9360,-14448
807084372,-59,7616,-9408,-14464
807084514,-59,7616,-9408,-14464
807084605,-59,7616,-9408,-14464
807084727,-59,7712,-9392,-14432
807084862,-59,7712,-9392,-14432
807084993,-59,7664,-9296,-14528
807085124,-59,7664,-9296,-14528
807085217,-59,7664,-9296,-14528
807085357,-59,7728,-9360,-14448
807085472,-59,7728,-9360,-14448
807085600,-59,7632,-9360,-14464
807085734,-59,7632,-9360,-14464
807085947,-58,7760,-9456,-14464
807086063,-59,7760,-9456,-14464
807086197,-59,7680,-9408,-14400
807086335,-59,7680,-9408,-14400
807086464,-59,7680,-9408,-14400
807086589,-59,7664,-9344,-14464
807086702,-59,7664,-9344,-14464
807086836,-59,7696,-9200,-14544
807086975,-59,7696,-9200,-14544
807087098,-59,7776,-9440,-14432
807087230,-59,7776,-9440,-14432
807087321,-59,7776,-9440,-14432
807087437,-59,7632,-9328,-14464
807087570,-59,7632,-9328,-14464
807087692,-59,7696,-9360,-14416
807087836,-59,7696,-9360,-14416
807087923,-59,7696,-9360,-14416
807089656,-74,7744,-9536,-14416
807089714,-59,7744,-9536,-14416
807089825,-59,7600,-9360,-14432
807089948,-59,7600,-9360,-14432
807090037,-59,7600,-9360,-14432
807090129,-59,7728,-9296,-14432
807090244,-59,7728,-9296,-14432
807090376,-59,7728,-9296,-14432
807090510,-59,7744,-9424,-14464
807090618,-59,7744,-9424,-14464
807090740,-59,7792,-9376,-14448
807090889,-59,7792,-9376,-14448
807091011,-59,7504,-9328,-14400
807091163,-58,7504,-9328,-14400
807091371,-59,7792,-9312,-14416
807091497,-75,7792,-9312,-14416
807091589,-59,7744,-9232,-14480
807091733,-59,7744,-9232,-14480
807091820,-59,7744,-9232,-14480
807091968,-59,7760,-9264,-14416
807092092,-59,7760,-9264,-14416
807092214,-59,7696,-9232,-14576
807092365,-59,7696,-9232,-14576
807092582,-59,7712,-9376,-14464
807092701,-59,7712,-9376,-14464
807092827,-59,7760,-9424,-14576
807092966,-59,7760,-9424,-14576
807093172,-59,7808,-9328,-14432
807093296,-59,7808,-9328,-14432
807093430,-59,7760,-9296,-14480
807093579,-59,7760,-9296,-14480
807093704,-59,7712,-9248,-14496
807093849,-59,7712,-9248,-14496
807093956,-59,7712,-9248,-14496
807094095,-59,7760,-9440,-14464
807094205,-59,7760,-9440,-14464
807094346,-59,7504,-9344,-14480
807094464,-59,7504,-9344,-14480
807094551,-59,7504,-9344,-14480
807094652,-59,7664,-9360,-14480
807094770,-59,7664,-9360,-14480
807094878,-59,7664,-9360,-14480
807094968,-58,7696,-9392,-14448
807095080,-59,7696,-9392,-14448
807095190,-59,7744,-9200,-14464
807095299,-59,7744,-9200,-14464
807095388,-59,7744,-9200,-14464
807095507,-59,7760,-9328,-14464
807095633,-59,7760,-9328,-14464
807095708,-59,7760,-9328,-14464
807096337,-59,7648,-9504,-14400
807096451,-59,7696,-9184,-14496
807096574,-74,7696,-9184,-14496
807096630,-59,7696,-9184,-14496
807096748,-59,7568,-9408,-14512
807096881,-59,7568,-9408,-14512
807096992,-59,7568,-9408,-14512
807097085,-59,7744,-9360,-14464
807097193,-59,7744,-9360,-14464
807097304,-59,7840,-9408,-14336
807097421,-59,7840,-9408,-14336
807097510,-59,7840,-9408,-14336
807097633,-59,7712,-9328,-14464
807097760,-59,7712,-9328,-14464
807097835,-59,7712,-9328,-14464
807100259,-59,7648,-9200,-14448
807100370,-59,7616,-9456,-14496
807100506,-59,7616,-9456,-14496
807100612,-59,7648,-9424,-14432
807100731,-59,7648,-9424,-14432
807100809,-59,7648,-9424,-14432
807100940,-59,7840,-9232,-14560
807101074,-59,7840,-9232,-14560
807101200,-59,7840,-9232,-14560
807101311,-59,7744,-9344,-14480
807102487,-59,7616,-9520,-14512
807102619,-59,7616,-9520,-14512
807102864,-59,7616,-9280,-14368
807102942,-59,7616,-9280,-14368
807103176,-59,7680,-9360,-14432
