local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
846103145,42339744,-336,-512,48,-53,94,846103145,-18,21,-24,23,-19,18,-20,25,-18,17,-20,19,-20,20,-19,19,-16,22,-15,24,-10,24,-14,21,-14,23,-13,20,-13,28,-10,23,-16,27,-11,21,-15,23,-16,22,-17,22,-20,19,-21,21,-18,18,-17,17,-17,15,0,0,0,0,-20,14,-21,14,-25,13,-20,16,-20,16,-21,12,-22,12,-19,13,10,-22,18,-16,14,-20,18,-18,12,-21,15,-22,15,-22,17,-21,22,-20,20,-20,21,-18
846103255,42339744,-528,-256,160,-53,94,846103255,27,7,31,4,30,4,27,6,29,4,29,3,28,2,27,2,25,2,25,2,25,0,26,-2,27,-3,28,-4,26,-2,26,-2,29,-4,26,-1,27,0,26,1,26,2,27,2,27,3,26,4,22,6,21,7,0,0,0,0,19,11,20,11,23,12,20,12,20,12,23,11,23,11,22,11,21,13,10,20,13,10,21,13,10,24,8,26,7,26,7,28,6,25,8,29,6,31
846103366,42339744,-528,-256,160,-53,94,846103366,-21,-24,-19,-17,-24,-22,-18,-19,-22,-20,-20,-18,-20,-17,-20,-16,-20,-19,-19,-14,-24,-14,-23,-10,-24,-9,-27,-12,-21,-13,-27,-17,-23,-9,-27,-16,-24,-18,-22,-17,-23,-18,-20,-17,-19,-12,-21,-14,-19,-17,-17,-18,0,0,0,0,-9,-24,-7,-25,-11,-19,-12,-23,-12,-23,-14,-19,-14,-19,-13,-22,-10,-21,-12,-25,-11,-20,-16,-22,-14,-20,-15,-19,-17,-20,-16,-19,-21,-17,-23,-18,-22,-24
846103456,42339744,-528,-256,160,-53,94,846103456,-16,25,-19,23,-19,24,-15,24,-18,22,-17,23,-17,23,-16,22,-12,23,-10,23,-9,25,-12,23,-11,24,-10,25,-7,26,-7,27,-10,27,-9,26,-9,26,-10,24,-11,25,-15,23,-15,21,-15,21,-14,20,-14,18,0,0,0,0,-19,15,-20,15,-22,11,-20,16,-20,15,-22,12,-22,13,-21,12,-18,17,-18,16,-17,17,-20,16,-20,17,-20,17,-20,19,-17,21,-20,21,-20,23,-17,24
846103560,42339744,-256,-416,80,-53,94,846103560,27,7,30,4,30,4,26,5,29,3,28,2,28,1,27,1,25,2,24,1,25,-1,26,-3,27,-4,28,-5,25,-3,27,-3,28,-5,27,-2,27,-1,26,0,26,1,27,0,26,1,26,2,22,5,21,6,0,0,0,0,19,12,19,12,22,12,19,13,20,12,22,11,23,11,22,13,10,20,13,10,21,13,10,20,13,10,25,8,25,6,26,6,27,5,24,8,29,5
846103692,42339744,-256,-416,80,-53,94,846103692,-19,25,-23,22,-22,22,-18,23,-20,20,-18,21,-19,22,-17,21,-14,23,-12,23,-12,23,-14,22,-14,24,-13,25,-10,25,-11,27,-13,26,-11,26,-12,26,-13,24,-13,25,-18,22,-17,20,-18,19,-17,19,-17,17,0,0,0,0,-21,15,-21,15,-23,11,-21,15,-21,15,-23,13,10,-23,11,-22,12,-20,15,-20,16,-18,16,-21,14,-21,16,-21,17,-22,18,-19,21,-22,19,-22,22,-20
846103780,42339744,-256,-416,80,-53,94,846103780,-17,26,-19,22,-20,24,-15,23,-19,22,-17,22,-16,22,-15,22,-11,24,-9,23,-10,25,-12,23,-11,24,-11,26,-6,25,-7,28,-10,26,-8,28,-9,27,-9,25,-9,26,-14,23,-14,21,-15,20,-13,20,-15,19,0,0,0,0,-20,15,-20,15,-21,11,-21,15,-21,15,-22,11,-22,11,-22,13,-18,17,-19,18,-17,17,-21,16,-19,17,-20,18,-19,20,-17,21,-21,20,-21,22,-18,25
846103899,42339744,-400,-448,80,-53,94,846103899,-9,31,-11,26,-11,28,-8,28,-11,26,-9,26,-9,26,-8,25,-4,28,-3,26,-1,28,-3,25,-3,26,-2,27,0,28,0,31,-1,27,0,30,-1,30,-3,28,-3,29,-7,25,-8,23,-8,24,-7,24,-9,23,0,0,0,0,-16,22,-16,22,-16,17,-16,22,-16,22,-16,17,-16,18,-16,18,-14,22,-14,23,-12,22,-14,21,-14,21,-13,22,-13,24,-10,27,-12,25,-12,27,-10,31
846104027,42339744,-400,-448,80,-53,94,846104027,-23,18,-26,16,-26,17,-21,18,-24,16,-24,16,-23,17,-22,17,-19,19,-17,18,-16,20,-18,19,-18,20,-18,21,-15,22,-15,23,-18,23,-17,22,-17,21,-18,19,-18,19,-22,17,-22,16,-21,15,-19,14,-20,12,0,0,0,0,-22,8,-23,8,-25,5,-23,9,-23,9,-25,6,-25,6,-24,6,-22,13,10,-22,13,10,-21,11,-24,9,-25,11,-25,11,-25,13,-23,15,-25,15,-26,16
846104159,42339744,-432,-416,176,-53,94,846104159,-26,12,-29,12,-30,12,-24,12,-27,12,-27,12,-27,12,-25,12,-22,13,-20,13,-20,16,-22,16,-22,17,-22,18,-19,17,-20,18,-23,19,-21,17,-22,15,-22,14,-22,13,-26,12,-25,11,-24,11,-21,9,-22,7,0,0,0,0,-23,2,-24,2,-26,1,-24,4,-24,4,-26,2,-26,3,-26,2,-23,5,-23,5,-22,5,-26,6,-27,7,-27,7,-28,8,-25,9,-28,11,-29,12,-26,12
