local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
823598494,19835012,-7984,-3920,-23648,-60,94,823598494,-2,-27,2,-32,-1,-31,-7,-24,2,-29,-2,-29,-6,-22,1,-17,-4,-22,-4,-26,-9,-22,-6,-26,-10,-24,-3,-24,-11,-22,-13,-23,-8,-23,-10,-23,-14,-26,-4,-19,-6,-20,-6,-26,-6,-21,-11,-17,-7,-12,-2,-23,0,0,0,0,8,-26,9,-26,11,-25,6,-27,12,-28,9,-26,13,10,-24,9,-25,1,-21,11,-25,8,-30,5,-20,7,-26,9,-22,8,-26,-4,-26,-2,-30,3,-27,3
823599213,19835183,-8112,-3920,-23680,-60,94,823599213,23,18,26,15,24,13,23,17,22,13,23,12,22,12,23,13,10,21,14,21,12,22,13,10,22,6,24,5,24,5,23,9,23,9,25,4,23,9,22,13,10,20,11,21,11,21,9,21,8,20,8,15,12,15,12,0,0,0,0,15,22,17,23,18,20,16,23,16,22,18,19,18,19,17,19,17,21,15,20,17,20,19,16,21,17,21,16,22,16,21,19,24,15,26
823599430,19835359,-8064,-4032,-23632,-60,94,823599430,26,-15,28,-13,28,-14,24,-14,26,-14,25,-13,24,-14,24,-14,20,-16,17,-15,17,-18,19,-17,20,-19,20,-19,16,-19,17,-20,19,-20,17,-19,17,-18,17,-17,16,-17,21,-14,20,-14,19,-13,16,-13,17,-12,0,0,0,0,27,-8,29,-6,29,-1,28,-6,28,-6,30,-3,29,-4,28,-3,26,-7,26,-6,24,-8,27,-7,28,-6,27,-8,28,-9,26,-12,29,-12,29,-14,27,-15
823599590,19835440,-8064,-4128,-23712,-60,94,823599590,4,31,6,26,5,26,5,29,5,25,6,23,6,22,6,21,8,25,9,23,13,10,24,9,18,13,10,19,11,19,12,23,13,23,11,19,11,24,13,10,24,13,10,23,9,23,7,20,7,18,7,18,5,21,4,21,0,0,0,0,-4,30,-4,30,-2,25,-4,30,-3,29,-3,25,-2,24,-3,24,-3,28,-3,28,-1,26,-1,25,1,24,2,25,3,25,2,29,4,27
823600061,19835552,-8096,-4208,-23696,-60,94,823600061,27,-9,29,-10,30,-10,24,-12,28,-11,25,-11,24,-12,23,-13,20,-12,19,-14,19,-15,21,-15,21,-17,20,-17,17,-16,18,-16,21,-17,18,-16,18,-15,18,-13,17,-14,21,-12,21,-12,21,-11,18,-9,16,-8,0,0,0,0,27,-3,27,-3,29,0,28,-1,27,-2,28,1,28,1,27,-1,25,-3,25,-3,23,-4,28,-4,28,-5,28,-6,28,-8,26,-8,31,-9,31,-11,26,-9
823600262,19835614,-7824,-4064,-23664,-60,94,823600262,22,20,24,17,23,15,22,19,23,15,22,13,22,13,22,12,21,14,21,13,23,13,10,23,7,23,5,24,6,23,9,24,8,26,6,23,9,23,11,21,12,21,12,22,9,21,9,21,8,17,12,16,12,0,0,0,0,12,26,13,26,14,25,13,25,13,25,15,22,15,22,14,21,15,23,14,21,14,22,17,19,18,19,18,19,20,19,19,22,23,17,24,18,21
823600535,19835676,-7824,-4064,-23664,-60,94,823600535,-14,-30,-15,-25,-16,-25,-14,-27,-15,-22,-15,-22,-15,-20,-15,-20,-16,-22,-16,-22,-18,-21,-16,-16,-17,-16,-19,-16,-19,-19,-21,-19,-19,-15,-21,-20,-20,-20,-17,-20,-17,-20,-15,-17,-14,-16,-13,-16,-12,-20,-11,-19,0,0,0,0,-5,-31,-5,-31,-4,-27,-4,-31,-4,-31,-3,-27,-4,-26,-6,-26,-6,-28,-7,-28,-7,-28,-9,-25,-10,-25,-10,-24,-12,-25,-10,-28,-13,-26,-13,-26,-12,-30
823600847,19835737,-7824,-4224,-23648,-60,94,823600847,-22,17,-27,17,-25,16,-22,18,-23,15,-22,17,-20,17,-20,17,-15,18,-15,18,-15,18,-17,18,-16,18,-16,19,-13,21,-14,20,-16,21,-14,19,-13,20,-13,18,-14,18,-17,16,-18,15,-17,13,-15,13,-14,13,0,0,0,0,-25,11,-26,12,-28,7,-26,9,-25,13,10,-28,6,-27,6,-26,7,-23,11,-24,13,10,-23,11,-25,13,10,-25,12,-24,12,-26,14,-23,15,-27,14,-27
823601145,19835799,-8064,-4240,-23744,-60,94,823601145,26,0,29,-4,27,-4,26,-1,25,-5,25,-5,25,-7,24,-7,22,-5,22,-5,22,-6,21,-10,22,-10,22,-12,21,-9,20,-9,24,-12,20,-8,21,-7,21,-6,20,-7,20,-8,20,-7,20,-6,17,-3,17,-1,0,0,0,0,25,7,25,7,27,7,24,8,24,8,26,7,25,6,25,5,24,6,23,5,23,5,25,1,26,0,26,0,27,-1,26,2,28,-2,29,-2,27,1
823601248,19835799,-8064,-4240,-23744,-60,94,823601248,-28,-8,-30,-5,-31,-4,-26,-7,-29,-4,-27,-3,-27,-2,-26,-1,-24,-2,-23,-3,-25,0,-24,3,-25,2,-26,4,-23,2,-25,2,-26,4,-25,1,-24,-1,-23,0,-22,-1,-24,1,-24,-1,-22,0,-20,-4,-19,-4,0,0,0,0,-23,-15,-24,-15,-25,-16,-22,-16,-23,-15,-25,-15,-24,-14,-24,-14,-22,-13,-23,-13,-22,-12,-27,-10,-27,-9,-27,-9,-28,-7,-24,-10,-29,-6,-32,-6,-28,-10
