local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
205269896571,183904216576,12288,-4066,-28454,-57,24262,52549093522176,0,0,-19,22,-25,19,-25,20,-20,21,-22,19,-19,24,-17,23,-17,26,-14,23,-13,24,-16,23,-18,22,-20,24,-15,28,-15,24,-15,27,-17,28,-16,27,-12,29,-12,28,-13,30,-19,26,-21,25,-25,21,-22,18,-22,17,0,0,0,0,-19,11,-19,9,-24,7,-21,5,-22,6,-24,4,-25,3,-23,7,-21,9,-21,9,-19,9,-23,9,-20,14,-21,16,-21,16,-20,17,-26,15,-27,17
205269896670,183904216576,12288,-4066,-28454,-57,24261,52549093547520,0,0,9,32,8,27,8,28,13,10,31,8,26,9,26,13,10,26,13,10,25,13,28,14,27,16,27,13,23,15,24,16,24,18,28,20,28,18,26,19,29,19,30,17,30,16,31,13,29,13,10,27,9,29,8,31,6,30,0,0,0,0,-5,25,-5,26,-5,20,-6,26,-5,25,-4,20,-4,21,-3,20,-1,26,-2,25,-1,26,0,21,1,23,3,23,4,24,3,29
801835893,718375968,7728,-9488,-14448,-59,94,801835893,5,-31,3,-29,4,-30,2,-33,4,-32,6,-30,5,-29,5,-29,-1,-28,-3,-31,-8,-32,-4,-28,-6,-26,-4,-29,-10,-32,-9,-35,-6,-33,-8,-36,-4,-36,-3,-34,-1,-34,2,-31,2,-32,1,-33,0,-31,4,-31,0,0,0,0,15,-19,13,-20,16,-17,13,-24,13,-23,14,-17,12,-17,13,-17,13,10,-24,13,10,-23,9,-23,12,-22,13,-22,12,-21,13,10,-22,7,-28,7,-27,5
801836022,718376032,7728,-9488,-14448,-58,94,801836022,0,-33,-4,-29,-4,-30,-2,-33,-5,-28,-5,-28,-5,-29,-6,-28,-6,-31,-8,-30,-11,-30,-12,-26,-14,-26,-14,-27,-12,-31,-13,-32,-14,-29,-14,-32,-11,-35,-9,-34,-9,-34,-8,-31,-8,-31,-7,-30,-4,-32,-2,-32,0,0,0,0,12,-24,13,-22,8,-21,11,-25,13,10,-24,6,-21,6,-21,5,-21,9,-25,8,-25,7,-25,2,-23,3,-23,1,-24,2,-25,2,-29,-3,-27,-3,-28,1
801836120,718376032,7728,-9488,-14448,-59,94,801836120,-4,33,-6,28,-5,29,-2,31,-4,28,-3,28,-2,27,-2,27,2,30,3,30,5,30,2,27,3,28,5,29,7,32,8,33,6,31,7,33,6,34,5,33,4,34,-1,32,-2,30,-3,31,-3,31,-5,30,0,0,0,0,-13,21,-14,22,-15,16,-14,22,-14,22,-14,16,-14,17,-13,16,-12,23,-11,22,-10,23,-10,20,-9,21,-9,22,-8,23,-8,27,-8,26,-7,27,-5,31
801836269,718376133,7728,-9488,-14448,-59,94,801836269,22,-13,25,-14,25,-14,22,-14,25,-14,23,-14,23,-15,23,-15,20,-16,18,-16,18,-19,20,-19,20,-19,21,-22,18,-20,19,-22,22,-22,20,-20,21,-19,22,-18,22,-18,25,-16,25,-15,25,-15,23,-12,23,-10,0,0,0,0,19,-4,19,-3,22,-1,19,-3,20,-3,22,-1,22,-2,22,-2,19,-6,19,-5,18,-6,22,-5,22,-7,23,-7,24,-9,19,-10,25,-11,25,-12,22,-13
801836368,718376133,7728,-9488,-14448,-58,94,801836368,-23,-20,-26,-15,-26,-15,-24,-18,-24,-14,-25,-13,-26,-12,-24,-11,-26,-14,-26,-14,-28,-12,-26,-8,-27,-7,-28,-7,-29,-11,-31,-11,-31,-8,-31,-12,-31,-13,-30,-14,-30,-15,-28,-13,-28,-14,-27,-15,-24,-19,-22,-19,0,0,0,0,-10,-23,-9,-22,-13,-18,-10,-23,-11,-22,-13,-18,-13,-18,-13,-17,-12,-20,-13,-20,-13,-20,-16,-16,-17,-16,-18,-16,-20,-15,-19,-20,-22,-15,-24,-15,-22,-20
801836518,718376257,7728,-9488,-14448,-58,94,801836518,23,20,24,16,24,15,24,18,23,14,24,13,25,13,24,11,25,15,25,15,26,14,25,8,27,8,28,8,29,11,29,13,10,31,8,30,13,30,13,29,15,29,16,27,13,27,15,25,16,23,20,21,20,0,0,0,0,8,22,9,22,11,19,9,22,9,23,11,18,11,18,11,17,12,21,11,20,11,21,15,16,17,16,18,15,19,16,17,20,21,16,23,16,20
801836617,718376257,7728,-9488,-14448,-58,94,801836617,23,-15,26,-15,26,-16,22,-16,25,-16,24,-16,24,-18,23,-18,19,-18,19,-18,18,-20,21,-19,21,-22,20,-23,18,-23,18,-24,22,-25,20,-23,21,-23,21,-21,22,-21,25,-20,25,-18,26,-17,24,-15,24,-13,0,0,0,0,20,-4,21,-4,23,-1,21,-3,21,-3,23,-2,23,-2,23,-3,20,-6,19,-6,19,-7,23,-7,23,-8,24,-8,25,-10,21,-11,25,-11,26,-13,24,-15
801836767,718376357,7728,-9488,-14448,-59,94,801836767,-12,-32,-12,-27,-12,-28,-13,-31,-12,-26,-14,-25,-14,-25,-14,-24,-17,-27,-17,-26,-19,-27,-17,-22,-18,-23,-20,-23,-22,-25,-23,-27,-21,-24,-23,-27,-23,-28,-21,-29,-21,-29,-17,-28,-15,-27,-14,-27,-12,-30,-11,-31,0,0,0,0,2,-26,2,-27,2,-22,3,-27,2,-26,2,-21,2,-22,1,-22,0,-26,0,-27,-2,-26,-3,-23,-5,-23,-6,-23,-7,-25,-7,-28,-8,-26,-8,-27,-10,-32
