local_timestamp,sender_timestamp,tmag_x,tmag_y,tmag_z,rssi,csi_len,csi_timestamp,csi_0_i,csi_0_q,csi_1_i,csi_1_q,csi_2_i,csi_2_q,csi_3_i,csi_3_q,csi_4_i,csi_4_q,csi_5_i,csi_5_q,csi_6_i,csi_6_q,csi_7_i,csi_7_q,csi_8_i,csi_8_q,csi_9_i,csi_9_q,csi_10_i,csi_10_q,csi_11_i,csi_11_q,csi_12_i,csi_12_q,csi_13_i,csi_13_q,csi_14_i,csi_14_q,csi_15_i,csi_15_q,csi_16_i,csi_16_q,csi_17_i,csi_17_q,csi_18_i,csi_18_q,csi_19_i,csi_19_q,csi_20_i,csi_20_q,csi_21_i,csi_21_q,csi_22_i,csi_22_q,csi_23_i,csi_23_q,csi_24_i,csi_24_q,csi_25_i,csi_25_q,csi_26_i,csi_26_q,csi_27_i,csi_27_q,csi_28_i,csi_28_q,csi_29_i,csi_29_q,csi_30_i,csi_30_q,csi_31_i,csi_31_q,csi_32_i,csi_32_q,csi_33_i,csi_33_q,csi_34_i,csi_34_q,csi_35_i,csi_35_q,csi_36_i,csi_36_q,csi_37_i,csi_37_q,csi_38_i,csi_38_q,csi_39_i,csi_39_q,csi_40_i,csi_40_q,csi_41_i,csi_41_q,csi_42_i,csi_42_q,csi_43_i,csi_43_q,csi_44_i,csi_44_q,csi_45_i,csi_45_q,csi_46_i,csi_46_q
817609634,13177352,-8576,6880,-5232,-57,94,817609634,21,20,24,18,24,18,21,18,22,14,25,15,25,15,23,12,21,14,22,13,23,11,25,8,25,8,27,7,24,9,26,13,10,28,8,25,12,25,12,23,13,23,13,24,12,23,12,22,13,17,14,16,15,0,0,0,0,13,10,23,13,10,24,13,23,13,10,25,13,10,23,13,22,13,23,13,21,12,22,12,21,12,20,17,18,17,18,17,19,20,18,17,19,23
817609762,13177797,-8576,6880,-5232,-57,94,817609762,-5,-31,-4,-27,-5,-28,-7,-31,-4,-25,-7,-25,-7,-25,-5,-24,-9,-28,-12,-27,-11,-26,-12,-22,-11,-23,-11,-22,-13,-27,-15,-27,-13,-24,-13,-27,-12,-27,-9,-28,-10,-28,-6,-25,-5,-23,-6,-23,-4,-26,-2,-24,0,0,0,0,4,-28,5,-28,4,-24,4,-29,4,-28,4,-22,3,-23,4,-22,1,-28,1,-26,1,-26,1,-22,0,-24,0,-25,-1,-24,-2,-29,-4,-27,-4,-26,-6,-32
817610086,3379563021,-16384,-7971,-28646,-22,24262,209308182016,0,-27,-17,-28,-11,-29,-14,-24,-14,-27,-10,-28,-8,-29,-8,-26,-7,-25,-9,-26,-8,-28,-8,-27,-4,-29,-3,-29,-3,-27,-5,-30,-4,-30,-2,-29,-7,-28,-7,-26,-8,-27,-9,-27,-7,-25,-8,-24,-7,-21,-12,-21,-13,0,0,0,0,-15,-22,-16,-22,-17,-20,-16,-23,-16,-22,-18,-20,-19,-20,-18,-18,-17,-19,-18,-19,-18,-17,-22,-17,-22,-15,-22,-17,-25,-15,-23,-17,-28,-14,-27,-15,-26
817610218,3379563021,16384,-12068,20504,-22,24262,209308215808,0,17,24,16,20,18,20,17,20,18,19,18,18,17,17,18,17,18,19,18,17,21,17,20,13,10,18,12,21,13,21,16,24,17,21,13,23,17,22,18,20,17,20,18,17,16,16,14,16,16,14,18,12,19,0,0,0,0,7,24,7,25,8,21,7,26,8,25,8,20,8,20,9,20,9,23,9,24,9,23,11,21,11,18,14,17,12,19,14,23,15,19,17,20
817610460,13212305,-9152,6352,-5552,-58,94,817610460,22,15,24,13,25,13,21,14,23,12,24,13,10,24,9,24,8,22,13,10,21,9,22,8,23,6,24,5,26,5,22,8,24,9,26,5,23,9,24,9,22,13,10,22,13,10,22,9,22,9,20,11,16,12,15,13,0,0,0,0,14,17,13,18,16,18,12,19,14,18,16,17,15,18,16,16,13,18,14,17,14,16,18,15,19,14,20,14,22,14,19,15,23,13
817610560,13212305,-9488,6032,-5664,-58,94,817610560,-1,-33,-3,-27,-4,-28,-4,-32,-4,-26,-3,-27,-3,-27,-7,-26,-7,-30,-7,-30,-9,-29,-9,-23,-9,-26,-10,-25,-10,-28,-11,-29,-11,-26,-11,-28,-10,-31,-9,-29,-8,-29,-5,-25,-4,-24,-3,-23,-3,-26,0,-25,0,0,0,0,8,-29,9,-28,6,-23,8,-27,8,-28,7,-22,6,-22,6,-23,7,-28,7,-28,4,-29,3,-25,4,-25,3,-24,3,-28,2,-30,-1,-27,0,-27,-1,-34
817610775,13235195,-9728,5792,-5872,-58,94,817610775,-5,31,-6,26,-5,25,-5,28,-4,24,-4,27,-3,26,0,23,-1,29,2,27,4,28,2,22,2,24,4,25,5,28,6,29,4,25,4,29,4,29,2,26,1,27,-1,23,-3,22,-3,22,-3,24,-5,23,0,0,0,0,-12,24,-13,24,-12,19,-14,24,-13,23,-12,18,-11,19,-10,18,-12,24,-11,25,-8,24,-9,22,-9,20,-8,21,-8,24,-8,26,-7,25,-5,27,-5,30
817610858,13235195,-9728,5792,-5872,-58,94,817610858,24,-14,25,-13,27,-15,20,-13,26,-13,21,-14,24,-14,22,-14,16,-17,16,-16,18,-18,21,-14,20,-17,22,-20,16,-18,19,-20,21,-17,20,-19,18,-18,18,-18,19,-16,22,-13,21,-11,22,-10,20,-10,19,-9,0,0,0,0,22,-8,22,-8,23,-3,23,-6,22,-7,25,-2,25,-3,24,-5,21,-7,22,-6,19,-9,24,-7,24,-10,24,-9,25,-11,21,-12,25,-9,27,-12,23,-14
817610956,13235195,-9728,5792,-5872,-58,94,817610956,-19,22,-23,19,-23,22,-19,17,-21,19,-21,18,-19,21,-19,21,-16,18,-13,19,-12,22,-15,23,-15,22,-13,25,-10,21,-11,25,-13,25,-13,24,-13,23,-13,20,-15,21,-18,21,-18,19,-17,19,-15,16,-16,15,0,0,0,0,-20,11,-21,9,-25,5,-22,13,10,-23,9,-26,7,-26,8,-24,9,-21,11,-22,9,-18,11,-25,12,-22,13,-24,14,-23,15,-19,16,-25,17,-24,21,-20
817611251,13269794,-9936,5840,-5984,-58,94,817611251,28,14,29,8,32,11,23,13,10,28,13,10,26,7,27,6,25,6,23,8,23,6,27,3,28,2,27,0,31,0,24,2,30,3,27,1,29,5,27,5,26,6,26,7,26,5,23,5,25,6,21,13,10,21,11,0,0,0,0,17,17,16,18,18,16,17,19,17,18,20,17,21,16,20,15,17,15,18,17,16,14,22,13,21,11,24,13,25,9,22,12,28,13,10
817611367,13269794,-10032,5488,-6160,-58,94,817611367,-20,23,-21,21,-24,21,-18,22,-22,22,-19,18,-17,19,-20,20,-15,21,-14,19,-12,22,-14,22,-15,22,-13,23,-10,23,-10,25,-13,24,-11,24,-12,24,-12,23,-13,22,-16,20,-16,19,-17,17,-14,17,-15,15,0,0,0,0,-20,11,-22,11,-24,7,-24,13,10,-23,13,10,-25,6,-24,7,-23,7,-19,13,-21,11,-19,11,-23,9,-22,12,-22,15,-21,15,-18,17,-25,14,-23,18
817611956,13299773,-10272,5184,-6256,-59,94,817611956,2,-32,1,-25,3,-31,0,-31,2,-26,-3,-24,-2,-22,-2,-24,-3,-28,-3,-23,-5,-29,-5,-22,-4,-24,-6,-27,-5,-27,-8,-30,-6,-23,-6,-29,-5,-29,-3,-28,-5,-28,0,-24,-1,-22,1,-22,2,-25,2,-24,0,0,0,0,6,-26,7,-25,6,-21,8,-27,7,-26,6,-22,8,-22,7,-21,6,-25,6,-25,7,-22,5,-23,5,-24,1,-25,3,-26,3,-26,4,-24,4,-28,2,-34
817612175,13315421,-10448,5024,-6560,-59,94,817612175,23,13,23,13,10,26,9,25,11,25,8,24,8,24,6,26,8,24,9,22,9,24,8,24,0,23,0,24,3,26,6,27,4,28,2,26,6,25,7,24,8,23,9,24,7,23,7,22,7,18,13,10,18,11,0,0,0,0,16,16,17,17,18,14,16,17,16,17,19,13,19,15,18,13,17,15,17,15,17,15,20,13,21,12,22,11,20,11,19,15,25,13,10,24
817612345,13323774,-10672,4880,-6720,-59,94,817612345,4,-34,3,-29,0,-31,0,-28,1,-28,1,-25,3,-25,-1,-25,-3,-28,-1,-27,-7,-30,-2,-23,-6,-25,-8,-27,-8,-27,-6,-30,-6,-26,-7,-30,-3,-31,-2,-29,-2,-28,2,-26,1,-23,0,-24,1,-25,3,-25,0,0,0,0,7,-26,9,-26,8,-21,8,-27,8,-27,7,-21,8,-22,9,-23,6,-25,6,-26,7,-25,7,-25,8,-24,5,-24,7,-26,6,-28,2,-26,4,-30,-1,-33
817612622,13335353,-10800,4672,-6960,-60,94,817612622,-29,-3,-33,2,-32,3,-29,0,-30,2,-29,3,-29,3,-28,3,-26,2,-26,3,-26,5,-26,8,-27,8,-27,9,-25,9,-25,9,-28,12,-26,7,-27,6,-27,4,-26,4,-28,6,-27,4,-26,4,-23,0,-23,-1,0,0,0,0,-22,-9,-23,-9,-26,-9,-23,-10,-23,-10,-25,-9,-26,-8,-24,-8,-24,-7,-23,-7,-24,-7,-27,-4,-27,-4,-27,-4,-30,-2,-27,-4,-31,0,-32,0,-29,-4
817612785,13346435,-10800,4672,-6960,-60,94,817612785,-23,16,-27,18,-26,18,-22,18,-24,17,-25,17,-23,18,-22,18,-18,18,-17,19,-16,20,-19,21,-18,21,-18,22,-14,22,-14,22,-18,24,-16,21,-17,21,-17,20,-18,20,-21,18,-21,18,-21,17,-17,14,-18,12,0,0,0,0,-21,8,-22,8,-27,6,-24,8,-24,7,-27,7,-26,6,-25,6,-23,13,10,-22,9,-21,13,10,-25,13,10,-25,12,-26,13,10,-27,13,-24,14,-27,16
817612950,13346871,-10800,4672,-6960,-60,94,817612950,-10,31,-13,26,-11,27,-7,29,-11,26,-10,26,-9,25,-8,24,-4,27,-3,25,-1,27,-4,24,-4,25,-2,27,1,27,2,29,-1,28,0,30,0,29,-2,28,-2,28,-6,25,-7,24,-7,24,-6,24,-7,23,0,0,0,0,-16,21,-16,21,-18,16,-17,21,-17,21,-17,17,-18,18,-17,17,-15,21,-14,22,-13,21,-15,21,-15,21,-15,21,-14,23,-12,26,-14,25,-13,26,-11,31
817613145,13358850,-10800,4672,-6960,-61,94,817613145,-9,27,-13,26,-10,23,-8,24,-10,25,-12,21,-12,21,-9,23,-4,26,-4,22,-3,27,-3,25,-3,24,-4,24,2,25,-1,27,-3,27,-2,27,-3,27,-3,28,-3,27,-8,24,-7,23,-7,23,-6,23,-8,22,0,0,0,0,-17,20,-16,21,-18,16,-16,22,-16,20,-17,17,-19,16,-16,15,-15,21,-16,22,-12,22,-17,19,-13,19,-14,18,-13,22,-15,24,-16,22,-15,26,-12,29
