local_timestamp,rssi,tmag_x,tmag_y,tmag_z
823397178,-61,4832,-4784,-27616
823397320,-61,4832,-4784,-27616
823397425,-60,4832,-4784,-27616
823397558,-61,4912,-4800,-27664
823397671,-61,4912,-4800,-27664
823397802,-60,4912,-4608,-27664
823397939,-60,4912,-4608,-27664
823398062,-60,4832,-4640,-27680
823398209,-60,4832,-4640,-27680
823398302,-60,4832,-4640,-27680
823398441,-60,4832,-4624,-27648
823398565,-60,4832,-4624,-27648
823398695,-60,4880,-4544,-27536
823398837,-60,4880,-4544,-27536
823399050,-60,5040,-4608,-27712
823399183,-60,5040,-4608,-27712
823399320,-60,5024,-4464,-27712
823399445,-60,5024,-4464,-27712
823399566,-60,5040,-4464,-27600
823399716,-60,5040,-4464,-27600
823399825,-60,5040,-4464,-27600
823399949,-60,5056,-4416,-27616
823400069,-60,5056,-4416,-27616
823400194,-60,5120,-4560,-27632
823400336,-60,5120,-4560,-27632
823400466,-60,5120,-4560,-27632
823400579,-60,5088,-4304,-27664
823400697,-60,5088,-4304,-27664
823400837,-60,5024,-4208,-27776
823400972,-60,5024,-4208,-27776
823401067,-60,5024,-4208,-27776
823401179,-60,5120,-4176,-27808
823401290,-60,5120,-4176,-27808
823401399,-60,5120,-4256,-27728
823401511,-60,5120,-4256,-27728
823401605,-60,5120,-4256,-27728
823401727,-60,5184,-4256,-27760
823401855,-59,5184,-4256,-27760
823401937,-60,5184,-4256,-27760
823402045,-60,5088,-3968,-27872
823402160,-60,5088,-3968,-27872
823402256,-60,5088,-3968,-27872
823402361,-60,5168,-4080,-27776
823402483,-60,5168,-4080,-27776
823404256,-60,5184,-3824,-27824
823404342,-60,5184,-3824,-27824
823404454,-60,5280,-3824,-27888
823404586,-60,5280,-3824,-27888
823404663,-60,5280,-3824,-27888
823404779,-60,5312,-3616,-27888
823404920,-59,5312,-3616,-27888
823405052,-59,5200,-3792,-27760
823405208,-60,5200,-3792,-27760
823405295,-59,5200,-3792,-27760
823405431,-59,5328,-3600,-27808
823405554,-59,5328,-3600,-27808
823405680,-59,5232,-3552,-27920
823405815,-59,5232,-3552,-27920
823405947,-59,5232,-3552,-27920
823406075,-59,5424,-3584,-27920
823406177,-59,5424,-3584,-27920
823406300,-59,5280,-3472,-27936
823406428,-59,5280,-3472,-27936
823406558,-59,5296,-3312,-27984
823406679,-59,5296,-3312,-27984
823406778,-59,5296,-3312,-27984
823406909,-59,5376,-3440,-28016
823407043,-59,5376,-3440,-28016
823407165,-59,5456,-3328,-27936
823407283,-59,5456,-3328,-27936
823407388,-59,5456,-3328,-27936
823407516,-59,5184,-3248,-27936
823407663,-59,5184,-3248,-27936
823407792,-59,5312,-3344,-27984
823407928,-59,5312,-3344,-27984
823408022,-59,5312,-3344,-27984
823408155,-58,5216,-3200,-28064
823408290,-59,5216,-3200,-28064
823408414,-58,5232,-3168,-28112
823408552,-58,5232,-3168,-28112
823408660,-58,5232,-3168,-28112
823408792,-58,5392,-3232,-28096
823408892,-58,5392,-3232,-28096
823409008,-58,5600,-2976,-28016
823409128,-58,5600,-2976,-28016
823409220,-58,5600,-2976,-28016
823409341,-58,5568,-3104,-28064
823409457,-58,5568,-3104,-28064
823409552,-58,5568,-3104,-28064
