local_timestamp,rssi,tmag_x,tmag_y,tmag_z
817958611,-61,-12096,-800,-11872
817958713,-61,-12096,-800,-11872
817958866,-61,-12096,-800,-11872
817958996,-61,-12096,-800,-11872
817959089,-61,-12096,-800,-11872
817959276,-61,-12096,-800,-11872
817959353,-61,-12096,-800,-11872
817959530,-61,-12096,-800,-11872
817959607,-61,-12096,-800,-11872
817959772,-61,-12096,-800,-11872
817959860,-61,-12096,-800,-11872
817960024,-61,-12096,-800,-11872
817960114,-61,-12096,-800,-11872
817960290,-61,-12096,-800,-11872
817960367,-61,-12096,-800,-11872
817960519,-61,-12096,-800,-11872
817960620,-61,-12096,-800,-11872
817960784,-61,-12096,-800,-11872
817960915,-61,-12096,-800,-11872
817961047,-61,-12096,-800,-11872
817961149,-61,-12096,-800,-11872
817961303,-61,-12096,-800,-11872
817961404,-61,-12096,-800,-11872
817961557,-61,-12096,-800,-11872
817961690,-61,-12096,-800,-11872
817961822,-61,-12096,-800,-11872
817961952,-61,-12096,-800,-11872
817962053,-61,-12096,-800,-11872
817962206,-61,-12096,-800,-11872
817962338,-61,-12096,-800,-11872
817962490,-61,-12096,-800,-11872
817962622,-61,-12096,-800,-11872
817962777,-61,-12096,-800,-11872
817963458,-61,-12064,-1264,-12272
817963612,-61,-12064,-1264,-12272
817963744,-61,-12064,-1264,-12272
817963877,-61,-12064,-1264,-12272
817964008,-61,-12064,-1264,-12272
817964139,-61,-12064,-1264,-12272
817964305,-61,-12064,-1264,-12272
817964477,-61,-10160,-5344,-19024
817964624,-61,-10160,-5344,-19024
817964804,-60,-9984,-5312,-19312
817964927,-60,-9984,-5312,-19312
817965032,-60,-9984,-5312,-19312
817965120,-60,-9920,-5680,-19584
817965218,-60,-9920,-5680,-19584
817965323,-60,-9920,-5680,-19584
817965449,-60,-9872,-5488,-19856
817965554,-60,-9872,-5488,-19856
817965685,-60,-9600,-5872,-20192
817965831,-60,-9600,-5872,-20192
817965951,-60,-9584,-5952,-20512
817966102,-59,-9584,-5952,-20512
817966222,-59,-9584,-5952,-20512
817966338,-59,-9472,-6176,-20752
817966448,-59,-9472,-6176,-20752
817966579,-59,-9280,-6064,-20992
817966725,-59,-9280,-6064,-20992
817966852,-59,-9184,-6176,-21328
817967000,-58,-9184,-6176,-21328
817967107,-59,-9184,-6176,-21328
817967239,-59,-9136,-6208,-21616
817967363,-58,-9136,-6208,-21616
817967491,-58,-8864,-6352,-21904
817967631,-58,-8864,-6352,-21904
817967751,-58,-8800,-6384,-22224
817967867,-58,-8800,-6384,-22224
817967975,-58,-8800,-6384,-22224
817968098,-58,-8768,-6416,-22512
817968234,-58,-8768,-6416,-22512
817968361,-58,-8768,-6560,-22832
817968507,-58,-8768,-6560,-22832
817968635,-58,-8768,-6560,-22832
817968758,-58,-8656,-6432,-23104
817968864,-58,-8656,-6432,-23104
817968993,-58,-8528,-6560,-23424
817969127,-58,-8528,-6560,-23424
817969263,-58,-8304,-6544,-23728
817969420,-58,-8304,-6544,-23728
817969501,-59,-8304,-6544,-23728
817969618,-59,-8320,-6544,-23888
817969735,-59,-8320,-6544,-23888
817969830,-59,-8320,-6544,-23888
817969938,-59,-8032,-6384,-24208
817970061,-59,-8032,-6384,-24208
817970181,-59,-8032,-6384,-24208
817970275,-59,-8032,-6528,-24352
817970385,-60,-8032,-6528,-24352
817970501,-60,-7728,-6272,-24544
817970621,-60,-7728,-6272,-24544
817970700,-60,-7728,-6272,-24544
817970807,-60,-7680,-6432,-24816
817970942,-60,-7680,-6432,-24816
817971017,-60,-7680,-6432,-24816
817971125,-60,-7504,-6304,-24992
817971245,-60,-7504,-6304,-24992
817971334,-61,-7504,-6304,-24992
817971426,-61,-7536,-6128,-25184
817971539,-61,-7536,-6128,-25184
817971628,-61,-7536,-6128,-25184
817971719,-62,-7296,-5968,-25408
817974376,-63,-6992,-5632,-26608
817974463,-63,-6976,-5760,-26560
817974590,-63,-6976,-5760,-26560
817974672,-64,-6976,-5760,-26560
817974769,-64,-6896,-5600,-26560
817974880,-64,-6896,-5600,-26560
817974986,-64,-6896,-5600,-26560
817975100,-64,-6864,-5424,-26448
817975219,-64,-6864,-5424,-26448
817975345,-64,-6944,-5424,-26464
817975483,-64,-6944,-5424,-26464
817975697,-64,-6960,-5456,-26496
817975815,-63,-6960,-5456,-26496
817975946,-64,-6864,-5648,-26480
817976088,-63,-6864,-5648,-26480
817976212,-63,-6864,-5648,-26480
817976332,-63,-6848,-5536,-26368
817976440,-63,-6848,-5536,-26368
817976567,-63,-6944,-5584,-26320
817976708,-62,-6944,-5584,-26320
817976829,-63,-7040,-5632,-26288
817976945,-62,-7040,-5632,-26288
817978015,-62,-7072,-5872,-26048
817978123,-62,-7072,-5872,-26048
817978205,-61,-7072,-5872,-26048
817978318,-61,-7072,-5872,-26048
817978400,-61,-7056,-6016,-26000
817978512,-60,-7056,-6016,-26000
817979226,-60,-6944,-6304,-25904
817979343,-60,-6992,-6416,-25888
817979439,-60,-6992,-6416,-25888
817979522,-59,-6992,-6416,-25888
817979874,-59,-6864,-6752,-25808
817980055,-59,-6864,-6752,-25808
817980259,-59,-6592,-6816,-25872
817980484,-59,-6592,-6816,-25872
817980953,-59,-6416,-7152,-25952
817981253,-59,-6416,-7152,-25952
817981539,-59,-6272,-7472,-26064
817981712,-59,-6048,-7808,-26160
817981850,-59,-6048,-7808,-26160
817982062,-59,-5648,-7840,-26176
817982345,-59,-5376,-7984,-26320
817982550,-60,-5088,-8256,-26416
817982681,-59,-5088,-8256,-26416
817982867,-60,-4560,-8464,-26384
817982996,-60,-4560,-8464,-26384
817983071,-60,-4560,-8464,-26384
817983354,-60,-4352,-8512,-26480
817983464,-60,-3968,-8704,-26448
817983563,-60,-3968,-8704,-26448
817983647,-60,-3968,-8704,-26448
817983751,-60,-3968,-8704,-26448
817983838,-60,-3712,-8848,-26560
817983988,-61,-3712,-8848,-26560
817984112,-60,-3312,-8880,-26576
817984685,-61,-2304,-9088,-26480
817984798,-61,-2304,-9088,-26480
817984865,-61,-2304,-9088,-26480
817984975,-61,-1936,-9120,-26480
817987009,-59,1040,-9152,-26048
817987149,-59,1456,-9024,-25808
817987452,-59,2000,-8976,-25760
817987677,-59,2000,-8976,-25760
817987775,-59,2352,-8912,-25616
817987870,-59,2352,-8912,-25616
817987957,-59,2352,-8912,-25616
817988071,-99,3568,-28662,8413
817988444,-59,3376,-8608,-25136
817988541,-58,3376,-8608,-25136
817988632,-58,3952,-8384,-24992
817988744,-58,3952,-8384,-24992
817988825,-58,3952,-8384,-24992
817988925,-58,4320,-8128,-24880
817989060,-58,4320,-8128,-24880
817991352,-67,7408,-6432,-23792
817991930,-54,8448,-5984,-23472
817992104,-54,8864,-5552,-23344
817992227,-54,8864,-5552,-23344
817992478,-54,9184,-5184,-23264
817992549,-54,9184,-5184,-23264
817992785,-54,9632,-4912,-23136
817993111,-54,10032,-4432,-22976
817993222,-54,10400,-4080,-22816
817993316,-54,10400,-4080,-22816
817993418,-54,10400,-4080,-22816
817993729,-54,10704,-3776,-22624
817993840,-53,10832,-3248,-22400
817993952,-53,10832,-3248,-22400
817994020,-53,10832,-3248,-22400
817994145,-53,11296,-2720,-22256
817994515,-53,11472,-2208,-22048
817994614,-53,11472,-2208,-22048
817994719,-53,11568,-1904,-21920
