local_timestamp,rssi,tmag_x,tmag_y,tmag_z
817826691,-61,-12240,-1408,-14016
817826779,-61,-12240,-1408,-14016
817826943,-61,-12240,-1408,-14016
817829464,-61,-12096,-3680,-17600
817829612,-61,-12240,-3824,-17776
817829795,-61,-12352,-3744,-18016
817829924,-60,-12352,-3744,-18016
817830111,-61,-12400,-3840,-18256
817831633,-59,-12576,-4208,-19136
817831736,-59,-12576,-4208,-19136
817831889,-59,-12576,-4208,-19136
817832021,-58,-12576,-4208,-19136
817832152,-58,-12576,-4208,-19136
817832295,-58,-12576,-4208,-19136
817832450,-58,-12576,-4208,-19136
817832581,-58,-12576,-4208,-19136
817832713,-58,-12576,-4208,-19136
817832844,-58,-12576,-4208,-19136
817832976,-58,-12576,-4208,-19136
817833065,-58,-12576,-4208,-19136
817833229,-58,-12576,-4208,-19136
817833361,-58,-12576,-4208,-19136
817833492,-58,-12576,-4208,-19136
817833595,-58,-12576,-4208,-19136
817833762,-58,-12576,-4208,-19136
817833839,-59,-12576,-4208,-19136
817834003,-59,-12576,-4208,-19136
817834090,-59,-12576,-4208,-19136
817834308,-59,-12672,-4112,-19232
817834391,-59,-12672,-4112,-19232
817834488,-59,-12672,-4576,-19936
817834605,-59,-12672,-4576,-19936
817834920,-59,-12720,-4768,-19936
817835014,-59,-12720,-4768,-19936
817835103,-60,-12784,-4752,-19984
817835220,-60,-12784,-4752,-19984
817835334,-60,-12784,-4752,-19984
817835677,-60,-12496,-4448,-19744
817835798,-60,-12496,-4448,-19744
817835879,-60,-12496,-4448,-19744
817835980,-61,-12496,-4544,-19808
817836084,-61,-12496,-4544,-19808
817836423,-61,-12480,-4496,-19744
817836525,-61,-12480,-4496,-19744
817836608,-62,-12448,-4288,-19696
817836710,-62,-12448,-4288,-19696
817836794,-62,-12448,-4288,-19696
817836983,-62,-12400,-4496,-19552
817837519,-63,-12416,-4432,-19536
817837617,-63,-12416,-4432,-19536
817837714,-63,-12416,-4432,-19536
817837800,-63,-12176,-4320,-19488
817837902,-63,-12176,-4320,-19488
817838022,-63,-12192,-4384,-19392
817838142,-63,-12192,-4384,-19392
817838244,-63,-12192,-4384,-19392
817838372,-64,-12064,-4352,-19296
817838526,-63,-12064,-4352,-19296
817838653,-64,-11952,-4480,-19264
817838799,-63,-11952,-4480,-19264
817838906,-64,-11952,-4480,-19264
817839025,-64,-11984,-4576,-19216
817839157,-63,-11984,-4576,-19216
817839284,-64,-12000,-4592,-19152
817839421,-64,-12000,-4592,-19152
817839536,-63,-12016,-4560,-19120
817840812,-73,-11760,-4928,-19120
817840891,-64,-11760,-4928,-19120
817840989,-63,-11760,-4928,-19120
817841090,-64,-11856,-5120,-19072
817841212,-64,-11856,-5120,-19072
817841279,-63,-11856,-5120,-19072
817841381,-64,-11888,-5200,-19024
817841522,-64,-11888,-5200,-19024
817841640,-64,-11824,-5280,-19040
817841770,-63,-11824,-5280,-19040
817841857,-63,-11824,-5280,-19040
817841979,-63,-11696,-5456,-19040
817842114,-63,-11696,-5456,-19040
817842238,-63,-11760,-5760,-19056
817842357,-63,-11760,-5760,-19056
817842458,-63,-11760,-5760,-19056
817842588,-62,-11744,-5760,-19088
817842734,-62,-11744,-5760,-19088
817842868,-62,-11664,-5968,-19056
817843014,-62,-11664,-5968,-19056
817843102,-62,-11664,-5968,-19056
817843241,-71,-11568,-6176,-19024
817843329,-61,-11568,-6176,-19024
817843449,-61,-11568,-6176,-19024
817843567,-61,-11536,-6544,-19168
817843675,-61,-11536,-6544,-19168
817843808,-60,-11600,-6464,-19104
817843947,-61,-11600,-6464,-19104
817844066,-60,-11376,-6672,-19232
817844180,-60,-11376,-6672,-19232
817844284,-60,-11376,-6672,-19232
817844415,-60,-11248,-7056,-19184
817844558,-60,-11248,-7056,-19184
817844683,-60,-11264,-7232,-19360
817844821,-60,-11264,-7232,-19360
817844949,-59,-11264,-7232,-19360
817847012,-59,-9696,-8656,-19984
817847113,-59,-9536,-8816,-20176
817847232,-59,-9536,-8816,-20176
817847307,-59,-9536,-8816,-20176
817847415,-59,-9168,-9200,-20256
817847534,-59,-9168,-9200,-20256
817847627,-59,-9168,-9200,-20256
817847749,-59,-8784,-9312,-20432
817847870,-59,-8784,-9312,-20432
817848002,-59,-8784,-9312,-20432
817848112,-59,-8560,-9472,-20672
817848222,-59,-8560,-9472,-20672
