local_timestamp,rssi,tmag_x,tmag_y,tmag_z
4020767595,-65,144,-4528,-10816
4020767721,-66,304,-4432,-10864
4020768814,-65,544,-4304,-11120
4020768921,-66,576,-4304,-11232
4020769005,-66,576,-4304,-11232
4020769111,-66,576,-4304,-11232
4020769223,-65,672,-4336,-11248
4020769328,-65,672,-4336,-11248
4020769430,-65,672,-4336,-11248
4020769564,-65,768,-4208,-11328
4020769702,-65,768,-4208,-11328
4020769821,-65,544,-4160,-11264
4020769944,-65,544,-4160,-11264
4020770046,-64,544,-4160,-11264
4020770176,-65,704,-4176,-11360
4020770323,-65,704,-4176,-11360
4020770451,-64,816,-4016,-11456
4020770589,-65,816,-4016,-11456
4020770695,-65,816,-4016,-11456
4020770820,-65,1040,-4272,-11536
4020770935,-65,1040,-4272,-11536
4020771062,-66,960,-4144,-11600
4020771206,-65,960,-4144,-11600
4020771335,-66,1136,-4176,-11600
4020771473,-66,1136,-4176,-11600
4020771568,-66,1136,-4176,-11600
4020771687,-67,1104,-3936,-11712
4020771822,-67,1104,-3936,-11712
4020771950,-68,1344,-3808,-11776
4020772098,-68,1344,-3808,-11776
4020772207,-69,1344,-3808,-11776
4020772341,-70,1232,-3904,-11856
4020772455,-70,1232,-3904,-11856
4020772580,-72,1408,-3856,-11936
4020772721,-72,1408,-3856,-11936
4020772852,-72,1408,-3856,-11936
4020772977,-72,1440,-3616,-12032
4020773084,-72,1440,-3616,-12032
4020773206,-72,1408,-3696,-12032
4020773335,-72,1408,-3696,-12032
4020773444,-71,1408,-3696,-12032
4020773531,-70,1536,-3488,-12128
4020773644,-70,1536,-3488,-12128
4020773755,-69,1856,-3424,-12272
4020773870,-69,1856,-3424,-12272
4020773960,-68,1856,-3424,-12272
4020774077,-68,1824,-3280,-12256
4020774205,-67,1824,-3280,-12256
4020774287,-67,1824,-3280,-12256
4020774402,-67,1664,-3216,-12368
4020774534,-66,1664,-3216,-12368
4020774646,-66,1664,-3216,-12368
4020774737,-66,1824,-3136,-12352
4020774837,-66,1824,-3136,-12352
4020774956,-66,1840,-3200,-12528
4020775069,-66,1840,-3200,-12528
4020775169,-66,1840,-3200,-12528
4020775289,-66,2016,-3040,-12560
4020775405,-66,2016,-3040,-12560
4020775487,-66,2016,-3040,-12560
4020775607,-66,2048,-3088,-12576
4020775736,-66,2048,-3088,-12576
4020775825,-66,2048,-3088,-12576
4020775934,-66,2192,-2816,-12672
4020776056,-67,2192,-2816,-12672
4020776143,-67,2192,-2816,-12672
4020776252,-67,2240,-2624,-12800
4020776358,-67,2240,-2624,-12800
4020779255,-53,3376,10,250
4020779368,-53,3376,10,250
4020779437,-53,3376,10,250
4020779545,-54,3408,10,24827
4020779666,-54,3408,10,24827
4020779753,-54,3408,10,24827
4020779872,-55,3488,-24566,-7941
4020779988,-55,3488,-24566,-7941
4020780121,-55,3456,16394,-28420
4020780258,-55,3456,16394,-28420
4020780363,-55,3456,16394,-28420
4020780505,-55,3488,4106,24829
4020780607,-55,3488,4106,24829
4020780746,-55,3424,12298,4349
4020780893,-55,3424,12298,4349
4020781019,-56,3392,24586,-12034
4020781166,-56,3392,24586,-12034
4020781253,-56,3392,24586,-12034
4020781404,-56,2496,-336,-14288
4020781527,-56,2496,-336,-14288
4020781656,-57,3408,-16374,-7937
4020781793,-57,3408,-16374,-7937
4020782009,-55,2512,176,-14400
4020782132,-55,2512,176,-14400
4020782269,-55,2336,400,-14416
4020782405,-55,2336,400,-14416
4020782536,-55,2224,528,-14480
4020782674,-55,2224,528,-14480
4020782767,-55,2224,528,-14480
4020782900,-55,2192,864,-14560
4020783036,-55,2192,864,-14560
4020783170,-55,2048,800,-14576
4020783316,-55,2048,800,-14576
4020783435,-55,2048,960,-14672
4020783555,-55,2048,960,-14672
4020783653,-55,2048,960,-14672
4020783770,-55,1872,1152,-14672
4020783889,-55,1872,1152,-14672
4020783963,-55,1872,1152,-14672
4020784075,-55,1904,1392,-14720
4020784193,-55,1904,1392,-14720
4020785843,-55,848,2224,-14752
4020785947,-55,848,2224,-14752
4020786037,-55,848,2224,-14752
4020786136,-55,608,2432,-14704
4020786253,-55,608,2432,-14704
4020786334,-55,608,2432,-14704
4020786479,-55,416,2528,-14672
4020786615,-55,416,2528,-14672
4020786737,-58,144,3328,-4086
4020786859,-58,144,3328,-4086
4020786964,-58,144,3328,-4086
4020787086,-57,80,3488,10
4020787223,-57,80,3488,10
4020787344,-57,-192,3440,20490
4020787493,-57,-192,3440,20490
4020787592,-57,-192,3440,20490
